,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,HOUSTON_ACTION,BROOKLYN_SCORE,HOUSTON_SCORE
380,4,9:17.0,T. Pinson makes free throw 2 of 2,,88,89
381,4,9:07.0,,B. McLemore misses 3-pt jump shot from 23 ft,88,89
382,4,9:06.0,,Offensive rebound by Team,88,89
383,4,9:05.0,,Turnover by R. Westbrook (bad pass; steal by T. Pinson),88,89
384,4,9:00.0,T. Pinson misses 2-pt layup from 2 ft,,88,89
385,4,8:55.0,Offensive rebound by D. Jordan,,88,89
386,4,8:55.0,D. Jordan makes 2-pt layup at rim,,90,89
387,4,8:41.0,,B. McLemore misses 2-pt layup from 5 ft (block by D. Jordan),90,89
388,4,8:38.0,Defensive rebound by R. Kurucs,,90,89
389,4,8:36.0,Turnover by R. Kurucs (bad pass; steal by D. House),,90,89
390,4,8:29.0,,J. Harden misses 2-pt layup from 2 ft,90,89
391,4,8:26.0,Defensive rebound by R. Kurucs,,90,89
392,4,8:15.0,R. Kurucs misses 3-pt jump shot from 27 ft,,90,89
393,4,8:15.0,,Defensive rebound by P. Tucker,90,89
394,4,8:08.0,,Personal foul by R. Kurucs (drawn by R. Westbrook),90,89
395,4,8:03.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by J. Harden),90,91
396,4,8:02.0,Brooklyn full timeout,,90,91
397,4,8:02.0,S. Dinwiddie enters the game for W. Chandler,,90,91
398,4,8:02.0,J. Harris enters the game for R. Kurucs,,90,91
399,4,8:02.0,T. Prince enters the game for T. Luwawu-Cabarrot,,90,91
400,4,7:49.0,Turnover by T. Prince (bad pass),,90,91
401,4,7:37.0,,P. Tucker misses 3-pt jump shot from 23 ft,90,91
402,4,7:36.0,Defensive rebound by S. Dinwiddie,,90,91
403,4,7:24.0,T. Pinson makes 2-pt layup from 2 ft,,92,91
404,4,7:10.0,,B. McLemore misses 3-pt jump shot from 26 ft,92,91
405,4,7:08.0,Defensive rebound by S. Dinwiddie,,92,91
406,4,7:03.0,J. Harris misses 3-pt jump shot from 27 ft,,92,91
407,4,7:01.0,,Defensive rebound by D. House,92,91
408,4,6:51.0,,J. Harden makes 2-pt jump shot from 11 ft,92,93
409,4,6:38.0,Turnover by S. Dinwiddie (bad pass; steal by J. Harden),,92,93
410,4,6:38.0,,A. Rivers enters the game for B. McLemore,92,93
411,4,6:22.0,,D. House misses 3-pt jump shot from 23 ft,92,93
412,4,6:20.0,,Offensive rebound by P. Tucker,92,93
413,4,6:19.0,,P. Tucker makes 2-pt layup from 2 ft,92,95
414,4,6:00.0,T. Pinson misses 3-pt jump shot from 27 ft,,92,95
415,4,5:59.0,,Defensive rebound by Team,92,95
416,4,5:59.0,J. Allen enters the game for D. Jordan,,92,95
417,4,5:59.0,G. Temple enters the game for T. Pinson,,92,95
418,4,5:44.0,,Houston full timeout,92,95
419,4,5:37.0,,R. Westbrook makes 2-pt jump shot from 4 ft,92,97
420,4,5:24.0,S. Dinwiddie misses 2-pt jump shot from 17 ft,,92,97
421,4,5:23.0,,Defensive rebound by J. Harden,92,97
422,4,5:02.0,,Offensive foul by R. Westbrook (drawn by S. Dinwiddie),92,97
423,4,5:02.0,,Turnover by R. Westbrook (offensive foul),92,97
424,4,4:50.0,T. Prince misses 3-pt jump shot from 23 ft,,92,97
425,4,4:49.0,Offensive rebound by Team,,92,97
426,4,4:46.0,T. Prince misses 3-pt jump shot from 24 ft,,92,97
427,4,4:46.0,,Defensive rebound by D. House,92,97
428,4,4:32.0,,J. Harden makes 2-pt jump shot from 8 ft,92,99
429,4,4:18.0,S. Dinwiddie misses 2-pt jump shot from 11 ft,,92,99
430,4,4:14.0,,Defensive rebound by P. Tucker,92,99
431,4,4:10.0,,Personal foul by G. Temple (drawn by J. Harden),92,99
432,4,4:02.0,,D. House misses 3-pt jump shot from 26 ft,92,99
433,4,4:02.0,Defensive rebound by J. Allen,,92,99
434,4,3:45.0,Turnover by J. Allen (traveling),,92,99
435,4,3:39.0,,R. Westbrook misses 2-pt layup from 2 ft,92,99
436,4,3:39.0,Defensive rebound by Team,,92,99
437,4,3:39.0,Brooklyn full timeout,,92,99
438,4,3:25.0,S. Dinwiddie makes 2-pt layup from 2 ft (assist by T. Prince),,94,99
439,4,3:02.0,,A. Rivers makes 2-pt layup from 5 ft (assist by J. Harden),94,101
440,4,2:55.0,Shooting foul by D. House (drawn by S. Dinwiddie),,94,101
441,4,2:55.0,S. Dinwiddie makes free throw 1 of 2,,95,101
442,4,2:55.0,S. Dinwiddie makes free throw 2 of 2,,96,101
443,4,2:40.0,,A. Rivers makes 3-pt jump shot from 23 ft (assist by R. Westbrook),96,104
444,4,2:21.0,J. Allen misses 2-pt dunk from 2 ft,,96,104
445,4,2:19.0,,Defensive rebound by J. Harden,96,104
446,4,2:14.0,,J. Harden misses 2-pt layup from 2 ft,96,104
447,4,2:12.0,,Offensive rebound by R. Westbrook,96,104
448,4,2:02.0,,J. Harden misses 3-pt jump shot from 27 ft,96,104
449,4,2:02.0,Defensive rebound by J. Harris,,96,104
450,4,1:58.0,S. Dinwiddie makes 2-pt layup from 2 ft (assist by J. Harris),,98,104
451,4,1:46.0,,R. Westbrook misses 2-pt layup at rim,98,104
452,4,1:45.0,Defensive rebound by T. Prince,,98,104
453,4,1:31.0,J. Harris misses 2-pt layup from 1 ft (block by J. Harden),,98,104
454,4,1:31.0,,Defensive rebound by Team,98,104
455,4,1:31.0,,Instant Replay (Request: Ruling Stands),98,104
456,4,1:12.0,,A. Rivers misses 3-pt jump shot from 27 ft,98,104
457,4,1:11.0,Defensive rebound by Team,,98,104
458,4,1:04.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,98,104
459,4,1:02.0,,Defensive rebound by R. Westbrook,98,104
460,4,0:54.0,,Personal foul by T. Prince (drawn by D. House),98,104
461,4,0:42.0,,J. Harden makes 3-pt jump shot from 27 ft,98,107
462,4,0:42.0,Brooklyn full timeout,,98,107
463,4,0:42.0,Personal foul by P. Tucker (drawn by J. Harris),,98,107
464,4,0:36.0,T. Prince misses 3-pt jump shot from 28 ft,,98,107
465,4,0:33.0,Offensive rebound by Team,,98,107
466,4,0:33.0,Instant Replay (Request: Ruling Stands),,98,107
467,4,0:30.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,98,107
468,4,0:29.0,,Defensive rebound by R. Westbrook,98,107
469,4,0:20.0,,Personal foul by T. Prince (drawn by R. Westbrook),98,107
470,4,0:20.0,Technical foul by R. Westbrook,,98,107
471,4,0:20.0,,R. Westbrook ejected from game,98,107
472,4,0:20.0,,Technical foul by T. Prince,98,107
473,4,0:20.0,T. Prince ejected from game,,98,107
474,4,0:20.0,W. Chandler enters the game for T. Prince,,98,107
475,4,0:20.0,,T. Chandler enters the game for R. Westbrook,98,107
476,4,0:20.0,,T. Chandler makes free throw 1 of 2,98,108
477,4,0:20.0,,T. Chandler misses free throw 2 of 2,98,108
478,4,0:19.0,,Offensive rebound by Team,98,108
479,4,0:19.0,,B. McLemore enters the game for T. Chandler,98,108
480,4,0:05.0,,A. Rivers misses 3-pt jump shot from 23 ft,98,108
481,4,0:04.0,Defensive rebound by W. Chandler,,98,108
