,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
388,4,7:36.0,,J. Hayes makes 2-pt layup from 1 ft (assist by K. Williams),76,87
389,4,7:36.0,,Shooting foul by G. Robinson (drawn by J. Hayes),76,87
390,4,7:36.0,W. Cauley-Stein enters the game for M. Chriss,,76,87
391,4,7:36.0,,J. Hayes makes free throw 1 of 1,76,88
392,4,7:28.0,D. Green misses 2-pt jump shot from 18 ft,,76,88
393,4,7:24.0,,Defensive rebound by K. Williams,76,88
394,4,7:16.0,,J. Redick misses 2-pt jump shot from 20 ft,76,88
395,4,7:13.0,Defensive rebound by K. Bowman,,76,88
396,4,7:07.0,K. Bowman makes 2-pt jump shot from 16 ft,,78,88
397,4,6:41.0,,N. Alexander-Walker makes 3-pt jump shot from 23 ft (assist by K. Williams),78,91
398,4,6:22.0,O. Spellman misses 2-pt jump shot from 9 ft,,78,91
399,4,6:20.0,,Defensive rebound by J. Holiday,78,91
400,4,6:12.0,,J. Holiday makes 2-pt layup from 2 ft,78,93
401,4,6:12.0,Golden State full timeout,,78,93
402,4,6:12.0,E. Paschall enters the game for O. Spellman,,78,93
403,4,6:01.0,D. Green misses 2-pt layup from 4 ft (block by J. Holiday),,78,93
404,4,5:58.0,,Defensive rebound by J. Hayes,78,93
405,4,5:56.0,,Turnover by J. Holiday (bad pass; steal by W. Cauley-Stein),78,93
406,4,5:51.0,D. Green makes 2-pt dunk from 1 ft (assist by W. Cauley-Stein),,80,93
407,4,5:37.0,,Shooting foul by W. Cauley-Stein (drawn by J. Hayes),80,93
408,4,5:37.0,,Technical foul by D. Green,80,93
409,4,5:37.0,,J. Redick makes technical free throw,80,94
410,4,5:37.0,,J. Hayes misses free throw 1 of 2,80,94
411,4,5:37.0,,Offensive rebound by Team,80,94
412,4,5:37.0,,J. Hayes makes free throw 2 of 2,80,95
413,4,5:21.0,K. Bowman misses 2-pt layup from 3 ft (block by K. Williams),,80,95
414,4,5:20.0,Offensive rebound by Team,,80,95
415,4,5:16.0,K. Bowman misses 3-pt jump shot from 24 ft,,80,95
416,4,5:12.0,,Defensive rebound by J. Redick,80,95
417,4,5:02.0,,N. Alexander-Walker misses 3-pt jump shot from 26 ft,80,95
418,4,4:58.0,Defensive rebound by D. Green,,80,95
419,4,4:42.0,G. Robinson misses 2-pt jump shot from 15 ft,,80,95
420,4,4:37.0,,Defensive rebound by J. Redick,80,95
421,4,4:30.0,,Offensive foul by J. Hayes (drawn by K. Bowman),80,95
422,4,4:30.0,,Turnover by J. Hayes (offensive foul),80,95
423,4,4:30.0,,N. Melli enters the game for J. Hayes,80,95
424,4,4:18.0,E. Paschall makes 2-pt jump shot from 23 ft,,82,95
425,4,3:56.0,,N. Alexander-Walker misses 3-pt jump shot from 25 ft,82,95
426,4,3:52.0,Defensive rebound by D. Green,,82,95
427,4,3:37.0,E. Paschall misses 3-pt jump shot from 26 ft,,82,95
428,4,3:31.0,,Defensive rebound by J. Holiday,82,95
429,4,3:23.0,Technical foul by A. Gentry,,82,95
430,4,3:23.0,,New Orleans full timeout,82,95
431,4,3:23.0,G. Robinson makes technical free throw,,83,95
432,4,3:13.0,,Turnover by N. Melli (traveling),83,95
433,4,2:54.0,K. Bowman makes 2-pt jump shot from 17 ft,,85,95
434,4,2:40.0,,J. Holiday misses 2-pt layup from 3 ft,85,95
435,4,2:36.0,Defensive rebound by E. Paschall,,85,95
436,4,2:36.0,Shooting foul by N. Melli (drawn by E. Paschall),,85,95
437,4,2:36.0,E. Paschall makes free throw 1 of 2,,86,95
438,4,2:36.0,E. Paschall makes free throw 2 of 2,,87,95
439,4,2:24.0,,N. Alexander-Walker makes 2-pt jump shot from 10 ft,87,97
440,4,2:07.0,W. Cauley-Stein makes 2-pt hook shot from 7 ft,,89,97
441,4,1:43.0,,J. Holiday makes 2-pt jump shot from 7 ft,89,99
442,4,1:34.0,K. Bowman makes 2-pt layup from 2 ft,,91,99
443,4,1:24.0,,Turnover by J. Holiday (lost ball; steal by D. Green),91,99
444,4,1:20.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by K. Bowman),,93,99
445,4,1:20.0,Shooting foul by J. Redick (drawn by W. Cauley-Stein),,93,99
446,4,1:20.0,W. Cauley-Stein makes free throw 1 of 1,,94,99
447,4,1:10.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Holiday),94,102
448,4,1:09.0,Golden State full timeout,,94,102
449,4,1:09.0,O. Spellman enters the game for W. Cauley-Stein,,94,102
450,4,1:07.0,E. Paschall makes 2-pt layup from 2 ft (assist by D. Green),,96,102
451,4,1:07.0,,New Orleans full timeout,96,102
452,4,1:07.0,A. Burks enters the game for O. Spellman,,96,102
453,4,0:44.0,,N. Melli makes 3-pt jump shot from 23 ft (assist by K. Williams),96,105
454,4,0:40.0,G. Robinson makes 2-pt layup from 2 ft,,98,105
455,4,0:23.0,,K. Williams makes 2-pt layup from 1 ft (assist by J. Holiday),98,107
456,4,0:23.0,,Shooting foul by D. Green (drawn by K. Williams),98,107
457,4,0:23.0,,K. Williams makes free throw 1 of 1,98,108
458,4,0:20.0,K. Bowman makes 2-pt dunk at rim,,100,108
