,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
370,4,9:30.0,Defensive rebound by S. Ibaka,,90,100
371,4,9:22.0,S. Ibaka makes 2-pt hook shot from 6 ft (assist by F. VanVleet),,92,100
372,4,9:13.0,,D. DiVincenzo misses 2-pt layup from 3 ft (block by S. Ibaka),92,100
373,4,9:08.0,,Offensive rebound by K. Korver,92,100
374,4,8:59.0,,D. DiVincenzo misses 3-pt jump shot from 23 ft,92,100
375,4,8:56.0,Defensive rebound by N. Powell,,92,100
376,4,8:49.0,F. VanVleet misses 2-pt layup from 3 ft,,92,100
377,4,8:49.0,Offensive rebound by S. Ibaka,,92,100
378,4,8:49.0,Shooting foul by D. DiVincenzo (drawn by S. Ibaka),,92,100
379,4,8:49.0,Instant Replay (Request: Ruling Stands),,92,100
380,4,8:49.0,S. Ibaka makes free throw 1 of 2,,93,100
381,4,8:49.0,M. Gasol enters the game for T. Davis,,93,100
382,4,8:49.0,K. Lowry enters the game for N. Powell,,93,100
383,4,8:49.0,,E. İlyasova enters the game for K. Korver,93,100
384,4,8:49.0,,K. Middleton enters the game for B. Lopez,93,100
385,4,8:49.0,S. Ibaka makes free throw 2 of 2,,94,100
386,4,8:39.0,,Offensive foul by K. Middleton (drawn by K. Lowry),94,100
387,4,8:39.0,,Turnover by K. Middleton (offensive foul),94,100
388,4,8:18.0,Offensive foul by M. Gasol (drawn by E. İlyasova),,94,100
389,4,8:18.0,Turnover by M. Gasol (offensive foul),,94,100
390,4,8:18.0,,B. Lopez enters the game for G. Antetokounmpo,94,100
391,4,7:59.0,,Turnover by E. Bledsoe (bad pass),94,100
392,4,7:50.0,Personal foul by E. İlyasova (drawn by K. Lowry),,94,100
393,4,7:38.0,P. Siakam misses 3-pt jump shot from 27 ft,,94,100
394,4,7:35.0,,Defensive rebound by B. Lopez,94,100
395,4,7:29.0,,E. Bledsoe misses 2-pt layup from 5 ft (block by K. Lowry),94,100
396,4,7:28.0,Defensive rebound by K. Lowry,,94,100
397,4,7:23.0,M. Gasol misses 3-pt jump shot from 27 ft,,94,100
398,4,7:19.0,,Defensive rebound by E. İlyasova,94,100
399,4,7:11.0,,Turnover by K. Middleton (lost ball; steal by P. Siakam),94,100
400,4,7:05.0,S. Ibaka makes 2-pt dunk from 2 ft (assist by F. VanVleet),,96,100
401,4,7:04.0,,Milwaukee full timeout,96,100
402,4,7:04.0,,G. Antetokounmpo enters the game for E. Bledsoe,96,100
403,4,7:04.0,,G. Hill enters the game for B. Lopez,96,100
404,4,6:49.0,,E. İlyasova misses 3-pt jump shot from 25 ft,96,100
405,4,6:47.0,Defensive rebound by M. Gasol,,96,100
406,4,6:43.0,K. Lowry misses 3-pt jump shot from 26 ft,,96,100
407,4,6:39.0,,Defensive rebound by E. İlyasova,96,100
408,4,6:26.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,96,102
409,4,6:01.0,M. Gasol misses 3-pt jump shot from 27 ft,,96,102
410,4,5:58.0,,Defensive rebound by D. DiVincenzo,96,102
411,4,5:50.0,,G. Antetokounmpo misses 2-pt layup from 5 ft (block by M. Gasol),96,102
412,4,5:47.0,Defensive rebound by K. Lowry,,96,102
413,4,5:41.0,P. Siakam makes 2-pt layup from 3 ft,,98,102
414,4,5:28.0,,Personal foul by K. Lowry (drawn by D. DiVincenzo),98,102
415,4,5:28.0,,S. Brown enters the game for D. DiVincenzo,98,102
416,4,5:13.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft (assist by K. Middleton),98,105
417,4,4:46.0,M. Gasol makes 2-pt layup from 1 ft (assist by K. Lowry),,100,105
418,4,4:21.0,,K. Middleton misses 2-pt jump shot from 17 ft,100,105
419,4,4:19.0,Defensive rebound by K. Lowry,,100,105
420,4,4:04.0,Turnover by K. Lowry (bad pass; steal by G. Antetokounmpo),,100,105
421,4,4:02.0,,Shooting foul by F. VanVleet (drawn by G. Antetokounmpo),100,105
422,4,4:02.0,,G. Antetokounmpo misses free throw 1 of 2,100,105
423,4,4:02.0,,Offensive rebound by Team,100,105
424,4,4:02.0,,B. Lopez enters the game for E. İlyasova,100,105
425,4,4:02.0,,G. Antetokounmpo misses free throw 2 of 2,100,105
426,4,3:59.0,,Offensive rebound by S. Brown,100,105
427,4,3:57.0,,K. Middleton misses 3-pt jump shot from 26 ft,100,105
428,4,3:57.0,Defensive rebound by Team,,100,105
429,4,3:57.0,,Loose ball foul by B. Lopez (drawn by M. Gasol),100,105
430,4,3:54.0,Toronto full timeout,,100,105
431,4,3:43.0,M. Gasol misses 2-pt jump shot from 11 ft,,100,105
432,4,3:39.0,Offensive rebound by P. Siakam,,100,105
433,4,3:33.0,P. Siakam misses 2-pt layup from 4 ft,,100,105
434,4,3:30.0,,Defensive rebound by K. Middleton,100,105
435,4,3:27.0,,Personal foul by P. Siakam (drawn by K. Middleton),100,105
436,4,3:27.0,,K. Middleton makes free throw 1 of 2,100,106
437,4,3:27.0,,E. Bledsoe enters the game for S. Brown,100,106
438,4,3:27.0,,K. Middleton makes free throw 2 of 2,100,107
439,4,3:05.0,F. VanVleet misses 2-pt jump shot from 13 ft,,100,107
440,4,3:05.0,,Defensive rebound by G. Antetokounmpo,100,107
441,4,3:05.0,,Milwaukee full timeout,100,107
442,4,3:05.0,O. Anunoby enters the game for S. Ibaka,,100,107
443,4,2:49.0,,B. Lopez misses 2-pt hook shot from 6 ft,100,107
444,4,2:46.0,Defensive rebound by M. Gasol,,100,107
445,4,2:29.0,F. VanVleet misses 3-pt jump shot from 27 ft,,100,107
446,4,2:26.0,Offensive rebound by O. Anunoby,,100,107
447,4,2:24.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by O. Anunoby),,103,107
448,4,2:05.0,,Offensive foul by G. Antetokounmpo (drawn by K. Lowry),103,107
449,4,2:05.0,,Turnover by G. Antetokounmpo (offensive foul),103,107
450,4,1:53.0,M. Gasol misses 2-pt layup from 4 ft (block by G. Antetokounmpo),,103,107
451,4,1:49.0,,Defensive rebound by G. Antetokounmpo,103,107
452,4,1:41.0,,Shooting foul by P. Siakam (drawn by G. Hill),103,107
453,4,1:41.0,Toronto full timeout,,103,107
454,4,1:41.0,Instant Replay (Challenge: Ruling Stands),,103,107
455,4,1:41.0,N. Powell enters the game for P. Siakam,,103,107
456,4,1:41.0,,G. Hill makes free throw 1 of 2,103,108
457,4,1:41.0,,G. Hill makes free throw 2 of 2,103,109
458,4,1:29.0,Turnover by O. Anunoby (lost ball; steal by E. Bledsoe),,103,109
459,4,1:24.0,,E. Bledsoe misses 2-pt layup from 3 ft,103,109
460,4,1:22.0,,Offensive rebound by G. Antetokounmpo,103,109
461,4,1:22.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,103,111
462,4,1:12.0,N. Powell misses 2-pt layup from 8 ft (block by B. Lopez),,103,111
463,4,1:07.0,,Defensive rebound by G. Antetokounmpo,103,111
464,4,0:50.0,,K. Middleton misses 3-pt jump shot from 24 ft,103,111
465,4,0:49.0,,Offensive rebound by Team,103,111
466,4,0:41.0,,E. Bledsoe makes 2-pt layup from 3 ft (assist by K. Middleton),103,113
467,4,0:41.0,Toronto full timeout,,103,113
468,4,0:41.0,,S. Brown enters the game for B. Lopez,103,113
469,4,0:40.0,Turnover by K. Lowry (bad pass),,103,113
470,4,0:30.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),103,115
471,4,0:24.0,K. Lowry makes 2-pt layup from 2 ft,,105,115
472,4,0:24.0,,D. DiVincenzo enters the game for G. Antetokounmpo,105,115
473,4,0:24.0,,E. İlyasova enters the game for K. Middleton,105,115
474,4,0:00.0,,Turnover by Team (shot clock),105,115
