,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
383,4,3:47.0,G. Dragić misses 2-pt jump shot from 7 ft,,113,95
384,4,3:43.0,,Defensive rebound by J. Lamb,113,95
385,4,3:40.0,,D. McDermott misses 2-pt layup from 2 ft,113,95
386,4,3:35.0,Defensive rebound by D. Jones,,113,95
387,4,3:30.0,T. Herro makes 3-pt jump shot from 23 ft (assist by D. Robinson),,116,95
388,4,3:19.0,,J. Lamb misses 2-pt jump shot from 9 ft,116,95
389,4,3:17.0,,Offensive rebound by D. McDermott,116,95
390,4,3:17.0,,D. McDermott makes 2-pt dunk at rim,116,97
391,4,2:54.0,D. Jones misses 3-pt jump shot from 25 ft,,116,97
392,4,2:49.0,Offensive rebound by T. Herro,,116,97
393,4,2:42.0,D. Jones makes 2-pt dunk from 1 ft (assist by D. Robinson),,118,97
394,4,2:40.0,,Indiana full timeout,118,97
395,4,2:40.0,K. Nunn enters the game for G. Dragić,,118,97
396,4,2:40.0,,G. Bitadze enters the game for J. Lamb,118,97
397,4,2:40.0,,A. Johnson enters the game for D. McDermott,118,97
398,4,2:40.0,,J. Sampson enters the game for D. Sabonis,118,97
399,4,2:40.0,,E. Sumner enters the game for M. Turner,118,97
400,4,2:29.0,,A. Johnson misses 2-pt layup from 4 ft (block by D. Jones),118,97
401,4,2:28.0,,Offensive rebound by Team,118,97
402,4,2:21.0,,A. Holiday makes 2-pt jump shot from 9 ft,118,99
403,4,2:21.0,,Shooting foul by K. Nunn (drawn by A. Holiday),118,99
404,4,2:21.0,C. Silva enters the game for M. Leonard,,118,99
405,4,2:21.0,,A. Holiday makes free throw 1 of 1,118,100
406,4,2:11.0,K. Nunn makes 2-pt jump shot from 12 ft,,120,100
407,4,2:02.0,,Shooting foul by C. Silva (drawn by G. Bitadze),120,100
408,4,2:02.0,,G. Bitadze makes free throw 1 of 2,120,101
409,4,2:02.0,,G. Bitadze makes free throw 2 of 2,120,102
410,4,1:51.0,T. Herro makes 2-pt jump shot from 13 ft (assist by K. Nunn),,122,102
411,4,1:44.0,,E. Sumner makes 3-pt jump shot from 29 ft (assist by A. Holiday),122,105
412,4,1:31.0,T. Herro misses 2-pt jump shot from 1 ft,,122,105
413,4,1:28.0,,Defensive rebound by E. Sumner,122,105
414,4,1:23.0,,J. Sampson makes 2-pt layup from 1 ft (assist by E. Sumner),122,107
415,4,1:03.0,K. Nunn misses 3-pt jump shot from 29 ft,,122,107
416,4,1:00.0,,Defensive rebound by G. Bitadze,122,107
417,4,0:47.0,,E. Sumner misses 3-pt jump shot from 27 ft,122,107
418,4,0:44.0,,Offensive rebound by Team,122,107
419,4,0:44.0,Loose ball foul by D. Robinson (drawn by A. Johnson),,122,107
420,4,0:44.0,,A. Johnson misses free throw 1 of 2,122,107
421,4,0:44.0,,Offensive rebound by Team,122,107
422,4,0:44.0,,A. Johnson makes free throw 2 of 2,122,108
423,4,0:30.0,D. Robinson misses 3-pt jump shot from 30 ft,,122,108
424,4,0:26.0,,Defensive rebound by J. Sampson,122,108
425,4,0:18.0,,Turnover by A. Holiday (bad pass; steal by D. Jones),122,108
