,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
386,4,7:32.0,Violation by Team (kicked ball),,91,78
387,4,7:18.0,,R. Barrett makes 2-pt layup from 1 ft,91,80
388,4,6:59.0,M. Brogdon misses 3-pt jump shot from 27 ft,,91,80
389,4,6:57.0,,Defensive rebound by R. Barrett,91,80
390,4,6:50.0,,F. Ntilikina makes 3-pt jump shot from 24 ft (assist by B. Portis),91,83
391,4,6:49.0,Indiana full timeout,,91,83
392,4,6:49.0,M. Turner enters the game for D. Sabonis,,91,83
393,4,6:30.0,M. Turner misses 3-pt jump shot from 25 ft,,91,83
394,4,6:27.0,,Defensive rebound by J. Randle,91,83
395,4,6:15.0,,R. Barrett makes 2-pt layup from 1 ft,91,85
396,4,6:01.0,T. Warren misses 2-pt layup from 6 ft,,91,85
397,4,5:58.0,Offensive rebound by Team,,91,85
398,4,5:58.0,D. Sabonis enters the game for D. McDermott,,91,85
399,4,5:56.0,T. Warren makes 2-pt jump shot from 12 ft (assist by J. Lamb),,93,85
400,4,5:37.0,,F. Ntilikina misses 2-pt jump shot from 9 ft,93,85
401,4,5:36.0,Defensive rebound by D. Sabonis,,93,85
402,4,5:22.0,T. Warren misses 2-pt jump shot from 10 ft,,93,85
403,4,5:19.0,Offensive rebound by J. Lamb,,93,85
404,4,5:12.0,T. Warren makes 2-pt layup from 1 ft (assist by J. Lamb),,95,85
405,4,5:12.0,Shooting foul by K. Knox (drawn by T. Warren),,95,85
406,4,5:12.0,T. Warren makes free throw 1 of 1,,96,85
407,4,4:55.0,,B. Portis makes 3-pt jump shot from 22 ft (assist by R. Barrett),96,88
408,4,4:38.0,T. Warren misses 2-pt jump shot from 12 ft,,96,88
409,4,4:37.0,Offensive rebound by Team,,96,88
410,4,4:37.0,,Loose ball foul by K. Knox (drawn by D. Sabonis),96,88
411,4,4:37.0,D. Sabonis misses free throw 1 of 2,,96,88
412,4,4:37.0,Offensive rebound by Team,,96,88
413,4,4:37.0,,D. Dotson enters the game for K. Knox,96,88
414,4,4:37.0,D. Sabonis makes free throw 2 of 2,,97,88
415,4,4:30.0,,Personal foul by T. Warren (drawn by R. Barrett),97,88
416,4,4:24.0,,B. Portis misses 3-pt jump shot from 25 ft,97,88
417,4,4:19.0,Defensive rebound by T. Warren,,97,88
418,4,4:00.0,T. Warren misses 3-pt jump shot from 23 ft,,97,88
419,4,3:56.0,,Defensive rebound by B. Portis,97,88
420,4,3:55.0,,Turnover by B. Portis (bad pass; steal by T. Warren),97,88
421,4,3:54.0,Turnover by T. Warren (bad pass),,97,88
422,4,3:39.0,,R. Barrett misses 3-pt jump shot from 25 ft,97,88
423,4,3:36.0,Defensive rebound by J. Lamb,,97,88
424,4,3:35.0,Indiana full timeout,,97,88
425,4,3:20.0,Turnover by M. Brogdon (lost ball; steal by D. Dotson),,97,88
426,4,3:13.0,,Personal foul by T. Warren (drawn by J. Randle),97,88
427,4,3:02.0,,D. Dotson misses 2-pt jump shot from 20 ft,97,88
428,4,3:00.0,Defensive rebound by M. Brogdon,,97,88
429,4,2:46.0,M. Brogdon misses 3-pt jump shot from 26 ft,,97,88
430,4,2:45.0,,Defensive rebound by J. Randle,97,88
431,4,2:32.0,,J. Randle makes 2-pt dunk at rim (assist by D. Dotson),97,90
432,4,2:09.0,T. Warren misses 2-pt jump shot from 15 ft,,97,90
433,4,2:08.0,,Defensive rebound by Team,97,90
434,4,1:53.0,,Shooting foul by M. Turner (drawn by R. Barrett),97,90
435,4,1:53.0,,R. Barrett makes free throw 1 of 2,97,91
436,4,1:53.0,,R. Barrett misses free throw 2 of 2,97,91
437,4,1:50.0,Defensive rebound by T. Warren,,97,91
438,4,1:30.0,D. Sabonis misses 2-pt hook shot from 4 ft,,97,91
439,4,1:27.0,,Defensive rebound by B. Portis,97,91
440,4,1:21.0,,New York full timeout,97,91
441,4,1:17.0,,D. Dotson misses 2-pt jump shot from 20 ft,97,91
442,4,1:14.0,Defensive rebound by J. Lamb,,97,91
443,4,0:54.0,M. Brogdon misses 3-pt jump shot from 26 ft,,97,91
444,4,0:52.0,,Defensive rebound by D. Dotson,97,91
445,4,0:45.0,,Turnover by R. Barrett (lost ball; steal by J. Lamb),97,91
446,4,0:29.0,Personal take foul by F. Ntilikina (drawn by M. Brogdon),,97,91
447,4,0:29.0,M. Brogdon misses free throw 1 of 2,,97,91
448,4,0:29.0,Offensive rebound by Team,,97,91
449,4,0:29.0,J. Holiday enters the game for D. Sabonis,,97,91
450,4,0:29.0,M. Brogdon makes free throw 2 of 2,,98,91
451,4,0:23.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),98,94
452,4,0:23.0,Indiana full timeout,,98,94
453,4,0:23.0,D. Sabonis enters the game for M. Turner,,98,94
454,4,0:23.0,,K. Knox enters the game for B. Portis,98,94
455,4,0:21.0,Personal take foul by F. Ntilikina (drawn by M. Brogdon),,98,94
456,4,0:21.0,M. Turner enters the game for D. Sabonis,,98,94
457,4,0:21.0,M. Brogdon makes free throw 1 of 2,,99,94
458,4,0:21.0,M. Brogdon makes free throw 2 of 2,,100,94
459,4,0:21.0,,New York full timeout,100,94
460,4,0:21.0,,B. Portis enters the game for K. Knox,100,94
461,4,0:18.0,,Shooting foul by M. Turner (drawn by J. Randle),100,94
462,4,0:18.0,,J. Randle misses free throw 1 of 2,100,94
463,4,0:18.0,,Offensive rebound by Team,100,94
464,4,0:18.0,D. Sabonis enters the game for M. Turner,,100,94
465,4,0:18.0,,K. Knox enters the game for B. Portis,100,94
466,4,0:18.0,,J. Randle misses free throw 2 of 2,100,94
467,4,0:16.0,Defensive rebound by D. Sabonis,,100,94
468,4,0:16.0,Personal take foul by K. Knox (drawn by D. Sabonis),,100,94
469,4,0:16.0,D. Sabonis makes free throw 1 of 2,,101,94
470,4,0:16.0,D. Sabonis makes free throw 2 of 2,,102,94
471,4,0:12.0,,Personal take foul by D. Sabonis (drawn by F. Ntilikina),102,94
472,4,0:12.0,,F. Ntilikina makes free throw 1 of 2,102,95
473,4,0:12.0,M. Turner enters the game for J. Holiday,,102,95
474,4,0:12.0,,F. Ntilikina makes free throw 2 of 2,102,96
475,4,0:10.0,Personal take foul by J. Randle (drawn by D. Sabonis),,102,96
476,4,0:10.0,D. Sabonis makes free throw 1 of 2,,103,96
477,4,0:10.0,J. Holiday enters the game for M. Turner,,103,96
478,4,0:10.0,D. Sabonis makes free throw 2 of 2,,104,96
479,4,0:04.0,,R. Barrett makes 2-pt dunk from 1 ft,104,98
480,4,0:03.0,Personal take foul by J. Randle (drawn by D. Sabonis),,104,98
481,4,0:03.0,D. Sabonis makes free throw 1 of 2,,105,98
482,4,0:03.0,D. Sabonis makes free throw 2 of 2,,106,98
483,4,0:00.0,,R. Barrett misses 3-pt jump shot from 29 ft,106,98
484,4,0:00.0,,Offensive rebound by Team,106,98
