,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
382,4,8:01.0,J. Clarkson enters the game for J. Ingles,,107,103
383,4,8:01.0,R. O'Neale enters the game for G. Niang,,107,103
384,4,8:01.0,,N. Alexander-Walker enters the game for J. Hayes,107,103
385,4,8:01.0,,D. Favors enters the game for E. Moore,107,103
386,4,8:01.0,,B. Ingram enters the game for K. Williams,107,103
387,4,7:54.0,,B. Ingram misses 2-pt jump shot from 12 ft,107,103
388,4,7:52.0,Defensive rebound by R. Gobert,,107,103
389,4,7:48.0,E. Mudiay misses 2-pt layup from 3 ft,,107,103
390,4,7:47.0,,Defensive rebound by N. Alexander-Walker,107,103
391,4,7:40.0,,N. Alexander-Walker misses 3-pt jump shot from 23 ft,107,103
392,4,7:38.0,,Offensive rebound by J. Hart,107,103
393,4,7:35.0,,N. Alexander-Walker makes 3-pt jump shot from 23 ft (assist by J. Hart),107,106
394,4,7:18.0,Utah full timeout,,107,106
395,4,7:05.0,B. Bogdanović misses 2-pt layup from 2 ft,,107,106
396,4,7:03.0,,Defensive rebound by D. Favors,107,106
397,4,6:46.0,,B. Ingram misses 3-pt jump shot from 25 ft,107,106
398,4,6:43.0,Defensive rebound by R. Gobert,,107,106
399,4,6:31.0,J. Clarkson makes 2-pt jump shot from 15 ft,,109,106
400,4,6:19.0,,J. Hart makes 2-pt jump shot from 18 ft,109,108
401,4,6:02.0,E. Mudiay makes 2-pt jump shot from 15 ft,,111,108
402,4,5:50.0,,Personal foul by E. Mudiay (drawn by L. Ball),111,108
403,4,5:50.0,J. Ingles enters the game for J. Clarkson,,111,108
404,4,5:50.0,D. Mitchell enters the game for E. Mudiay,,111,108
405,4,5:50.0,,J. Redick enters the game for N. Alexander-Walker,111,108
406,4,5:45.0,,Shooting foul by R. Gobert (drawn by B. Ingram),111,108
407,4,5:45.0,,B. Ingram makes free throw 1 of 2,111,109
408,4,5:45.0,,B. Ingram makes free throw 2 of 2,111,110
409,4,5:28.0,B. Bogdanović makes 3-pt jump shot from 25 ft,,114,110
410,4,5:11.0,,D. Favors makes 2-pt layup from 1 ft (assist by L. Ball),114,112
411,4,5:11.0,,Shooting foul by R. Gobert (drawn by D. Favors),114,112
412,4,5:11.0,,D. Favors makes free throw 1 of 1,114,113
413,4,5:00.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Ingles),,116,113
414,4,5:00.0,Shooting foul by B. Ingram (drawn by B. Bogdanović),,116,113
415,4,5:00.0,B. Bogdanović makes free throw 1 of 1,,117,113
416,4,4:46.0,,J. Redick makes 2-pt jump shot from 23 ft (assist by L. Ball),117,115
417,4,4:23.0,B. Bogdanović makes 2-pt layup from 1 ft,,119,115
418,4,4:16.0,,Personal foul by D. Mitchell (drawn by J. Redick),119,115
419,4,4:16.0,,J. Redick makes free throw 1 of 2,119,116
420,4,4:16.0,,J. Redick makes free throw 2 of 2,119,117
421,4,4:04.0,Turnover by B. Bogdanović (bad pass),,119,117
422,4,3:59.0,,New Orleans full timeout,119,117
423,4,3:49.0,,Shooting foul by D. Mitchell (drawn by L. Ball),119,117
424,4,3:49.0,,L. Ball misses free throw 1 of 3,119,117
425,4,3:49.0,,Offensive rebound by Team,119,117
426,4,3:49.0,,L. Ball makes free throw 2 of 3,119,118
427,4,3:49.0,,L. Ball misses free throw 3 of 3,119,118
428,4,3:45.0,Defensive rebound by R. O'Neale,,119,118
429,4,3:30.0,Shooting foul by J. Redick (drawn by B. Bogdanović),,119,118
430,4,3:30.0,B. Bogdanović makes free throw 1 of 2,,120,118
431,4,3:30.0,B. Bogdanović makes free throw 2 of 2,,121,118
432,4,3:15.0,,L. Ball makes 3-pt jump shot from 27 ft,121,121
433,4,3:01.0,Personal foul by J. Hart (drawn by J. Ingles),,121,121
434,4,3:01.0,J. Ingles makes free throw 1 of 2,,122,121
435,4,3:01.0,,E. Moore enters the game for J. Hart,122,121
436,4,3:01.0,J. Ingles makes free throw 2 of 2,,123,121
437,4,2:45.0,,B. Ingram misses 2-pt layup from 2 ft,123,121
438,4,2:43.0,,Offensive rebound by B. Ingram,123,121
439,4,2:42.0,,E. Moore misses 3-pt jump shot from 25 ft,123,121
440,4,2:37.0,Defensive rebound by R. O'Neale,,123,121
441,4,2:26.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,125,121
442,4,2:12.0,,Turnover by B. Ingram (bad pass; steal by J. Ingles),125,121
443,4,2:07.0,Shooting foul by E. Moore (drawn by R. Gobert),,125,121
444,4,2:07.0,R. Gobert misses free throw 1 of 2,,125,121
445,4,2:07.0,Offensive rebound by Team,,125,121
446,4,2:07.0,R. Gobert makes free throw 2 of 2,,126,121
447,4,1:50.0,,Personal foul by R. O'Neale (drawn by J. Redick),126,121
448,4,1:50.0,,J. Redick makes free throw 1 of 2,126,122
449,4,1:50.0,,J. Redick makes free throw 2 of 2,126,123
450,4,1:37.0,R. Gobert misses 2-pt layup from 4 ft (block by D. Favors),,126,123
451,4,1:34.0,,Defensive rebound by D. Favors,126,123
452,4,1:28.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by D. Favors),126,126
453,4,1:12.0,D. Mitchell makes 2-pt jump shot from 13 ft,,128,126
454,4,0:58.0,,B. Ingram misses 2-pt jump shot from 20 ft,128,126
455,4,0:54.0,Defensive rebound by R. O'Neale,,128,126
456,4,0:39.0,R. O'Neale misses 3-pt jump shot from 23 ft,,128,126
457,4,0:37.0,,Defensive rebound by D. Favors,128,126
458,4,0:37.0,,New Orleans full timeout,128,126
459,4,0:29.0,,J. Redick misses 2-pt jump shot from 23 ft,128,126
460,4,0:26.0,Defensive rebound by R. O'Neale,,128,126
461,4,0:07.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,128,126
462,4,0:04.0,,Defensive rebound by B. Ingram,128,126
463,4,0:01.0,,B. Ingram misses 2-pt layup from 2 ft,128,126
464,4,0:00.0,,Offensive rebound by D. Favors,128,126
