,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DETROIT_ACTION,NEW ORLEANS_SCORE,DETROIT_SCORE
385,4,7:10.0,L. Ball makes 2-pt jump shot from 16 ft,,95,84
386,4,6:54.0,,D. Rose makes 2-pt jump shot from 5 ft,95,86
387,4,6:37.0,J. Okafor makes 2-pt jump shot from 6 ft,,97,86
388,4,6:25.0,,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by D. Rose),97,89
389,4,6:08.0,Turnover by L. Ball (bad pass; steal by S. Mykhailiuk),,97,89
390,4,6:05.0,,S. Doumbouya makes 2-pt dunk from 1 ft (assist by S. Mykhailiuk),97,91
391,4,6:05.0,New Orleans full timeout,,97,91
392,4,5:43.0,L. Ball misses 3-pt jump shot from 29 ft,,97,91
393,4,5:40.0,,Defensive rebound by C. Wood,97,91
394,4,5:34.0,,D. Rose makes 2-pt layup from 4 ft,97,93
395,4,5:23.0,L. Ball misses 2-pt layup from 1 ft (block by S. Doumbouya),,97,93
396,4,5:20.0,,Defensive rebound by S. Doumbouya,97,93
397,4,5:17.0,,S. Doumbouya misses 2-pt layup from 2 ft,97,93
398,4,5:15.0,Defensive rebound by E. Moore,,97,93
399,4,5:13.0,L. Ball misses 3-pt jump shot from 25 ft,,97,93
400,4,5:10.0,,Defensive rebound by C. Wood,97,93
401,4,4:54.0,,D. Rose misses 3-pt jump shot from 25 ft,97,93
402,4,4:53.0,Defensive rebound by Team,,97,93
403,4,4:53.0,J. Hart enters the game for N. Melli,,97,93
404,4,4:33.0,J. Hart makes 3-pt jump shot from 25 ft (assist by J. Okafor),,100,93
405,4,4:12.0,,C. Wood misses 2-pt jump shot from 17 ft,100,93
406,4,4:10.0,Defensive rebound by J. Okafor,,100,93
407,4,3:51.0,J. Okafor misses 2-pt jump shot from 8 ft,,100,93
408,4,3:47.0,,Defensive rebound by C. Wood,100,93
409,4,3:39.0,,D. Rose misses 2-pt jump shot from 9 ft,100,93
410,4,3:37.0,Defensive rebound by F. Jackson,,100,93
411,4,3:35.0,Turnover by J. Hart (lost ball; steal by S. Mykhailiuk),,100,93
412,4,3:31.0,,Detroit full timeout,100,93
413,4,3:26.0,,C. Wood misses 2-pt jump shot from 6 ft,100,93
414,4,3:23.0,,Offensive rebound by Team,100,93
415,4,3:21.0,,C. Wood makes 3-pt jump shot from 23 ft (assist by D. Rose),100,96
416,4,3:06.0,Personal foul by C. Wood (drawn by J. Okafor),,100,96
417,4,2:58.0,E. Moore misses 2-pt jump shot from 13 ft,,100,96
418,4,2:58.0,Offensive rebound by J. Okafor,,100,96
419,4,2:55.0,J. Okafor misses 2-pt layup from 1 ft,,100,96
420,4,2:54.0,,Defensive rebound by D. Rose,100,96
421,4,2:49.0,,D. Rose makes 2-pt layup from 1 ft,100,98
422,4,2:25.0,E. Moore makes 2-pt jump shot from 10 ft,,102,98
423,4,2:11.0,,D. Rose misses 2-pt jump shot from 23 ft,102,98
424,4,2:11.0,Defensive rebound by F. Jackson,,102,98
425,4,1:56.0,L. Ball misses 2-pt layup from 3 ft (block by C. Wood),,102,98
426,4,1:54.0,,Defensive rebound by S. Doumbouya,102,98
427,4,1:54.0,,Personal take foul by J. Hart (drawn by D. Rose),102,98
428,4,1:52.0,,Personal foul by F. Jackson (drawn by C. Wood),102,98
429,4,1:52.0,,C. Wood makes free throw 1 of 2,102,99
430,4,1:52.0,,C. Wood makes free throw 2 of 2,102,100
431,4,1:36.0,F. Jackson misses 2-pt jump shot from 15 ft,,102,100
432,4,1:34.0,Offensive rebound by F. Jackson,,102,100
433,4,1:33.0,F. Jackson misses 2-pt layup from 3 ft,,102,100
434,4,1:31.0,Offensive rebound by F. Jackson,,102,100
435,4,1:19.0,J. Okafor misses 2-pt layup from 1 ft (block by C. Wood),,102,100
436,4,1:19.0,Offensive rebound by F. Jackson,,102,100
437,4,1:16.0,Instant Replay (Request: Ruling Stands),,102,100
438,4,1:07.0,E. Moore misses 2-pt jump shot from 16 ft,,102,100
439,4,1:07.0,,Defensive rebound by S. Doumbouya,102,100
440,4,0:54.0,,C. Wood misses 2-pt hook shot from 7 ft,102,100
441,4,0:51.0,Defensive rebound by J. Hart,,102,100
442,4,0:36.0,J. Hart misses 3-pt jump shot from 29 ft,,102,100
443,4,0:34.0,,Defensive rebound by L. Galloway,102,100
444,4,0:34.0,,Detroit full timeout,102,100
445,4,0:34.0,,T. Snell enters the game for S. Doumbouya,102,100
446,4,0:30.0,,D. Rose makes 2-pt jump shot from 10 ft (assist by C. Wood),102,102
447,4,0:30.0,New Orleans full timeout,,102,102
448,4,0:30.0,,B. Brown enters the game for S. Mykhailiuk,102,102
449,4,0:30.0,,S. Doumbouya enters the game for T. Snell,102,102
450,4,0:21.0,E. Moore misses 2-pt jump shot from 9 ft,,102,102
451,4,0:20.0,Offensive rebound by Team,,102,102
452,4,0:20.0,Instant Replay (Request: Stands),,102,102
453,4,0:20.0,,T. Snell enters the game for L. Galloway,102,102
454,4,0:16.0,E. Moore misses 2-pt jump shot from 11 ft,,102,102
455,4,0:14.0,,Defensive rebound by Team,102,102
456,4,0:14.0,Z. Cheatham enters the game for J. Okafor,,102,102
457,4,0:14.0,,L. Galloway enters the game for B. Brown,102,102
458,4,0:14.0,,S. Mykhailiuk enters the game for S. Doumbouya,102,102
459,4,0:01.0,,D. Rose misses 2-pt jump shot from 8 ft,102,102
460,4,0:00.0,,Offensive rebound by Team,102,102
461,1OT,4:42.0,F. Jackson makes 2-pt layup from 5 ft (assist by N. Melli),,104,102
462,1OT,4:24.0,,S. Doumbouya makes 2-pt jump shot from 12 ft (assist by D. Rose),104,104
463,1OT,4:11.0,L. Ball makes 2-pt jump shot from 17 ft (assist by J. Okafor),,106,104
464,1OT,4:03.0,,C. Wood misses 3-pt jump shot from 24 ft,106,104
465,1OT,4:00.0,Defensive rebound by L. Ball,,106,104
466,1OT,3:39.0,J. Okafor misses 2-pt layup from 5 ft,,106,104
467,1OT,3:37.0,,Defensive rebound by D. Rose,106,104
468,1OT,3:28.0,,C. Wood misses 2-pt jump shot from 13 ft,106,104
469,1OT,3:25.0,Defensive rebound by L. Ball,,106,104
470,1OT,3:12.0,Personal foul by S. Doumbouya (drawn by N. Melli),,106,104
471,1OT,3:01.0,L. Ball misses 2-pt jump shot from 16 ft,,106,104
472,1OT,2:57.0,,Defensive rebound by C. Wood,106,104
473,1OT,2:49.0,,D. Rose misses 2-pt jump shot from 10 ft (block by J. Hart),106,104
474,1OT,2:49.0,,Offensive rebound by Team,106,104
475,1OT,2:49.0,J. Hayes enters the game for J. Okafor,,106,104
476,1OT,2:45.0,,L. Galloway misses 2-pt layup from 2 ft,106,104
477,1OT,2:43.0,Defensive rebound by J. Hart,,106,104
478,1OT,2:37.0,L. Ball makes 3-pt jump shot from 26 ft,,109,104
479,1OT,2:36.0,,Detroit full timeout,109,104
480,1OT,2:29.0,,D. Rose misses 2-pt jump shot from 9 ft,109,104
481,1OT,2:27.0,Defensive rebound by Team,,109,104
482,1OT,2:14.0,L. Ball misses 2-pt layup from 7 ft,,109,104
483,1OT,2:13.0,Offensive rebound by J. Hayes,,109,104
484,1OT,2:13.0,J. Hayes makes 2-pt layup from 1 ft,,111,104
485,1OT,2:03.0,,C. Wood makes 2-pt layup from 1 ft (assist by D. Rose),111,106
486,1OT,2:03.0,,Shooting foul by J. Hayes (drawn by C. Wood),111,106
487,1OT,2:03.0,,T. Snell enters the game for L. Galloway,111,106
488,1OT,2:03.0,,C. Wood makes free throw 1 of 1,111,107
489,1OT,1:52.0,,Instant Replay (Request: Ruling Stands),111,107
490,1OT,1:42.0,L. Ball misses 3-pt jump shot from 24 ft,,111,107
491,1OT,1:38.0,,Defensive rebound by S. Doumbouya,111,107
492,1OT,1:30.0,,Turnover by D. Rose (bad pass; steal by N. Melli),111,107
493,1OT,1:21.0,Personal foul by S. Mykhailiuk (drawn by F. Jackson),,111,107
494,1OT,1:11.0,J. Hayes misses 2-pt jump shot from 13 ft,,111,107
495,1OT,1:07.0,,Defensive rebound by C. Wood,111,107
496,1OT,0:55.0,,Turnover by D. Rose (bad pass; steal by N. Melli),111,107
497,1OT,0:52.0,J. Hart misses 2-pt layup from 2 ft,,111,107
498,1OT,0:48.0,Offensive rebound by L. Ball,,111,107
499,1OT,0:38.0,N. Melli makes 2-pt jump shot from 21 ft,,113,107
500,1OT,0:30.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,113,107
501,1OT,0:27.0,Defensive rebound by L. Ball,,113,107
502,1OT,0:25.0,Personal take foul by C. Wood (drawn by L. Ball),,113,107
503,1OT,0:25.0,L. Ball misses free throw 1 of 2,,113,107
504,1OT,0:25.0,Offensive rebound by Team,,113,107
505,1OT,0:25.0,L. Ball misses free throw 2 of 2,,113,107
506,1OT,0:23.0,Offensive rebound by Team,,113,107
507,1OT,0:23.0,E. Moore enters the game for J. Hayes,,113,107
508,1OT,0:19.0,Personal take foul by C. Wood (drawn by N. Melli),,113,107
509,1OT,0:19.0,N. Melli makes free throw 1 of 2,,114,107
510,1OT,0:19.0,N. Melli makes free throw 2 of 2,,115,107
511,1OT,0:10.0,,C. Wood makes 3-pt jump shot from 26 ft (assist by S. Mykhailiuk),115,110
512,1OT,0:06.0,Personal take foul by S. Doumbouya (drawn by J. Hart),,115,110
513,1OT,0:06.0,J. Hart makes free throw 1 of 2,,116,110
514,1OT,0:06.0,J. Hart makes free throw 2 of 2,,117,110
515,1OT,0:00.0,,S. Mykhailiuk misses 3-pt jump shot from 28 ft,117,110
516,1OT,0:00.0,,Offensive rebound by Team,117,110
