,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
380,4,2:11.0,Offensive rebound by K. Birch,,101,104
381,4,2:10.0,K. Birch makes 2-pt layup at rim,,103,104
382,4,1:52.0,,A. Holiday makes 2-pt layup from 1 ft,103,106
383,4,1:37.0,T. Ross misses 3-pt jump shot from 27 ft,,103,106
384,4,1:34.0,,Defensive rebound by Team,103,106
385,4,1:26.0,,Personal foul by M. Fultz (drawn by A. Holiday),103,106
386,4,1:16.0,,Turnover by A. Holiday (bad pass; steal by J. Isaac),103,106
387,4,1:13.0,Clear path foul by M. Turner,,103,106
388,4,1:13.0,Instant Replay (Request: Ruling Stands),,103,106
389,4,1:13.0,J. Isaac misses clear path free throw 1 of 2,,103,106
390,4,1:13.0,Offensive rebound by Team,,103,106
391,4,1:13.0,J. Isaac makes clear path free throw 2 of 2,,104,106
392,4,0:57.0,E. Fournier misses 3-pt jump shot from 27 ft,,104,106
393,4,0:53.0,,Defensive rebound by J. Holiday,104,106
394,4,0:34.0,,Turnover by T. Warren (bad pass; steal by M. Fultz),104,106
395,4,0:31.0,M. Fultz makes 2-pt dunk from 1 ft (assist by E. Fournier),,106,106
396,4,0:31.0,,Indiana full timeout,106,106
397,4,0:31.0,W. Iwundu enters the game for T. Ross,,106,106
398,4,0:31.0,,D. McDermott enters the game for T. Warren,106,106
399,4,0:21.0,,A. Holiday misses 2-pt jump shot from 18 ft,106,106
400,4,0:19.0,,Offensive rebound by M. Turner,106,106
401,4,0:08.0,,A. Holiday makes 3-pt jump shot from 26 ft (assist by J. Holiday),106,109
402,4,0:08.0,Orlando full timeout,,106,109
403,4,0:08.0,D. Augustin enters the game for M. Fultz,,106,109
404,4,0:08.0,T. Ross enters the game for W. Iwundu,,106,109
405,4,0:08.0,,T. Warren enters the game for D. McDermott,106,109
406,4,0:06.0,Turnover by E. Fournier (lost ball; steal by J. Holiday),,106,109
407,4,0:03.0,,Personal take foul by J. Isaac (drawn by J. Holiday),106,109
408,4,0:03.0,,J. Holiday makes free throw 1 of 2,106,110
409,4,0:03.0,,J. Holiday makes free throw 2 of 2,106,111
410,4,0:03.0,Orlando full timeout,,106,111
411,4,0:00.0,E. Fournier misses 2-pt jump shot from 16 ft,,106,111
412,4,0:00.0,Offensive rebound by Team,,106,111
