,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
388,4,10:52.0,,J. Culver makes 2-pt layup at rim,86,84
389,4,10:36.0,Personal foul by G. Dieng (drawn by J. Jackson),,86,84
390,4,10:26.0,M. Guduric makes 2-pt layup from 2 ft,,88,84
391,4,10:26.0,Shooting foul by A. Wiggins (drawn by M. Guduric),,88,84
392,4,10:26.0,M. Guduric makes free throw 1 of 1,,89,84
393,4,10:04.0,,A. Wiggins misses 3-pt jump shot from 26 ft,89,84
394,4,10:02.0,,Offensive rebound by G. Dieng,89,84
395,4,10:02.0,,Personal foul by J. Jackson (drawn by G. Dieng),89,84
396,4,10:02.0,B. Caboclo enters the game for J. Jackson,,89,84
397,4,9:55.0,,Shooting foul by D. Brooks (drawn by A. Wiggins),89,84
398,4,9:55.0,,A. Wiggins makes free throw 1 of 2,89,85
399,4,9:55.0,,A. Wiggins makes free throw 2 of 2,89,86
400,4,9:43.0,Turnover by D. Brooks (bad pass; steal by G. Dieng),,89,86
401,4,9:37.0,,J. Culver makes 2-pt dunk from 1 ft,89,88
402,4,9:37.0,Memphis full timeout,,89,88
403,4,9:37.0,G. Allen enters the game for M. Guduric,,89,88
404,4,9:20.0,T. Jones makes 2-pt jump shot from 8 ft,,91,88
405,4,9:04.0,,Turnover by A. Wiggins (lost ball; steal by T. Jones),91,88
406,4,8:59.0,D. Brooks makes 3-pt jump shot from 26 ft (assist by T. Jones),,94,88
407,4,8:52.0,,Minnesota full timeout,94,88
408,4,8:52.0,,K. Towns enters the game for G. Dieng,94,88
409,4,8:43.0,,A. Wiggins makes 2-pt layup from 1 ft,94,90
410,4,8:34.0,D. Brooks makes 3-pt jump shot from 26 ft (assist by T. Jones),,97,90
411,4,8:23.0,,Shooting foul by G. Allen (drawn by J. Culver),97,90
412,4,8:23.0,,J. Culver misses free throw 1 of 2,97,90
413,4,8:23.0,,Offensive rebound by Team,97,90
414,4,8:23.0,,T. Graham enters the game for J. Okogie,97,90
415,4,8:23.0,,J. Culver makes free throw 2 of 2,97,91
416,4,8:13.0,D. Brooks misses 2-pt layup from 1 ft,,97,91
417,4,8:11.0,,Defensive rebound by T. Graham,97,91
418,4,8:02.0,,K. Towns misses 3-pt jump shot from 24 ft,97,91
419,4,7:59.0,Defensive rebound by G. Allen,,97,91
420,4,7:48.0,T. Jones makes 2-pt jump shot from 10 ft,,99,91
421,4,7:29.0,,K. Towns misses 2-pt jump shot from 9 ft,99,91
422,4,7:26.0,Defensive rebound by G. Allen,,99,91
423,4,7:21.0,S. Hill misses 3-pt jump shot from 24 ft,,99,91
424,4,7:20.0,,Defensive rebound by R. Covington,99,91
425,4,7:12.0,,Offensive foul by J. Culver (drawn by T. Jones),99,91
426,4,7:12.0,,Turnover by J. Culver (offensive foul),99,91
427,4,7:12.0,J. Crowder enters the game for S. Hill,,99,91
428,4,7:12.0,D. Melton enters the game for T. Jones,,99,91
429,4,7:12.0,,K. Bates-Diop enters the game for R. Covington,99,91
430,4,7:03.0,Shooting foul by K. Towns (drawn by B. Caboclo),,99,91
431,4,7:03.0,B. Caboclo misses free throw 1 of 2,,99,91
432,4,7:03.0,Offensive rebound by Team,,99,91
433,4,7:03.0,B. Caboclo makes free throw 2 of 2,,100,91
434,4,6:51.0,,A. Wiggins misses 3-pt jump shot from 26 ft,100,91
435,4,6:49.0,,Offensive rebound by K. Towns,100,91
436,4,6:35.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Culver),100,94
437,4,6:16.0,Offensive foul by B. Caboclo (drawn by K. Towns),,100,94
438,4,6:16.0,Turnover by B. Caboclo (offensive foul),,100,94
439,4,6:16.0,J. Jackson enters the game for B. Caboclo,,100,94
440,4,6:16.0,,J. Teague enters the game for A. Wiggins,100,94
441,4,6:03.0,,K. Towns misses 3-pt jump shot from 25 ft,100,94
442,4,6:00.0,Defensive rebound by G. Allen,,100,94
443,4,5:47.0,Offensive foul by J. Jackson (drawn by K. Towns),,100,94
444,4,5:47.0,Turnover by J. Jackson (offensive foul),,100,94
445,4,5:47.0,B. Caboclo enters the game for J. Jackson,,100,94
446,4,5:31.0,,K. Towns misses 2-pt jump shot from 6 ft,100,94
447,4,5:31.0,,Offensive rebound by K. Towns,100,94
448,4,5:31.0,,Shooting foul by B. Caboclo (drawn by K. Towns),100,94
449,4,5:31.0,,K. Towns makes free throw 1 of 2,100,95
450,4,5:31.0,,K. Towns makes free throw 2 of 2,100,96
451,4,5:16.0,D. Brooks makes 2-pt layup from 4 ft,,102,96
452,4,5:16.0,Shooting foul by T. Graham (drawn by D. Brooks),,102,96
453,4,5:16.0,D. Brooks makes free throw 1 of 1,,103,96
454,4,5:02.0,,Turnover by T. Graham (bad pass; steal by B. Caboclo),103,96
455,4,4:53.0,D. Melton makes 3-pt jump shot from 24 ft (assist by D. Brooks),,106,96
456,4,4:52.0,,Minnesota full timeout,106,96
457,4,4:52.0,,R. Covington enters the game for J. Culver,106,96
458,4,4:52.0,,A. Wiggins enters the game for T. Graham,106,96
459,4,4:32.0,,J. Teague misses 2-pt layup from 2 ft (block by D. Melton),106,96
460,4,4:32.0,,Offensive rebound by Team,106,96
461,4,4:27.0,,A. Wiggins misses 3-pt jump shot from 26 ft,106,96
462,4,4:25.0,Defensive rebound by D. Melton,,106,96
463,4,4:11.0,B. Caboclo misses 3-pt jump shot from 26 ft,,106,96
464,4,4:08.0,,Defensive rebound by A. Wiggins,106,96
465,4,4:00.0,,J. Teague makes 2-pt layup from 1 ft (assist by A. Wiggins),106,98
466,4,3:41.0,B. Caboclo makes 2-pt hook shot from 6 ft (assist by D. Melton),,108,98
467,4,3:24.0,,K. Bates-Diop makes 3-pt jump shot from 23 ft (assist by J. Teague),108,101
468,4,3:09.0,B. Caboclo misses 3-pt jump shot from 26 ft,,108,101
469,4,3:06.0,,Defensive rebound by A. Wiggins,108,101
470,4,2:56.0,,A. Wiggins misses 2-pt jump shot from 6 ft,108,101
471,4,2:53.0,Defensive rebound by B. Caboclo,,108,101
472,4,2:42.0,Shooting foul by J. Teague (drawn by D. Melton),,108,101
473,4,2:42.0,D. Melton makes free throw 1 of 2,,109,101
474,4,2:42.0,D. Melton makes free throw 2 of 2,,110,101
475,4,2:28.0,,Turnover by K. Towns (bad pass; steal by D. Melton),110,101
476,4,2:24.0,B. Caboclo makes 2-pt layup from 1 ft (assist by D. Melton),,112,101
477,4,2:24.0,,Minnesota full timeout,112,101
478,4,2:12.0,,A. Wiggins misses 2-pt layup from 2 ft,112,101
479,4,2:10.0,Defensive rebound by D. Melton,,112,101
480,4,1:57.0,D. Melton misses 3-pt jump shot from 26 ft,,112,101
481,4,1:53.0,,Defensive rebound by K. Towns,112,101
482,4,1:50.0,,Shooting foul by D. Melton (drawn by J. Teague),112,101
483,4,1:50.0,,J. Teague makes free throw 1 of 2,112,102
484,4,1:50.0,,J. Teague makes free throw 2 of 2,112,103
485,4,1:27.0,D. Brooks makes 2-pt jump shot from 20 ft,,114,103
486,4,1:27.0,Shooting foul by R. Covington (drawn by D. Brooks),,114,103
487,4,1:27.0,D. Brooks makes free throw 1 of 1,,115,103
488,4,1:22.0,,Personal foul by D. Melton (drawn by J. Teague),115,103
489,4,1:22.0,,J. Teague makes free throw 1 of 2,115,104
490,4,1:22.0,,J. Teague makes free throw 2 of 2,115,105
491,4,1:02.0,D. Brooks misses 3-pt jump shot from 26 ft,,115,105
492,4,0:58.0,,Defensive rebound by A. Wiggins,115,105
493,4,0:54.0,,Personal foul by D. Brooks (drawn by J. Teague),115,105
494,4,0:54.0,,J. Teague makes free throw 1 of 2,115,106
495,4,0:54.0,,J. Teague makes free throw 2 of 2,115,107
496,4,0:31.0,G. Allen misses 2-pt jump shot from 8 ft,,115,107
497,4,0:28.0,,Defensive rebound by K. Towns,115,107
498,4,0:23.0,,Turnover by J. Teague (out of bounds lost ball),115,107
