,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
387,4,8:27.0,,Instant Replay (Challenge: Ruling Stands),95,90
388,4,8:27.0,,B. Beal enters the game for J. McRae,95,90
389,4,8:27.0,,R. Hachimura enters the game for C. Miles,95,90
390,4,8:13.0,J. Clarkson misses 2-pt layup from 3 ft,,95,90
391,4,8:10.0,Offensive rebound by J. Clarkson,,95,90
392,4,8:10.0,J. Clarkson makes 2-pt layup at rim,,97,90
393,4,8:10.0,,Technical foul by J. Clarkson,97,90
394,4,8:10.0,,B. Beal misses technical free throw,97,90
395,4,8:10.0,,Offensive rebound by Team,97,90
396,4,7:59.0,,B. Beal makes 2-pt jump shot from 18 ft,97,92
397,4,7:41.0,J. Clarkson misses 2-pt layup from 5 ft,,97,92
398,4,7:40.0,Offensive rebound by T. Thompson,,97,92
399,4,7:40.0,Turnover by T. Thompson (step out of bounds),,97,92
400,4,7:26.0,,Turnover by B. Beal (bad pass; steal by T. Thompson),97,92
401,4,7:20.0,M. Dellavedova misses 2-pt layup from 9 ft,,97,92
402,4,7:17.0,,Defensive rebound by M. Wagner,97,92
403,4,7:08.0,,M. Wagner misses 2-pt jump shot from 8 ft,97,92
404,4,7:05.0,,Offensive rebound by R. Hachimura,97,92
405,4,6:53.0,,B. Beal misses 3-pt jump shot from 26 ft,97,92
406,4,6:49.0,Defensive rebound by T. Thompson,,97,92
407,4,6:32.0,C. Osman misses 3-pt jump shot from 27 ft,,97,92
408,4,6:29.0,,Defensive rebound by M. Wagner,97,92
409,4,6:13.0,,R. Hachimura misses 2-pt jump shot from 13 ft,97,92
410,4,6:10.0,Defensive rebound by M. Dellavedova,,97,92
411,4,6:02.0,K. Porter misses 2-pt layup from 2 ft,,97,92
412,4,6:02.0,,Defensive rebound by Team,97,92
413,4,6:02.0,Cleveland full timeout,,97,92
414,4,6:02.0,Instant Replay (Challenge: Stands),,97,92
415,4,6:02.0,D. Garland enters the game for J. Clarkson,,97,92
416,4,6:02.0,K. Love enters the game for M. Dellavedova,,97,92
417,4,6:02.0,C. Sexton enters the game for K. Porter,,97,92
418,4,6:02.0,,I. Thomas enters the game for I. Smith,97,92
419,4,5:52.0,,B. Beal misses 2-pt jump shot from 22 ft,97,92
420,4,5:49.0,Defensive rebound by K. Love,,97,92
421,4,5:28.0,D. Garland misses 2-pt hook shot from 2 ft,,97,92
422,4,5:27.0,Offensive rebound by K. Love,,97,92
423,4,5:27.0,Shooting foul by M. Wagner (drawn by K. Love),,97,92
424,4,5:27.0,K. Love makes free throw 1 of 2,,98,92
425,4,5:27.0,,T. Bryant enters the game for M. Wagner,98,92
426,4,5:27.0,K. Love makes free throw 2 of 2,,99,92
427,4,5:06.0,,T. Bryant misses 3-pt jump shot from 26 ft,99,92
428,4,5:00.0,Defensive rebound by K. Love,,99,92
429,4,4:57.0,C. Sexton makes 2-pt layup from 3 ft,,101,92
430,4,4:57.0,,Violation by Team (def goaltending),101,92
431,4,4:57.0,Technical foul by T. Bryant,,101,92
432,4,4:57.0,K. Love makes technical free throw,,102,92
433,4,4:41.0,,T. Bryant makes 2-pt hook shot from 3 ft (assist by B. Beal),102,94
434,4,4:20.0,Turnover by K. Love (bad pass),,102,94
435,4,4:02.0,,T. Bryant makes 2-pt jump shot from 17 ft (assist by I. Thomas),102,96
436,4,3:36.0,C. Sexton misses 2-pt jump shot from 14 ft,,102,96
437,4,3:34.0,Offensive rebound by T. Thompson,,102,96
438,4,3:26.0,D. Garland makes 2-pt jump shot from 15 ft (assist by T. Thompson),,104,96
439,4,3:14.0,,Washington full timeout,104,96
440,4,3:03.0,,Turnover by B. Beal (lost ball; steal by T. Thompson),104,96
441,4,2:53.0,T. Thompson misses 2-pt layup from 6 ft (block by D. Bertāns),,104,96
442,4,2:49.0,Offensive rebound by T. Thompson,,104,96
443,4,2:47.0,T. Thompson makes 2-pt hook shot from 7 ft,,106,96
444,4,2:35.0,,I. Thomas makes 2-pt layup from 2 ft (assist by R. Hachimura),106,98
445,4,2:17.0,T. Thompson makes 2-pt hook shot from 7 ft (assist by K. Love),,108,98
446,4,2:02.0,,B. Beal makes 2-pt layup from 2 ft (assist by I. Thomas),108,100
447,4,1:41.0,C. Sexton makes 3-pt jump shot from 25 ft (assist by C. Osman),,111,100
448,4,1:40.0,,Washington full timeout,111,100
449,4,1:37.0,,Personal foul by C. Sexton (drawn by B. Beal),111,100
450,4,1:33.0,,B. Beal misses 3-pt jump shot from 25 ft,111,100
451,4,1:29.0,Defensive rebound by K. Love,,111,100
452,4,1:07.0,C. Sexton misses 2-pt jump shot from 5 ft,,111,100
453,4,1:07.0,Offensive rebound by T. Thompson,,111,100
454,4,1:07.0,T. Thompson makes 2-pt layup from 2 ft,,113,100
455,4,0:58.0,,Turnover by B. Beal (bad pass; steal by D. Garland),113,100
456,4,0:36.0,D. Garland misses 2-pt jump shot from 15 ft,,113,100
457,4,0:35.0,,Defensive rebound by Team,113,100
458,4,0:29.0,,D. Bertāns misses 3-pt jump shot from 30 ft,113,100
459,4,0:26.0,Defensive rebound by D. Garland,,113,100
460,4,0:03.0,Turnover by Team (shot clock),,113,100
461,4,0:01.0,,I. Thomas misses 3-pt jump shot from 27 ft,113,100
462,4,0:00.0,,Offensive rebound by Team,113,100
