,QUARTER,TIME_REMAINING,DETROIT_ACTION,SAN ANTONIO_ACTION,DETROIT_SCORE,SAN ANTONIO_SCORE
384,4,6:11.0,C. Wood enters the game for B. Griffin,,98,116
385,4,6:03.0,,Personal foul by B. Brown (drawn by L. Aldridge),98,116
386,4,5:50.0,,D. Murray makes 3-pt jump shot from 24 ft (assist by L. Aldridge),98,119
387,4,5:27.0,Turnover by D. Rose (bad pass),,98,119
388,4,5:27.0,Instant Replay (Challenge: Ruling Stands),,98,119
389,4,5:09.0,,L. Walker misses 2-pt layup from 8 ft (block by B. Brown),98,119
390,4,5:05.0,Defensive rebound by A. Drummond,,98,119
391,4,5:03.0,L. Galloway misses 3-pt jump shot from 23 ft,,98,119
392,4,4:59.0,,Defensive rebound by P. Mills,98,119
393,4,4:56.0,,L. Walker misses 3-pt jump shot from 24 ft (block by A. Drummond),98,119
394,4,4:53.0,Defensive rebound by B. Brown,,98,119
395,4,4:51.0,L. Galloway makes 2-pt jump shot from 4 ft (assist by B. Brown),,100,119
396,4,4:51.0,,San Antonio full timeout,100,119
397,4,4:51.0,,D. DeRozan enters the game for J. Poeltl,100,119
398,4,4:51.0,,R. Gay enters the game for L. Walker,100,119
399,4,4:34.0,,R. Gay makes 2-pt jump shot from 14 ft (assist by P. Mills),100,121
400,4,4:17.0,Turnover by D. Rose (bad pass; steal by D. Murray),,100,121
401,4,4:12.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by D. Murray),100,124
402,4,4:12.0,Detroit full timeout,,100,124
403,4,4:12.0,T. Frazier enters the game for D. Rose,,100,124
404,4,4:01.0,B. Brown misses 2-pt jump shot from 6 ft,,100,124
405,4,3:58.0,Offensive rebound by A. Drummond,,100,124
406,4,3:58.0,Shooting foul by D. DeRozan (drawn by A. Drummond),,100,124
407,4,3:58.0,A. Drummond makes free throw 1 of 2,,101,124
408,4,3:58.0,A. Drummond misses free throw 2 of 2,,101,124
409,4,3:53.0,,Defensive rebound by D. DeRozan,101,124
410,4,3:44.0,,D. DeRozan makes 2-pt jump shot from 16 ft,101,126
411,4,3:28.0,A. Drummond misses 2-pt layup from 6 ft (block by L. Aldridge),,101,126
412,4,3:24.0,,Defensive rebound by R. Gay,101,126
413,4,3:18.0,,L. Aldridge makes 3-pt jump shot from 24 ft (assist by D. Murray),101,129
414,4,3:07.0,Personal take foul by D. Murray (drawn by T. Frazier),,101,129
415,4,3:07.0,T. Frazier makes free throw 1 of 2,,102,129
416,4,3:07.0,L. King enters the game for A. Drummond,,102,129
417,4,3:07.0,T. Maker enters the game for L. Galloway,,102,129
418,4,3:07.0,,M. Belinelli enters the game for L. Aldridge,102,129
419,4,3:07.0,,D. Eubanks enters the game for D. DeRozan,102,129
420,4,3:07.0,,T. Lyles enters the game for R. Gay,102,129
421,4,3:07.0,,L. Walker enters the game for P. Mills,102,129
422,4,3:07.0,,D. White enters the game for D. Murray,102,129
423,4,3:07.0,T. Frazier misses free throw 2 of 2,,102,129
424,4,3:03.0,Offensive rebound by C. Wood,,102,129
425,4,2:58.0,L. King makes 3-pt jump shot from 24 ft (assist by T. Frazier),,105,129
426,4,2:43.0,,L. Walker misses 2-pt jump shot from 7 ft,105,129
427,4,2:43.0,Defensive rebound by B. Brown,,105,129
428,4,2:35.0,B. Brown misses 3-pt jump shot from 26 ft,,105,129
429,4,2:35.0,Offensive rebound by Team,,105,129
430,4,2:29.0,C. Wood misses 3-pt jump shot from 27 ft,,105,129
431,4,2:25.0,,Defensive rebound by D. Eubanks,105,129
432,4,2:19.0,,Shooting foul by T. Frazier (drawn by D. White),105,129
433,4,2:19.0,,D. White makes free throw 1 of 2,105,130
434,4,2:19.0,,D. White misses free throw 2 of 2,105,130
435,4,2:16.0,,Offensive rebound by D. Eubanks,105,130
436,4,2:03.0,,D. Eubanks makes 2-pt hook shot from 8 ft (assist by T. Lyles),105,132
437,4,1:50.0,T. Maker makes 2-pt layup from 4 ft (assist by L. King),,107,132
438,4,1:34.0,,D. White misses 3-pt jump shot from 26 ft,107,132
439,4,1:30.0,Defensive rebound by C. Wood,,107,132
440,4,1:22.0,L. King misses 3-pt jump shot from 27 ft,,107,132
441,4,1:19.0,,Defensive rebound by D. Eubanks,107,132
442,4,1:02.0,,D. Eubanks makes 2-pt layup from 5 ft (assist by D. White),107,134
443,4,0:57.0,,Violation by Team (kicked ball),107,134
444,4,0:46.0,Turnover by L. King (bad pass),,107,134
445,4,0:24.0,,D. Eubanks makes 2-pt hook shot from 9 ft (assist by D. White),107,136
446,4,0:16.0,T. Maker misses 3-pt jump shot from 23 ft,,107,136
447,4,0:15.0,Offensive rebound by L. King,,107,136
448,4,0:14.0,L. King makes 2-pt dunk from 4 ft,,109,136
