,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
383,4,3:52.0,T. Warren makes 3-pt jump shot from 23 ft (assist by G. Bitadze),,104,104
384,4,3:42.0,,Charlotte full timeout,104,104
385,4,3:37.0,,Personal foul by M. Brogdon (drawn by D. Graham),104,104
386,4,3:37.0,,D. Graham makes free throw 1 of 2,104,105
387,4,3:37.0,Indiana full timeout,,104,105
388,4,3:37.0,,D. Graham makes free throw 2 of 2,104,106
389,4,3:15.0,T. Warren makes 2-pt layup from 2 ft (assist by J. Lamb),,106,106
390,4,3:02.0,,T. Rozier misses 3-pt jump shot from 23 ft,106,106
391,4,3:02.0,Defensive rebound by Team,,106,106
392,4,3:02.0,,Loose ball foul by B. Biyombo (drawn by G. Bitadze),106,106
393,4,2:43.0,A. Holiday misses 2-pt jump shot from 6 ft,,106,106
394,4,2:43.0,,Defensive rebound by Team,106,106
395,4,2:43.0,Loose ball foul by G. Bitadze (drawn by B. Biyombo),,106,106
396,4,2:43.0,,B. Biyombo makes free throw 1 of 2,106,107
397,4,2:43.0,,B. Biyombo misses free throw 2 of 2,106,107
398,4,2:41.0,Defensive rebound by J. Lamb,,106,107
399,4,2:23.0,T. Warren misses 2-pt jump shot from 13 ft,,106,107
400,4,2:20.0,Offensive rebound by G. Bitadze,,106,107
401,4,2:19.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by G. Bitadze),,109,107
402,4,2:01.0,,B. Biyombo makes 2-pt layup from 2 ft,109,109
403,4,1:42.0,T. Warren misses 2-pt layup from 3 ft,,109,109
404,4,1:40.0,,Defensive rebound by C. Martin,109,109
405,4,1:28.0,,D. Graham makes 2-pt layup from 6 ft,109,111
406,4,1:28.0,Indiana full timeout,,109,111
407,4,1:15.0,J. Lamb makes 2-pt layup from 2 ft,,111,111
408,4,1:00.0,,T. Rozier misses 2-pt jump shot from 12 ft,111,111
409,4,0:59.0,,Offensive rebound by Team,111,111
410,4,0:59.0,Loose ball foul by G. Bitadze (drawn by B. Biyombo),,111,111
411,4,0:59.0,,B. Biyombo misses free throw 1 of 2,111,111
412,4,0:59.0,,Offensive rebound by Team,111,111
413,4,0:59.0,,B. Biyombo makes free throw 2 of 2,111,112
414,4,0:51.0,Offensive foul by G. Bitadze (drawn by C. Martin),,111,112
415,4,0:51.0,Turnover by G. Bitadze (offensive foul),,111,112
416,4,0:35.0,,Shooting foul by A. Holiday (drawn by D. Graham),111,112
417,4,0:35.0,,D. Graham misses free throw 1 of 2,111,112
418,4,0:35.0,,Offensive rebound by Team,111,112
419,4,0:35.0,,D. Graham makes free throw 2 of 2,111,113
420,4,0:16.0,M. Brogdon makes 2-pt layup from 9 ft,,113,113
421,4,0:16.0,,Charlotte full timeout,113,113
422,4,0:16.0,J. Holiday enters the game for A. Holiday,,113,113
423,4,0:01.0,,Turnover by D. Graham (bad pass; steal by T. Warren),113,113
424,4,0:01.0,Indiana full timeout,,113,113
425,4,0:00.0,M. Brogdon misses 3-pt jump shot from 33 ft,,113,113
426,4,0:00.0,Offensive rebound by Team,,113,113
427,1OT,4:48.0,,Offensive foul by B. Biyombo (drawn by J. Holiday),113,113
428,1OT,4:48.0,,Turnover by B. Biyombo (offensive foul),113,113
429,1OT,4:31.0,M. Brogdon makes 2-pt layup from 5 ft,,115,113
430,1OT,4:15.0,,C. Martin misses 2-pt layup from 1 ft (block by G. Bitadze),115,113
431,1OT,4:12.0,Defensive rebound by M. Brogdon,,115,113
432,1OT,4:08.0,J. Holiday misses 2-pt layup from 3 ft (block by B. Biyombo),,115,113
433,1OT,4:08.0,,Defensive rebound by Team,115,113
434,1OT,4:08.0,Loose ball foul by G. Bitadze (drawn by D. Graham),,115,113
435,1OT,4:08.0,T. Leaf enters the game for G. Bitadze,,115,113
436,1OT,3:56.0,,T. Rozier misses 2-pt layup from 6 ft,115,113
437,1OT,3:54.0,,Offensive rebound by B. Biyombo,115,113
438,1OT,3:45.0,,D. Graham misses 3-pt jump shot from 30 ft,115,113
439,1OT,3:39.0,,Offensive rebound by B. Biyombo,115,113
440,1OT,3:39.0,,B. Biyombo misses 2-pt layup at rim,115,113
441,1OT,3:37.0,,Offensive rebound by B. Biyombo,115,113
442,1OT,3:37.0,,B. Biyombo makes 2-pt layup at rim,115,115
443,1OT,3:23.0,Personal foul by C. Martin (drawn by T. Warren),,115,115
444,1OT,3:23.0,A. Holiday enters the game for J. Holiday,,115,115
445,1OT,3:10.0,J. Lamb makes 2-pt layup from 4 ft,,117,115
446,1OT,2:54.0,,Shooting foul by T. Leaf (drawn by B. Biyombo),117,115
447,1OT,2:54.0,,B. Biyombo misses free throw 1 of 2,117,115
448,1OT,2:54.0,,Offensive rebound by Team,117,115
449,1OT,2:54.0,,B. Biyombo misses free throw 2 of 2,117,115
450,1OT,2:51.0,Defensive rebound by A. Holiday,,117,115
451,1OT,2:39.0,M. Brogdon misses 3-pt jump shot from 26 ft,,117,115
452,1OT,2:34.0,,Defensive rebound by C. Martin,117,115
453,1OT,2:23.0,,T. Rozier misses 2-pt layup from 2 ft,117,115
454,1OT,2:21.0,Defensive rebound by T. Leaf,,117,115
455,1OT,2:03.0,J. Lamb misses 3-pt jump shot from 27 ft,,117,115
456,1OT,2:00.0,,Defensive rebound by D. Graham,117,115
457,1OT,1:59.0,,Personal foul by A. Holiday (drawn by D. Graham),117,115
458,1OT,1:44.0,,D. Graham makes 2-pt layup from 3 ft,117,117
459,1OT,1:44.0,,Shooting foul by T. Leaf (drawn by D. Graham),117,117
460,1OT,1:44.0,J. Sampson enters the game for T. Leaf,,117,117
461,1OT,1:44.0,,D. Graham makes free throw 1 of 1,117,118
462,1OT,1:29.0,Personal foul by M. Bridges (drawn by J. Lamb),,117,118
463,1OT,1:29.0,Indiana full timeout,,117,118
464,1OT,1:17.0,Shooting foul by M. Bridges (drawn by T. Warren),,117,118
465,1OT,1:17.0,T. Warren misses free throw 1 of 2,,117,118
466,1OT,1:17.0,Offensive rebound by Team,,117,118
467,1OT,1:17.0,J. Holiday enters the game for A. Holiday,,117,118
468,1OT,1:17.0,T. Warren makes free throw 2 of 2,,118,118
469,1OT,0:57.0,,T. Rozier misses 3-pt jump shot from 25 ft,118,118
470,1OT,0:54.0,Defensive rebound by J. Lamb,,118,118
471,1OT,0:32.0,J. Sampson misses 3-pt jump shot from 24 ft,,118,118
472,1OT,0:27.0,,Defensive rebound by Team,118,118
473,1OT,0:27.0,Loose ball foul by J. Sampson (drawn by D. Graham),,118,118
474,1OT,0:27.0,,D. Graham makes free throw 1 of 2,118,119
475,1OT,0:27.0,,D. Graham makes free throw 2 of 2,118,120
476,1OT,0:27.0,Indiana full timeout,,118,120
477,1OT,0:27.0,D. McDermott enters the game for J. Sampson,,118,120
478,1OT,0:05.0,J. Lamb makes 2-pt jump shot from 19 ft,,120,120
479,1OT,0:05.0,,Charlotte full timeout,120,120
480,1OT,0:05.0,J. Sampson enters the game for D. McDermott,,120,120
481,1OT,0:01.0,,Shooting foul by J. Sampson (drawn by D. Graham),120,120
482,1OT,0:01.0,,Instant Replay (Request: Ruling Stands),120,120
483,1OT,0:01.0,,D. Graham makes free throw 1 of 3,120,121
484,1OT,0:01.0,,D. Graham makes free throw 2 of 3,120,122
485,1OT,0:01.0,,D. Graham misses free throw 3 of 3,120,122
486,1OT,0:01.0,,Offensive rebound by Team,120,122
