,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
384,4,6:30.0,,W. Cauley-Stein makes 2-pt jump shot from 6 ft (assist by J. Poole),106,83
385,4,6:10.0,B. Marjanović makes 2-pt jump shot from 16 ft,,108,83
386,4,5:54.0,,Turnover by J. Poole (out of bounds lost ball),108,83
387,4,5:54.0,,E. Paschall enters the game for G. Robinson,108,83
388,4,5:32.0,A. Cleveland makes 2-pt layup from 3 ft,,110,83
389,4,5:22.0,,J. Poole makes 2-pt layup from 2 ft,110,85
390,4,5:12.0,D. Wright makes 3-pt jump shot from 23 ft (assist by J. Barea),,113,85
391,4,4:57.0,,W. Cauley-Stein misses 2-pt jump shot from 18 ft,113,85
392,4,4:55.0,Defensive rebound by J. Barea,,113,85
393,4,4:37.0,D. Wright misses 2-pt jump shot from 12 ft,,113,85
394,4,4:34.0,,Defensive rebound by J. Poole,113,85
395,4,4:25.0,,J. Poole makes 2-pt jump shot from 18 ft,113,87
396,4,4:10.0,B. Marjanović misses 2-pt layup from 5 ft,,113,87
397,4,4:09.0,Offensive rebound by B. Marjanović,,113,87
398,4,4:08.0,B. Marjanović misses 2-pt layup from 3 ft,,113,87
399,4,4:07.0,,Defensive rebound by W. Cauley-Stein,113,87
400,4,3:59.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Russell),113,89
401,4,3:46.0,Personal take foul by D. Russell (drawn by J. Barea),,113,89
402,4,3:46.0,,A. Burks enters the game for W. Cauley-Stein,113,89
403,4,3:46.0,,A. Smailagić enters the game for D. Russell,113,89
404,4,3:25.0,C. Lee misses 2-pt jump shot from 19 ft,,113,89
405,4,3:25.0,,Defensive rebound by Team,113,89
406,4,3:13.0,,A. Smailagić misses 3-pt jump shot from 27 ft,113,89
407,4,3:11.0,Defensive rebound by C. Lee,,113,89
408,4,3:01.0,J. Barea misses 3-pt jump shot from 26 ft,,113,89
409,4,2:59.0,,Defensive rebound by A. Burks,113,89
410,4,2:48.0,,E. Paschall makes 3-pt jump shot from 27 ft (assist by J. Poole),113,92
411,4,2:36.0,J. Barea makes 3-pt jump shot from 29 ft,,116,92
412,4,2:18.0,,J. Poole misses 3-pt jump shot from 31 ft,116,92
413,4,2:14.0,Defensive rebound by Team,,116,92
414,4,2:03.0,B. Marjanović misses 2-pt jump shot from 10 ft,,116,92
415,4,2:01.0,Offensive rebound by J. Barea,,116,92
416,4,2:01.0,J. Barea makes 2-pt layup from 1 ft,,118,92
417,4,1:40.0,,J. Poole misses 3-pt jump shot from 28 ft,118,92
418,4,1:38.0,Defensive rebound by C. Lee,,118,92
419,4,1:28.0,B. Marjanović misses 2-pt jump shot from 11 ft,,118,92
420,4,1:26.0,,Defensive rebound by J. Poole,118,92
421,4,1:21.0,,Personal foul by D. Wright (drawn by E. Paschall),118,92
422,4,1:17.0,,A. Burks misses 2-pt jump shot from 10 ft,118,92
423,4,1:16.0,Defensive rebound by A. Cleveland,,118,92
424,4,1:03.0,J. Barea makes 3-pt jump shot from 26 ft,,121,92
425,4,0:52.0,,E. Paschall makes 2-pt dunk from 1 ft (assist by J. Poole),121,94
426,4,0:42.0,J. Barea makes 3-pt jump shot from 28 ft,,124,94
427,4,0:23.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by A. Smailagić),124,97
