,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
360,4,7:47.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,97,85
361,4,7:45.0,,Defensive rebound by C. Paul,97,85
362,4,7:35.0,,Turnover by C. Paul (bad pass; steal by P. Connaughton),97,85
363,4,7:33.0,Turnover by P. Connaughton (lost ball; steal by H. Diallo),,97,85
364,4,7:24.0,,N. Noel makes 2-pt jump shot from 9 ft (assist by D. Bazley),97,87
365,4,7:13.0,Offensive foul by B. Lopez (drawn by D. Bazley),,97,87
366,4,7:13.0,Turnover by B. Lopez (offensive foul),,97,87
367,4,7:13.0,G. Hill enters the game for E. Bledsoe,,97,87
368,4,7:13.0,,D. Gallinari enters the game for D. Bazley,97,87
369,4,6:51.0,,N. Noel misses 2-pt dunk from 2 ft,97,87
370,4,6:48.0,Defensive rebound by P. Connaughton,,97,87
371,4,6:36.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft,,100,87
372,4,6:21.0,,Shooting foul by B. Lopez (drawn by D. Gallinari),100,87
373,4,6:21.0,,D. Gallinari makes free throw 1 of 2,100,88
374,4,6:21.0,S. Brown enters the game for P. Connaughton,,100,88
375,4,6:21.0,E. İlyasova enters the game for B. Lopez,,100,88
376,4,6:21.0,,D. Schröder enters the game for H. Diallo,100,88
377,4,6:21.0,,Technical foul by B. Lopez,100,88
378,4,6:21.0,,D. Gallinari makes technical free throw,100,89
379,4,6:21.0,,D. Gallinari misses free throw 2 of 2,100,89
380,4,6:19.0,Defensive rebound by G. Antetokounmpo,,100,89
381,4,6:09.0,W. Matthews misses 3-pt jump shot from 27 ft,,100,89
382,4,6:07.0,,Defensive rebound by S. Gilgeous-Alexander,100,89
383,4,5:55.0,,D. Gallinari makes 2-pt dunk from 2 ft (assist by S. Gilgeous-Alexander),100,91
384,4,5:44.0,G. Antetokounmpo makes 2-pt layup at rim,,102,91
385,4,5:34.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 26 ft,102,94
386,4,5:34.0,Milwaukee full timeout,,102,94
387,4,5:22.0,S. Brown misses 2-pt layup from 3 ft,,102,94
388,4,5:22.0,,Defensive rebound by D. Gallinari,102,94
389,4,5:22.0,,Personal foul by S. Brown (drawn by D. Gallinari),102,94
390,4,5:06.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by N. Noel),102,97
391,4,4:50.0,Turnover by G. Antetokounmpo (lost ball; steal by D. Schröder),,102,97
392,4,4:42.0,,Offensive foul by D. Schröder (drawn by W. Matthews),102,97
393,4,4:42.0,,Turnover by D. Schröder (offensive foul),102,97
394,4,4:42.0,,Instant Replay (Request: Ruling Stands),102,97
395,4,4:42.0,E. Bledsoe enters the game for S. Brown,,102,97
396,4,4:20.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,102,97
397,4,4:16.0,,Defensive rebound by D. Schröder,102,97
398,4,4:12.0,,Turnover by C. Paul (lost ball; steal by G. Antetokounmpo),102,97
399,4,4:08.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,104,97
400,4,3:52.0,,Personal foul by E. İlyasova (drawn by D. Gallinari),104,97
401,4,3:52.0,,D. Gallinari makes free throw 1 of 2,104,98
402,4,3:52.0,,D. Gallinari makes free throw 2 of 2,104,99
403,4,3:38.0,Personal foul by N. Noel (drawn by G. Antetokounmpo),,104,99
404,4,3:35.0,Offensive foul by G. Antetokounmpo (drawn by N. Noel),,104,99
405,4,3:35.0,Turnover by G. Antetokounmpo (offensive foul),,104,99
406,4,3:35.0,,Oklahoma City full timeout,104,99
407,4,3:35.0,B. Lopez enters the game for E. İlyasova,,104,99
408,4,3:21.0,,N. Noel misses 2-pt jump shot from 12 ft,104,99
409,4,3:19.0,Defensive rebound by G. Antetokounmpo,,104,99
410,4,3:12.0,E. Bledsoe makes 2-pt layup from 3 ft,,106,99
411,4,3:12.0,Shooting foul by S. Gilgeous-Alexander (drawn by E. Bledsoe),,106,99
412,4,3:12.0,E. Bledsoe makes free throw 1 of 1,,107,99
413,4,2:52.0,,N. Noel makes 2-pt dunk at rim (assist by D. Schröder),107,101
414,4,2:34.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,110,101
415,4,2:09.0,,D. Gallinari misses 2-pt layup from 7 ft (block by G. Antetokounmpo),110,101
416,4,2:06.0,Defensive rebound by G. Hill,,110,101
417,4,2:04.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,112,101
418,4,1:51.0,,D. Schröder makes 2-pt jump shot from 14 ft,112,103
419,4,1:41.0,W. Matthews misses 3-pt jump shot from 23 ft,,112,103
420,4,1:38.0,,Defensive rebound by N. Noel,112,103
421,4,1:23.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by N. Noel),112,106
422,4,1:06.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,112,106
423,4,1:04.0,Offensive rebound by G. Hill,,112,106
424,4,1:04.0,G. Hill makes 2-pt layup from 1 ft,,114,106
425,4,1:04.0,,Oklahoma City full timeout,114,106
426,4,0:53.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by N. Noel),114,109
427,4,0:48.0,Turnover by E. Bledsoe (out of bounds lost ball),,114,109
428,4,0:41.0,,C. Paul makes 2-pt jump shot from 3 ft (assist by S. Gilgeous-Alexander),114,111
429,4,0:41.0,Turnover by G. Antetokounmpo (inbound),,114,111
430,4,0:33.0,,D. Gallinari makes 3-pt jump shot from 26 ft,114,114
431,4,0:32.0,Milwaukee full timeout,,114,114
432,4,0:25.0,B. Lopez makes 3-pt jump shot from 27 ft (assist by W. Matthews),,117,114
433,4,0:24.0,,Oklahoma City full timeout,117,114
434,4,0:14.0,,D. Gallinari misses 3-pt jump shot from 25 ft,117,114
435,4,0:12.0,Defensive rebound by G. Hill,,117,114
436,4,0:10.0,Personal take foul by D. Schröder (drawn by G. Hill),,117,114
437,4,0:10.0,G. Hill makes free throw 1 of 2,,118,114
438,4,0:10.0,S. Brown enters the game for B. Lopez,,118,114
439,4,0:10.0,G. Hill makes free throw 2 of 2,,119,114
440,4,0:05.0,,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,119,116
441,4,0:04.0,Personal take foul by D. Schröder (drawn by E. Bledsoe),,119,116
442,4,0:04.0,E. Bledsoe makes free throw 1 of 2,,120,116
443,4,0:04.0,E. Bledsoe makes free throw 2 of 2,,121,116
444,4,0:00.0,,C. Paul makes 3-pt jump shot from 27 ft,121,119
445,4,0:00.0,,Instant Replay (Request: Ruling Stands),121,119
