,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
382,4,7:21.0,,S. Milton makes 3-pt jump shot from 27 ft (assist by M. Scott),92,115
383,4,6:59.0,J. McRae misses 2-pt layup from 3 ft,,92,115
384,4,6:56.0,,Defensive rebound by J. Embiid,92,115
385,4,6:49.0,,J. Embiid misses 3-pt jump shot from 27 ft,92,115
386,4,6:46.0,Defensive rebound by J. McRae,,92,115
387,4,6:34.0,T. Snell makes 2-pt jump shot from 9 ft,,94,115
388,4,6:34.0,,Philadelphia full timeout,94,115
389,4,6:34.0,B. Knight enters the game for T. Maker,,94,115
390,4,6:34.0,C. Wood enters the game for K. Thomas,,94,115
391,4,6:34.0,,T. Harris enters the game for J. Embiid,94,115
392,4,6:34.0,,A. Horford enters the game for M. Scott,94,115
393,4,6:11.0,,T. Harris misses 3-pt jump shot from 28 ft,94,115
394,4,6:08.0,,Offensive rebound by T. Harris,94,115
395,4,6:06.0,,G. Robinson makes 2-pt dunk from 2 ft (assist by T. Harris),94,117
396,4,5:45.0,L. Galloway makes 2-pt layup from 1 ft (assist by C. Wood),,96,117
397,4,5:21.0,,G. Robinson misses 3-pt jump shot from 26 ft,96,117
398,4,5:18.0,Defensive rebound by J. McRae,,96,117
399,4,5:12.0,C. Wood makes 2-pt dunk from 1 ft (assist by J. McRae),,98,117
400,4,4:49.0,,J. Richardson misses 2-pt jump shot from 8 ft,98,117
401,4,4:47.0,Defensive rebound by J. McRae,,98,117
402,4,4:40.0,Personal foul by T. Harris (drawn by C. Wood),,98,117
403,4,4:40.0,S. Doumbouya enters the game for T. Snell,,98,117
404,4,4:40.0,,F. Korkmaz enters the game for J. Richardson,98,117
405,4,4:31.0,J. McRae makes 2-pt dunk from 2 ft,,100,117
406,4,4:14.0,,Turnover by S. Milton (bad pass; steal by C. Wood),100,117
407,4,4:13.0,C. Wood makes 2-pt dunk from 1 ft,,102,117
408,4,4:13.0,,Philadelphia full timeout,102,117
409,4,4:00.0,,Personal foul by S. Doumbouya (drawn by T. Harris),102,117
410,4,3:48.0,,Shooting foul by B. Knight (drawn by T. Harris),102,117
411,4,3:48.0,,T. Harris makes free throw 1 of 2,102,118
412,4,3:48.0,,T. Harris makes free throw 2 of 2,102,119
413,4,3:36.0,L. Galloway misses 2-pt jump shot from 8 ft,,102,119
414,4,3:34.0,,Defensive rebound by F. Korkmaz,102,119
415,4,3:25.0,,T. Harris makes 2-pt jump shot from 14 ft,102,121
416,4,3:01.0,C. Wood makes 2-pt jump shot from 8 ft,,104,121
417,4,3:00.0,,Philadelphia full timeout,104,121
418,4,3:00.0,,A. Burks enters the game for T. Harris,104,121
419,4,3:00.0,,K. O'Quinn enters the game for A. Horford,104,121
420,4,3:00.0,,M. Scott enters the game for S. Milton,104,121
421,4,3:00.0,,M. Thybulle enters the game for G. Robinson,104,121
422,4,2:39.0,,F. Korkmaz misses 2-pt jump shot from 21 ft,104,121
423,4,2:36.0,Defensive rebound by C. Wood,,104,121
424,4,2:15.0,J. McRae misses 3-pt jump shot from 28 ft,,104,121
425,4,2:11.0,,Defensive rebound by M. Scott,104,121
426,4,2:03.0,,A. Burks misses 3-pt jump shot from 28 ft,104,121
427,4,2:01.0,Defensive rebound by L. Galloway,,104,121
428,4,1:53.0,S. Doumbouya misses 2-pt layup from 2 ft,,104,121
429,4,1:51.0,,Defensive rebound by K. O'Quinn,104,121
430,4,1:29.0,,A. Burks misses 2-pt jump shot from 11 ft,104,121
431,4,1:27.0,Defensive rebound by B. Knight,,104,121
432,4,1:10.0,Turnover by B. Knight (bad pass; steal by A. Burks),,104,121
433,4,1:07.0,,Offensive foul by A. Burks (drawn by C. Wood),104,121
434,4,1:07.0,,Turnover by A. Burks (offensive foul),104,121
435,4,0:51.0,J. McRae misses 2-pt layup from 2 ft,,104,121
436,4,0:50.0,Offensive rebound by C. Wood,,104,121
437,4,0:50.0,C. Wood makes 2-pt layup from 1 ft,,106,121
438,4,0:50.0,Shooting foul by K. O'Quinn (drawn by C. Wood),,106,121
439,4,0:50.0,C. Wood misses free throw 1 of 1,,106,121
440,4,0:48.0,,Defensive rebound by K. O'Quinn,106,121
441,4,0:38.0,,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by M. Scott),106,124
442,4,0:34.0,B. Knight misses 3-pt jump shot from 29 ft,,106,124
443,4,0:34.0,,Defensive rebound by Team,106,124
444,4,0:13.0,,Turnover by A. Burks (bad pass; steal by C. Wood),106,124
445,4,0:08.0,J. McRae misses 3-pt jump shot from 27 ft,,106,124
446,4,0:04.0,,Defensive rebound by F. Korkmaz,106,124
