,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
381,4,5:34.0,,G. Niang makes 2-pt jump shot from 7 ft,87,112
382,4,5:22.0,B. Portis makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,90,112
383,4,4:59.0,,Shooting foul by B. Portis (drawn by E. Davis),90,112
384,4,4:59.0,,E. Davis misses free throw 1 of 2,90,112
385,4,4:59.0,,Offensive rebound by Team,90,112
386,4,4:59.0,K. Allen enters the game for D. Dotson,,90,112
387,4,4:59.0,I. Brazdeikis enters the game for F. Ntilikina,,90,112
388,4,4:59.0,M. Robinson enters the game for B. Portis,,90,112
389,4,4:59.0,,R. Tucker enters the game for R. O'Neale,90,112
390,4,4:59.0,,E. Davis makes free throw 2 of 2,90,113
391,4,4:40.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by I. Brazdeikis),,93,113
392,4,4:22.0,,G. Niang makes 3-pt jump shot from 25 ft (assist by J. Clarkson),93,116
393,4,4:05.0,M. Robinson makes 2-pt layup from 2 ft (assist by I. Brazdeikis),,95,116
394,4,3:49.0,,E. Mudiay misses 2-pt jump shot from 12 ft,95,116
395,4,3:47.0,Defensive rebound by M. Robinson,,95,116
396,4,3:38.0,K. Allen makes 2-pt jump shot from 12 ft,,97,116
397,4,3:36.0,,Utah full timeout,97,116
398,4,3:36.0,,J. Morgan enters the game for J. Clarkson,97,116
399,4,3:36.0,,N. Williams-Goss enters the game for G. Niang,97,116
400,4,3:23.0,,N. Williams-Goss makes 2-pt jump shot from 10 ft (assist by E. Mudiay),97,118
401,4,3:10.0,Personal foul by N. Williams-Goss (drawn by W. Ellington),,97,118
402,4,3:03.0,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Allen),,99,118
403,4,2:45.0,,E. Mudiay makes 2-pt jump shot from 9 ft,99,120
404,4,2:26.0,I. Brazdeikis makes 2-pt layup from 2 ft,,101,120
405,4,2:26.0,Shooting foul by E. Davis (drawn by I. Brazdeikis),,101,120
406,4,2:26.0,,T. Bradley enters the game for E. Davis,101,120
407,4,2:26.0,,G. Niang enters the game for E. Mudiay,101,120
408,4,2:26.0,I. Brazdeikis makes free throw 1 of 1,,102,120
409,4,2:19.0,,G. Niang makes 3-pt jump shot from 26 ft (assist by N. Williams-Goss),102,123
410,4,2:06.0,W. Ellington makes 2-pt jump shot from 20 ft (assist by K. Allen),,104,123
411,4,1:45.0,,G. Niang misses 2-pt jump shot from 3 ft,104,123
412,4,1:43.0,,Offensive rebound by T. Bradley,104,123
413,4,1:42.0,,T. Bradley misses 2-pt layup from 2 ft,104,123
414,4,1:41.0,,Offensive rebound by T. Bradley,104,123
415,4,1:41.0,,T. Bradley makes 2-pt layup at rim,104,125
416,4,1:34.0,K. Knox misses 3-pt jump shot from 25 ft,,104,125
417,4,1:31.0,,Defensive rebound by N. Williams-Goss,104,125
418,4,1:16.0,,G. Niang misses 3-pt jump shot from 24 ft,104,125
419,4,1:13.0,,Offensive rebound by T. Bradley,104,125
420,4,1:11.0,,N. Williams-Goss misses 3-pt jump shot from 25 ft,104,125
421,4,1:11.0,Defensive rebound by W. Ellington,,104,125
422,4,0:57.0,K. Knox misses 3-pt jump shot from 25 ft,,104,125
423,4,0:53.0,,Defensive rebound by R. Tucker,104,125
424,4,0:46.0,,R. Tucker misses 3-pt jump shot from 25 ft,104,125
425,4,0:42.0,Defensive rebound by W. Ellington,,104,125
426,4,0:31.0,I. Brazdeikis misses 3-pt jump shot from 29 ft,,104,125
427,4,0:28.0,,Defensive rebound by G. Niang,104,125
428,4,0:08.0,,G. Niang makes 3-pt jump shot from 25 ft (assist by R. Tucker),104,128
429,4,0:00.0,K. Allen misses 3-pt jump shot from 26 ft,,104,128
430,4,0:00.0,Offensive rebound by Team,,104,128
