,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
383,4,3:06.0,,D. Mitchell misses 3-pt jump shot from 27 ft,105,107
384,4,3:03.0,,Offensive rebound by R. Gobert,105,107
385,4,2:57.0,,D. Mitchell makes 2-pt layup from 3 ft,105,109
386,4,2:57.0,,Shooting foul by A. Simons (drawn by D. Mitchell),105,109
387,4,2:57.0,,D. Mitchell misses free throw 1 of 1,105,109
388,4,2:55.0,Defensive rebound by C. McCollum,,105,109
389,4,2:48.0,C. McCollum makes 2-pt jump shot from 10 ft,,107,109
390,4,2:24.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,107,109
391,4,2:20.0,Defensive rebound by S. Labissière,,107,109
392,4,2:10.0,C. Anthony misses 2-pt jump shot from 6 ft,,107,109
393,4,2:07.0,,Defensive rebound by R. Gobert,107,109
394,4,1:45.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by R. Gobert),107,112
395,4,1:44.0,,Instant Replay (Request: Ruling Stands),107,112
396,4,1:27.0,D. Lillard makes 3-pt jump shot from 30 ft,,110,112
397,4,1:08.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),110,115
398,4,1:00.0,C. McCollum makes 2-pt jump shot from 14 ft,,112,115
399,4,0:43.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,112,115
400,4,0:39.0,Defensive rebound by D. Lillard,,112,115
401,4,0:22.0,C. Anthony misses 3-pt jump shot from 27 ft,,112,115
402,4,0:18.0,,Defensive rebound by R. O'Neale,112,115
403,4,0:18.0,,Personal take foul by C. McCollum (drawn by D. Mitchell),112,115
404,4,0:18.0,,D. Mitchell makes free throw 1 of 2,112,116
405,4,0:18.0,,D. Mitchell makes free throw 2 of 2,112,117
406,4,0:18.0,Portland full timeout,,112,117
407,4,0:18.0,Away from play foul by R. O'Neale (drawn by D. Lillard),,112,117
408,4,0:18.0,D. Lillard makes free throw 1 of 1,,113,117
409,4,0:15.0,S. Labissière makes 2-pt dunk from 3 ft (assist by D. Lillard),,115,117
410,4,0:15.0,,Away from play foul by C. Anthony (drawn by R. O'Neale),115,117
411,4,0:15.0,,B. Bogdanović makes free throw 1 of 1,115,118
412,4,0:13.0,,Personal take foul by A. Simons (drawn by D. Mitchell),115,118
413,4,0:13.0,,D. Mitchell makes free throw 1 of 2,115,119
414,4,0:13.0,,D. Mitchell misses free throw 2 of 2,115,119
415,4,0:11.0,Defensive rebound by A. Simons,,115,119
416,4,0:05.0,D. Lillard misses 2-pt layup from 4 ft (block by R. Gobert),,115,119
417,4,0:03.0,,Defensive rebound by B. Bogdanović,115,119
418,4,0:03.0,,Personal take foul by A. Simons (drawn by B. Bogdanović),115,119
419,4,0:03.0,,B. Bogdanović makes free throw 1 of 2,115,120
420,4,0:03.0,,B. Bogdanović makes free throw 2 of 2,115,121
