,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
378,4,7:08.0,Shooting foul by H. Giles (drawn by J. Morant),,103,104
379,4,7:08.0,J. Morant misses free throw 1 of 2,,103,104
380,4,7:08.0,Offensive rebound by Team,,103,104
381,4,7:08.0,,Sacramento full timeout,103,104
382,4,7:08.0,J. Valančiūnas enters the game for S. Hill,,103,104
383,4,7:08.0,,D. Fox enters the game for H. Giles,103,104
384,4,7:08.0,,R. Holmes enters the game for C. Joseph,103,104
385,4,7:08.0,J. Morant makes free throw 2 of 2,,104,104
386,4,6:55.0,,D. Fox misses 2-pt jump shot from 10 ft,104,104
387,4,6:54.0,,Offensive rebound by Team,104,104
388,4,6:54.0,T. Jones enters the game for J. Morant,,104,104
389,4,6:51.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,104,104
390,4,6:51.0,Defensive rebound by J. Valančiūnas,,104,104
391,4,6:51.0,Personal foul by D. Fox (drawn by J. Valančiūnas),,104,104
392,4,6:51.0,,B. Hield enters the game for B. Bogdanović,104,104
393,4,6:35.0,J. Jackson misses 2-pt layup from 2 ft (block by R. Holmes),,104,104
394,4,6:31.0,,Defensive rebound by R. Holmes,104,104
395,4,6:28.0,,B. Hield misses 2-pt jump shot from 13 ft,104,104
396,4,6:25.0,Defensive rebound by J. Crowder,,104,104
397,4,6:14.0,,Violation by Team (kicked ball),104,104
398,4,6:09.0,D. Brooks misses 2-pt layup from 4 ft (block by B. Hield),,104,104
399,4,6:06.0,,Defensive rebound by T. Ariza,104,104
400,4,6:00.0,,T. Ariza misses 3-pt jump shot from 25 ft,104,104
401,4,5:55.0,Defensive rebound by T. Jones,,104,104
402,4,5:47.0,D. Brooks misses 3-pt jump shot from 25 ft,,104,104
403,4,5:43.0,Offensive rebound by J. Valančiūnas,,104,104
404,4,5:39.0,J. Crowder misses 3-pt jump shot from 24 ft,,104,104
405,4,5:39.0,,Defensive rebound by T. Ariza,104,104
406,4,5:17.0,,H. Barnes misses 2-pt jump shot from 11 ft,104,104
407,4,5:12.0,Defensive rebound by J. Jackson,,104,104
408,4,5:11.0,T. Jones makes 2-pt layup from 3 ft (assist by J. Crowder),,106,104
409,4,4:58.0,,Personal foul by J. Crowder (drawn by D. Fox),106,104
410,4,4:58.0,D. Melton enters the game for D. Brooks,,106,104
411,4,4:52.0,,D. Fox makes 2-pt layup from 4 ft,106,106
412,4,4:37.0,Turnover by D. Melton (lost ball; steal by D. Fox),,106,106
413,4,4:33.0,,D. Fox makes 2-pt layup from 1 ft,106,108
414,4,4:17.0,T. Jones misses 2-pt jump shot from 11 ft,,106,108
415,4,4:14.0,,Defensive rebound by T. Ariza,106,108
416,4,4:01.0,,B. Hield makes 2-pt layup from 2 ft,106,110
417,4,4:01.0,Violation by Team (def goaltending),,106,110
418,4,3:49.0,Personal foul by R. Holmes (drawn by J. Valančiūnas),,106,110
419,4,3:49.0,J. Morant enters the game for T. Jones,,106,110
420,4,3:44.0,Shooting foul by D. Fox (drawn by J. Morant),,106,110
421,4,3:44.0,J. Morant makes free throw 1 of 2,,107,110
422,4,3:44.0,J. Morant makes free throw 2 of 2,,108,110
423,4,3:40.0,,Sacramento full timeout,108,110
424,4,3:35.0,,Turnover by H. Barnes (bad pass),108,110
425,4,3:32.0,Turnover by J. Morant (bad pass),,108,110
426,4,3:22.0,,D. Fox makes 2-pt layup from 1 ft,108,112
427,4,3:12.0,J. Morant makes 2-pt layup from 2 ft,,110,112
428,4,2:53.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),110,115
429,4,2:41.0,Turnover by J. Morant (bad pass),,110,115
430,4,2:41.0,D. Brooks enters the game for D. Melton,,110,115
431,4,2:21.0,,H. Barnes makes 2-pt jump shot from 8 ft (assist by D. Fox),110,117
432,4,2:03.0,J. Morant misses 2-pt layup from 6 ft,,110,117
433,4,2:01.0,,Defensive rebound by T. Ariza,110,117
434,4,1:42.0,,Turnover by H. Barnes (bad pass; steal by J. Jackson),110,117
435,4,1:38.0,D. Brooks misses 3-pt jump shot from 26 ft,,110,117
436,4,1:36.0,,Defensive rebound by Team,110,117
437,4,1:20.0,,Shooting foul by J. Jackson (drawn by R. Holmes),110,117
438,4,1:20.0,,R. Holmes misses free throw 1 of 2,110,117
439,4,1:20.0,,Offensive rebound by Team,110,117
440,4,1:20.0,,R. Holmes makes free throw 2 of 2,110,118
441,4,1:20.0,Memphis full timeout,,110,118
442,4,1:19.0,Personal foul by T. Ariza (drawn by J. Crowder),,110,118
443,4,1:19.0,J. Crowder makes free throw 1 of 2,,111,118
444,4,1:19.0,J. Crowder makes free throw 2 of 2,,112,118
445,4,1:04.0,,D. Fox makes 2-pt jump shot from 11 ft,112,120
446,4,0:55.0,Turnover by J. Morant (lost ball; steal by D. Fox),,112,120
447,4,0:38.0,,D. Fox misses 2-pt jump shot from 7 ft,112,120
448,4,0:36.0,Defensive rebound by J. Valančiūnas,,112,120
449,4,0:32.0,D. Brooks makes 3-pt jump shot from 25 ft,,115,120
450,4,0:27.0,,Personal take foul by J. Crowder (drawn by B. Hield),115,120
451,4,0:27.0,,B. Hield makes free throw 1 of 2,115,121
452,4,0:27.0,,B. Hield makes free throw 2 of 2,115,122
453,4,0:23.0,J. Morant makes 2-pt layup from 2 ft,,117,122
454,4,0:22.0,,Personal take foul by D. Brooks (drawn by D. Fox),117,122
455,4,0:22.0,,D. Fox makes free throw 1 of 2,117,123
456,4,0:22.0,,C. Joseph enters the game for R. Holmes,117,123
457,4,0:22.0,,D. Fox makes free throw 2 of 2,117,124
458,4,0:17.0,J. Morant makes 2-pt layup from 3 ft,,119,124
459,4,0:16.0,,Personal take foul by J. Jackson (drawn by H. Barnes),119,124
460,4,0:16.0,D. Melton enters the game for J. Jackson,,119,124
461,4,0:16.0,,H. Barnes makes free throw 1 of 2,119,125
462,4,0:16.0,,H. Barnes makes free throw 2 of 2,119,126
463,4,0:10.0,J. Morant makes 2-pt layup from 2 ft (assist by D. Melton),,121,126
464,4,0:09.0,,Personal take foul by D. Brooks (drawn by B. Hield),121,126
465,4,0:09.0,,B. Hield makes free throw 1 of 2,121,127
466,4,0:09.0,,B. Hield misses free throw 2 of 2,121,127
467,4,0:09.0,Defensive rebound by J. Valančiūnas,,121,127
468,4,0:09.0,Memphis full timeout,,121,127
469,4,0:09.0,,J. James enters the game for B. Hield,121,127
470,4,0:06.0,D. Brooks misses 3-pt jump shot from 26 ft,,121,127
471,4,0:03.0,Offensive rebound by J. Crowder,,121,127
472,4,0:03.0,J. Crowder makes 2-pt layup from 3 ft,,123,127
473,4,0:03.0,,Sacramento full timeout,123,127
474,4,0:03.0,B. Clarke enters the game for J. Valančiūnas,,123,127
475,4,0:03.0,,N. Bjelica enters the game for J. James,123,127
476,4,0:03.0,,B. Hield enters the game for C. Joseph,123,127
477,4,0:03.0,,Personal take foul by J. Crowder (drawn by H. Barnes),123,127
478,4,0:03.0,,H. Barnes misses free throw 1 of 2,123,127
479,4,0:03.0,,Offensive rebound by Team,123,127
480,4,0:03.0,,H. Barnes makes free throw 2 of 2,123,128
481,4,0:00.0,D. Melton misses 3-pt jump shot from 27 ft,,123,128
482,4,0:00.0,Offensive rebound by Team,,123,128
