,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
384,4,6:33.0,Loose ball foul by S. Adams (drawn by N. Jokić),,88,93
385,4,6:33.0,,N. Jokić makes free throw 1 of 2,88,94
386,4,6:33.0,A. Nader enters the game for S. Adams,,88,94
387,4,6:33.0,N. Noel enters the game for C. Paul,,88,94
388,4,6:33.0,,N. Jokić makes free throw 2 of 2,88,95
389,4,6:22.0,D. Schröder misses 2-pt jump shot from 12 ft,,88,95
390,4,6:19.0,,Defensive rebound by J. Grant,88,95
391,4,6:13.0,,N. Jokić makes 2-pt dunk at rim (assist by G. Harris),88,97
392,4,6:03.0,Turnover by D. Schröder (lost ball; steal by J. Grant),,88,97
393,4,6:00.0,,G. Harris makes 2-pt layup at rim (assist by J. Grant),88,99
394,4,6:00.0,Oklahoma City full timeout,,88,99
395,4,6:00.0,C. Paul enters the game for D. Schröder,,88,99
396,4,6:00.0,,W. Barton enters the game for M. Morris,88,99
397,4,5:53.0,Turnover by D. Gallinari (traveling),,88,99
398,4,5:44.0,,Offensive foul by J. Murray (drawn by N. Noel),88,99
399,4,5:44.0,,Turnover by J. Murray (offensive foul),88,99
400,4,5:31.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,,88,99
401,4,5:29.0,,Defensive rebound by J. Grant,88,99
402,4,5:14.0,,Offensive foul by J. Grant (drawn by D. Gallinari),88,99
403,4,5:14.0,,Turnover by J. Grant (offensive foul),88,99
404,4,5:07.0,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft,,88,99
405,4,5:05.0,,Defensive rebound by J. Murray,88,99
406,4,4:55.0,,Turnover by N. Jokić (bad pass; steal by C. Paul),88,99
407,4,4:49.0,D. Gallinari misses 2-pt jump shot from 14 ft,,88,99
408,4,4:47.0,,Defensive rebound by N. Jokić,88,99
409,4,4:35.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),88,102
410,4,4:21.0,C. Paul makes 2-pt jump shot from 8 ft,,90,102
411,4,3:59.0,,J. Murray misses 3-pt jump shot from 24 ft,90,102
412,4,3:55.0,Defensive rebound by D. Gallinari,,90,102
413,4,3:45.0,C. Paul makes 2-pt jump shot from 12 ft,,92,102
414,4,3:17.0,,N. Jokić makes 2-pt hook shot from 3 ft,92,104
415,4,3:07.0,Personal take foul by G. Harris (drawn by S. Gilgeous-Alexander),,92,104
416,4,3:07.0,S. Adams enters the game for A. Nader,,92,104
417,4,3:07.0,D. Schröder enters the game for N. Noel,,92,104
418,4,3:07.0,,M. Morris enters the game for J. Murray,92,104
419,4,3:02.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,95,104
420,4,2:39.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),95,106
421,4,2:21.0,C. Paul misses 3-pt jump shot from 23 ft,,95,106
422,4,2:20.0,Offensive rebound by Team,,95,106
423,4,2:20.0,,Loose ball foul by G. Harris (drawn by D. Gallinari),95,106
424,4,2:16.0,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft,,95,106
425,4,2:14.0,Offensive rebound by S. Adams,,95,106
426,4,2:14.0,S. Adams makes 2-pt dunk from 1 ft,,97,106
427,4,1:52.0,,W. Barton makes 2-pt jump shot from 19 ft (assist by N. Jokić),97,108
428,4,1:38.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,100,108
429,4,1:16.0,,G. Harris misses 3-pt jump shot from 22 ft,100,108
430,4,1:14.0,Defensive rebound by D. Schröder,,100,108
431,4,1:06.0,S. Gilgeous-Alexander misses 2-pt jump shot from 13 ft,,100,108
432,4,1:02.0,Offensive rebound by S. Adams,,100,108
433,4,1:01.0,D. Gallinari misses 3-pt jump shot from 25 ft,,100,108
434,4,0:58.0,,Defensive rebound by N. Jokić,100,108
435,4,0:58.0,,Personal foul by S. Adams (drawn by N. Jokić),100,108
436,4,0:58.0,,N. Jokić makes free throw 1 of 2,100,109
437,4,0:58.0,,N. Jokić misses free throw 2 of 2,100,109
438,4,0:58.0,Defensive rebound by S. Gilgeous-Alexander,,100,109
439,4,0:58.0,Oklahoma City full timeout,,100,109
440,4,0:58.0,,T. Craig enters the game for M. Morris,100,109
441,4,0:48.0,D. Gallinari misses 3-pt jump shot from 27 ft,,100,109
442,4,0:44.0,Offensive rebound by S. Adams,,100,109
443,4,0:44.0,Turnover by S. Adams (bad pass; steal by W. Barton),,100,109
444,4,0:44.0,,Personal foul by D. Gallinari (drawn by W. Barton),100,109
445,4,0:44.0,,W. Barton misses free throw 1 of 2,100,109
446,4,0:44.0,,Offensive rebound by Team,100,109
447,4,0:44.0,D. Bazley enters the game for S. Adams,,100,109
448,4,0:44.0,L. Dort enters the game for D. Gallinari,,100,109
449,4,0:44.0,M. Muscala enters the game for S. Gilgeous-Alexander,,100,109
450,4,0:44.0,A. Nader enters the game for C. Paul,,100,109
451,4,0:44.0,N. Noel enters the game for D. Schröder,,100,109
452,4,0:44.0,,W. Barton makes free throw 2 of 2,100,110
453,4,0:34.0,N. Noel makes 2-pt jump shot from 18 ft (assist by A. Nader),,102,110
454,4,0:09.0,,Turnover by Team (shot clock),102,110
