,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
382,4,8:34.0,,T. Brown makes 3-pt jump shot from 24 ft (assist by I. Smith),75,92
383,4,8:33.0,Chicago full timeout,,75,92
384,4,8:33.0,K. Dunn enters the game for R. Arcidiacono,,75,92
385,4,8:33.0,Z. LaVine enters the game for D. Valentine,,75,92
386,4,8:33.0,L. Markkanen enters the game for T. Young,,75,92
387,4,8:21.0,Z. LaVine misses 2-pt layup from 3 ft,,75,92
388,4,8:21.0,Offensive rebound by W. Carter,,75,92
389,4,8:21.0,,Flagrant foul type 1 by W. Carter (drawn by A. Pasečņiks),75,92
390,4,8:21.0,Turnover by W. Carter (turnover),,75,92
391,4,8:21.0,Instant Replay (Request: Ruling Stands),,75,92
392,4,8:21.0,,A. Pasečņiks misses flagrant free throw 1 of 2,75,92
393,4,8:21.0,,Offensive rebound by Team,75,92
394,4,8:21.0,,A. Pasečņiks makes flagrant free throw 2 of 2,75,93
395,4,8:15.0,,Turnover by A. Pasečņiks (traveling),75,93
396,4,8:04.0,W. Carter makes 2-pt dunk from 3 ft (assist by T. Satoranský),,77,93
397,4,7:47.0,,Turnover by A. Pasečņiks (bad pass; steal by W. Carter),77,93
398,4,7:38.0,L. Markkanen makes 2-pt layup from 3 ft (assist by Z. LaVine),,79,93
399,4,7:38.0,,Washington full timeout,79,93
400,4,7:38.0,,B. Beal enters the game for G. Mathews,79,93
401,4,7:38.0,,D. Bertāns enters the game for A. Schofield,79,93
402,4,7:23.0,,T. Brown misses 3-pt jump shot from 29 ft,79,93
403,4,7:20.0,Defensive rebound by K. Dunn,,79,93
404,4,7:14.0,K. Dunn misses 2-pt jump shot from 5 ft,,79,93
405,4,7:10.0,,Defensive rebound by T. Brown,79,93
406,4,6:47.0,,T. Brown misses 3-pt jump shot from 26 ft,79,93
407,4,6:45.0,,Offensive rebound by A. Pasečņiks,79,93
408,4,6:34.0,,D. Bertāns misses 3-pt jump shot from 30 ft,79,93
409,4,6:29.0,Defensive rebound by Z. LaVine,,79,93
410,4,6:09.0,T. Satoranský makes 2-pt jump shot from 3 ft,,81,93
411,4,5:55.0,,I. Smith misses 2-pt layup from 3 ft,81,93
412,4,5:52.0,Defensive rebound by L. Markkanen,,81,93
413,4,5:48.0,K. Dunn misses 3-pt jump shot from 24 ft,,81,93
414,4,5:45.0,,Defensive rebound by T. Brown,81,93
415,4,5:33.0,,Shooting foul by K. Dunn (drawn by B. Beal),81,93
416,4,5:33.0,,B. Beal misses free throw 1 of 2,81,93
417,4,5:33.0,,Offensive rebound by Team,81,93
418,4,5:33.0,,I. Bonga enters the game for T. Brown,81,93
419,4,5:33.0,,I. Thomas enters the game for I. Smith,81,93
420,4,5:33.0,,B. Beal makes free throw 2 of 2,81,94
421,4,5:24.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,84,94
422,4,4:59.0,,D. Bertāns makes 2-pt jump shot from 16 ft (assist by I. Thomas),84,96
423,4,4:40.0,W. Carter misses 2-pt hook shot from 7 ft,,84,96
424,4,4:38.0,,Defensive rebound by B. Beal,84,96
425,4,4:16.0,,Turnover by B. Beal (bad pass; steal by L. Markkanen),84,96
426,4,4:16.0,Personal take foul by D. Bertāns (drawn by L. Markkanen),,84,96
427,4,4:16.0,,I. Mahinmi enters the game for A. Pasečņiks,84,96
428,4,4:11.0,Offensive foul by Z. LaVine (drawn by I. Thomas),,84,96
429,4,4:11.0,Turnover by Z. LaVine (offensive foul),,84,96
430,4,3:58.0,,D. Bertāns misses 3-pt jump shot from 26 ft,84,96
431,4,3:55.0,Defensive rebound by K. Dunn,,84,96
432,4,3:49.0,T. Satoranský misses 2-pt layup from 1 ft,,84,96
433,4,3:47.0,,Defensive rebound by I. Bonga,84,96
434,4,3:44.0,,Turnover by I. Bonga (bad pass; steal by Z. LaVine),84,96
435,4,3:40.0,W. Carter misses 2-pt layup from 2 ft,,84,96
436,4,3:39.0,Offensive rebound by T. Satoranský,,84,96
437,4,3:33.0,L. Markkanen makes 2-pt hook shot from 4 ft,,86,96
438,4,3:33.0,,Washington full timeout,86,96
439,4,3:08.0,,Turnover by Team (shot clock),86,96
440,4,2:57.0,Z. LaVine makes 2-pt jump shot from 11 ft (assist by T. Satoranský),,88,96
441,4,2:38.0,,Turnover by I. Thomas (bad pass; steal by T. Satoranský),88,96
442,4,2:30.0,L. Markkanen misses 3-pt jump shot from 23 ft,,88,96
443,4,2:29.0,,Defensive rebound by Team,88,96
444,4,2:17.0,,B. Beal misses 3-pt jump shot from 29 ft,88,96
445,4,2:14.0,Defensive rebound by T. Satoranský,,88,96
446,4,2:07.0,K. Dunn makes 2-pt hook shot from 8 ft,,90,96
447,4,1:39.0,,I. Thomas misses 2-pt layup from 8 ft,90,96
448,4,1:37.0,Defensive rebound by W. Carter,,90,96
449,4,1:34.0,Z. LaVine makes 3-pt jump shot from 29 ft,,93,96
450,4,1:33.0,,Washington full timeout,93,96
451,4,1:33.0,,I. Smith enters the game for I. Bonga,93,96
452,4,1:20.0,,B. Beal misses 2-pt layup from 6 ft (block by L. Markkanen),93,96
453,4,1:15.0,,Offensive rebound by B. Beal,93,96
454,4,1:12.0,,I. Thomas misses 3-pt jump shot from 25 ft,93,96
455,4,1:09.0,Defensive rebound by T. Satoranský,,93,96
456,4,0:59.0,L. Markkanen misses 3-pt jump shot from 25 ft,,93,96
457,4,0:55.0,,Defensive rebound by I. Smith,93,96
458,4,0:39.0,,I. Thomas misses 2-pt layup from 3 ft,93,96
459,4,0:39.0,Defensive rebound by Z. LaVine,,93,96
460,4,0:34.0,Z. LaVine misses 3-pt jump shot from 28 ft,,93,96
461,4,0:31.0,,Defensive rebound by I. Smith,93,96
462,4,0:10.0,,B. Beal misses 2-pt jump shot from 16 ft,93,96
463,4,0:10.0,,Offensive rebound by I. Mahinmi,93,96
464,4,0:10.0,,I. Mahinmi misses 2-pt layup from 3 ft,93,96
465,4,0:07.0,Defensive rebound by Team,,93,96
466,4,0:07.0,Instant Replay (Request: Ruling Stands),,93,96
467,4,0:07.0,Chicago full timeout,,93,96
468,4,0:07.0,,I. Bonga enters the game for I. Mahinmi,93,96
469,4,0:07.0,,T. Brown enters the game for I. Smith,93,96
470,4,0:07.0,,A. Schofield enters the game for I. Thomas,93,96
471,4,0:05.0,Shooting foul by D. Bertāns (drawn by Z. LaVine),,93,96
472,4,0:05.0,Z. LaVine makes free throw 1 of 3,,94,96
473,4,0:05.0,Z. LaVine makes free throw 2 of 3,,95,96
474,4,0:05.0,,I. Mahinmi enters the game for I. Bonga,95,96
475,4,0:05.0,,I. Thomas enters the game for A. Schofield,95,96
476,4,0:05.0,Z. LaVine makes free throw 3 of 3,,96,96
477,4,0:05.0,,Washington full timeout,96,96
478,4,0:01.0,,B. Beal makes 2-pt jump shot from 17 ft,96,98
479,4,0:00.0,Chicago full timeout,,96,98
480,4,0:00.0,D. Valentine enters the game for K. Dunn,,96,98
481,4,0:00.0,,I. Bonga enters the game for I. Mahinmi,96,98
482,4,0:00.0,,A. Pasečņiks enters the game for I. Thomas,96,98
483,4,0:00.0,,Loose ball foul by I. Bonga (drawn by Z. LaVine),96,98
484,4,0:00.0,,Instant Replay (Request: Ruling Stands),96,98
485,4,0:00.0,Z. LaVine makes free throw 1 of 2,,97,98
486,4,0:00.0,Z. LaVine makes free throw 2 of 2,,98,98
487,1OT,4:47.0,Z. LaVine misses 3-pt jump shot from 27 ft,,98,98
488,1OT,4:43.0,,Defensive rebound by I. Mahinmi,98,98
489,1OT,4:27.0,,Turnover by B. Beal (out of bounds lost ball),98,98
490,1OT,4:20.0,T. Satoranský makes 3-pt jump shot from 25 ft,,101,98
491,1OT,3:57.0,,I. Thomas misses 3-pt jump shot from 26 ft,101,98
492,1OT,3:54.0,,Offensive rebound by I. Mahinmi,101,98
493,1OT,3:52.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),101,101
494,1OT,3:34.0,Personal foul by I. Mahinmi (drawn by L. Markkanen),,101,101
495,1OT,3:23.0,Turnover by T. Satoranský (traveling),,101,101
496,1OT,3:09.0,,I. Mahinmi makes 2-pt hook shot from 6 ft (assist by B. Beal),101,103
497,1OT,2:58.0,Z. LaVine misses 2-pt jump shot from 17 ft,,101,103
498,1OT,2:52.0,,Defensive rebound by B. Beal,101,103
499,1OT,2:46.0,,Shooting foul by W. Carter (drawn by B. Beal),101,103
500,1OT,2:46.0,,B. Beal makes free throw 1 of 2,101,104
501,1OT,2:46.0,,B. Beal makes free throw 2 of 2,101,105
502,1OT,2:30.0,T. Satoranský makes 3-pt jump shot from 25 ft (assist by K. Dunn),,104,105
503,1OT,2:08.0,,B. Beal misses 3-pt jump shot from 26 ft,104,105
504,1OT,2:04.0,Defensive rebound by T. Satoranský,,104,105
505,1OT,1:49.0,Instant Replay (Request: Stands),,104,105
506,1OT,1:47.0,L. Markkanen makes 2-pt layup from 6 ft (assist by K. Dunn),,106,105
507,1OT,1:33.0,,Shooting foul by K. Dunn (drawn by B. Beal),106,105
508,1OT,1:33.0,R. Arcidiacono enters the game for K. Dunn,,106,105
509,1OT,1:33.0,,B. Beal makes free throw 1 of 2,106,106
510,1OT,1:33.0,,B. Beal makes free throw 2 of 2,106,107
511,1OT,1:15.0,Z. LaVine misses 2-pt layup from 5 ft,,106,107
512,1OT,1:13.0,,Defensive rebound by I. Thomas,106,107
513,1OT,0:52.0,,Shooting foul by Z. LaVine (drawn by I. Thomas),106,107
514,1OT,0:52.0,,I. Thomas makes free throw 1 of 2,106,108
515,1OT,0:52.0,,I. Thomas makes free throw 2 of 2,106,109
516,1OT,0:39.0,Shooting foul by I. Mahinmi (drawn by W. Carter),,106,109
517,1OT,0:39.0,,A. Pasečņiks enters the game for I. Mahinmi,106,109
518,1OT,0:39.0,W. Carter makes free throw 1 of 2,,107,109
519,1OT,0:39.0,W. Carter makes free throw 2 of 2,,108,109
520,1OT,0:18.0,,B. Beal misses 2-pt layup from 8 ft,108,109
521,1OT,0:16.0,Defensive rebound by R. Arcidiacono,,108,109
522,1OT,0:09.0,W. Carter makes 2-pt layup from 2 ft (assist by Z. LaVine),,110,109
523,1OT,0:09.0,,Washington full timeout,110,109
524,1OT,0:09.0,S. Harrison enters the game for L. Markkanen,,110,109
525,1OT,0:04.0,,B. Beal misses 2-pt layup from 2 ft (block by W. Carter),110,109
526,1OT,0:04.0,,Offensive rebound by Team,110,109
527,1OT,0:00.0,,B. Beal misses 2-pt jump shot from 3 ft,110,109
528,1OT,0:00.0,,Offensive rebound by Team,110,109
