,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
390,4,8:09.0,,Personal foul by T. Young (drawn by J. Tatum),87,92
391,4,7:56.0,,J. Tatum makes 2-pt layup from 3 ft,87,94
392,4,7:51.0,D. Hunter makes 2-pt dunk from 2 ft (assist by T. Young),,89,94
393,4,7:41.0,,D. Theis misses 3-pt jump shot from 27 ft,89,94
394,4,7:38.0,Defensive rebound by T. Young,,89,94
395,4,7:32.0,D. Hunter makes 3-pt jump shot from 24 ft (assist by K. Huerter),,92,94
396,4,7:30.0,,Boston full timeout,92,94
397,4,7:30.0,,G. Hayward enters the game for M. Smart,92,94
398,4,7:30.0,,E. Freedom enters the game for D. Theis,92,94
399,4,7:15.0,,Turnover by J. Tatum (step out of bounds),92,94
400,4,7:02.0,T. Young misses 2-pt jump shot from 12 ft,,92,94
401,4,6:59.0,,Defensive rebound by E. Freedom,92,94
402,4,6:53.0,,J. Brown makes 2-pt layup from 3 ft (assist by B. Wanamaker),92,96
403,4,6:39.0,Turnover by T. Young (bad pass),,92,96
404,4,6:20.0,,J. Tatum misses 2-pt layup from 4 ft (block by A. Len),92,96
405,4,6:18.0,,Offensive rebound by Team,92,96
406,4,6:15.0,,G. Hayward misses 2-pt jump shot from 19 ft,92,96
407,4,6:12.0,Defensive rebound by D. Hunter,,92,96
408,4,6:09.0,Personal foul by B. Wanamaker (drawn by T. Young),,92,96
409,4,6:01.0,D. Hunter misses 2-pt jump shot from 20 ft,,92,96
410,4,5:59.0,,Defensive rebound by E. Freedom,92,96
411,4,5:54.0,,J. Brown makes 2-pt layup from 2 ft,92,98
412,4,5:40.0,D. Hunter makes 2-pt layup from 1 ft (assist by T. Young),,94,98
413,4,5:21.0,,Turnover by J. Brown (out of bounds lost ball),94,98
414,4,5:11.0,K. Huerter misses 3-pt jump shot from 25 ft,,94,98
415,4,5:09.0,,Defensive rebound by J. Tatum,94,98
416,4,5:03.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by J. Tatum),94,101
417,4,4:48.0,Shooting foul by G. Hayward (drawn by T. Young),,94,101
418,4,4:48.0,,Boston full timeout,94,101
419,4,4:48.0,,Instant Replay (Challenge: Ruling Stands),94,101
420,4,4:48.0,T. Young makes free throw 1 of 3,,95,101
421,4,4:48.0,T. Young makes free throw 2 of 3,,96,101
422,4,4:48.0,T. Young makes free throw 3 of 3,,97,101
423,4,4:36.0,,Shooting foul by C. Reddish (drawn by J. Brown),97,101
424,4,4:36.0,,J. Brown makes free throw 1 of 2,97,102
425,4,4:36.0,,M. Smart enters the game for B. Wanamaker,97,102
426,4,4:36.0,,J. Brown makes free throw 2 of 2,97,103
427,4,4:19.0,T. Young misses 3-pt jump shot from 28 ft,,97,103
428,4,4:17.0,,Defensive rebound by J. Brown,97,103
429,4,4:12.0,,J. Tatum misses 2-pt layup from 4 ft,97,103
430,4,4:08.0,Defensive rebound by A. Len,,97,103
431,4,4:05.0,D. Hunter makes 2-pt jump shot from 23 ft,,99,103
432,4,3:42.0,,M. Smart misses 2-pt jump shot from 15 ft (block by A. Len),99,103
433,4,3:39.0,Defensive rebound by K. Huerter,,99,103
434,4,3:37.0,K. Huerter makes 2-pt dunk from 1 ft,,101,103
435,4,3:21.0,,E. Freedom makes 2-pt dunk from 3 ft (assist by M. Smart),101,105
436,4,3:02.0,Turnover by T. Young (bad pass),,101,105
437,4,2:46.0,,G. Hayward misses 3-pt jump shot from 29 ft,101,105
438,4,2:43.0,,Offensive rebound by Team,101,105
439,4,2:41.0,,Turnover by J. Brown (traveling),101,105
440,4,2:25.0,A. Len misses 2-pt jump shot from 11 ft,,101,105
441,4,2:23.0,,Defensive rebound by J. Tatum,101,105
442,4,2:06.0,,J. Tatum misses 2-pt layup from 2 ft,101,105
443,4,2:03.0,Defensive rebound by K. Huerter,,101,105
444,4,2:00.0,T. Young makes 2-pt layup from 1 ft (assist by K. Huerter),,103,105
445,4,1:46.0,,G. Hayward misses 2-pt jump shot from 21 ft,103,105
446,4,1:44.0,Defensive rebound by A. Len,,103,105
447,4,1:32.0,T. Young misses 3-pt jump shot from 26 ft,,103,105
448,4,1:30.0,,Defensive rebound by J. Brown,103,105
449,4,1:28.0,,Turnover by J. Brown (bad pass),103,105
450,4,1:28.0,,D. Theis enters the game for E. Freedom,103,105
451,4,1:14.0,T. Young misses 2-pt layup from 2 ft (block by D. Theis),,103,105
452,4,1:12.0,,Defensive rebound by J. Brown,103,105
453,4,1:11.0,,Shooting foul by D. Hunter (drawn by J. Brown),103,105
454,4,1:11.0,,J. Brown misses free throw 1 of 2,103,105
455,4,1:11.0,,Offensive rebound by Team,103,105
456,4,1:11.0,,J. Brown misses free throw 2 of 2,103,105
457,4,1:07.0,Defensive rebound by C. Reddish,,103,105
458,4,0:52.0,Shooting foul by J. Brown (drawn by A. Len),,103,105
459,4,0:52.0,A. Len misses free throw 1 of 2,,103,105
460,4,0:52.0,Offensive rebound by Team,,103,105
461,4,0:52.0,A. Len makes free throw 2 of 2,,104,105
462,4,0:42.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by D. Theis),104,108
463,4,0:41.0,Atlanta full timeout,,104,108
464,4,0:34.0,T. Young misses 2-pt jump shot from 6 ft,,104,108
465,4,0:32.0,Offensive rebound by A. Len,,104,108
466,4,0:31.0,A. Len makes 2-pt layup from 1 ft,,106,108
467,4,0:12.0,,Turnover by M. Smart (bad pass; steal by A. Len),106,108
468,4,0:02.0,T. Young misses 3-pt jump shot from 24 ft (block by D. Theis),,106,108
469,4,0:00.0,,Defensive rebound by M. Smart,106,108
470,4,0:00.0,,Personal foul by T. Young (drawn by M. Smart),106,108
471,4,0:00.0,Technical foul by M. Smart,,106,108
472,4,0:00.0,,Technical foul by A. Len,106,108
473,4,0:00.0,,M. Smart makes free throw 1 of 2,106,109
474,4,0:00.0,,M. Smart misses free throw 2 of 2,106,109
475,4,0:00.0,Defensive rebound by K. Huerter,,106,109
