,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW ORLEANS_ACTION,BOSTON_SCORE,NEW ORLEANS_SCORE
392,4,8:56.0,M. Smart makes 2-pt layup from 2 ft,,91,97
393,4,8:56.0,Shooting foul by Z. Williamson (drawn by M. Smart),,91,97
394,4,8:56.0,M. Smart misses free throw 1 of 1,,91,97
395,4,8:54.0,,Defensive rebound by B. Ingram,91,97
396,4,8:50.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by L. Ball),91,100
397,4,8:37.0,Offensive foul by S. Ojeleye (drawn by J. Redick),,91,100
398,4,8:37.0,Turnover by S. Ojeleye (offensive foul),,91,100
399,4,8:21.0,,Z. Williamson makes 2-pt layup from 3 ft (assist by L. Ball),91,102
400,4,8:20.0,Boston full timeout,,91,102
401,4,8:20.0,D. Theis enters the game for S. Ojeleye,,91,102
402,4,8:20.0,K. Walker enters the game for V. Poirier,,91,102
403,4,8:20.0,,D. Favors enters the game for Z. Williamson,91,102
404,4,8:12.0,M. Smart misses 2-pt layup from 3 ft (block by J. Redick),,91,102
405,4,8:12.0,,Defensive rebound by Team,91,102
406,4,7:56.0,,Personal foul by J. Brown (drawn by D. Favors),91,102
407,4,7:53.0,,D. Favors misses 2-pt jump shot from 17 ft,91,102
408,4,7:49.0,Defensive rebound by G. Hayward,,91,102
409,4,7:43.0,J. Brown misses 3-pt jump shot from 23 ft,,91,102
410,4,7:40.0,,Defensive rebound by B. Ingram,91,102
411,4,7:35.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Hart),91,105
412,4,7:12.0,J. Brown misses 2-pt layup from 4 ft (block by D. Favors),,91,105
413,4,7:11.0,,Defensive rebound by D. Favors,91,105
414,4,7:05.0,,Personal foul by D. Theis (drawn by B. Ingram),91,105
415,4,6:59.0,,J. Redick misses 3-pt jump shot from 26 ft,91,105
416,4,6:55.0,Defensive rebound by D. Theis,,91,105
417,4,6:50.0,D. Theis makes 2-pt layup from 2 ft (assist by M. Smart),,93,105
418,4,6:50.0,Shooting foul by L. Ball (drawn by D. Theis),,93,105
419,4,6:50.0,D. Theis makes free throw 1 of 1,,94,105
420,4,6:40.0,,Turnover by D. Favors (bad pass),94,105
421,4,6:19.0,K. Walker makes 2-pt layup from 2 ft,,96,105
422,4,6:19.0,,J. Holiday enters the game for J. Redick,96,105
423,4,6:02.0,,J. Hart makes 3-pt jump shot from 23 ft (assist by L. Ball),96,108
424,4,5:45.0,Shooting foul by L. Ball (drawn by K. Walker),,96,108
425,4,5:45.0,,New Orleans full timeout,96,108
426,4,5:45.0,,Instant Replay (Challenge: Ruling Stands),96,108
427,4,5:45.0,K. Walker makes free throw 1 of 3,,97,108
428,4,5:45.0,K. Walker makes free throw 2 of 3,,98,108
429,4,5:45.0,K. Walker makes free throw 3 of 3,,99,108
430,4,5:34.0,,D. Favors makes 2-pt dunk from 1 ft (assist by L. Ball),99,110
431,4,5:17.0,J. Brown misses 3-pt jump shot from 26 ft,,99,110
432,4,5:14.0,,Defensive rebound by L. Ball,99,110
433,4,5:10.0,,D. Favors makes 2-pt dunk from 1 ft (assist by L. Ball),99,112
434,4,4:50.0,D. Theis makes 2-pt dunk from 1 ft (assist by J. Brown),,101,112
435,4,4:30.0,,Turnover by L. Ball (bad pass),101,112
436,4,4:30.0,,Z. Williamson enters the game for J. Hart,101,112
437,4,4:22.0,M. Smart misses 3-pt jump shot from 24 ft,,101,112
438,4,4:19.0,,Defensive rebound by J. Holiday,101,112
439,4,4:06.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by L. Ball),101,115
440,4,4:05.0,Boston full timeout,,101,115
441,4,3:41.0,K. Walker makes 3-pt jump shot from 25 ft,,104,115
442,4,3:26.0,,B. Ingram misses 2-pt jump shot from 18 ft,104,115
443,4,3:24.0,Defensive rebound by K. Walker,,104,115
444,4,3:24.0,Personal foul by Z. Williamson (drawn by K. Walker),,104,115
445,4,3:24.0,K. Walker makes free throw 1 of 2,,105,115
446,4,3:24.0,K. Walker makes free throw 2 of 2,,106,115
447,4,3:17.0,,L. Ball misses 3-pt jump shot from 26 ft,106,115
448,4,3:15.0,Defensive rebound by D. Theis,,106,115
449,4,3:03.0,D. Theis misses 2-pt layup from 2 ft (block by D. Favors),,106,115
450,4,3:00.0,,Defensive rebound by L. Ball,106,115
451,4,2:56.0,,Z. Williamson makes 2-pt layup from 2 ft (assist by L. Ball),106,117
452,4,2:44.0,K. Walker misses 2-pt jump shot from 15 ft,,106,117
453,4,2:39.0,,Defensive rebound by L. Ball,106,117
454,4,2:20.0,,B. Ingram misses 2-pt jump shot from 12 ft,106,117
455,4,2:20.0,Defensive rebound by G. Hayward,,106,117
456,4,2:13.0,J. Brown makes 2-pt layup from 2 ft (assist by G. Hayward),,108,117
457,4,1:54.0,,Z. Williamson makes 2-pt dunk from 1 ft (assist by B. Ingram),108,119
458,4,1:54.0,,Shooting foul by K. Walker (drawn by Z. Williamson),108,119
459,4,1:54.0,,Z. Williamson misses free throw 1 of 1,108,119
460,4,1:51.0,Defensive rebound by G. Hayward,,108,119
461,4,1:47.0,K. Walker misses 2-pt layup from 3 ft,,108,119
462,4,1:44.0,,Defensive rebound by D. Favors,108,119
463,4,1:41.0,,B. Ingram misses 3-pt jump shot from 23 ft,108,119
464,4,1:38.0,,Offensive rebound by D. Favors,108,119
465,4,1:26.0,,J. Holiday misses 3-pt jump shot from 24 ft,108,119
466,4,1:23.0,Defensive rebound by D. Theis,,108,119
467,4,1:12.0,Turnover by J. Brown (step out of bounds),,108,119
468,4,1:12.0,C. Edwards enters the game for J. Brown,,108,119
469,4,1:12.0,J. Green enters the game for G. Hayward,,108,119
470,4,1:12.0,S. Ojeleye enters the game for M. Smart,,108,119
471,4,1:12.0,V. Poirier enters the game for D. Theis,,108,119
472,4,1:12.0,G. Williams enters the game for K. Walker,,108,119
473,4,1:01.0,,Z. Williamson misses 2-pt layup from 2 ft,108,119
474,4,0:59.0,,Offensive rebound by Z. Williamson,108,119
475,4,0:59.0,,Z. Williamson makes 2-pt layup from 1 ft,108,121
476,4,0:49.0,C. Edwards misses 3-pt jump shot from 25 ft,,108,121
477,4,0:47.0,,Defensive rebound by Z. Williamson,108,121
478,4,0:26.0,,Personal foul by G. Williams (drawn by Z. Williamson),108,121
479,4,0:26.0,,Z. Williamson makes free throw 1 of 2,108,122
480,4,0:26.0,,Z. Williamson makes free throw 2 of 2,108,123
481,4,0:10.0,G. Williams misses 3-pt jump shot from 24 ft,,108,123
482,4,0:07.0,,Defensive rebound by D. Favors,108,123
