,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
389,4,9:01.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by D. Wright),86,89
390,4,8:37.0,T. Graham makes 2-pt layup from 1 ft (assist by K. Towns),,88,89
391,4,8:13.0,,Turnover by M. Kleber (lost ball; steal by T. Graham),88,89
392,4,7:55.0,K. Bates-Diop makes 3-pt jump shot from 25 ft (assist by K. Towns),,91,89
393,4,7:53.0,Violation by Team (delay of game),,91,89
394,4,7:36.0,,J. Brunson makes 2-pt jump shot from 15 ft,91,91
395,4,7:19.0,K. Towns makes 2-pt jump shot from 9 ft (assist by J. Culver),,93,91
396,4,7:00.0,,J. Brunson makes 3-pt jump shot from 25 ft,93,94
397,4,6:46.0,K. Towns misses 3-pt jump shot from 26 ft,,93,94
398,4,6:43.0,,Defensive rebound by J. Jackson,93,94
399,4,6:37.0,,J. Jackson makes 3-pt jump shot from 27 ft (assist by D. Wright),93,97
400,4,6:36.0,Minnesota full timeout,,93,97
401,4,6:36.0,R. Covington enters the game for J. Culver,,93,97
402,4,6:36.0,A. Wiggins enters the game for T. Graham,,93,97
403,4,6:12.0,K. Bates-Diop makes 2-pt layup from 1 ft (assist by K. Towns),,95,97
404,4,5:54.0,,M. Kleber makes 3-pt jump shot from 26 ft (assist by S. Curry),95,100
405,4,5:43.0,R. Covington makes 3-pt jump shot from 27 ft (assist by J. Teague),,98,100
406,4,5:21.0,,J. Brunson makes 3-pt jump shot from 25 ft,98,103
407,4,5:06.0,K. Towns misses 2-pt jump shot from 7 ft,,98,103
408,4,5:03.0,,Defensive rebound by S. Curry,98,103
409,4,5:00.0,,J. Jackson misses 3-pt jump shot from 23 ft (block by A. Wiggins),98,103
410,4,4:59.0,,Offensive rebound by Team,98,103
411,4,4:59.0,J. Okogie enters the game for J. Teague,,98,103
412,4,4:59.0,,L. Dončić enters the game for S. Curry,98,103
413,4,4:59.0,,D. Finney-Smith enters the game for J. Jackson,98,103
414,4,4:59.0,,K. Porziņģis enters the game for M. Kleber,98,103
415,4,4:59.0,,D. Powell enters the game for D. Wright,98,103
416,4,4:55.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,98,103
417,4,4:53.0,Defensive rebound by K. Towns,,98,103
418,4,4:47.0,Shooting foul by D. Powell (drawn by A. Wiggins),,98,103
419,4,4:47.0,A. Wiggins misses free throw 1 of 2,,98,103
420,4,4:47.0,Offensive rebound by Team,,98,103
421,4,4:47.0,,M. Kleber enters the game for D. Powell,98,103
422,4,4:47.0,A. Wiggins makes free throw 2 of 2,,99,103
423,4,4:37.0,,L. Dončić makes 3-pt jump shot from 27 ft (assist by J. Brunson),99,106
424,4,4:16.0,R. Covington makes 2-pt layup from 1 ft (assist by A. Wiggins),,101,106
425,4,3:52.0,,Shooting foul by J. Okogie (drawn by L. Dončić),101,106
426,4,3:52.0,,Instant Replay (Request: Ruling Stands),101,106
427,4,3:52.0,,L. Dončić makes free throw 1 of 3,101,107
428,4,3:52.0,,L. Dončić makes free throw 2 of 3,101,108
429,4,3:52.0,,L. Dončić makes free throw 3 of 3,101,109
430,4,3:40.0,A. Wiggins makes 3-pt jump shot from 26 ft,,104,109
431,4,3:21.0,,J. Brunson makes 2-pt layup from 1 ft,104,111
432,4,2:59.0,Turnover by J. Okogie (bad pass; steal by M. Kleber),,104,111
433,4,2:52.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Brunson),104,114
434,4,2:51.0,Minnesota full timeout,,104,114
435,4,2:51.0,J. Teague enters the game for K. Bates-Diop,,104,114
436,4,2:39.0,A. Wiggins makes 2-pt jump shot from 15 ft,,106,114
437,4,2:18.0,,K. Porziņģis misses 2-pt layup from 2 ft (block by K. Towns),106,114
438,4,2:16.0,Defensive rebound by A. Wiggins,,106,114
439,4,2:11.0,J. Okogie makes 3-pt jump shot from 23 ft (assist by K. Towns),,109,114
440,4,1:52.0,,L. Dončić misses 2-pt layup from 2 ft,109,114
441,4,1:50.0,Defensive rebound by J. Okogie,,109,114
442,4,1:45.0,A. Wiggins misses 2-pt jump shot from 8 ft (block by D. Finney-Smith),,109,114
443,4,1:42.0,,Defensive rebound by Team,109,114
444,4,1:24.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,109,114
445,4,1:20.0,,Offensive rebound by D. Finney-Smith,109,114
446,4,1:08.0,,L. Dončić misses 3-pt jump shot from 25 ft,109,114
447,4,1:07.0,,Offensive rebound by K. Porziņģis,109,114
448,4,1:07.0,,K. Porziņģis makes 2-pt dunk at rim,109,116
449,4,1:07.0,,Instant Replay (Request: Ruling Stands),109,116
450,4,0:56.0,A. Wiggins makes 2-pt jump shot from 4 ft,,111,116
451,4,0:38.0,,J. Brunson makes 2-pt layup from 1 ft,111,118
452,4,0:38.0,Minnesota full timeout,,111,118
453,4,0:38.0,,T. Hardaway enters the game for D. Finney-Smith,111,118
454,4,0:35.0,R. Covington misses 3-pt jump shot from 30 ft,,111,118
455,4,0:34.0,,Defensive rebound by Team,111,118
456,4,0:24.0,,Personal foul by J. Teague (drawn by L. Dončić),111,118
457,4,0:14.0,,Personal take foul by R. Covington (drawn by T. Hardaway),111,118
458,4,0:14.0,,T. Hardaway makes free throw 1 of 2,111,119
459,4,0:14.0,,T. Hardaway makes free throw 2 of 2,111,120
460,4,0:07.0,A. Wiggins misses 3-pt jump shot from 26 ft,,111,120
461,4,0:04.0,Offensive rebound by R. Covington,,111,120
462,4,0:04.0,R. Covington makes 3-pt jump shot from 27 ft,,114,120
463,4,0:03.0,,Personal take foul by K. Towns (drawn by L. Dončić),114,120
464,4,0:03.0,,L. Dončić makes free throw 1 of 2,114,121
465,4,0:03.0,,L. Dončić misses free throw 2 of 2,114,121
466,4,0:00.0,Defensive rebound by R. Covington,,114,121
