,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
385,4,7:36.0,,T. Hardaway misses 2-pt layup from 1 ft (block by H. Whiteside),96,102
386,4,7:34.0,Defensive rebound by A. Simons,,96,102
387,4,7:25.0,H. Whiteside makes 2-pt hook shot from 5 ft (assist by D. Lillard),,98,102
388,4,7:24.0,,Dallas full timeout,98,102
389,4,7:03.0,,S. Curry misses 3-pt jump shot from 23 ft,98,102
390,4,7:01.0,Defensive rebound by H. Whiteside,,98,102
391,4,6:54.0,Turnover by D. Lillard (bad pass; steal by S. Curry),,98,102
392,4,6:52.0,,S. Curry makes 2-pt layup at rim,98,104
393,4,6:33.0,H. Whiteside makes 2-pt jump shot from 3 ft (assist by D. Lillard),,100,104
394,4,6:20.0,,Personal foul by A. Tolliver (drawn by L. Dončić),100,104
395,4,6:20.0,,M. Kleber enters the game for D. Powell,100,104
396,4,6:09.0,,Shooting foul by A. Tolliver (drawn by L. Dončić),100,104
397,4,6:09.0,,L. Dončić misses free throw 1 of 2,100,104
398,4,6:09.0,,Offensive rebound by Team,100,104
399,4,6:09.0,,L. Dončić makes free throw 2 of 2,100,105
400,4,5:49.0,D. Lillard misses 3-pt jump shot from 26 ft,,100,105
401,4,5:46.0,,Defensive rebound by Team,100,105
402,4,5:46.0,Loose ball foul by H. Whiteside (drawn by M. Kleber),,100,105
403,4,5:46.0,Instant Replay (Request: Ruling Stands),,100,105
404,4,5:46.0,,M. Kleber makes free throw 1 of 2,100,106
405,4,5:46.0,,M. Kleber makes free throw 2 of 2,100,107
406,4,5:28.0,D. Lillard misses 2-pt layup from 1 ft,,100,107
407,4,5:26.0,Offensive rebound by H. Whiteside,,100,107
408,4,5:26.0,H. Whiteside makes 2-pt layup from 1 ft,,102,107
409,4,5:08.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by M. Kleber),102,110
410,4,4:55.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Lillard),,105,110
411,4,4:37.0,,S. Curry makes 2-pt jump shot from 8 ft,105,112
412,4,4:23.0,D. Lillard makes 2-pt layup from 1 ft,,107,112
413,4,4:00.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by S. Curry),107,115
414,4,3:41.0,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Tolliver),,109,115
415,4,3:13.0,,L. Dončić misses 2-pt jump shot from 7 ft,109,115
416,4,3:13.0,,Offensive rebound by L. Dončić,109,115
417,4,3:09.0,,T. Hardaway misses 2-pt jump shot from 2 ft (block by H. Whiteside),109,115
418,4,3:09.0,Defensive rebound by Team,,109,115
419,4,3:09.0,Instant Replay (Challenge: Ruling Stands),,109,115
420,4,3:09.0,C. Anthony enters the game for A. Simons,,109,115
421,4,2:49.0,D. Lillard misses 2-pt layup from 1 ft,,109,115
422,4,2:48.0,,Defensive rebound by L. Dončić,109,115
423,4,2:41.0,,S. Curry misses 3-pt jump shot from 22 ft,109,115
424,4,2:38.0,Defensive rebound by C. Anthony,,109,115
425,4,2:26.0,Turnover by C. Anthony (bad pass; steal by T. Hardaway),,109,115
426,4,2:12.0,,M. Kleber misses 3-pt jump shot from 23 ft,109,115
427,4,2:09.0,,Offensive rebound by L. Dončić,109,115
428,4,2:08.0,,Turnover by L. Dončić (bad pass; steal by D. Lillard),109,115
429,4,2:04.0,D. Lillard misses 3-pt jump shot from 27 ft,,109,115
430,4,2:03.0,,Defensive rebound by Team,109,115
431,4,2:03.0,A. Simons enters the game for H. Whiteside,,109,115
432,4,1:42.0,,T. Hardaway misses 3-pt jump shot from 25 ft,109,115
433,4,1:39.0,Defensive rebound by C. Anthony,,109,115
434,4,1:29.0,K. Bazemore misses 3-pt jump shot from 23 ft,,109,115
435,4,1:24.0,,Defensive rebound by L. Dončić,109,115
436,4,1:10.0,,L. Dončić makes 2-pt layup from 1 ft,109,117
437,4,1:02.0,A. Simons misses 2-pt layup from 2 ft (block by M. Kleber),,109,117
438,4,1:02.0,,Defensive rebound by D. Finney-Smith,109,117
439,4,0:46.0,,L. Dončić makes 3-pt jump shot from 26 ft,109,120
440,4,0:45.0,Portland full timeout,,109,120
441,4,0:42.0,D. Lillard misses 3-pt jump shot from 28 ft,,109,120
442,4,0:38.0,Offensive rebound by K. Bazemore,,109,120
443,4,0:35.0,Turnover by K. Bazemore (bad pass; steal by D. Finney-Smith),,109,120
444,4,0:33.0,,Turnover by D. Finney-Smith (bad pass),109,120
445,4,0:26.0,A. Simons makes 3-pt jump shot from 24 ft (assist by D. Lillard),,112,120
446,4,0:03.0,,T. Hardaway misses 3-pt jump shot from 26 ft,112,120
447,4,0:03.0,Defensive rebound by A. Tolliver,,112,120
