,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
384,4,7:37.0,Shooting foul by B. Wanamaker (drawn by S. Dinwiddie),,92,104
385,4,7:37.0,S. Dinwiddie makes free throw 1 of 2,,93,104
386,4,7:37.0,,J. Brown enters the game for J. Tatum,93,104
387,4,7:37.0,S. Dinwiddie makes free throw 2 of 2,,94,104
388,4,7:21.0,,J. Brown misses 3-pt jump shot from 26 ft,94,104
389,4,7:19.0,,Offensive rebound by E. Freedom,94,104
390,4,7:16.0,,Shooting foul by J. Allen (drawn by E. Freedom),94,104
391,4,7:16.0,,E. Freedom misses free throw 1 of 2,94,104
392,4,7:16.0,,Offensive rebound by Team,94,104
393,4,7:16.0,,E. Freedom misses free throw 2 of 2,94,104
394,4,7:16.0,Defensive rebound by J. Allen,,94,104
395,4,7:07.0,J. Allen makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,96,104
396,4,7:07.0,Shooting foul by S. Ojeleye (drawn by J. Allen),,96,104
397,4,7:07.0,,D. Theis enters the game for E. Freedom,96,104
398,4,7:07.0,J. Allen misses free throw 1 of 1,,96,104
399,4,7:07.0,Offensive rebound by D. Nwaba,,96,104
400,4,7:04.0,G. Temple misses 3-pt jump shot from 23 ft (block by S. Ojeleye),,96,104
401,4,7:02.0,,Defensive rebound by Team,96,104
402,4,6:49.0,,Personal foul by D. Nwaba (drawn by J. Brown),96,104
403,4,6:41.0,,K. Walker misses 2-pt layup from 4 ft,96,104
404,4,6:39.0,Defensive rebound by J. Allen,,96,104
405,4,6:25.0,D. Nwaba misses 3-pt jump shot from 24 ft,,96,104
406,4,6:23.0,Offensive rebound by J. Allen,,96,104
407,4,6:22.0,Shooting foul by S. Ojeleye (drawn by J. Allen),,96,104
408,4,6:22.0,J. Allen misses free throw 1 of 2,,96,104
409,4,6:22.0,Offensive rebound by Team,,96,104
410,4,6:22.0,,M. Smart enters the game for S. Ojeleye,96,104
411,4,6:22.0,J. Allen misses free throw 2 of 2,,96,104
412,4,6:22.0,,Defensive rebound by J. Brown,96,104
413,4,6:01.0,,Turnover by K. Walker (lost ball; steal by G. Temple),96,104
414,4,5:53.0,J. Harris makes 2-pt layup from 1 ft (assist by G. Temple),,98,104
415,4,5:36.0,,J. Brown misses 3-pt jump shot from 23 ft,98,104
416,4,5:34.0,Defensive rebound by S. Dinwiddie,,98,104
417,4,5:28.0,G. Temple makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,101,104
418,4,5:10.0,,K. Walker misses 3-pt jump shot from 26 ft (block by J. Harris),101,104
419,4,5:10.0,,Offensive rebound by K. Walker,101,104
420,4,5:09.0,,K. Walker makes 3-pt jump shot from 27 ft,101,107
421,4,4:52.0,G. Temple misses 3-pt jump shot from 25 ft,,101,107
422,4,4:46.0,,Defensive rebound by K. Walker,101,107
423,4,4:39.0,,M. Smart misses 3-pt jump shot from 27 ft,101,107
424,4,4:37.0,Defensive rebound by J. Harris,,101,107
425,4,4:29.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,101,107
426,4,4:27.0,,Defensive rebound by D. Theis,101,107
427,4,4:21.0,,B. Wanamaker makes 2-pt layup from 2 ft,101,109
428,4,4:21.0,,Shooting foul by G. Temple (drawn by B. Wanamaker),101,109
429,4,4:21.0,T. Prince enters the game for D. Nwaba,,101,109
430,4,4:21.0,,B. Wanamaker makes free throw 1 of 1,101,110
431,4,4:09.0,Shooting foul by D. Theis (drawn by J. Allen),,101,110
432,4,4:09.0,J. Allen misses free throw 1 of 2,,101,110
433,4,4:09.0,Offensive rebound by Team,,101,110
434,4,4:09.0,,J. Tatum enters the game for B. Wanamaker,101,110
435,4,4:09.0,J. Allen makes free throw 2 of 2,,102,110
436,4,3:57.0,,K. Walker misses 3-pt jump shot from 26 ft,102,110
437,4,3:54.0,,Offensive rebound by D. Theis,102,110
438,4,3:43.0,,K. Walker makes 2-pt jump shot from 14 ft,102,112
439,4,3:31.0,S. Dinwiddie makes 2-pt hook shot from 6 ft,,104,112
440,4,3:31.0,Shooting foul by K. Walker (drawn by S. Dinwiddie),,104,112
441,4,3:31.0,S. Dinwiddie makes free throw 1 of 1,,105,112
442,4,3:20.0,,D. Theis misses 2-pt layup from 3 ft (block by J. Harris),105,112
443,4,3:18.0,Defensive rebound by J. Harris,,105,112
444,4,3:09.0,S. Dinwiddie misses 2-pt layup from 5 ft,,105,112
445,4,3:08.0,Offensive rebound by J. Allen,,105,112
446,4,3:07.0,J. Allen misses 2-pt layup from 3 ft (block by J. Brown),,105,112
447,4,3:06.0,,Defensive rebound by K. Walker,105,112
448,4,2:58.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by D. Theis),105,114
449,4,2:48.0,J. Harris makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,108,114
450,4,2:30.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by J. Tatum),108,117
451,4,2:02.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,108,117
452,4,1:59.0,,Defensive rebound by J. Brown,108,117
453,4,1:51.0,,K. Walker makes 2-pt jump shot from 17 ft (assist by J. Brown),108,119
454,4,1:51.0,Brooklyn full timeout,,108,119
455,4,1:40.0,J. Harris misses 3-pt jump shot from 26 ft,,108,119
456,4,1:38.0,,Defensive rebound by K. Walker,108,119
457,4,1:27.0,,Shooting foul by J. Harris (drawn by K. Walker),108,119
458,4,1:27.0,,K. Walker makes free throw 1 of 2,108,120
459,4,1:27.0,N. Claxton enters the game for J. Allen,,108,120
460,4,1:27.0,R. Kurucs enters the game for S. Dinwiddie,,108,120
461,4,1:27.0,T. Luwawu-Cabarrot enters the game for J. Harris,,108,120
462,4,1:27.0,D. Nwaba enters the game for T. Prince,,108,120
463,4,1:27.0,T. Pinson enters the game for G. Temple,,108,120
464,4,1:27.0,,J. Green enters the game for J. Brown,108,120
465,4,1:27.0,,S. Ojeleye enters the game for M. Smart,108,120
466,4,1:27.0,,V. Poirier enters the game for J. Tatum,108,120
467,4,1:27.0,,G. Williams enters the game for D. Theis,108,120
468,4,1:27.0,,K. Walker makes free throw 2 of 2,108,121
469,4,1:16.0,R. Kurucs misses 3-pt jump shot from 26 ft,,108,121
470,4,1:15.0,Offensive rebound by Team,,108,121
471,4,1:15.0,,Loose ball foul by V. Poirier (drawn by N. Claxton),108,121
472,4,1:15.0,,C. Edwards enters the game for K. Walker,108,121
473,4,1:15.0,N. Claxton misses free throw 1 of 2,,108,121
474,4,1:15.0,Offensive rebound by Team,,108,121
475,4,1:15.0,N. Claxton misses free throw 2 of 2,,108,121
476,4,1:15.0,,Defensive rebound by G. Williams,108,121
477,4,1:02.0,,Turnover by G. Williams (bad pass; steal by R. Kurucs),108,121
478,4,1:00.0,Turnover by R. Kurucs (out of bounds lost ball),,108,121
479,4,0:49.0,,G. Williams misses 3-pt jump shot from 25 ft,108,121
480,4,0:48.0,Defensive rebound by Team,,108,121
481,4,0:42.0,R. Kurucs misses 3-pt jump shot from 27 ft,,108,121
482,4,0:39.0,,Defensive rebound by J. Green,108,121
483,4,0:30.0,,Turnover by J. Green (bad pass; steal by D. Nwaba),108,121
484,4,0:21.0,R. Kurucs makes 2-pt layup from 3 ft (assist by D. Nwaba),,110,121
