,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
380,4,10:13.0,,D. Smith misses 3-pt jump shot from 25 ft (block by P. Connaughton),97,74
381,4,10:11.0,Defensive rebound by D. Wilson,,97,74
382,4,10:08.0,P. Connaughton misses 2-pt layup from 1 ft (block by D. Smith),,97,74
383,4,10:06.0,,Defensive rebound by D. Smith,97,74
384,4,10:06.0,T. Antetokounmpo enters the game for S. Brown,,97,74
385,4,10:06.0,D. DiVincenzo enters the game for D. Wilson,,97,74
386,4,10:06.0,,M. Robinson enters the game for B. Portis,97,74
387,4,9:46.0,,J. Randle misses 2-pt jump shot from 20 ft,97,74
388,4,9:45.0,,Offensive rebound by Team,97,74
389,4,9:45.0,,Turnover by Team (shot clock),97,74
390,4,9:33.0,Personal foul by D. Smith (drawn by D. DiVincenzo),,97,74
391,4,9:33.0,,E. Payton enters the game for D. Smith,97,74
392,4,9:29.0,Shooting foul by M. Robinson (drawn by R. Lopez),,97,74
393,4,9:29.0,R. Lopez misses free throw 1 of 2,,97,74
394,4,9:29.0,Offensive rebound by Team,,97,74
395,4,9:29.0,R. Lopez makes free throw 2 of 2,,98,74
396,4,9:13.0,,K. Knox makes 2-pt jump shot from 11 ft,98,76
397,4,8:58.0,P. Connaughton misses 3-pt jump shot from 24 ft,,98,76
398,4,8:55.0,Offensive rebound by Team,,98,76
399,4,8:50.0,K. Korver makes 2-pt jump shot from 16 ft (assist by P. Connaughton),,100,76
400,4,8:38.0,,Def 3 sec tech foul by Team,100,76
401,4,8:38.0,,K. Knox makes technical free throw,100,77
402,4,8:28.0,,J. Randle misses 2-pt jump shot from 9 ft,100,77
403,4,8:26.0,Defensive rebound by D. DiVincenzo,,100,77
404,4,8:20.0,Personal foul by J. Randle (drawn by T. Antetokounmpo),,100,77
405,4,8:20.0,S. Brown enters the game for P. Connaughton,,100,77
406,4,8:20.0,,Violation by Team (delay of game),100,77
407,4,8:14.0,Turnover by S. Brown (bad pass; steal by M. Robinson),,100,77
408,4,8:05.0,,K. Knox misses 3-pt jump shot from 25 ft,100,77
409,4,8:03.0,Defensive rebound by D. DiVincenzo,,100,77
410,4,7:59.0,Personal foul by M. Robinson (drawn by T. Antetokounmpo),,100,77
411,4,7:59.0,T. Antetokounmpo misses free throw 1 of 2,,100,77
412,4,7:59.0,Offensive rebound by Team,,100,77
413,4,7:59.0,T. Antetokounmpo makes free throw 2 of 2,,101,77
414,4,7:46.0,,J. Randle makes 2-pt dunk at rim (assist by A. Trier),101,79
415,4,7:28.0,R. Lopez misses 2-pt hook shot from 6 ft,,101,79
416,4,7:26.0,,Defensive rebound by M. Robinson,101,79
417,4,7:17.0,,Shooting foul by K. Korver (drawn by A. Trier),101,79
418,4,7:17.0,,R. Barrett enters the game for J. Randle,101,79
419,4,7:17.0,,A. Trier makes free throw 1 of 2,101,80
420,4,7:17.0,,A. Trier makes free throw 2 of 2,101,81
421,4,7:05.0,D. DiVincenzo misses 3-pt jump shot from 25 ft,,101,81
422,4,7:03.0,,Defensive rebound by R. Barrett,101,81
423,4,6:57.0,,R. Barrett makes 2-pt layup at rim,101,83
424,4,6:57.0,Milwaukee full timeout,,101,83
425,4,6:57.0,G. Antetokounmpo enters the game for T. Antetokounmpo,,101,83
426,4,6:57.0,B. Lopez enters the game for S. Brown,,101,83
427,4,6:57.0,K. Middleton enters the game for R. Lopez,,101,83
428,4,6:41.0,Turnover by G. Antetokounmpo (bad pass; steal by K. Knox),,101,83
429,4,6:39.0,,Shooting foul by K. Middleton (drawn by A. Trier),101,83
430,4,6:39.0,,New York full timeout,101,83
431,4,6:39.0,,Instant Replay (Challenge: Ruling Stands),101,83
432,4,6:39.0,,A. Trier makes free throw 1 of 2,101,84
433,4,6:39.0,,A. Trier misses free throw 2 of 2,101,84
434,4,6:36.0,Defensive rebound by G. Antetokounmpo,,101,84
435,4,6:27.0,K. Korver makes 2-pt layup from 1 ft (assist by K. Middleton),,103,84
436,4,6:15.0,,K. Knox makes 2-pt dunk from 1 ft (assist by E. Payton),103,86
437,4,5:52.0,G. Antetokounmpo makes 2-pt hook shot from 7 ft,,105,86
438,4,5:37.0,,E. Payton makes 2-pt jump shot from 8 ft,105,88
439,4,5:29.0,K. Middleton misses 2-pt jump shot from 15 ft,,105,88
440,4,5:27.0,Offensive rebound by K. Middleton,,105,88
441,4,5:27.0,K. Middleton makes 2-pt layup at rim,,107,88
442,4,5:17.0,,Turnover by E. Payton (lost ball; steal by K. Middleton),107,88
443,4,5:14.0,K. Middleton misses 2-pt layup from 2 ft (block by K. Knox),,107,88
444,4,5:13.0,Offensive rebound by Team,,107,88
445,4,5:13.0,P. Connaughton enters the game for D. DiVincenzo,,107,88
446,4,5:04.0,Shooting foul by M. Robinson (drawn by G. Antetokounmpo),,107,88
447,4,5:04.0,,B. Portis enters the game for M. Robinson,107,88
448,4,5:04.0,Technical foul by M. Robinson,,107,88
449,4,5:04.0,K. Korver misses technical free throw,,107,88
450,4,5:04.0,Offensive rebound by Team,,107,88
451,4,5:04.0,G. Antetokounmpo misses free throw 1 of 2,,107,88
452,4,5:04.0,Offensive rebound by Team,,107,88
453,4,5:04.0,G. Antetokounmpo makes free throw 2 of 2,,108,88
454,4,4:52.0,,A. Trier makes 2-pt jump shot from 11 ft,108,90
455,4,4:34.0,K. Middleton makes 2-pt jump shot from 18 ft,,110,90
456,4,4:21.0,,Turnover by R. Barrett (bad pass; steal by K. Korver),110,90
457,4,4:13.0,Shooting foul by E. Payton (drawn by G. Antetokounmpo),,110,90
458,4,4:13.0,D. Wilson enters the game for B. Lopez,,110,90
459,4,4:13.0,,F. Ntilikina enters the game for E. Payton,110,90
460,4,4:13.0,G. Antetokounmpo makes free throw 1 of 2,,111,90
461,4,4:13.0,G. Antetokounmpo makes free throw 2 of 2,,112,90
462,4,3:57.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by R. Barrett),112,93
463,4,3:43.0,Shooting foul by K. Knox (drawn by G. Antetokounmpo),,112,93
464,4,3:43.0,T. Antetokounmpo enters the game for K. Middleton,,112,93
465,4,3:43.0,G. Antetokounmpo makes free throw 1 of 2,,113,93
466,4,3:43.0,G. Antetokounmpo misses free throw 2 of 2,,113,93
467,4,3:41.0,,Defensive rebound by R. Barrett,113,93
468,4,3:35.0,,R. Barrett misses 2-pt layup from 4 ft (block by T. Antetokounmpo),113,93
469,4,3:34.0,,Offensive rebound by Team,113,93
470,4,3:34.0,S. Brown enters the game for G. Antetokounmpo,,113,93
471,4,3:28.0,,R. Barrett misses 2-pt jump shot from 19 ft,113,93
472,4,3:26.0,Defensive rebound by P. Connaughton,,113,93
473,4,3:15.0,K. Korver makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,116,93
474,4,3:01.0,,F. Ntilikina makes 2-pt jump shot from 19 ft,116,95
475,4,2:46.0,Shooting foul by F. Ntilikina (drawn by T. Antetokounmpo),,116,95
476,4,2:46.0,T. Antetokounmpo misses free throw 1 of 2,,116,95
477,4,2:46.0,Offensive rebound by Team,,116,95
478,4,2:46.0,T. Antetokounmpo makes free throw 2 of 2,,117,95
479,4,2:33.0,,B. Portis makes 2-pt jump shot from 3 ft (assist by F. Ntilikina),117,97
480,4,2:20.0,K. Korver misses 2-pt jump shot from 16 ft,,117,97
481,4,2:18.0,Offensive rebound by T. Antetokounmpo,,117,97
482,4,2:18.0,T. Antetokounmpo makes 2-pt dunk at rim,,119,97
483,4,2:04.0,,B. Portis misses 2-pt jump shot from 5 ft,119,97
484,4,2:02.0,Defensive rebound by D. Wilson,,119,97
485,4,1:53.0,Turnover by D. Wilson (traveling),,119,97
486,4,1:44.0,,R. Barrett misses 2-pt jump shot from 8 ft,119,97
487,4,1:42.0,Defensive rebound by K. Korver,,119,97
488,4,1:29.0,P. Connaughton misses 2-pt layup from 2 ft (block by K. Knox),,119,97
489,4,1:27.0,Offensive rebound by Team,,119,97
490,4,1:23.0,K. Korver makes 3-pt jump shot from 27 ft (assist by D. Wilson),,122,97
491,4,1:16.0,,F. Ntilikina misses 3-pt jump shot from 25 ft (block by P. Connaughton),122,97
492,4,1:14.0,,Offensive rebound by Team,122,97
493,4,1:11.0,,R. Barrett makes 2-pt dunk from 1 ft (assist by F. Ntilikina),122,99
494,4,1:04.0,T. Antetokounmpo misses 2-pt layup from 2 ft (block by R. Barrett),,122,99
495,4,1:02.0,,Defensive rebound by B. Portis,122,99
496,4,0:57.0,,K. Knox misses 3-pt jump shot from 26 ft,122,99
497,4,0:54.0,Defensive rebound by T. Antetokounmpo,,122,99
498,4,0:32.0,D. Wilson misses 2-pt jump shot from 15 ft,,122,99
499,4,0:29.0,Offensive rebound by D. Wilson,,122,99
500,4,0:27.0,Shooting foul by B. Portis (drawn by D. Wilson),,122,99
501,4,0:27.0,D. Wilson makes free throw 1 of 2,,123,99
502,4,0:27.0,D. Wilson misses free throw 2 of 2,,123,99
503,4,0:26.0,,Defensive rebound by K. Knox,123,99
504,4,0:19.0,,K. Knox makes 3-pt jump shot from 25 ft (assist by A. Trier),123,102
