,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SAN ANTONIO_ACTION,OKLAHOMA CITY_SCORE,SAN ANTONIO_SCORE
380,4,5:58.0,D. Schröder misses 2-pt jump shot from 16 ft,,92,85
381,4,5:56.0,,Defensive rebound by B. Forbes,92,85
382,4,5:47.0,,D. Murray makes 2-pt layup from 2 ft (assist by J. Poeltl),92,87
383,4,5:34.0,Personal foul by B. Forbes (drawn by S. Gilgeous-Alexander),,92,87
384,4,5:34.0,S. Adams enters the game for H. Diallo,,92,87
385,4,5:34.0,D. Gallinari enters the game for N. Noel,,92,87
386,4,5:34.0,C. Paul enters the game for D. Schröder,,92,87
387,4,5:34.0,,L. Aldridge enters the game for J. Poeltl,92,87
388,4,5:34.0,,D. White enters the game for L. Walker,92,87
389,4,5:24.0,S. Gilgeous-Alexander makes 2-pt jump shot from 16 ft,,94,87
390,4,5:11.0,,D. Murray makes 2-pt jump shot from 19 ft (assist by D. DeRozan),94,89
391,4,4:53.0,D. Gallinari misses 2-pt layup from 2 ft (block by L. Aldridge),,94,89
392,4,4:49.0,,Defensive rebound by Team,94,89
393,4,4:43.0,,D. DeRozan makes 2-pt layup from 2 ft,94,91
394,4,4:25.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by S. Adams),,97,91
395,4,4:11.0,,D. DeRozan makes 2-pt dunk from 1 ft (assist by D. White),97,93
396,4,3:46.0,D. Gallinari misses 3-pt jump shot from 26 ft,,97,93
397,4,3:42.0,,Defensive rebound by L. Aldridge,97,93
398,4,3:34.0,,D. Murray misses 2-pt layup from 2 ft,97,93
399,4,3:33.0,Defensive rebound by S. Gilgeous-Alexander,,97,93
400,4,3:23.0,C. Paul makes 2-pt jump shot from 15 ft,,99,93
401,4,3:23.0,,San Antonio full timeout,99,93
402,4,3:23.0,D. Schröder enters the game for T. Ferguson,,99,93
403,4,3:23.0,,R. Gay enters the game for D. Murray,99,93
404,4,3:12.0,,Turnover by L. Aldridge (bad pass; steal by C. Paul),99,93
405,4,3:11.0,Personal foul by D. DeRozan (drawn by C. Paul),,99,93
406,4,2:48.0,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft (assist by S. Adams),,101,93
407,4,2:24.0,,B. Forbes misses 3-pt jump shot from 28 ft,101,93
408,4,2:21.0,Defensive rebound by Team,,101,93
409,4,2:09.0,C. Paul makes 2-pt jump shot from 15 ft,,103,93
410,4,1:53.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by D. DeRozan),103,96
411,4,1:38.0,C. Paul misses 2-pt jump shot from 10 ft,,103,96
412,4,1:37.0,,Defensive rebound by Team,103,96
413,4,1:37.0,Loose ball foul by S. Adams (drawn by D. White),,103,96
414,4,1:25.0,,Turnover by D. White (bad pass; steal by D. Schröder),103,96
415,4,1:21.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft (assist by D. Schröder),,105,96
416,4,1:21.0,,San Antonio full timeout,105,96
417,4,1:11.0,,L. Aldridge makes 3-pt jump shot from 26 ft (assist by D. White),105,99
418,4,0:49.0,C. Paul makes 2-pt jump shot from 18 ft,,107,99
419,4,0:43.0,,D. DeRozan makes 2-pt layup from 2 ft,107,101
420,4,0:30.0,Turnover by C. Paul (lost ball; steal by D. White),,107,101
421,4,0:19.0,,D. DeRozan makes 2-pt layup from 1 ft,107,103
422,4,0:17.0,Personal foul by D. White (drawn by C. Paul),,107,103
423,4,0:16.0,Personal take foul by B. Forbes (drawn by D. Schröder),,107,103
424,4,0:16.0,D. Schröder makes free throw 1 of 2,,108,103
425,4,0:16.0,D. Schröder makes free throw 2 of 2,,109,103
426,4,0:11.0,,B. Forbes misses 3-pt jump shot from 24 ft,109,103
427,4,0:06.0,Defensive rebound by D. Gallinari,,109,103
