,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
376,4,10:40.0,,G. Antetokounmpo makes 2-pt jump shot from 14 ft (assist by B. Lopez),76,97
377,4,10:24.0,F. Korkmaz misses 2-pt jump shot from 19 ft,,76,97
378,4,10:22.0,,Defensive rebound by G. Antetokounmpo,76,97
379,4,10:14.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by B. Lopez),76,100
380,4,10:00.0,A. Horford misses 2-pt jump shot from 16 ft,,76,100
381,4,9:58.0,,Defensive rebound by D. DiVincenzo,76,100
382,4,9:55.0,,Shooting foul by A. Horford (drawn by D. DiVincenzo),76,100
383,4,9:55.0,,D. DiVincenzo makes free throw 1 of 2,76,101
384,4,9:55.0,,D. DiVincenzo misses free throw 2 of 2,76,101
385,4,9:51.0,Defensive rebound by A. Horford,,76,101
386,4,9:38.0,J. Embiid makes 2-pt jump shot from 9 ft,,78,101
387,4,9:26.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,78,101
388,4,9:23.0,Defensive rebound by J. Embiid,,78,101
389,4,9:11.0,F. Korkmaz makes 2-pt jump shot from 12 ft,,80,101
390,4,8:46.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,80,103
391,4,8:29.0,J. Richardson misses 2-pt jump shot from 12 ft,,80,103
392,4,8:26.0,,Defensive rebound by B. Lopez,80,103
393,4,8:14.0,,Offensive foul by G. Antetokounmpo (drawn by J. Embiid),80,103
394,4,8:14.0,,Turnover by G. Antetokounmpo (offensive foul),80,103
395,4,8:14.0,T. Harris enters the game for S. Milton,,80,103
396,4,8:14.0,,G. Hill enters the game for G. Antetokounmpo,80,103
397,4,8:14.0,,K. Middleton enters the game for P. Connaughton,80,103
398,4,8:14.0,,M. Williams enters the game for D. DiVincenzo,80,103
399,4,7:58.0,Turnover by J. Embiid (bad pass),,80,103
400,4,7:44.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,80,103
401,4,7:42.0,Defensive rebound by F. Korkmaz,,80,103
402,4,7:34.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by F. Korkmaz),,83,103
403,4,7:16.0,,K. Middleton makes 2-pt layup from 2 ft (assist by B. Lopez),83,105
404,4,7:03.0,J. Richardson makes 2-pt jump shot from 8 ft,,85,105
405,4,6:46.0,,B. Lopez makes 2-pt layup from 2 ft (assist by E. Bledsoe),85,107
406,4,6:31.0,F. Korkmaz misses 2-pt layup from 4 ft,,85,107
407,4,6:28.0,,Defensive rebound by G. Hill,85,107
408,4,6:20.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),85,110
409,4,6:20.0,Philadelphia full timeout,,85,110
410,4,6:20.0,S. Milton enters the game for J. Embiid,,85,110
411,4,6:20.0,R. Neto enters the game for T. Harris,,85,110
412,4,6:20.0,N. Pelle enters the game for A. Horford,,85,110
413,4,6:20.0,G. Robinson enters the game for F. Korkmaz,,85,110
414,4,6:20.0,M. Scott enters the game for J. Richardson,,85,110
415,4,6:20.0,,R. Lopez enters the game for B. Lopez,85,110
416,4,6:04.0,S. Milton misses 2-pt jump shot from 7 ft,,85,110
417,4,6:01.0,,Defensive rebound by G. Hill,85,110
418,4,5:55.0,,K. Middleton misses 3-pt jump shot from 26 ft,85,110
419,4,5:52.0,Defensive rebound by N. Pelle,,85,110
420,4,5:48.0,Offensive foul by N. Pelle (drawn by E. Bledsoe),,85,110
421,4,5:48.0,Turnover by N. Pelle (offensive foul),,85,110
422,4,5:48.0,,S. Brown enters the game for E. Bledsoe,85,110
423,4,5:48.0,,P. Connaughton enters the game for K. Middleton,85,110
424,4,5:26.0,,S. Brown misses 2-pt jump shot from 11 ft,85,110
425,4,5:23.0,Defensive rebound by N. Pelle,,85,110
426,4,5:13.0,G. Robinson misses 2-pt jump shot from 12 ft (block by M. Williams),,85,110
427,4,5:13.0,Offensive rebound by Team,,85,110
428,4,5:01.0,R. Neto misses 3-pt jump shot from 26 ft,,85,110
429,4,4:58.0,,Defensive rebound by P. Connaughton,85,110
430,4,4:46.0,,Personal foul by M. Scott (drawn by R. Lopez),85,110
431,4,4:46.0,,D. Wilson enters the game for G. Hill,85,110
432,4,4:41.0,,Turnover by R. Lopez (bad pass; steal by R. Neto),85,110
433,4,4:35.0,M. Scott makes 3-pt jump shot from 28 ft (assist by S. Milton),,88,110
434,4,4:18.0,,Offensive foul by M. Williams (drawn by R. Neto),88,110
435,4,4:18.0,,Turnover by M. Williams (offensive foul),88,110
436,4,4:09.0,S. Milton misses 2-pt jump shot from 16 ft,,88,110
437,4,4:05.0,,Defensive rebound by D. Wilson,88,110
438,4,3:54.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by P. Connaughton),88,113
439,4,3:40.0,N. Pelle misses 2-pt layup from 6 ft (block by D. Wilson),,88,113
440,4,3:36.0,,Defensive rebound by M. Williams,88,113
441,4,3:32.0,,S. Brown misses 3-pt jump shot from 27 ft,88,113
442,4,3:29.0,Defensive rebound by M. Scott,,88,113
443,4,3:18.0,Turnover by S. Milton (bad pass; steal by M. Williams),,88,113
444,4,3:06.0,,Turnover by D. Wilson (bad pass; steal by G. Robinson),88,113
445,4,3:01.0,S. Milton makes 3-pt jump shot from 26 ft (assist by G. Robinson),,91,113
446,4,2:44.0,,D. Wilson misses 2-pt dunk from 2 ft (block by N. Pelle),91,113
447,4,2:40.0,Defensive rebound by N. Pelle,,91,113
448,4,2:35.0,,Milwaukee full timeout,91,113
449,4,2:30.0,S. Milton misses 3-pt jump shot from 26 ft,,91,113
450,4,2:27.0,,Defensive rebound by D. Wilson,91,113
451,4,2:07.0,,R. Lopez misses 2-pt jump shot from 13 ft,91,113
452,4,2:07.0,Defensive rebound by Team,,91,113
453,4,1:56.0,N. Pelle misses 2-pt layup from 3 ft (block by R. Lopez),,91,113
454,4,1:52.0,,Defensive rebound by P. Connaughton,91,113
455,4,1:48.0,,R. Lopez misses 3-pt jump shot from 28 ft,91,113
456,4,1:46.0,,Offensive rebound by P. Connaughton,91,113
457,4,1:37.0,,D. Wilson misses 2-pt dunk from 3 ft (block by N. Pelle),91,113
458,4,1:35.0,,Offensive rebound by M. Williams,91,113
459,4,1:35.0,,D. Wilson makes 2-pt dunk from 2 ft (assist by M. Williams),91,115
460,4,1:22.0,G. Robinson makes 2-pt jump shot from 18 ft (assist by M. Scott),,93,115
461,4,1:06.0,,R. Lopez makes 2-pt hook shot from 10 ft (assist by P. Connaughton),93,117
462,4,0:54.0,N. Pelle misses 2-pt layup from 3 ft (block by S. Brown),,93,117
463,4,0:53.0,Offensive rebound by N. Pelle,,93,117
464,4,0:52.0,N. Pelle makes 2-pt layup from 3 ft,,95,117
465,4,0:39.0,,R. Lopez makes 2-pt hook shot from 11 ft (assist by S. Brown),95,119
466,4,0:23.0,S. Milton makes 3-pt jump shot from 28 ft,,98,119
