,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
390,3,0:03.0,D. Hunter makes free throw 1 of 2,,97,85
391,3,0:03.0,D. Hunter makes free throw 2 of 2,,98,85
392,3,0:00.0,,G. Temple misses 3-pt jump shot from 43 ft,98,85
393,3,0:00.0,,Offensive rebound by Team,98,85
394,4,11:43.0,,G. Temple misses 2-pt jump shot from 16 ft,98,85
395,4,11:41.0,,Offensive rebound by D. Jordan,98,85
396,4,11:27.0,,G. Temple misses 2-pt jump shot from 19 ft,98,85
397,4,11:27.0,,Offensive rebound by Team,98,85
398,4,11:27.0,,Turnover by Team (shot clock),98,85
399,4,11:21.0,Personal foul by G. Temple (drawn by T. Young),,98,85
400,4,11:16.0,T. Young misses 3-pt jump shot from 27 ft,,98,85
401,4,11:13.0,,Defensive rebound by D. Jordan,98,85
402,4,11:01.0,,D. Jordan makes 2-pt jump shot from 1 ft,98,87
403,4,11:01.0,,Shooting foul by A. Len (drawn by D. Jordan),98,87
404,4,11:01.0,,D. Jordan misses free throw 1 of 1,98,87
405,4,10:59.0,Defensive rebound by A. Len,,98,87
406,4,10:48.0,C. Reddish misses 3-pt jump shot from 24 ft,,98,87
407,4,10:44.0,,Defensive rebound by D. Jordan,98,87
408,4,10:30.0,,G. Temple misses 2-pt jump shot from 7 ft,98,87
409,4,10:28.0,,Offensive rebound by D. Jordan,98,87
410,4,10:28.0,,Personal foul by A. Len (drawn by D. Jordan),98,87
411,4,10:28.0,B. Fernando enters the game for A. Len,,98,87
412,4,10:28.0,D. Hunter enters the game for J. Parker,,98,87
413,4,10:28.0,,S. Dinwiddie enters the game for R. Kurucs,98,87
414,4,10:28.0,,J. Harris enters the game for T. Luwawu-Cabarrot,98,87
415,4,10:23.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by D. Jordan),98,90
416,4,10:01.0,D. Bembry misses 3-pt jump shot from 27 ft,,98,90
417,4,9:58.0,,Defensive rebound by S. Dinwiddie,98,90
418,4,9:52.0,,S. Dinwiddie makes 2-pt jump shot from 3 ft,98,92
419,4,9:52.0,Atlanta full timeout,,98,92
420,4,9:52.0,K. Huerter enters the game for D. Bembry,,98,92
421,4,9:38.0,T. Young misses 2-pt jump shot from 6 ft,,98,92
422,4,9:36.0,,Defensive rebound by D. Jordan,98,92
423,4,9:28.0,,Turnover by S. Dinwiddie (bad pass; steal by C. Reddish),98,92
424,4,9:20.0,C. Reddish misses 2-pt layup from 4 ft,,98,92
425,4,9:18.0,,Defensive rebound by D. Jordan,98,92
426,4,9:08.0,,Turnover by D. Jordan (bad pass; steal by K. Huerter),98,92
427,4,8:54.0,Turnover by T. Young (bad pass; steal by J. Harris),,98,92
428,4,8:47.0,,W. Chandler makes 2-pt layup from 2 ft,98,94
429,4,8:24.0,Turnover by T. Young (bad pass; steal by D. Jordan),,98,94
430,4,8:12.0,,J. Harris misses 2-pt jump shot from 18 ft,98,94
431,4,8:08.0,Defensive rebound by D. Hunter,,98,94
432,4,7:59.0,T. Young misses 2-pt jump shot from 18 ft,,98,94
433,4,7:56.0,,Defensive rebound by S. Dinwiddie,98,94
434,4,7:45.0,,Shooting foul by B. Fernando (drawn by D. Jordan),98,94
435,4,7:45.0,,D. Jordan makes free throw 1 of 2,98,95
436,4,7:45.0,A. Len enters the game for B. Fernando,,98,95
437,4,7:45.0,,D. Jordan misses free throw 2 of 2,98,95
438,4,7:43.0,Defensive rebound by A. Len,,98,95
439,4,7:30.0,C. Reddish misses 3-pt jump shot from 27 ft,,98,95
440,4,7:26.0,,Defensive rebound by D. Jordan,98,95
441,4,7:18.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),98,97
442,4,7:07.0,D. Hunter misses 3-pt jump shot from 27 ft,,98,97
443,4,7:05.0,,Defensive rebound by D. Jordan,98,97
444,4,6:55.0,,S. Dinwiddie makes 2-pt layup from 2 ft,98,99
445,4,6:42.0,A. Len misses 3-pt jump shot from 26 ft,,98,99
446,4,6:39.0,,Defensive rebound by W. Chandler,98,99
447,4,6:38.0,,Turnover by W. Chandler (lost ball; steal by T. Young),98,99
448,4,6:36.0,T. Young makes 2-pt jump shot from 3 ft,,100,99
449,4,6:36.0,Shooting foul by W. Chandler (drawn by T. Young),,100,99
450,4,6:36.0,,T. Prince enters the game for W. Chandler,100,99
451,4,6:36.0,T. Young misses free throw 1 of 1,,100,99
452,4,6:36.0,,Defensive rebound by T. Prince,100,99
453,4,6:36.0,,Brooklyn full timeout,100,99
454,4,6:24.0,,Shooting foul by A. Len (drawn by S. Dinwiddie),100,99
455,4,6:24.0,,S. Dinwiddie makes free throw 1 of 2,100,100
456,4,6:24.0,,S. Dinwiddie makes free throw 2 of 2,100,101
457,4,6:14.0,T. Young makes 2-pt layup from 3 ft,,102,101
458,4,5:56.0,,T. Prince makes 2-pt jump shot from 5 ft,102,103
459,4,5:35.0,K. Huerter misses 3-pt jump shot from 27 ft,,102,103
460,4,5:31.0,,Defensive rebound by D. Jordan,102,103
461,4,5:20.0,,S. Dinwiddie makes 2-pt layup from 1 ft,102,105
462,4,5:06.0,T. Young misses 3-pt jump shot from 28 ft,,102,105
463,4,5:03.0,,Defensive rebound by T. Prince,102,105
464,4,4:52.0,,G. Temple misses 3-pt jump shot from 23 ft,102,105
465,4,4:49.0,,Offensive rebound by G. Temple,102,105
466,4,4:46.0,,J. Harris misses 3-pt jump shot from 26 ft,102,105
467,4,4:43.0,Defensive rebound by T. Young,,102,105
468,4,4:34.0,A. Len misses 2-pt dunk from 4 ft,,102,105
469,4,4:33.0,,Defensive rebound by D. Jordan,102,105
470,4,4:29.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),102,108
471,4,4:09.0,A. Len makes 2-pt jump shot from 10 ft (assist by D. Hunter),,104,108
472,4,3:47.0,,S. Dinwiddie makes 2-pt jump shot from 9 ft,104,110
473,4,3:45.0,Atlanta full timeout,,104,110
474,4,3:45.0,V. Carter enters the game for A. Len,,104,110
475,4,3:32.0,T. Young makes 2-pt jump shot from 5 ft,,106,110
476,4,3:30.0,,Brooklyn full timeout,106,110
477,4,3:15.0,,Turnover by J. Harris (bad pass; steal by C. Reddish),106,110
478,4,3:10.0,C. Reddish misses 2-pt layup from 4 ft (block by J. Harris),,106,110
479,4,3:08.0,,Defensive rebound by S. Dinwiddie,106,110
480,4,3:05.0,,T. Prince misses 3-pt jump shot from 23 ft,106,110
481,4,3:05.0,Defensive rebound by V. Carter,,106,110
482,4,2:58.0,Shooting foul by T. Prince (drawn by T. Young),,106,110
483,4,2:58.0,T. Young makes free throw 1 of 2,,107,110
484,4,2:58.0,T. Young makes free throw 2 of 2,,108,110
485,4,2:47.0,,S. Dinwiddie makes 2-pt dunk at rim (assist by D. Jordan),108,112
486,4,2:47.0,,Shooting foul by T. Young (drawn by S. Dinwiddie),108,112
487,4,2:47.0,,S. Dinwiddie makes free throw 1 of 1,108,113
488,4,2:32.0,T. Young makes 2-pt layup from 3 ft,,110,113
489,4,2:10.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,110,113
490,4,2:06.0,Defensive rebound by K. Huerter,,110,113
491,4,2:00.0,T. Young misses 3-pt jump shot from 28 ft,,110,113
492,4,1:57.0,,Defensive rebound by D. Jordan,110,113
493,4,1:50.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Hunter),110,113
494,4,1:46.0,Turnover by K. Huerter (lost ball; steal by J. Harris),,110,113
495,4,1:44.0,,J. Harris makes 2-pt layup from 1 ft,110,115
496,4,1:44.0,,Shooting foul by K. Huerter (drawn by J. Harris),110,115
497,4,1:44.0,,J. Harris makes free throw 1 of 1,110,116
498,4,1:38.0,C. Reddish misses 3-pt jump shot from 24 ft,,110,116
499,4,1:33.0,,Defensive rebound by T. Prince,110,116
500,4,1:13.0,,S. Dinwiddie makes 2-pt layup from 1 ft,110,118
501,4,1:07.0,T. Young misses 2-pt layup from 3 ft,,110,118
502,4,1:03.0,,Defensive rebound by J. Harris,110,118
503,4,1:00.0,,Turnover by T. Prince (out of bounds lost ball),110,118
504,4,0:56.0,C. Reddish misses 3-pt jump shot from 28 ft,,110,118
505,4,0:54.0,,Defensive rebound by T. Prince,110,118
506,4,0:45.0,,D. Jordan misses 2-pt dunk from 2 ft,110,118
507,4,0:45.0,Defensive rebound by Team,,110,118
508,4,0:39.0,T. Young makes 2-pt layup from 2 ft,,112,118
509,4,0:39.0,,Brooklyn full timeout,112,118
510,4,0:39.0,D. Bembry enters the game for C. Reddish,,112,118
511,4,0:39.0,,W. Chandler enters the game for D. Jordan,112,118
512,4,0:37.0,,Personal foul by D. Bembry (drawn by S. Dinwiddie),112,118
513,4,0:37.0,,S. Dinwiddie misses free throw 1 of 2,112,118
514,4,0:37.0,,Offensive rebound by Team,112,118
515,4,0:37.0,,S. Dinwiddie makes free throw 2 of 2,112,119
516,4,0:33.0,T. Young misses 3-pt jump shot from 29 ft,,112,119
517,4,0:30.0,,Defensive rebound by T. Prince,112,119
518,4,0:30.0,,Personal take foul by D. Hunter (drawn by T. Prince),112,119
519,4,0:30.0,,T. Prince makes free throw 1 of 2,112,120
520,4,0:30.0,,T. Prince makes free throw 2 of 2,112,121
521,4,0:22.0,K. Huerter misses 3-pt jump shot from 28 ft,,112,121
522,4,0:19.0,,Defensive rebound by J. Harris,112,121
523,4,0:19.0,,Personal take foul by V. Carter (drawn by J. Harris),112,121
524,4,0:19.0,,Instant Replay (Request: Ruling Stands),112,121
525,4,0:19.0,,J. Harris misses free throw 1 of 2,112,121
526,4,0:19.0,,Offensive rebound by Team,112,121
527,4,0:19.0,,R. Kurucs enters the game for S. Dinwiddie,112,121
528,4,0:19.0,,T. Luwawu-Cabarrot enters the game for G. Temple,112,121
529,4,0:19.0,,J. Harris makes free throw 2 of 2,112,122
530,4,0:13.0,V. Carter misses 3-pt jump shot from 27 ft,,112,122
531,4,0:09.0,,Defensive rebound by R. Kurucs,112,122
