,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
381,4,8:31.0,A. Simons makes 3-pt jump shot from 25 ft,,93,116
382,4,8:16.0,,Shooting foul by M. Brown (drawn by J. Redick),93,116
383,4,8:16.0,,J. Redick makes free throw 1 of 2,93,117
384,4,8:16.0,,J. Redick makes free throw 2 of 2,93,118
385,4,8:02.0,A. Simons misses 3-pt jump shot from 27 ft,,93,118
386,4,7:59.0,,Defensive rebound by N. Melli,93,118
387,4,7:47.0,,N. Melli misses 3-pt jump shot from 25 ft,93,118
388,4,7:47.0,Defensive rebound by A. Simons,,93,118
389,4,7:37.0,G. Trent misses 2-pt jump shot from 8 ft,,93,118
390,4,7:34.0,Offensive rebound by G. Trent,,93,118
391,4,7:32.0,Shooting foul by F. Jackson (drawn by A. Simons),,93,118
392,4,7:32.0,A. Simons makes free throw 1 of 2,,94,118
393,4,7:32.0,C. Swanigan enters the game for G. Trent,,94,118
394,4,7:32.0,A. Simons makes free throw 2 of 2,,95,118
395,4,7:13.0,,N. Melli makes 2-pt layup from 2 ft (assist by Z. Williamson),95,120
396,4,7:01.0,Shooting foul by N. Melli (drawn by M. Brown),,95,120
397,4,7:01.0,M. Brown misses free throw 1 of 2,,95,120
398,4,7:01.0,Offensive rebound by Team,,95,120
399,4,7:01.0,,E. Moore enters the game for J. Redick,95,120
400,4,7:01.0,M. Brown misses free throw 2 of 2,,95,120
401,4,6:57.0,Offensive rebound by C. Swanigan,,95,120
402,4,6:50.0,C. Swanigan misses 3-pt jump shot from 27 ft,,95,120
403,4,6:47.0,,Defensive rebound by L. Ball,95,120
404,4,6:40.0,,Shooting foul by M. Brown (drawn by Z. Williamson),95,120
405,4,6:40.0,,Z. Williamson makes free throw 1 of 2,95,121
406,4,6:40.0,,Z. Williamson misses free throw 2 of 2,95,121
407,4,6:38.0,Defensive rebound by M. Brown,,95,121
408,4,6:31.0,Personal foul by N. Melli (drawn by M. Brown),,95,121
409,4,6:23.0,Personal foul by L. Ball (drawn by W. Gabriel),,95,121
410,4,6:23.0,,J. Hayes enters the game for Z. Williamson,95,121
411,4,6:17.0,A. Simons makes 2-pt layup from 2 ft,,97,121
412,4,6:17.0,Shooting foul by F. Jackson (drawn by A. Simons),,97,121
413,4,6:17.0,Technical foul by F. Jackson,,97,121
414,4,6:17.0,A. Simons makes technical free throw,,98,121
415,4,6:17.0,A. Simons makes free throw 1 of 1,,99,121
416,4,6:06.0,,E. Moore makes 2-pt jump shot from 17 ft (assist by L. Ball),99,123
417,4,5:50.0,J. Hoard makes 2-pt layup from 1 ft (assist by A. Simons),,101,123
418,4,5:36.0,,E. Moore misses 2-pt jump shot from 10 ft (block by M. Brown),101,123
419,4,5:31.0,Defensive rebound by M. Brown,,101,123
420,4,5:28.0,A. Simons misses 2-pt layup from 2 ft,,101,123
421,4,5:26.0,,Defensive rebound by F. Jackson,101,123
422,4,5:22.0,,E. Moore misses 2-pt jump shot from 14 ft,101,123
423,4,5:19.0,Defensive rebound by J. Hoard,,101,123
424,4,5:14.0,Shooting foul by J. Hayes (drawn by M. Brown),,101,123
425,4,5:14.0,,New Orleans full timeout,101,123
426,4,5:14.0,M. Brown makes free throw 1 of 2,,102,123
427,4,5:14.0,M. Brown misses free throw 2 of 2,,102,123
428,4,5:12.0,,Defensive rebound by N. Melli,102,123
429,4,4:56.0,,L. Ball misses 2-pt jump shot from 20 ft,102,123
430,4,4:53.0,Defensive rebound by C. Swanigan,,102,123
431,4,4:47.0,J. Hoard misses 2-pt layup from 6 ft,,102,123
432,4,4:42.0,Offensive rebound by J. Hoard,,102,123
433,4,4:42.0,J. Hoard makes 2-pt layup from 1 ft,,104,123
434,4,4:35.0,,F. Jackson makes 3-pt jump shot from 26 ft (assist by N. Melli),104,126
435,4,4:18.0,W. Gabriel makes 2-pt layup from 1 ft (assist by M. Brown),,106,126
436,4,3:58.0,,J. Hayes makes 2-pt layup from 2 ft (assist by L. Ball),106,128
437,4,3:48.0,W. Gabriel makes 2-pt jump shot from 13 ft,,108,128
438,4,3:22.0,,E. Moore misses 2-pt jump shot from 16 ft,108,128
439,4,3:19.0,Defensive rebound by W. Gabriel,,108,128
440,4,3:12.0,C. Swanigan makes 2-pt hook shot from 3 ft (assist by A. Simons),,110,128
441,4,2:47.0,,E. Moore makes 2-pt jump shot from 5 ft,110,130
442,4,2:32.0,Turnover by C. Swanigan (bad pass; steal by E. Moore),,110,130
443,4,2:29.0,,Shooting foul by C. Swanigan (drawn by J. Hayes),110,130
444,4,2:29.0,,J. Hayes makes free throw 1 of 2,110,131
445,4,2:29.0,,N. Alexander-Walker enters the game for L. Ball,110,131
446,4,2:29.0,,J. Hayes makes free throw 2 of 2,110,132
447,4,2:16.0,Shooting foul by N. Alexander-Walker (drawn by J. Hoard),,110,132
448,4,2:16.0,J. Hoard makes free throw 1 of 2,,111,132
449,4,2:16.0,J. Hoard makes free throw 2 of 2,,112,132
450,4,2:07.0,,F. Jackson misses 2-pt jump shot from 16 ft,112,132
451,4,2:03.0,,Offensive rebound by N. Melli,112,132
452,4,1:52.0,,N. Melli makes 3-pt jump shot from 25 ft (assist by F. Jackson),112,135
453,4,1:35.0,M. Brown misses 2-pt hook shot from 4 ft,,112,135
454,4,1:34.0,,Defensive rebound by Team,112,135
455,4,1:27.0,,Offensive foul by F. Jackson (drawn by J. Hoard),112,135
456,4,1:27.0,,Turnover by F. Jackson (offensive foul),112,135
457,4,1:17.0,W. Gabriel makes 3-pt jump shot from 23 ft (assist by A. Simons),,115,135
458,4,1:06.0,,N. Alexander-Walker misses 2-pt jump shot from 16 ft,115,135
459,4,1:04.0,,Offensive rebound by J. Hayes,115,135
460,4,1:03.0,,J. Hayes makes 2-pt layup at rim,115,137
461,4,0:57.0,W. Gabriel makes 2-pt dunk from 1 ft (assist by A. Simons),,117,137
462,4,0:46.0,,Personal foul by J. Hoard (drawn by F. Jackson),117,137
463,4,0:46.0,,F. Jackson makes free throw 1 of 2,117,138
464,4,0:46.0,,F. Jackson misses free throw 2 of 2,117,138
465,4,0:44.0,Defensive rebound by M. Brown,,117,138
466,4,0:39.0,A. Simons misses 3-pt jump shot from 26 ft,,117,138
467,4,0:35.0,,Defensive rebound by J. Hayes,117,138
468,4,0:19.0,,N. Alexander-Walker misses 2-pt layup from 3 ft,117,138
469,4,0:15.0,,Offensive rebound by N. Alexander-Walker,117,138
470,4,0:02.0,,Turnover by Team (shot clock),117,138
