,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
380,4,1:57.0,Y. Ferrell enters the game for B. Hield,,97,77
381,4,1:57.0,C. Swanigan enters the game for R. Holmes,,97,77
382,4,1:57.0,,J. Evans enters the game for W. Cauley-Stein,97,77
383,4,1:57.0,,D. Lee enters the game for G. Robinson,97,77
384,4,1:57.0,,K. Looney enters the game for D. Russell,97,77
385,4,1:48.0,M. Bagley makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,100,77
386,4,1:30.0,,Shooting foul by J. James (drawn by J. Poole),100,77
387,4,1:30.0,,J. Poole makes free throw 1 of 2,100,78
388,4,1:30.0,,J. Poole makes free throw 2 of 2,100,79
389,4,1:09.0,Turnover by C. Swanigan (bad pass; steal by J. Poole),,100,79
390,4,1:04.0,,O. Spellman misses 3-pt jump shot from 28 ft,100,79
391,4,1:02.0,Defensive rebound by Y. Ferrell,,100,79
392,4,0:38.0,Y. Ferrell misses 3-pt jump shot from 28 ft,,100,79
393,4,0:36.0,,Defensive rebound by D. Lee,100,79
394,4,0:25.0,,K. Looney misses 2-pt layup from 4 ft,100,79
395,4,0:24.0,Defensive rebound by C. Swanigan,,100,79
396,4,0:00.0,Turnover by Team (shot clock),,100,79
