,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
385,4,10:07.0,,Shooting foul by D. Augustin (drawn by T. Brown),100,85
386,4,10:07.0,,T. Brown makes free throw 1 of 2,100,86
387,4,10:07.0,,I. Mahinmi enters the game for A. Pasečņiks,100,86
388,4,10:07.0,,T. Brown misses free throw 2 of 2,100,86
389,4,10:05.0,Defensive rebound by M. Bamba,,100,86
390,4,9:54.0,Personal foul by G. Mathews (drawn by T. Ross),,100,86
391,4,9:45.0,Offensive foul by E. Fournier (drawn by G. Mathews),,100,86
392,4,9:45.0,Turnover by E. Fournier (offensive foul),,100,86
393,4,9:35.0,,I. Smith misses 3-pt jump shot from 26 ft,100,86
394,4,9:33.0,Defensive rebound by E. Fournier,,100,86
395,4,9:27.0,Personal foul by I. Smith (drawn by D. Augustin),,100,86
396,4,9:27.0,,B. Beal enters the game for G. Mathews,100,86
397,4,9:15.0,D. Augustin misses 3-pt jump shot from 25 ft,,100,86
398,4,9:11.0,,Defensive rebound by I. Smith,100,86
399,4,9:07.0,,I. Smith misses 2-pt layup from 7 ft,100,86
400,4,9:04.0,Defensive rebound by K. Birch,,100,86
401,4,8:54.0,M. Bamba makes 3-pt jump shot from 25 ft (assist by D. Augustin),,103,86
402,4,8:32.0,,B. Beal misses 2-pt layup from 10 ft,103,86
403,4,8:30.0,Defensive rebound by K. Birch,,103,86
404,4,8:24.0,M. Bamba makes 2-pt layup from 2 ft (assist by D. Augustin),,105,86
405,4,8:24.0,,Washington full timeout,105,86
406,4,8:24.0,,I. Bonga enters the game for I. Mahinmi,105,86
407,4,8:09.0,,Shooting foul by M. Bamba (drawn by J. McRae),105,86
408,4,8:09.0,,J. McRae makes free throw 1 of 2,105,87
409,4,8:09.0,,J. McRae makes free throw 2 of 2,105,88
410,4,7:52.0,D. Augustin makes 3-pt jump shot from 26 ft,,108,88
411,4,7:40.0,,B. Beal misses 3-pt jump shot from 26 ft,108,88
412,4,7:38.0,Defensive rebound by M. Bamba,,108,88
413,4,7:28.0,D. Augustin misses 2-pt layup from 2 ft,,108,88
414,4,7:25.0,Offensive rebound by K. Birch,,108,88
415,4,7:24.0,K. Birch makes 2-pt layup from 1 ft,,110,88
416,4,7:20.0,,T. Brown makes 2-pt layup from 2 ft (assist by B. Beal),110,90
417,4,6:57.0,M. Bamba misses 3-pt jump shot from 26 ft,,110,90
418,4,6:53.0,,Defensive rebound by T. Brown,110,90
419,4,6:43.0,,I. Smith misses 3-pt jump shot from 23 ft,110,90
420,4,6:40.0,Defensive rebound by M. Bamba,,110,90
421,4,6:40.0,M. Fultz enters the game for M. Bamba,,110,90
422,4,6:40.0,N. Vučević enters the game for T. Ross,,110,90
423,4,6:21.0,M. Fultz makes 2-pt layup from 1 ft (assist by N. Vučević),,112,90
424,4,6:10.0,,T. Brown misses 3-pt jump shot from 27 ft,112,90
425,4,6:06.0,Defensive rebound by D. Augustin,,112,90
426,4,5:54.0,E. Fournier misses 3-pt jump shot from 26 ft,,112,90
427,4,5:52.0,,Defensive rebound by J. McRae,112,90
428,4,5:39.0,,T. Brown misses 2-pt layup from 2 ft (block by E. Fournier),112,90
429,4,5:36.0,,Offensive rebound by T. Brown,112,90
430,4,5:36.0,,T. Brown makes 2-pt layup from 2 ft,112,92
431,4,5:17.0,N. Vučević misses 2-pt hook shot from 5 ft,,112,92
432,4,5:15.0,Offensive rebound by N. Vučević,,112,92
433,4,5:14.0,N. Vučević misses 2-pt layup from 3 ft,,112,92
434,4,5:12.0,,Defensive rebound by B. Beal,112,92
435,4,5:09.0,,B. Beal makes 2-pt jump shot from 4 ft,112,94
436,4,5:09.0,,Shooting foul by E. Fournier (drawn by B. Beal),112,94
437,4,5:09.0,,B. Beal makes free throw 1 of 1,112,95
438,4,4:48.0,M. Fultz makes 2-pt jump shot from 16 ft (assist by K. Birch),,114,95
439,4,4:35.0,,Shooting foul by N. Vučević (drawn by I. Bonga),114,95
440,4,4:35.0,,I. Bonga misses free throw 1 of 2,114,95
441,4,4:35.0,,Offensive rebound by Team,114,95
442,4,4:35.0,,I. Bonga makes free throw 2 of 2,114,96
443,4,4:15.0,M. Fultz makes 2-pt layup from 2 ft (assist by D. Augustin),,116,96
444,4,4:10.0,,Turnover by J. McRae (bad pass),116,96
445,4,3:51.0,K. Birch makes 2-pt dunk from 2 ft (assist by N. Vučević),,118,96
446,4,3:51.0,,Washington full timeout,118,96
447,4,3:51.0,,A. Pasečņiks enters the game for B. Beal,118,96
448,4,3:51.0,,J. Robinson enters the game for J. McRae,118,96
449,4,3:51.0,,A. Schofield enters the game for I. Smith,118,96
450,4,3:32.0,,T. Brown misses 2-pt jump shot from 8 ft,118,96
451,4,3:28.0,Defensive rebound by M. Fultz,,118,96
452,4,3:06.0,D. Augustin misses 3-pt jump shot from 28 ft,,118,96
453,4,3:03.0,,Defensive rebound by T. Brown,118,96
454,4,2:52.0,,T. Brown misses 2-pt jump shot from 15 ft,118,96
455,4,2:49.0,Defensive rebound by N. Vučević,,118,96
456,4,2:33.0,N. Vučević misses 2-pt hook shot from 11 ft,,118,96
457,4,2:29.0,,Defensive rebound by I. Bonga,118,96
458,4,2:22.0,,J. Robinson misses 2-pt jump shot from 18 ft,118,96
459,4,2:19.0,Defensive rebound by K. Birch,,118,96
460,4,2:16.0,Orlando full timeout,,118,96
461,4,2:16.0,M. Frazier enters the game for D. Augustin,,118,96
462,4,2:16.0,W. Iwundu enters the game for E. Fournier,,118,96
463,4,2:16.0,A. Jefferson enters the game for M. Fultz,,118,96
464,4,2:16.0,J. Magette enters the game for N. Vučević,,118,96
465,4,2:05.0,W. Iwundu makes 2-pt jump shot from 17 ft (assist by K. Birch),,120,96
466,4,1:47.0,,A. Schofield misses 3-pt jump shot from 26 ft,120,96
467,4,1:44.0,Defensive rebound by W. Iwundu,,120,96
468,4,1:31.0,M. Frazier misses 3-pt jump shot from 25 ft,,120,96
469,4,1:28.0,Offensive rebound by K. Birch,,120,96
470,4,1:25.0,Shooting foul by A. Pasečņiks (drawn by A. Jefferson),,120,96
471,4,1:25.0,A. Jefferson misses free throw 1 of 2,,120,96
472,4,1:25.0,Offensive rebound by Team,,120,96
473,4,1:25.0,A. Jefferson makes free throw 2 of 2,,121,96
474,4,1:08.0,,I. Bonga makes 3-pt jump shot from 26 ft (assist by A. Pasečņiks),121,99
475,4,0:48.0,J. Magette misses 2-pt jump shot from 8 ft,,121,99
476,4,0:46.0,,Defensive rebound by T. Brown,121,99
477,4,0:38.0,,T. Brown makes 2-pt layup from 2 ft (assist by J. Robinson),121,101
478,4,0:18.0,Shooting foul by I. Bonga (drawn by A. Jefferson),,121,101
479,4,0:18.0,A. Jefferson misses free throw 1 of 2,,121,101
480,4,0:18.0,Offensive rebound by Team,,121,101
481,4,0:18.0,A. Jefferson makes free throw 2 of 2,,122,101
482,4,0:04.0,,A. Pasečņiks misses 2-pt hook shot from 10 ft,122,101
483,4,0:02.0,Defensive rebound by A. Jefferson,,122,101
