,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
385,4,5:02.0,K. Olynyk makes free throw 1 of 3,,80,100
386,4,5:02.0,K. Olynyk makes free throw 2 of 3,,81,100
387,4,5:02.0,K. Olynyk makes free throw 3 of 3,,82,100
388,4,4:45.0,,Shooting foul by D. Robinson (drawn by G. Williams),82,100
389,4,4:45.0,,G. Williams makes free throw 1 of 2,82,101
390,4,4:45.0,,G. Williams makes free throw 2 of 2,82,102
391,4,4:24.0,J. Butler makes 2-pt layup from 2 ft,,84,102
392,4,4:04.0,,R. Williams misses 2-pt jump shot from 18 ft,84,102
393,4,4:02.0,Defensive rebound by D. Robinson,,84,102
394,4,3:58.0,J. Butler makes 3-pt jump shot from 26 ft (assist by D. Robinson),,87,102
395,4,3:48.0,,Boston full timeout,87,102
396,4,3:48.0,,J. Tatum enters the game for C. Edwards,87,102
397,4,3:48.0,,D. Theis enters the game for B. Wanamaker,87,102
398,4,3:48.0,,K. Walker enters the game for R. Williams,87,102
399,4,3:31.0,,J. Tatum makes 2-pt jump shot from 20 ft,87,104
400,4,3:14.0,B. Adebayo misses 2-pt layup from 10 ft,,87,104
401,4,3:14.0,Offensive rebound by Team,,87,104
402,4,3:14.0,Instant Replay (Challenge: Ruling Stands),,87,104
403,4,2:56.0,J. Butler misses 3-pt jump shot from 26 ft,,87,104
404,4,2:53.0,,Defensive rebound by G. Williams,87,104
405,4,2:40.0,,K. Walker makes 3-pt jump shot from 26 ft,87,107
406,4,2:19.0,J. Butler misses 3-pt jump shot from 24 ft,,87,107
407,4,2:16.0,,Defensive rebound by D. Theis,87,107
408,4,2:04.0,,J. Tatum misses 3-pt jump shot from 26 ft,87,107
409,4,2:00.0,Defensive rebound by K. Olynyk,,87,107
410,4,1:51.0,K. Olynyk misses 3-pt jump shot from 27 ft,,87,107
411,4,1:48.0,,Defensive rebound by G. Williams,87,107
412,4,1:30.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by J. Brown),87,110
413,4,1:24.0,Personal foul by J. Brown (drawn by J. Butler),,87,110
414,4,1:24.0,J. Butler makes free throw 1 of 2,,88,110
415,4,1:24.0,C. Silva enters the game for B. Adebayo,,88,110
416,4,1:24.0,,C. Edwards enters the game for J. Brown,88,110
417,4,1:24.0,,J. Green enters the game for J. Tatum,88,110
418,4,1:24.0,,V. Poirier enters the game for D. Theis,88,110
419,4,1:24.0,,B. Wanamaker enters the game for K. Walker,88,110
420,4,1:24.0,J. Butler makes free throw 2 of 2,,89,110
421,4,1:08.0,,Turnover by G. Williams (bad pass),89,110
422,4,1:08.0,T. Herro enters the game for J. Butler,,89,110
423,4,0:56.0,D. Robinson misses 3-pt jump shot from 24 ft,,89,110
424,4,0:54.0,Offensive rebound by K. Olynyk,,89,110
425,4,0:54.0,K. Olynyk makes 2-pt layup from 1 ft,,91,110
426,4,0:45.0,,V. Poirier makes 2-pt jump shot from 22 ft (assist by J. Green),91,112
427,4,0:30.0,T. Herro makes 2-pt jump shot from 19 ft (assist by J. Winslow),,93,112
428,4,0:05.0,,Turnover by Team (shot clock),93,112
