,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
389,4,7:01.0,,N. Reid makes 2-pt jump shot from 5 ft,76,88
390,4,6:50.0,J. Evans makes 2-pt jump shot from 14 ft (assist by O. Spellman),,78,88
391,4,6:23.0,,N. Reid misses 2-pt jump shot from 12 ft,78,88
392,4,6:21.0,Defensive rebound by E. Paschall,,78,88
393,4,6:15.0,J. Evans misses 2-pt jump shot from 7 ft (block by N. Reid),,78,88
394,4,6:12.0,,Defensive rebound by K. Martin,78,88
395,4,6:08.0,,K. Bates-Diop misses 2-pt layup from 2 ft,78,88
396,4,6:06.0,,Offensive rebound by N. Reid,78,88
397,4,6:06.0,,N. Reid makes 2-pt layup from 1 ft,78,90
398,4,6:05.0,Golden State full timeout,,78,90
399,4,6:05.0,K. Bowman enters the game for J. Evans,,78,90
400,4,6:05.0,M. Chriss enters the game for E. Paschall,,78,90
401,4,6:05.0,D. Lee enters the game for A. Smailagić,,78,90
402,4,6:05.0,,J. Culver enters the game for K. Bates-Diop,78,90
403,4,6:05.0,,G. Dieng enters the game for N. Reid,78,90
404,4,5:40.0,D. Lee makes 2-pt jump shot from 20 ft,,80,90
405,4,5:24.0,,R. Covington misses 3-pt jump shot from 26 ft,80,90
406,4,5:21.0,Defensive rebound by M. Chriss,,80,90
407,4,5:14.0,K. Bowman misses 2-pt jump shot from 11 ft,,80,90
408,4,5:13.0,Offensive rebound by M. Chriss,,80,90
409,4,5:13.0,M. Chriss misses 2-pt layup at rim,,80,90
410,4,5:12.0,Offensive rebound by M. Chriss,,80,90
411,4,5:12.0,M. Chriss makes 2-pt layup at rim,,82,90
412,4,4:54.0,,S. Napier makes 2-pt layup from 1 ft,82,92
413,4,4:35.0,D. Lee makes 2-pt jump shot from 10 ft (assist by M. Chriss),,84,92
414,4,4:24.0,,Shooting foul by M. Chriss (drawn by S. Napier),84,92
415,4,4:24.0,,S. Napier makes free throw 1 of 2,84,93
416,4,4:24.0,,S. Napier misses free throw 2 of 2,84,93
417,4,4:23.0,Defensive rebound by O. Spellman,,84,93
418,4,4:05.0,K. Bowman misses 2-pt layup from 2 ft (block by S. Napier),,84,93
419,4,4:04.0,Offensive rebound by Team,,84,93
420,4,4:00.0,K. Bowman misses 3-pt jump shot from 25 ft,,84,93
421,4,3:56.0,,Defensive rebound by K. Martin,84,93
422,4,3:41.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by R. Covington),84,96
423,4,3:28.0,G. Robinson misses 2-pt jump shot from 19 ft,,84,96
424,4,3:26.0,,Defensive rebound by R. Covington,84,96
425,4,3:15.0,,J. Culver misses 3-pt jump shot from 24 ft,84,96
426,4,3:11.0,Defensive rebound by G. Robinson,,84,96
427,4,3:07.0,G. Robinson misses 2-pt layup from 8 ft (block by R. Covington),,84,96
428,4,3:05.0,,Defensive rebound by G. Dieng,84,96
429,4,2:49.0,,R. Covington misses 3-pt jump shot from 27 ft,84,96
430,4,2:46.0,Defensive rebound by O. Spellman,,84,96
431,4,2:37.0,Personal foul by S. Napier (drawn by D. Lee),,84,96
432,4,2:37.0,A. Burks enters the game for K. Bowman,,84,96
433,4,2:37.0,E. Paschall enters the game for O. Spellman,,84,96
434,4,2:33.0,A. Burks misses 2-pt jump shot from 14 ft,,84,96
435,4,2:29.0,,Defensive rebound by R. Covington,84,96
436,4,2:08.0,,J. Culver misses 3-pt jump shot from 23 ft,84,96
437,4,2:07.0,,Offensive rebound by Team,84,96
438,4,2:07.0,,Turnover by Team (shot clock),84,96
439,4,1:58.0,Personal foul by J. Culver (drawn by D. Lee),,84,96
440,4,1:52.0,M. Chriss misses 2-pt jump shot from 17 ft,,84,96
441,4,1:50.0,,Defensive rebound by S. Napier,84,96
442,4,1:33.0,,J. Culver misses 3-pt jump shot from 26 ft,84,96
443,4,1:30.0,,Offensive rebound by R. Covington,84,96
444,4,1:21.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by K. Martin),84,99
445,4,1:09.0,Offensive foul by D. Lee (drawn by S. Napier),,84,99
446,4,1:09.0,Turnover by D. Lee (offensive foul),,84,99
447,4,1:09.0,,K. Bates-Diop enters the game for R. Covington,84,99
448,4,1:09.0,,J. McLaughlin enters the game for G. Dieng,84,99
449,4,1:09.0,,J. Nowell enters the game for K. Martin,84,99
450,4,1:09.0,,N. Reid enters the game for S. Napier,84,99
451,4,0:50.0,,K. Bates-Diop misses 2-pt hook shot from 9 ft,84,99
452,4,0:47.0,Defensive rebound by D. Lee,,84,99
453,4,0:38.0,E. Paschall misses 2-pt jump shot from 8 ft (block by K. Bates-Diop),,84,99
454,4,0:35.0,,Defensive rebound by K. Bates-Diop,84,99
455,4,0:17.0,,N. Reid misses 3-pt jump shot from 24 ft,84,99
456,4,0:14.0,,Offensive rebound by J. Culver,84,99
457,4,0:00.0,,Turnover by Team (shot clock),84,99
