,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,PORTLAND_ACTION,MILWAUKEE_SCORE,PORTLAND_SCORE
375,4,11:03.0,,Defensive rebound by G. Trent,100,80
376,4,10:52.0,,C. McCollum misses 3-pt jump shot from 25 ft,100,80
377,4,10:50.0,Defensive rebound by S. Brown,,100,80
378,4,10:34.0,G. Hill misses 2-pt layup from 2 ft (block by C. McCollum),,100,80
379,4,10:34.0,Offensive rebound by Team,,100,80
380,4,10:31.0,Turnover by E. Bledsoe (bad pass; steal by C. Anthony),,100,80
381,4,10:28.0,,A. Simons makes 2-pt dunk from 1 ft (assist by C. McCollum),100,82
382,4,10:10.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft,,103,82
383,4,9:47.0,,C. Anthony misses 2-pt jump shot from 15 ft (block by E. Bledsoe),103,82
384,4,9:47.0,,Offensive rebound by Team,103,82
385,4,9:47.0,D. DiVincenzo enters the game for G. Hill,,103,82
386,4,9:43.0,,C. McCollum misses 2-pt layup from 1 ft (block by P. Connaughton),103,82
387,4,9:42.0,,Offensive rebound by C. Anthony,103,82
388,4,9:42.0,,Shooting foul by S. Brown (drawn by C. Anthony),103,82
389,4,9:42.0,,C. Anthony makes free throw 1 of 2,103,83
390,4,9:42.0,,C. Anthony makes free throw 2 of 2,103,84
391,4,9:28.0,E. Bledsoe makes 2-pt jump shot from 3 ft,,105,84
392,4,9:18.0,,Shooting foul by G. Antetokounmpo (drawn by A. Simons),105,84
393,4,9:18.0,,A. Simons makes free throw 1 of 2,105,85
394,4,9:18.0,,A. Simons makes free throw 2 of 2,105,86
395,4,9:11.0,Turnover by E. Bledsoe (bad pass; steal by G. Trent),,105,86
396,4,9:01.0,,A. Tolliver makes 2-pt jump shot from 13 ft (assist by G. Trent),105,88
397,4,8:35.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,108,88
398,4,8:26.0,,Turnover by C. McCollum (step out of bounds),108,88
399,4,8:26.0,B. Lopez enters the game for G. Antetokounmpo,,108,88
400,4,8:26.0,K. Middleton enters the game for P. Connaughton,,108,88
401,4,8:10.0,Shooting foul by G. Trent (drawn by K. Middleton),,108,88
402,4,8:10.0,K. Middleton makes free throw 1 of 2,,109,88
403,4,8:10.0,,D. Lillard enters the game for A. Tolliver,109,88
404,4,8:10.0,K. Middleton makes free throw 2 of 2,,110,88
405,4,7:51.0,,C. Anthony makes 3-pt jump shot from 26 ft (assist by C. McCollum),110,91
406,4,7:43.0,E. Bledsoe makes 2-pt layup from 1 ft,,112,91
407,4,7:43.0,Shooting foul by D. Lillard (drawn by E. Bledsoe),,112,91
408,4,7:43.0,E. Bledsoe makes free throw 1 of 1,,113,91
409,4,7:33.0,,Personal foul by E. Bledsoe (drawn by D. Lillard),113,91
410,4,7:25.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by G. Trent),113,94
411,4,7:16.0,E. Bledsoe makes 2-pt layup from 1 ft,,115,94
412,4,7:16.0,Shooting foul by A. Simons (drawn by E. Bledsoe),,115,94
413,4,7:16.0,E. Bledsoe makes free throw 1 of 1,,116,94
414,4,7:03.0,,C. Anthony misses 3-pt jump shot from 25 ft,116,94
415,4,7:01.0,Defensive rebound by S. Brown,,116,94
416,4,6:46.0,Turnover by E. Bledsoe (bad pass; steal by C. McCollum),,116,94
417,4,6:46.0,,Personal foul by E. Bledsoe (drawn by C. Anthony),116,94
418,4,6:46.0,,Portland full timeout,116,94
419,4,6:46.0,G. Hill enters the game for E. Bledsoe,,116,94
420,4,6:46.0,,K. Bazemore enters the game for C. Anthony,116,94
421,4,6:46.0,,J. Hoard enters the game for D. Lillard,116,94
422,4,6:46.0,,N. Little enters the game for C. McCollum,116,94
423,4,6:28.0,,J. Hoard makes 2-pt layup from 2 ft,116,96
424,4,6:08.0,B. Lopez misses 3-pt jump shot from 23 ft,,116,96
425,4,6:06.0,,Defensive rebound by A. Simons,116,96
426,4,5:58.0,,A. Simons misses 2-pt jump shot from 14 ft,116,96
427,4,5:57.0,Defensive rebound by B. Lopez,,116,96
428,4,5:37.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Hill),,119,96
429,4,5:24.0,,G. Trent misses 2-pt jump shot from 3 ft,119,96
430,4,5:22.0,Defensive rebound by B. Lopez,,119,96
431,4,5:15.0,K. Middleton makes 2-pt jump shot from 15 ft (assist by D. DiVincenzo),,121,96
432,4,5:15.0,,Portland full timeout,121,96
433,4,5:15.0,T. Antetokounmpo enters the game for D. DiVincenzo,,121,96
434,4,5:15.0,P. Connaughton enters the game for G. Hill,,121,96
435,4,5:15.0,R. Lopez enters the game for B. Lopez,,121,96
436,4,5:15.0,D. Wilson enters the game for K. Middleton,,121,96
437,4,5:01.0,,J. Hoard misses 2-pt jump shot from 16 ft,121,96
438,4,4:58.0,,Offensive rebound by J. Hoard,121,96
439,4,4:57.0,,J. Hoard misses 2-pt jump shot from 7 ft,121,96
440,4,4:55.0,Defensive rebound by S. Brown,,121,96
441,4,4:47.0,D. Wilson misses 2-pt jump shot from 4 ft,,121,96
442,4,4:47.0,,Defensive rebound by A. Simons,121,96
443,4,4:43.0,,Turnover by A. Simons (bad pass),121,96
444,4,4:29.0,T. Antetokounmpo misses 2-pt layup from 2 ft,,121,96
445,4,4:28.0,,Defensive rebound by Team,121,96
446,4,4:16.0,,G. Trent misses 2-pt jump shot from 10 ft,121,96
447,4,4:15.0,Defensive rebound by R. Lopez,,121,96
448,4,3:57.0,S. Brown misses 3-pt jump shot from 25 ft,,121,96
449,4,3:55.0,,Defensive rebound by Team,121,96
450,4,3:55.0,Loose ball foul by T. Antetokounmpo (drawn by A. Simons),,121,96
451,4,3:55.0,,A. Simons makes free throw 1 of 2,121,97
452,4,3:55.0,,A. Simons misses free throw 2 of 2,121,97
453,4,3:53.0,Defensive rebound by R. Lopez,,121,97
454,4,3:36.0,Turnover by P. Connaughton (bad pass),,121,97
455,4,3:15.0,,Turnover by A. Simons (bad pass),121,97
456,4,3:02.0,S. Brown misses 2-pt layup from 2 ft (block by N. Little),,121,97
457,4,3:00.0,,Defensive rebound by G. Trent,121,97
458,4,2:55.0,,K. Bazemore makes 2-pt jump shot from 10 ft,121,99
459,4,2:40.0,R. Lopez misses 3-pt jump shot from 22 ft,,121,99
460,4,2:39.0,,Defensive rebound by Team,121,99
461,4,2:24.0,,G. Trent misses 2-pt jump shot from 9 ft,121,99
462,4,2:20.0,Defensive rebound by S. Brown,,121,99
463,4,2:17.0,Shooting foul by N. Little (drawn by D. Wilson),,121,99
464,4,2:17.0,D. Wilson misses free throw 1 of 2,,121,99
465,4,2:17.0,Offensive rebound by Team,,121,99
466,4,2:17.0,D. Wilson makes free throw 2 of 2,,122,99
467,4,2:01.0,,J. Hoard misses 3-pt jump shot from 26 ft,122,99
468,4,1:59.0,Defensive rebound by D. Wilson,,122,99
469,4,1:44.0,T. Antetokounmpo misses 2-pt hook shot from 3 ft,,122,99
470,4,1:42.0,,Defensive rebound by N. Little,122,99
471,4,1:29.0,,N. Little misses 3-pt jump shot from 26 ft,122,99
472,4,1:26.0,Defensive rebound by P. Connaughton,,122,99
473,4,1:19.0,S. Brown misses 3-pt jump shot from 25 ft,,122,99
474,4,1:17.0,Offensive rebound by T. Antetokounmpo,,122,99
475,4,1:14.0,P. Connaughton misses 3-pt jump shot from 26 ft,,122,99
476,4,1:10.0,,Defensive rebound by J. Hoard,122,99
477,4,1:00.0,,J. Hoard misses 2-pt jump shot from 4 ft (block by D. Wilson),122,99
478,4,0:58.0,Defensive rebound by D. Wilson,,122,99
479,4,0:53.0,D. Wilson misses 3-pt jump shot from 26 ft,,122,99
480,4,0:50.0,,Defensive rebound by K. Bazemore,122,99
481,4,0:44.0,,N. Little makes 2-pt layup from 4 ft (assist by K. Bazemore),122,101
482,4,0:21.0,Turnover by T. Antetokounmpo (bad pass),,122,101
483,4,0:02.0,,A. Simons misses 2-pt layup from 2 ft,122,101
484,4,0:01.0,Defensive rebound by D. Wilson,,122,101
