,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
391,4,8:38.0,,Instant Replay (Request: Stands),79,73
392,4,8:38.0,M. Thybulle enters the game for F. Korkmaz,,79,73
393,4,8:26.0,T. Harris misses 2-pt jump shot from 15 ft,,79,73
394,4,8:24.0,Offensive rebound by J. Embiid,,79,73
395,4,8:21.0,Turnover by T. Harris (palming),,79,73
396,4,8:04.0,,M. Morris misses 2-pt jump shot from 10 ft,79,73
397,4,8:02.0,Defensive rebound by T. Harris,,79,73
398,4,7:46.0,Turnover by J. Embiid (bad pass),,79,73
399,4,7:46.0,N. Pelle enters the game for T. Burke,,79,73
400,4,7:46.0,B. Simmons enters the game for J. Embiid,,79,73
401,4,7:43.0,,R. Barrett makes 2-pt layup from 1 ft (assist by F. Ntilikina),79,75
402,4,7:42.0,Philadelphia full timeout,,79,75
403,4,7:26.0,Turnover by N. Pelle (off goaltending),,79,75
404,4,7:13.0,,R. Barrett makes 2-pt layup from 1 ft,79,77
405,4,6:55.0,T. Harris makes 2-pt jump shot from 11 ft (assist by M. Thybulle),,81,77
406,4,6:34.0,,Personal foul by M. Thybulle (drawn by J. Randle),81,77
407,4,6:26.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by F. Ntilikina),81,79
408,4,6:01.0,T. Harris misses 2-pt jump shot from 15 ft,,81,79
409,4,5:59.0,,Defensive rebound by R. Barrett,81,79
410,4,5:46.0,,Shooting foul by T. Harris (drawn by J. Randle),81,79
411,4,5:46.0,,J. Randle makes free throw 1 of 2,81,80
412,4,5:46.0,J. Embiid enters the game for N. Pelle,,81,80
413,4,5:46.0,J. Ennis enters the game for M. Thybulle,,81,80
414,4,5:46.0,,J. Randle misses free throw 2 of 2,81,80
415,4,5:44.0,Defensive rebound by J. Embiid,,81,80
416,4,5:34.0,B. Simmons misses 2-pt layup from 1 ft,,81,80
417,4,5:32.0,,Defensive rebound by M. Robinson,81,80
418,4,5:21.0,,Turnover by R. Barrett (bad pass),81,80
419,4,5:04.0,Shooting foul by J. Randle (drawn by J. Ennis),,81,80
420,4,5:04.0,J. Ennis makes free throw 1 of 3,,82,80
421,4,5:04.0,J. Ennis makes free throw 2 of 3,,83,80
422,4,5:04.0,J. Ennis makes free throw 3 of 3,,84,80
423,4,4:53.0,,F. Ntilikina makes 2-pt layup from 1 ft,84,82
424,4,4:31.0,Personal foul by M. Robinson (drawn by J. Embiid),,84,82
425,4,4:31.0,F. Korkmaz enters the game for M. Scott,,84,82
426,4,4:20.0,J. Embiid misses 3-pt jump shot from 25 ft,,84,82
427,4,4:18.0,,Defensive rebound by J. Randle,84,82
428,4,4:05.0,,F. Ntilikina misses 2-pt jump shot from 4 ft,84,82
429,4,4:03.0,,Offensive rebound by M. Robinson,84,82
430,4,4:02.0,,Shooting foul by J. Embiid (drawn by M. Robinson),84,82
431,4,4:02.0,,M. Robinson makes free throw 1 of 2,84,83
432,4,4:02.0,,M. Robinson misses free throw 2 of 2,84,83
433,4,3:59.0,Defensive rebound by J. Embiid,,84,83
434,4,3:48.0,J. Embiid misses 2-pt hook shot from 2 ft,,84,83
435,4,3:46.0,,Defensive rebound by J. Randle,84,83
436,4,3:39.0,,J. Randle misses 2-pt layup from 1 ft (block by J. Embiid),84,83
437,4,3:37.0,Defensive rebound by T. Harris,,84,83
438,4,3:33.0,Philadelphia full timeout,,84,83
439,4,3:19.0,Shooting foul by M. Robinson (drawn by J. Ennis),,84,83
440,4,3:19.0,J. Ennis makes free throw 1 of 2,,85,83
441,4,3:19.0,J. Ennis makes free throw 2 of 2,,86,83
442,4,3:17.0,,New York full timeout,86,83
443,4,3:16.0,,Personal foul by B. Simmons (drawn by M. Morris),86,83
444,4,3:16.0,,M. Morris makes free throw 1 of 2,86,84
445,4,3:16.0,,M. Morris makes free throw 2 of 2,86,85
446,4,3:05.0,Personal foul by M. Morris (drawn by B. Simmons),,86,85
447,4,3:05.0,B. Simmons misses free throw 1 of 2,,86,85
448,4,3:05.0,Offensive rebound by Team,,86,85
449,4,3:05.0,B. Simmons makes free throw 2 of 2,,87,85
450,4,2:51.0,,R. Barrett makes 2-pt layup from 3 ft,87,87
451,4,2:33.0,J. Embiid makes 2-pt layup from 2 ft (assist by J. Ennis),,89,87
452,4,2:33.0,Shooting foul by M. Robinson (drawn by J. Embiid),,89,87
453,4,2:33.0,,T. Gibson enters the game for M. Robinson,89,87
454,4,2:33.0,J. Embiid makes free throw 1 of 1,,90,87
455,4,2:13.0,,R. Barrett makes 2-pt layup from 1 ft,90,89
456,4,2:00.0,Personal foul by J. Randle (drawn by J. Embiid),,90,89
457,4,2:00.0,J. Embiid makes free throw 1 of 2,,91,89
458,4,2:00.0,J. Embiid makes free throw 2 of 2,,92,89
459,4,1:43.0,,R. Barrett misses 2-pt jump shot from 21 ft,92,89
460,4,1:41.0,Defensive rebound by J. Embiid,,92,89
461,4,1:19.0,T. Harris makes 2-pt layup at rim,,94,89
462,4,1:19.0,,New York full timeout,94,89
463,4,1:19.0,,W. Ellington enters the game for T. Gibson,94,89
464,4,1:16.0,,Turnover by F. Ntilikina (bad pass; steal by B. Simmons),94,89
465,4,1:15.0,B. Simmons makes 2-pt dunk from 1 ft,,96,89
466,4,1:05.0,,J. Randle makes 2-pt layup from 1 ft,96,91
467,4,0:58.0,Personal take foul by M. Morris (drawn by B. Simmons),,96,91
468,4,0:58.0,B. Simmons misses free throw 1 of 2,,96,91
469,4,0:58.0,Offensive rebound by Team,,96,91
470,4,0:58.0,B. Simmons makes free throw 2 of 2,,97,91
471,4,0:52.0,,F. Ntilikina makes 2-pt layup from 1 ft,97,93
472,4,0:32.0,Philadelphia full timeout,,97,93
473,4,0:32.0,,D. Dotson enters the game for R. Barrett,97,93
474,4,0:29.0,J. Embiid misses 2-pt jump shot from 5 ft,,97,93
475,4,0:27.0,,Defensive rebound by J. Randle,97,93
476,4,0:18.0,,W. Ellington misses 3-pt jump shot from 22 ft,97,93
477,4,0:16.0,Defensive rebound by F. Korkmaz,,97,93
478,4,0:16.0,Personal take foul by F. Ntilikina (drawn by F. Korkmaz),,97,93
479,4,0:16.0,F. Korkmaz makes free throw 1 of 2,,98,93
480,4,0:16.0,F. Korkmaz makes free throw 2 of 2,,99,93
481,4,0:16.0,,New York full timeout,99,93
482,4,0:11.0,,J. Randle makes 2-pt layup from 2 ft,99,95
483,4,0:11.0,,T. Gibson enters the game for W. Ellington,99,95
484,4,0:11.0,,B. Portis enters the game for F. Ntilikina,99,95
485,4,0:11.0,,Shooting foul by T. Harris (drawn by J. Randle),99,95
486,4,0:11.0,,J. Randle misses free throw 1 of 1,99,95
487,4,0:10.0,Defensive rebound by Team,,99,95
488,4,0:10.0,Instant Replay (Request: Ruling Stands),,99,95
489,4,0:10.0,Philadelphia full timeout,,99,95
490,4,0:10.0,,R. Barrett enters the game for T. Gibson,99,95
491,4,0:10.0,,F. Ntilikina enters the game for B. Portis,99,95
492,4,0:08.0,Shooting foul by M. Morris (drawn by J. Ennis),,99,95
493,4,0:08.0,,W. Ellington enters the game for M. Morris,99,95
494,4,0:08.0,J. Ennis makes free throw 1 of 2,,100,95
495,4,0:08.0,J. Ennis makes free throw 2 of 2,,101,95
496,4,0:03.0,,F. Ntilikina misses 3-pt jump shot from 27 ft,101,95
497,4,0:00.0,Defensive rebound by F. Korkmaz,,101,95
