,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,ATLANTA_ACTION,LA LAKERS_SCORE,ATLANTA_SCORE
394,4,10:26.0,,Turnover by C. Reddish (lost ball; steal by R. Rondo),82,80
395,4,10:10.0,L. James makes 2-pt layup from 2 ft,,84,80
396,4,9:51.0,,Turnover by K. Huerter (bad pass; steal by J. Dudley),84,80
397,4,9:50.0,Personal take foul by A. Len (drawn by R. Rondo),,84,80
398,4,9:40.0,Turnover by L. James (discontinued dribble),,84,80
399,4,9:25.0,,Turnover by D. Hunter (bad pass; steal by L. James),84,80
400,4,9:20.0,R. Rondo makes 3-pt jump shot from 25 ft (assist by L. James),,87,80
401,4,8:57.0,,Turnover by J. Parker (lost ball; steal by A. Bradley),87,80
402,4,8:52.0,A. Bradley misses 2-pt layup from 1 ft (block by D. Hunter),,87,80
403,4,8:49.0,,Defensive rebound by A. Len,87,80
404,4,8:46.0,,C. Reddish makes 2-pt layup from 1 ft,87,82
405,4,8:22.0,L. James makes 3-pt jump shot from 25 ft,,90,82
406,4,8:21.0,,Atlanta full timeout,90,82
407,4,8:21.0,D. Green enters the game for R. Rondo,,90,82
408,4,8:21.0,,T. Young enters the game for K. Huerter,90,82
409,4,8:10.0,,D. Hunter makes 3-pt jump shot from 26 ft (assist by T. Young),90,85
410,4,7:46.0,Personal foul by D. Hunter (drawn by L. James),,90,85
411,4,7:38.0,D. Green makes 2-pt jump shot from 13 ft (assist by D. Howard),,92,85
412,4,7:21.0,,C. Reddish misses 2-pt layup from 5 ft,92,85
413,4,7:21.0,,Offensive rebound by A. Len,92,85
414,4,7:19.0,,A. Len misses 2-pt layup from 8 ft,92,85
415,4,7:19.0,Defensive rebound by D. Green,,92,85
416,4,7:19.0,Personal foul by A. Len (drawn by D. Green),,92,85
417,4,7:19.0,,A. Crabbe enters the game for A. Len,92,85
418,4,7:19.0,,D. Jones enters the game for C. Reddish,92,85
419,4,7:05.0,D. Green misses 3-pt jump shot from 27 ft,,92,85
420,4,7:00.0,Offensive rebound by D. Howard,,92,85
421,4,6:50.0,L. James misses 3-pt jump shot from 26 ft,,92,85
422,4,6:49.0,,Defensive rebound by Team,92,85
423,4,6:38.0,,Shooting foul by J. Dudley (drawn by D. Jones),92,85
424,4,6:38.0,,D. Jones makes free throw 1 of 2,92,86
425,4,6:38.0,A. Davis enters the game for J. Dudley,,92,86
426,4,6:38.0,R. Rondo enters the game for L. James,,92,86
427,4,6:38.0,,D. Jones makes free throw 2 of 2,92,87
428,4,6:34.0,Turnover by R. Rondo (bad pass),,92,87
429,4,6:24.0,,Offensive foul by D. Hunter (drawn by R. Rondo),92,87
430,4,6:24.0,,Turnover by D. Hunter (offensive foul),92,87
431,4,6:06.0,Personal foul by J. Parker (drawn by A. Davis),,92,87
432,4,6:06.0,,V. Carter enters the game for J. Parker,92,87
433,4,6:02.0,Personal foul by V. Carter (drawn by D. Green),,92,87
434,4,6:02.0,D. Green makes free throw 1 of 2,,93,87
435,4,6:02.0,D. Green makes free throw 2 of 2,,94,87
436,4,5:55.0,,T. Young misses 3-pt jump shot from 27 ft,94,87
437,4,5:52.0,Defensive rebound by D. Howard,,94,87
438,4,5:45.0,A. Davis misses 2-pt jump shot from 15 ft,,94,87
439,4,5:40.0,,Defensive rebound by D. Jones,94,87
440,4,5:36.0,,T. Young makes 2-pt layup at rim,94,89
441,4,5:18.0,R. Rondo misses 2-pt layup from 3 ft,,94,89
442,4,5:18.0,,Defensive rebound by Team,94,89
443,4,5:18.0,Loose ball foul by D. Howard (drawn by D. Jones),,94,89
444,4,5:04.0,,Personal foul by A. Davis (drawn by D. Jones),94,89
445,4,5:04.0,L. James enters the game for D. Green,,94,89
446,4,4:56.0,,Turnover by A. Crabbe (step out of bounds),94,89
447,4,4:43.0,A. Davis misses 3-pt jump shot from 23 ft,,94,89
448,4,4:40.0,,Defensive rebound by T. Young,94,89
449,4,4:29.0,,D. Hunter misses 2-pt layup from 3 ft,94,89
450,4,4:26.0,Defensive rebound by A. Davis,,94,89
451,4,4:14.0,A. Davis makes 2-pt layup from 2 ft (assist by R. Rondo),,96,89
452,4,4:14.0,Shooting foul by D. Hunter (drawn by A. Davis),,96,89
453,4,4:14.0,K. Caldwell-Pope enters the game for A. Bradley,,96,89
454,4,4:14.0,,C. Reddish enters the game for A. Crabbe,96,89
455,4,4:14.0,A. Davis makes free throw 1 of 1,,97,89
456,4,4:06.0,,T. Young makes 3-pt jump shot from 31 ft,97,92
457,4,3:39.0,Turnover by A. Davis (step out of bounds),,97,92
458,4,3:16.0,,T. Young misses 2-pt jump shot from 20 ft,97,92
459,4,3:11.0,Defensive rebound by A. Davis,,97,92
460,4,2:51.0,L. James misses 3-pt jump shot from 28 ft,,97,92
461,4,2:48.0,,Defensive rebound by T. Young,97,92
462,4,2:38.0,,V. Carter misses 2-pt jump shot from 13 ft,97,92
463,4,2:34.0,Defensive rebound by L. James,,97,92
464,4,2:26.0,R. Rondo misses 3-pt jump shot from 27 ft,,97,92
465,4,2:23.0,,Defensive rebound by D. Hunter,97,92
466,4,2:17.0,,Personal foul by D. Howard (drawn by T. Young),97,92
467,4,2:17.0,LA Lakers full timeout,,97,92
468,4,2:17.0,,A. Len enters the game for V. Carter,97,92
469,4,2:17.0,,J. Parker enters the game for D. Jones,97,92
470,4,2:17.0,,T. Young makes free throw 1 of 2,97,93
471,4,2:17.0,,T. Young makes free throw 2 of 2,97,94
472,4,1:53.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,97,94
473,4,1:48.0,Offensive rebound by R. Rondo,,97,94
474,4,1:38.0,A. Davis misses 3-pt jump shot from 26 ft,,97,94
475,4,1:35.0,,Defensive rebound by C. Reddish,97,94
476,4,1:28.0,,T. Young misses 2-pt layup from 2 ft (block by A. Davis),97,94
477,4,1:28.0,Defensive rebound by A. Davis,,97,94
478,4,1:28.0,Personal foul by J. Parker (drawn by A. Davis),,97,94
479,4,1:28.0,A. Davis misses free throw 1 of 2,,97,94
480,4,1:28.0,Offensive rebound by Team,,97,94
481,4,1:28.0,A. Caruso enters the game for D. Howard,,97,94
482,4,1:28.0,A. Davis makes free throw 2 of 2,,98,94
483,4,1:13.0,,J. Parker misses 3-pt jump shot from 24 ft,98,94
484,4,1:10.0,Defensive rebound by L. James,,98,94
485,4,0:56.0,Instant Replay (Challenge: Ruling Stands),,98,94
486,4,0:56.0,A. Davis misses 2-pt dunk from 7 ft (block by J. Parker),,98,94
487,4,0:56.0,Offensive rebound by Team,,98,94
488,4,0:32.0,A. Davis misses 2-pt jump shot from 16 ft,,98,94
489,4,0:28.0,,Defensive rebound by T. Young,98,94
490,4,0:26.0,,T. Young misses 3-pt jump shot from 30 ft,98,94
491,4,0:22.0,,Offensive rebound by T. Young,98,94
492,4,0:19.0,,Shooting foul by A. Davis (drawn by D. Hunter),98,94
493,4,0:19.0,LA Lakers full timeout,,98,94
494,4,0:19.0,Instant Replay (Challenge: Ruling Stands),,98,94
495,4,0:19.0,D. Green enters the game for R. Rondo,,98,94
496,4,0:19.0,,V. Carter enters the game for A. Len,98,94
497,4,0:19.0,,D. Hunter makes free throw 1 of 2,98,95
498,4,0:19.0,,D. Hunter makes free throw 2 of 2,98,96
499,4,0:15.0,Personal take foul by D. Hunter (drawn by L. James),,98,96
500,4,0:15.0,L. James misses free throw 1 of 2,,98,96
501,4,0:15.0,Offensive rebound by Team,,98,96
502,4,0:15.0,,A. Len enters the game for V. Carter,98,96
503,4,0:15.0,L. James makes free throw 2 of 2,,99,96
504,4,0:15.0,,Atlanta full timeout,99,96
505,4,0:15.0,,V. Carter enters the game for J. Parker,99,96
506,4,0:09.0,,C. Reddish misses 3-pt jump shot from 23 ft,99,96
507,4,0:05.0,Defensive rebound by D. Green,,99,96
508,4,0:05.0,Personal take foul by V. Carter (drawn by D. Green),,99,96
509,4,0:05.0,D. Green makes free throw 1 of 2,,100,96
510,4,0:05.0,D. Green makes free throw 2 of 2,,101,96
511,4,0:05.0,,Atlanta full timeout,101,96
512,4,0:01.0,,T. Young misses 3-pt jump shot from 26 ft,101,96
513,4,0:01.0,Defensive rebound by A. Caruso,,101,96
