,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
382,4,7:01.0,,D. Murray enters the game for P. Mills,84,80
383,4,7:01.0,,L. Walker enters the game for D. White,84,80
384,4,7:01.0,H. Barnes makes free throw 2 of 2,,85,80
385,4,6:46.0,,L. Aldridge makes 2-pt jump shot from 12 ft,85,82
386,4,6:24.0,Turnover by H. Barnes (traveling),,85,82
387,4,6:13.0,,Turnover by D. Murray (bad pass),85,82
388,4,5:58.0,B. Hield makes 2-pt jump shot from 13 ft,,87,82
389,4,5:58.0,T. Ariza enters the game for H. Barnes,,87,82
390,4,5:58.0,,M. Belinelli enters the game for B. Forbes,87,82
391,4,5:58.0,,P. Mills enters the game for L. Walker,87,82
392,4,5:46.0,,Turnover by D. DeRozan (lost ball; steal by R. Holmes),87,82
393,4,5:33.0,Y. Ferrell misses 2-pt jump shot from 16 ft,,87,82
394,4,5:30.0,,Defensive rebound by D. Murray,87,82
395,4,5:20.0,,D. DeRozan misses 2-pt jump shot from 8 ft,87,82
396,4,5:17.0,Defensive rebound by R. Holmes,,87,82
397,4,5:15.0,B. Hield makes 2-pt layup from 1 ft (assist by R. Holmes),,89,82
398,4,5:15.0,,San Antonio full timeout,89,82
399,4,4:53.0,,L. Aldridge makes 2-pt jump shot from 10 ft (assist by D. DeRozan),89,84
400,4,4:36.0,R. Holmes misses 2-pt hook shot from 6 ft,,89,84
401,4,4:32.0,,Defensive rebound by L. Aldridge,89,84
402,4,4:20.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by P. Mills),89,86
403,4,4:05.0,B. Hield misses 3-pt jump shot from 27 ft,,89,86
404,4,3:56.0,,Defensive rebound by M. Belinelli,89,86
405,4,3:53.0,,P. Mills misses 3-pt jump shot from 24 ft,89,86
406,4,3:53.0,,Offensive rebound by Team,89,86
407,4,3:44.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by L. Aldridge),89,89
408,4,3:42.0,Sacramento full timeout,,89,89
409,4,3:42.0,H. Barnes enters the game for Y. Ferrell,,89,89
410,4,3:22.0,H. Barnes makes 2-pt layup from 2 ft,,91,89
411,4,3:07.0,,P. Mills misses 2-pt layup from 2 ft,91,89
412,4,3:03.0,Defensive rebound by H. Barnes,,91,89
413,4,2:58.0,R. Holmes makes 2-pt dunk from 1 ft (assist by T. Ariza),,93,89
414,4,2:43.0,,Turnover by D. DeRozan (step out of bounds),93,89
415,4,2:25.0,H. Barnes makes 2-pt jump shot from 11 ft,,95,89
416,4,2:25.0,,San Antonio full timeout,95,89
417,4,2:11.0,,P. Mills misses 3-pt jump shot from 26 ft,95,89
418,4,2:07.0,Defensive rebound by T. Ariza,,95,89
419,4,1:50.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by H. Barnes),,98,89
420,4,1:43.0,,Shooting foul by B. Hield (drawn by D. Murray),98,89
421,4,1:43.0,,D. Murray makes free throw 1 of 2,98,90
422,4,1:43.0,,D. Murray makes free throw 2 of 2,98,91
423,4,1:29.0,Turnover by C. Joseph (bad pass; steal by D. Murray),,98,91
424,4,1:27.0,,D. Murray makes 2-pt dunk from 1 ft (assist by P. Mills),98,93
425,4,1:16.0,Turnover by C. Joseph (lost ball; steal by P. Mills),,98,93
426,4,1:13.0,,P. Mills makes 2-pt layup from 2 ft,98,95
427,4,1:13.0,Sacramento full timeout,,98,95
428,4,0:59.0,H. Barnes misses 2-pt jump shot from 9 ft,,98,95
429,4,0:58.0,,Defensive rebound by D. DeRozan,98,95
430,4,0:52.0,,D. DeRozan misses 2-pt jump shot from 7 ft,98,95
431,4,0:52.0,,Offensive rebound by L. Aldridge,98,95
432,4,0:47.0,,L. Aldridge makes 2-pt layup at rim,98,97
433,4,0:37.0,Offensive foul by H. Barnes (drawn by P. Mills),,98,97
434,4,0:37.0,Turnover by H. Barnes (offensive foul),,98,97
435,4,0:37.0,Sacramento full timeout,,98,97
436,4,0:37.0,Instant Replay (Challenge: Ruling Stands),,98,97
437,4,0:25.0,,L. Aldridge misses 2-pt layup from 2 ft (block by B. Hield),98,97
438,4,0:22.0,Defensive rebound by B. Hield,,98,97
439,4,0:22.0,Personal take foul by P. Mills (drawn by C. Joseph),,98,97
440,4,0:15.0,Instant Replay (Challenge: Ruling Stands),,98,97
441,4,0:14.0,,Instant Replay (Request: Ruling Stands),98,97
442,4,0:14.0,N. Bjelica enters the game for R. Holmes,,98,97
443,4,0:14.0,,L. Walker enters the game for M. Belinelli,98,97
444,4,0:14.0,Personal foul by L. Walker (drawn by H. Barnes),,98,97
445,4,0:14.0,,Turnover by L. Walker (turnover),98,97
446,4,0:14.0,H. Barnes makes free throw 1 of 2,,99,97
447,4,0:14.0,R. Holmes enters the game for N. Bjelica,,99,97
448,4,0:14.0,,J. Poeltl enters the game for L. Walker,99,97
449,4,0:14.0,H. Barnes makes free throw 2 of 2,,100,97
450,4,0:14.0,,San Antonio full timeout,100,97
451,4,0:14.0,,M. Belinelli enters the game for J. Poeltl,100,97
452,4,0:04.0,,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. DeRozan),100,100
453,4,0:00.0,B. Hield misses 3-pt jump shot from 41 ft,,100,100
454,4,0:00.0,Offensive rebound by Team,,100,100
455,1OT,4:47.0,,Turnover by D. Murray (bad pass; steal by R. Holmes),100,100
456,1OT,4:22.0,C. Joseph misses 3-pt jump shot from 26 ft,,100,100
457,1OT,4:20.0,,Defensive rebound by M. Belinelli,100,100
458,1OT,4:10.0,,Offensive foul by D. Murray (drawn by C. Joseph),100,100
459,1OT,4:10.0,,Turnover by D. Murray (offensive foul),100,100
460,1OT,3:57.0,C. Joseph misses 2-pt jump shot from 20 ft,,100,100
461,1OT,3:55.0,,Defensive rebound by D. DeRozan,100,100
462,1OT,3:42.0,,Offensive foul by D. Murray (drawn by T. Ariza),100,100
463,1OT,3:42.0,,Turnover by D. Murray (offensive foul),100,100
464,1OT,3:30.0,B. Hield misses 3-pt jump shot from 27 ft,,100,100
465,1OT,3:26.0,,Defensive rebound by L. Aldridge,100,100
466,1OT,3:07.0,,Shooting foul by R. Holmes (drawn by D. DeRozan),100,100
467,1OT,3:07.0,,D. DeRozan makes free throw 1 of 3,100,101
468,1OT,3:07.0,,D. DeRozan makes free throw 2 of 3,100,102
469,1OT,3:07.0,,D. DeRozan misses free throw 3 of 3,100,102
470,1OT,3:04.0,Defensive rebound by T. Ariza,,100,102
471,1OT,2:43.0,B. Hield makes 2-pt jump shot from 14 ft,,102,102
472,1OT,2:22.0,,L. Aldridge misses 2-pt jump shot from 13 ft,102,102
473,1OT,2:19.0,Defensive rebound by H. Barnes,,102,102
474,1OT,1:59.0,H. Barnes misses 2-pt jump shot from 18 ft,,102,102
475,1OT,1:57.0,,Defensive rebound by D. DeRozan,102,102
476,1OT,1:53.0,,Personal foul by B. Hield (drawn by D. DeRozan),102,102
477,1OT,1:46.0,,D. DeRozan misses 2-pt jump shot from 18 ft,102,102
478,1OT,1:45.0,Defensive rebound by H. Barnes,,102,102
479,1OT,1:26.0,C. Joseph misses 3-pt jump shot from 23 ft,,102,102
480,1OT,1:24.0,Offensive rebound by Team,,102,102
481,1OT,1:24.0,Instant Replay (Request: Ruling Stands),,102,102
482,1OT,1:19.0,B. Hield misses 2-pt jump shot from 22 ft,,102,102
483,1OT,1:16.0,,Defensive rebound by D. Murray,102,102
484,1OT,0:56.0,,Shooting foul by C. Joseph (drawn by P. Mills),102,102
485,1OT,0:56.0,,P. Mills misses free throw 1 of 3,102,102
486,1OT,0:56.0,,Offensive rebound by Team,102,102
487,1OT,0:56.0,,P. Mills misses free throw 2 of 3,102,102
488,1OT,0:56.0,,Offensive rebound by Team,102,102
489,1OT,0:56.0,,P. Mills makes free throw 3 of 3,102,103
490,1OT,0:56.0,Sacramento full timeout,,102,103
491,1OT,0:48.0,B. Hield makes 2-pt jump shot from 16 ft (assist by R. Holmes),,104,103
492,1OT,0:29.0,,D. Murray makes 2-pt jump shot from 16 ft (assist by D. DeRozan),104,105
493,1OT,0:17.0,B. Hield misses 2-pt jump shot from 10 ft,,104,105
494,1OT,0:14.0,Offensive rebound by B. Hield,,104,105
495,1OT,0:10.0,T. Ariza misses 3-pt jump shot from 26 ft,,104,105
496,1OT,0:07.0,Offensive rebound by B. Hield,,104,105
497,1OT,0:04.0,T. Ariza misses 3-pt jump shot from 26 ft,,104,105
498,1OT,0:01.0,Offensive rebound by B. Hield,,104,105
499,1OT,0:00.0,B. Hield misses 2-pt jump shot from 10 ft,,104,105
500,1OT,0:00.0,Offensive rebound by Team,,104,105
