,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
375,4,7:51.0,Turnover by D. Brooks (out of bounds lost ball),,104,105
376,4,7:51.0,Memphis full timeout,,104,105
377,4,7:51.0,,N. Noel enters the game for S. Adams,104,105
378,4,7:51.0,,C. Paul enters the game for S. Gilgeous-Alexander,104,105
379,4,7:40.0,,D. Schröder misses 2-pt layup from 2 ft,104,105
380,4,7:38.0,Defensive rebound by J. Valančiūnas,,104,105
381,4,7:36.0,Personal foul by N. Noel (drawn by J. Morant),,104,105
382,4,7:27.0,Shooting foul by T. Ferguson (drawn by S. Hill),,104,105
383,4,7:27.0,S. Hill makes free throw 1 of 2,,105,105
384,4,7:27.0,,S. Gilgeous-Alexander enters the game for A. Nader,105,105
385,4,7:27.0,S. Hill makes free throw 2 of 2,,106,105
386,4,7:19.0,,Turnover by N. Noel (out of bounds lost ball),106,105
387,4,7:19.0,B. Clarke enters the game for J. Valančiūnas,,106,105
388,4,7:19.0,,D. Gallinari enters the game for T. Ferguson,106,105
389,4,7:06.0,B. Clarke makes 2-pt jump shot from 6 ft (assist by J. Morant),,108,105
390,4,6:55.0,,Personal foul by J. Crowder (drawn by S. Gilgeous-Alexander),108,105
391,4,6:49.0,,N. Noel misses 2-pt layup from 3 ft,108,105
392,4,6:45.0,Defensive rebound by S. Hill,,108,105
393,4,6:40.0,D. Brooks misses 2-pt hook shot from 3 ft,,108,105
394,4,6:38.0,,Defensive rebound by D. Gallinari,108,105
395,4,6:20.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by D. Gallinari),108,108
396,4,6:01.0,B. Clarke makes 2-pt layup from 2 ft (assist by J. Morant),,110,108
397,4,5:45.0,,D. Gallinari misses 2-pt layup from 5 ft,110,108
398,4,5:44.0,,Offensive rebound by N. Noel,110,108
399,4,5:43.0,,Shooting foul by J. Crowder (drawn by N. Noel),110,108
400,4,5:43.0,,N. Noel makes free throw 1 of 2,110,109
401,4,5:43.0,,N. Noel makes free throw 2 of 2,110,110
402,4,5:27.0,D. Brooks makes 2-pt jump shot from 6 ft,,112,110
403,4,5:12.0,,Personal foul by J. Morant (drawn by C. Paul),112,110
404,4,5:12.0,,C. Paul makes free throw 1 of 2,112,111
405,4,5:12.0,,S. Adams enters the game for N. Noel,112,111
406,4,5:12.0,,C. Paul makes free throw 2 of 2,112,112
407,4,4:59.0,Turnover by D. Brooks (bad pass; steal by C. Paul),,112,112
408,4,4:50.0,,S. Adams makes 2-pt dunk at rim (assist by C. Paul),112,114
409,4,4:38.0,J. Morant misses 2-pt layup from 3 ft,,112,114
410,4,4:32.0,Offensive rebound by B. Clarke,,112,114
411,4,4:32.0,B. Clarke makes 2-pt layup from 1 ft,,114,114
412,4,4:16.0,,D. Schröder misses 3-pt jump shot from 25 ft,114,114
413,4,4:13.0,Defensive rebound by S. Hill,,114,114
414,4,4:06.0,B. Clarke makes 2-pt jump shot from 11 ft (assist by J. Morant),,116,114
415,4,4:04.0,,Oklahoma City full timeout,116,114
416,4,3:49.0,,Turnover by D. Schröder (lost ball; steal by S. Hill),116,114
417,4,3:44.0,Turnover by J. Morant (lost ball; steal by C. Paul),,116,114
418,4,3:40.0,,D. Schröder makes 2-pt dunk at rim (assist by C. Paul),116,116
419,4,3:25.0,D. Brooks misses 3-pt jump shot from 26 ft,,116,116
420,4,3:21.0,,Defensive rebound by S. Gilgeous-Alexander,116,116
421,4,3:08.0,,Turnover by D. Schröder (palming),116,116
422,4,2:58.0,Turnover by D. Brooks (bad pass; steal by S. Gilgeous-Alexander),,116,116
423,4,2:55.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,116,118
424,4,2:40.0,B. Clarke makes 2-pt dunk from 1 ft (assist by S. Hill),,118,118
425,4,2:20.0,,C. Paul makes 2-pt jump shot from 7 ft,118,120
426,4,1:58.0,Turnover by S. Hill (out of bounds lost ball),,118,120
427,4,1:58.0,Instant Replay (Request: Ruling Stands),,118,120
428,4,1:42.0,,D. Gallinari misses 2-pt jump shot from 16 ft,118,120
429,4,1:38.0,Defensive rebound by S. Hill,,118,120
430,4,1:22.0,S. Hill misses 3-pt jump shot from 23 ft (block by S. Gilgeous-Alexander),,118,120
431,4,1:22.0,Offensive rebound by Team,,118,120
432,4,1:19.0,Shooting foul by C. Paul (drawn by J. Morant),,118,120
433,4,1:19.0,J. Morant misses free throw 1 of 2,,118,120
434,4,1:19.0,Offensive rebound by Team,,118,120
435,4,1:19.0,J. Morant misses free throw 2 of 2,,118,120
436,4,1:14.0,Offensive rebound by B. Clarke,,118,120
437,4,1:06.0,J. Crowder misses 2-pt layup from 5 ft,,118,120
438,4,1:04.0,Offensive rebound by B. Clarke,,118,120
439,4,1:04.0,B. Clarke makes 2-pt dunk from 1 ft,,120,120
440,4,0:52.0,,C. Paul makes 2-pt jump shot from 13 ft,120,122
441,4,0:36.0,J. Morant misses 2-pt layup from 8 ft,,120,122
442,4,0:33.0,,Defensive rebound by C. Paul,120,122
443,4,0:28.0,,Turnover by D. Schröder (lost ball; steal by J. Crowder),120,122
444,4,0:22.0,Memphis full timeout,,120,122
445,4,0:22.0,,T. Ferguson enters the game for D. Gallinari,120,122
446,4,0:17.0,J. Morant misses 2-pt layup from 7 ft,,120,122
447,4,0:16.0,Offensive rebound by B. Clarke,,120,122
448,4,0:15.0,B. Clarke misses 2-pt layup from 2 ft,,120,122
449,4,0:13.0,,Defensive rebound by S. Adams,120,122
450,4,0:13.0,,Personal foul by S. Hill (drawn by D. Schröder),120,122
451,4,0:13.0,,D. Schröder makes free throw 1 of 2,120,123
452,4,0:13.0,,D. Schröder makes free throw 2 of 2,120,124
453,4,0:13.0,Memphis full timeout,,120,124
454,4,0:08.0,B. Clarke makes 2-pt dunk from 2 ft (assist by J. Morant),,122,124
455,4,0:07.0,,Personal take foul by D. Brooks (drawn by D. Schröder),122,124
456,4,0:07.0,,D. Schröder makes free throw 1 of 2,122,125
457,4,0:07.0,,D. Schröder makes free throw 2 of 2,122,126
458,4,0:01.0,B. Clarke misses 3-pt jump shot from 27 ft,,122,126
459,4,0:01.0,Offensive rebound by Team,,122,126
