,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
373,4,1:02.0,,J. Butler misses 2-pt layup from 2 ft (block by E. Fournier),111,116
374,4,1:02.0,,Offensive rebound by Team,111,116
375,4,0:53.0,,J. Crowder misses 3-pt jump shot from 23 ft,111,116
376,4,0:53.0,,Offensive rebound by J. Butler,111,116
377,4,0:44.0,,J. Butler misses 3-pt jump shot from 25 ft,111,116
378,4,0:42.0,Defensive rebound by A. Gordon,,111,116
379,4,0:40.0,Orlando full timeout,,111,116
380,4,0:40.0,,A. Iguodala enters the game for G. Dragić,111,116
381,4,0:40.0,,D. Jones enters the game for D. Robinson,111,116
382,4,0:32.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Fournier),,113,116
383,4,0:25.0,,Miami full timeout,113,116
384,4,0:25.0,M. Carter-Williams enters the game for T. Ross,,113,116
385,4,0:25.0,,G. Dragić enters the game for A. Iguodala,113,116
386,4,0:25.0,,D. Robinson enters the game for D. Jones,113,116
387,4,0:10.0,,J. Butler misses 2-pt jump shot from 18 ft,113,116
388,4,0:09.0,Defensive rebound by Team,,113,116
389,4,0:09.0,Instant Replay (Request: Ruling Stands),,113,116
390,4,0:09.0,T. Ross enters the game for M. Carter-Williams,,113,116
391,4,0:09.0,,A. Iguodala enters the game for G. Dragić,113,116
392,4,0:09.0,,D. Jones enters the game for D. Robinson,113,116
393,4,0:06.0,Personal foul by D. Jones (drawn by E. Fournier),,113,116
394,4,0:06.0,Orlando full timeout,,113,116
395,4,0:02.0,A. Gordon misses 3-pt jump shot from 24 ft,,113,116
396,4,0:01.0,,Defensive rebound by A. Iguodala,113,116
