,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MILWAUKEE_ACTION,MINNESOTA_SCORE,MILWAUKEE_SCORE
379,4,11:33.0,J. Nowell makes 3-pt jump shot from 25 ft,,74,77
380,4,11:17.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,74,77
381,4,11:16.0,,Offensive rebound by Team,74,77
382,4,11:16.0,Loose ball foul by N. Reid (drawn by G. Antetokounmpo),,74,77
383,4,11:15.0,,Offensive foul by K. Korver (drawn by N. Reid),74,77
384,4,11:15.0,,Turnover by K. Korver (offensive foul),74,77
385,4,10:59.0,K. Bates-Diop misses 3-pt jump shot from 23 ft,,74,77
386,4,10:55.0,Offensive rebound by J. Culver,,74,77
387,4,10:54.0,J. Culver makes 2-pt layup from 1 ft,,76,77
388,4,10:45.0,,E. Bledsoe makes 2-pt layup from 2 ft,76,79
389,4,10:22.0,N. Reid misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,76,79
390,4,10:19.0,,Defensive rebound by K. Korver,76,79
391,4,10:19.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by K. Korver),76,81
392,4,10:03.0,J. Nowell makes 3-pt jump shot from 27 ft (assist by N. Reid),,79,81
393,4,9:49.0,,K. Middleton makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),79,83
394,4,9:38.0,J. Culver makes 2-pt dunk from 2 ft,,81,83
395,4,9:36.0,,Technical foul by J. Culver,81,83
396,4,9:36.0,,K. Middleton makes technical free throw,81,84
397,4,9:24.0,,Turnover by R. Lopez (traveling),81,84
398,4,9:09.0,J. Nowell misses 3-pt jump shot from 27 ft,,81,84
399,4,9:06.0,,Defensive rebound by K. Middleton,81,84
400,4,9:02.0,,Personal foul by N. Reid (drawn by R. Lopez),81,84
401,4,9:02.0,,B. Lopez enters the game for R. Lopez,81,84
402,4,8:50.0,,Personal foul by J. Culver (drawn by B. Lopez),81,84
403,4,8:45.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by K. Middleton),81,87
404,4,8:35.0,N. Reid makes 3-pt jump shot from 26 ft (assist by K. Martin),,84,87
405,4,8:35.0,,D. DiVincenzo enters the game for E. Bledsoe,84,87
406,4,8:23.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,84,87
407,4,8:23.0,,Offensive rebound by Team,84,87
408,4,8:23.0,Loose ball foul by K. Bates-Diop (drawn by B. Lopez),,84,87
409,4,8:21.0,,Offensive foul by K. Korver (drawn by J. Nowell),84,87
410,4,8:21.0,,Turnover by K. Korver (offensive foul),84,87
411,4,8:13.0,Shooting foul by B. Lopez (drawn by J. Nowell),,84,87
412,4,8:13.0,Technical foul by B. Lopez,,84,87
413,4,8:13.0,J. Nowell makes technical free throw,,85,87
414,4,8:13.0,J. Nowell makes free throw 1 of 2,,86,87
415,4,8:13.0,J. Nowell misses free throw 2 of 2,,86,87
416,4,8:13.0,,Defensive rebound by G. Antetokounmpo,86,87
417,4,7:58.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,86,87
418,4,7:58.0,,Offensive rebound by Team,86,87
419,4,7:54.0,,K. Korver misses 2-pt layup from 5 ft (block by J. Nowell),86,87
420,4,7:50.0,Defensive rebound by N. Reid,,86,87
421,4,7:44.0,Turnover by J. Culver (lost ball; steal by D. DiVincenzo),,86,87
422,4,7:30.0,,K. Middleton misses 3-pt jump shot from 24 ft,86,87
423,4,7:27.0,Defensive rebound by K. Bates-Diop,,86,87
424,4,7:21.0,Turnover by J. Nowell (traveling),,86,87
425,4,7:21.0,,P. Connaughton enters the game for K. Korver,86,87
426,4,7:06.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,86,89
427,4,7:06.0,,Shooting foul by K. Martin (drawn by G. Antetokounmpo),86,89
428,4,7:06.0,,E. İlyasova enters the game for B. Lopez,86,89
429,4,7:06.0,,G. Antetokounmpo misses free throw 1 of 1,86,89
430,4,7:02.0,,Offensive rebound by K. Middleton,86,89
431,4,6:57.0,,K. Middleton makes 3-pt jump shot from 26 ft,86,92
432,4,6:57.0,Minnesota full timeout,,86,92
433,4,6:57.0,R. Covington enters the game for K. Bates-Diop,,86,92
434,4,6:57.0,S. Napier enters the game for J. Culver,,86,92
435,4,6:57.0,,B. Lopez enters the game for G. Antetokounmpo,86,92
436,4,6:44.0,J. Nowell makes 2-pt jump shot from 7 ft,,88,92
437,4,6:32.0,,K. Middleton misses 3-pt jump shot from 27 ft,88,92
438,4,6:31.0,,Offensive rebound by Team,88,92
439,4,6:20.0,,E. İlyasova misses 2-pt layup from 2 ft (block by N. Reid),88,92
440,4,6:20.0,,Offensive rebound by Team,88,92
441,4,6:20.0,J. Okogie enters the game for K. Martin,,88,92
442,4,6:16.0,,B. Lopez misses 2-pt jump shot from 14 ft,88,92
443,4,6:13.0,,Offensive rebound by D. DiVincenzo,88,92
444,4,6:11.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by D. DiVincenzo),88,94
445,4,5:59.0,N. Reid misses 3-pt jump shot from 27 ft,,88,94
446,4,5:56.0,,Defensive rebound by D. DiVincenzo,88,94
447,4,5:44.0,,B. Lopez misses 3-pt jump shot from 30 ft,88,94
448,4,5:43.0,Defensive rebound by Team,,88,94
449,4,5:43.0,G. Dieng enters the game for N. Reid,,88,94
450,4,5:43.0,,G. Hill enters the game for K. Middleton,88,94
451,4,5:32.0,J. Nowell misses 2-pt layup from 5 ft (block by B. Lopez),,88,94
452,4,5:32.0,Offensive rebound by Team,,88,94
453,4,5:32.0,,G. Antetokounmpo enters the game for E. İlyasova,88,94
454,4,5:23.0,S. Napier makes 3-pt jump shot from 27 ft,,91,94
455,4,5:23.0,Shooting foul by G. Hill (drawn by S. Napier),,91,94
456,4,5:23.0,S. Napier makes free throw 1 of 1,,92,94
457,4,5:11.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,92,96
458,4,4:57.0,G. Dieng misses 3-pt jump shot from 27 ft,,92,96
459,4,4:54.0,,Defensive rebound by G. Antetokounmpo,92,96
460,4,4:48.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,92,96
461,4,4:43.0,Defensive rebound by J. Nowell,,92,96
462,4,4:35.0,Shooting foul by B. Lopez (drawn by J. Okogie),,92,96
463,4,4:35.0,,Milwaukee full timeout,92,96
464,4,4:35.0,,Instant Replay (Challenge: Ruling Stands),92,96
465,4,4:35.0,J. Culver enters the game for J. Nowell,,92,96
466,4,4:35.0,J. Okogie misses free throw 1 of 2,,92,96
467,4,4:35.0,Offensive rebound by Team,,92,96
468,4,4:35.0,J. Okogie makes free throw 2 of 2,,93,96
469,4,4:22.0,,G. Antetokounmpo makes 2-pt hook shot from 4 ft (assist by G. Hill),93,98
470,4,4:06.0,Shooting foul by B. Lopez (drawn by J. Okogie),,93,98
471,4,4:06.0,J. Okogie makes free throw 1 of 2,,94,98
472,4,4:06.0,J. Okogie misses free throw 2 of 2,,94,98
473,4,4:03.0,,Defensive rebound by G. Antetokounmpo,94,98
474,4,3:49.0,,P. Connaughton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),94,101
475,4,3:29.0,S. Napier misses 3-pt jump shot from 27 ft,,94,101
476,4,3:26.0,,Defensive rebound by G. Antetokounmpo,94,101
477,4,3:18.0,,Turnover by G. Antetokounmpo (lost ball; steal by R. Covington),94,101
478,4,3:18.0,Personal foul by G. Antetokounmpo (drawn by R. Covington),,94,101
479,4,3:18.0,R. Covington makes free throw 1 of 2,,95,101
480,4,3:18.0,,K. Middleton enters the game for D. DiVincenzo,95,101
481,4,3:18.0,R. Covington makes free throw 2 of 2,,96,101
482,4,3:00.0,,B. Lopez makes 2-pt hook shot from 2 ft,96,103
483,4,2:48.0,Personal foul by G. Hill (drawn by G. Dieng),,96,103
484,4,2:48.0,G. Dieng makes free throw 1 of 2,,97,103
485,4,2:48.0,G. Dieng makes free throw 2 of 2,,98,103
486,4,2:27.0,,K. Middleton misses 3-pt jump shot from 26 ft,98,103
487,4,2:23.0,Defensive rebound by R. Covington,,98,103
488,4,2:09.0,G. Dieng makes 2-pt jump shot from 22 ft,,100,103
489,4,2:09.0,Instant Replay (Request: Ruling Stands),,100,103
490,4,1:51.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by B. Lopez),100,106
491,4,1:36.0,S. Napier misses 2-pt layup from 2 ft (block by B. Lopez),,100,106
492,4,1:33.0,,Defensive rebound by P. Connaughton,100,106
493,4,1:22.0,,P. Connaughton misses 3-pt jump shot from 26 ft,100,106
494,4,1:18.0,Defensive rebound by G. Dieng,,100,106
495,4,1:04.0,R. Covington makes 3-pt jump shot from 24 ft (assist by S. Napier),,103,106
496,4,0:46.0,,K. Middleton misses 2-pt layup from 2 ft,103,106
497,4,0:46.0,Defensive rebound by Team,,103,106
498,4,0:46.0,,Loose ball foul by G. Antetokounmpo (drawn by G. Dieng),103,106
499,4,0:46.0,G. Dieng makes free throw 1 of 2,,104,106
500,4,0:46.0,G. Dieng misses free throw 2 of 2,,104,106
501,4,0:44.0,,Defensive rebound by G. Antetokounmpo,104,106
502,4,0:28.0,,Instant Replay (Request: Ruling Stands),104,106
503,4,0:24.0,,P. Connaughton misses 2-pt layup from 2 ft,104,106
504,4,0:21.0,Defensive rebound by R. Covington,,104,106
505,4,0:13.0,Minnesota full timeout,,104,106
506,4,0:13.0,J. Nowell enters the game for J. Okogie,,104,106
507,4,0:03.0,G. Dieng misses 2-pt jump shot from 19 ft,,104,106
508,4,0:01.0,,Defensive rebound by B. Lopez,104,106
509,4,0:01.0,,Personal take foul by S. Napier (drawn by B. Lopez),104,106
510,4,0:01.0,,B. Lopez misses free throw 1 of 2,104,106
511,4,0:01.0,,Offensive rebound by Team,104,106
512,4,0:01.0,,B. Lopez misses free throw 2 of 2,104,106
513,4,0:01.0,Defensive rebound by R. Covington,,104,106
514,4,0:00.0,R. Covington misses 3-pt jump shot from 88 ft (block by G. Antetokounmpo),,104,106
515,4,0:00.0,Offensive rebound by Team,,104,106
