,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
392,4,7:44.0,R. Barrett makes 3-pt jump shot from 26 ft (assist by E. Payton),,92,91
393,4,7:28.0,,A. Burks misses 3-pt jump shot from 26 ft,92,91
394,4,7:26.0,Defensive rebound by J. Randle,,92,91
395,4,7:12.0,Personal foul by D. Lee (drawn by M. Robinson),,92,91
396,4,7:12.0,,D. Green enters the game for K. Bowman,92,91
397,4,7:12.0,,G. Robinson enters the game for A. Burks,92,91
398,4,7:12.0,,D. Russell enters the game for O. Spellman,92,91
399,4,6:58.0,M. Morris misses 2-pt jump shot from 19 ft,,92,91
400,4,6:56.0,,Defensive rebound by D. Green,92,91
401,4,6:48.0,,D. Lee misses 2-pt jump shot from 12 ft,92,91
402,4,6:47.0,Defensive rebound by E. Payton,,92,91
403,4,6:41.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Payton),,95,91
404,4,6:39.0,,Golden State full timeout,95,91
405,4,6:39.0,B. Portis enters the game for M. Robinson,,95,91
406,4,6:39.0,,M. Chriss enters the game for W. Cauley-Stein,95,91
407,4,6:29.0,,D. Green misses 3-pt jump shot from 26 ft,95,91
408,4,6:27.0,Defensive rebound by R. Barrett,,95,91
409,4,6:07.0,M. Morris misses 3-pt jump shot from 28 ft,,95,91
410,4,6:05.0,,Defensive rebound by G. Robinson,95,91
411,4,5:58.0,,Personal foul by R. Barrett (drawn by M. Chriss),95,91
412,4,5:51.0,,D. Russell misses 3-pt jump shot from 26 ft,95,91
413,4,5:49.0,Defensive rebound by J. Randle,,95,91
414,4,5:39.0,E. Payton misses 2-pt layup from 3 ft,,95,91
415,4,5:38.0,,Defensive rebound by M. Chriss,95,91
416,4,5:32.0,,Turnover by D. Russell (bad pass; steal by E. Payton),95,91
417,4,5:28.0,B. Portis makes 2-pt dunk from 1 ft (assist by M. Morris),,97,91
418,4,5:11.0,,D. Lee misses 3-pt jump shot from 26 ft,97,91
419,4,5:09.0,Defensive rebound by M. Morris,,97,91
420,4,4:58.0,E. Payton makes 2-pt layup from 2 ft,,99,91
421,4,4:37.0,,D. Lee makes 2-pt layup from 3 ft (assist by G. Robinson),99,93
422,4,4:15.0,M. Morris makes 2-pt jump shot from 12 ft (assist by J. Randle),,101,93
423,4,4:08.0,,M. Chriss makes 2-pt layup from 2 ft (assist by D. Russell),101,95
424,4,4:08.0,,Shooting foul by R. Barrett (drawn by M. Chriss),101,95
425,4,4:08.0,,M. Chriss makes free throw 1 of 1,101,96
426,4,3:55.0,E. Payton misses 2-pt layup from 3 ft,,101,96
427,4,3:54.0,,Defensive rebound by M. Chriss,101,96
428,4,3:50.0,,D. Russell makes 2-pt layup from 2 ft (assist by D. Green),101,98
429,4,3:46.0,New York full timeout,,101,98
430,4,3:46.0,,A. Burks enters the game for D. Lee,101,98
431,4,3:27.0,M. Morris misses 2-pt jump shot from 13 ft,,101,98
432,4,3:25.0,Offensive rebound by J. Randle,,101,98
433,4,3:23.0,J. Randle makes 2-pt jump shot from 7 ft,,103,98
434,4,3:05.0,,M. Chriss misses 2-pt layup from 3 ft (block by R. Barrett),103,98
435,4,3:03.0,Defensive rebound by B. Portis,,103,98
436,4,2:53.0,R. Barrett misses 2-pt layup from 4 ft (block by M. Chriss),,103,98
437,4,2:51.0,,Defensive rebound by D. Green,103,98
438,4,2:47.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by D. Green),103,101
439,4,2:21.0,J. Randle misses 2-pt jump shot from 11 ft,,103,101
440,4,2:19.0,,Defensive rebound by D. Russell,103,101
441,4,2:05.0,,D. Russell makes 2-pt layup from 3 ft,103,103
442,4,1:54.0,Personal foul by A. Burks (drawn by E. Payton),,103,103
443,4,1:41.0,Shooting foul by G. Robinson (drawn by M. Morris),,103,103
444,4,1:41.0,M. Morris makes free throw 1 of 2,,104,103
445,4,1:41.0,M. Morris makes free throw 2 of 2,,105,103
446,4,1:41.0,M. Robinson enters the game for B. Portis,,105,103
447,4,1:18.0,,Turnover by D. Russell (bad pass; steal by M. Morris),105,103
448,4,0:54.0,M. Morris makes 2-pt jump shot from 12 ft,,107,103
449,4,0:51.0,,D. Russell misses 3-pt jump shot from 27 ft,107,103
450,4,0:48.0,Defensive rebound by J. Randle,,107,103
451,4,0:46.0,Personal take foul by D. Russell (drawn by J. Randle),,107,103
452,4,0:46.0,J. Randle makes free throw 1 of 2,,108,103
453,4,0:46.0,J. Randle makes free throw 2 of 2,,109,103
454,4,0:46.0,,Golden State full timeout,109,103
455,4,0:46.0,,O. Spellman enters the game for M. Chriss,109,103
456,4,0:40.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Green),109,106
457,4,0:15.0,E. Payton makes 2-pt hook shot from 8 ft (assist by M. Morris),,111,106
458,4,0:12.0,,Shooting foul by R. Barrett (drawn by A. Burks),111,106
459,4,0:12.0,New York full timeout,,111,106
460,4,0:12.0,Instant Replay (Challenge: Ruling Stands),,111,106
461,4,0:12.0,,M. Chriss enters the game for O. Spellman,111,106
462,4,0:12.0,,A. Burks makes free throw 1 of 3,111,107
463,4,0:12.0,,A. Burks makes free throw 2 of 3,111,108
464,4,0:12.0,,A. Burks makes free throw 3 of 3,111,109
465,4,0:07.0,Personal take foul by A. Burks (drawn by R. Barrett),,111,109
466,4,0:07.0,R. Barrett misses free throw 1 of 2,,111,109
467,4,0:07.0,Offensive rebound by Team,,111,109
468,4,0:07.0,,W. Cauley-Stein enters the game for M. Chriss,111,109
469,4,0:07.0,R. Barrett makes free throw 2 of 2,,112,109
470,4,0:07.0,,Golden State full timeout,112,109
471,4,0:07.0,F. Ntilikina enters the game for R. Barrett,,112,109
472,4,0:07.0,,O. Spellman enters the game for W. Cauley-Stein,112,109
473,4,0:05.0,,D. Russell makes 3-pt jump shot from 23 ft (assist by D. Green),112,112
474,4,0:00.0,E. Payton misses 3-pt jump shot from 31 ft,,112,112
475,4,0:00.0,Offensive rebound by Team,,112,112
476,1OT,4:41.0,,D. Russell makes 2-pt jump shot from 10 ft,112,114
477,1OT,4:26.0,E. Payton makes 2-pt jump shot from 3 ft,,114,114
478,1OT,4:14.0,,D. Russell misses 2-pt jump shot from 8 ft,114,114
479,1OT,4:13.0,Defensive rebound by E. Payton,,114,114
480,1OT,4:06.0,J. Randle misses 2-pt layup from 1 ft (block by M. Chriss),,114,114
481,1OT,4:05.0,Offensive rebound by Team,,114,114
482,1OT,3:57.0,Personal foul by D. Russell (drawn by R. Barrett),,114,114
483,1OT,3:45.0,J. Randle makes 3-pt jump shot from 27 ft (assist by E. Payton),,117,114
484,1OT,3:25.0,,D. Green misses 2-pt hook shot from 8 ft,117,114
485,1OT,3:23.0,Defensive rebound by M. Morris,,117,114
486,1OT,3:21.0,Shooting foul by M. Chriss (drawn by R. Barrett),,117,114
487,1OT,3:21.0,,Golden State full timeout,117,114
488,1OT,3:21.0,,Instant Replay (Challenge: Stands),117,114
489,1OT,3:21.0,,G. Robinson enters the game for O. Spellman,117,114
490,1OT,3:21.0,R. Barrett makes free throw 1 of 2,,118,114
491,1OT,3:21.0,R. Barrett makes free throw 2 of 2,,119,114
492,1OT,3:14.0,,Personal foul by E. Payton (drawn by D. Russell),119,114
493,1OT,3:07.0,,D. Russell misses 3-pt jump shot from 26 ft,119,114
494,1OT,3:05.0,,Offensive rebound by M. Chriss,119,114
495,1OT,3:02.0,,Turnover by M. Chriss (lost ball; steal by M. Morris),119,114
496,1OT,2:59.0,Turnover by J. Randle (lost ball; steal by D. Green),,119,114
497,1OT,2:47.0,,G. Robinson misses 2-pt layup from 2 ft,119,114
498,1OT,2:46.0,Defensive rebound by J. Randle,,119,114
499,1OT,2:24.0,M. Robinson makes 2-pt dunk from 3 ft (assist by M. Morris),,121,114
500,1OT,2:11.0,,D. Russell makes 2-pt layup from 1 ft,121,116
501,1OT,1:49.0,E. Payton misses 2-pt jump shot from 10 ft,,121,116
502,1OT,1:48.0,Offensive rebound by M. Robinson,,121,116
503,1OT,1:48.0,M. Robinson misses 2-pt layup from 1 ft,,121,116
504,1OT,1:47.0,Offensive rebound by E. Payton,,121,116
505,1OT,1:44.0,E. Payton makes 2-pt jump shot from 11 ft,,123,116
506,1OT,1:38.0,,D. Russell misses 2-pt jump shot from 12 ft,123,116
507,1OT,1:37.0,Defensive rebound by R. Barrett,,123,116
508,1OT,1:25.0,E. Payton misses 2-pt layup from 2 ft,,123,116
509,1OT,1:23.0,,Defensive rebound by D. Green,123,116
510,1OT,1:18.0,,G. Robinson makes 3-pt jump shot from 24 ft (assist by A. Burks),123,119
511,1OT,0:52.0,M. Morris misses 3-pt jump shot from 23 ft,,123,119
512,1OT,0:50.0,,Defensive rebound by A. Burks,123,119
513,1OT,0:45.0,,M. Chriss misses 2-pt jump shot from 12 ft,123,119
514,1OT,0:44.0,Defensive rebound by M. Morris,,123,119
515,1OT,0:30.0,J. Randle misses 2-pt dunk at rim (block by M. Chriss),,123,119
516,1OT,0:28.0,Offensive rebound by M. Robinson,,123,119
517,1OT,0:25.0,M. Morris misses 2-pt jump shot from 18 ft,,123,119
518,1OT,0:24.0,,Defensive rebound by D. Green,123,119
519,1OT,0:17.0,,G. Robinson misses 3-pt jump shot from 23 ft,123,119
520,1OT,0:15.0,Defensive rebound by M. Morris,,123,119
521,1OT,0:09.0,Personal take foul by D. Russell (drawn by M. Morris),,123,119
522,1OT,0:09.0,New York full timeout,,123,119
523,1OT,0:09.0,B. Portis enters the game for M. Robinson,,123,119
524,1OT,0:09.0,,K. Bowman enters the game for M. Chriss,123,119
525,1OT,0:09.0,,W. Cauley-Stein enters the game for D. Russell,123,119
526,1OT,0:08.0,Personal take foul by G. Robinson (drawn by M. Morris),,123,119
527,1OT,0:08.0,M. Morris makes free throw 1 of 2,,124,119
528,1OT,0:08.0,M. Robinson enters the game for B. Portis,,124,119
529,1OT,0:08.0,,D. Russell enters the game for K. Bowman,124,119
530,1OT,0:08.0,M. Morris misses free throw 2 of 2,,124,119
531,1OT,0:08.0,,Defensive rebound by D. Green,124,119
532,1OT,0:03.0,,G. Robinson misses 3-pt jump shot from 25 ft (block by M. Robinson),124,119
533,1OT,0:02.0,,Offensive rebound by G. Robinson,124,119
534,1OT,0:01.0,,G. Robinson makes 3-pt jump shot from 27 ft,124,122
