,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
380,4,4:21.0,K. Olynyk misses 2-pt jump shot from 8 ft (block by D. Gafford),,103,81
381,4,4:18.0,,Defensive rebound by S. Harrison,103,81
382,4,4:14.0,,S. Harrison misses 2-pt jump shot from 2 ft,103,81
383,4,4:10.0,,Offensive rebound by D. Gafford,103,81
384,4,4:10.0,,D. Gafford makes 2-pt layup from 1 ft,103,83
385,4,4:00.0,B. Adebayo misses 2-pt layup from 1 ft,,103,83
386,4,3:54.0,Offensive rebound by D. Robinson,,103,83
387,4,3:50.0,D. Robinson misses 3-pt jump shot from 23 ft,,103,83
388,4,3:47.0,,Defensive rebound by D. Valentine,103,83
389,4,3:46.0,,M. Strus makes 2-pt layup from 1 ft (assist by D. Valentine),103,85
390,4,3:46.0,,Shooting foul by T. Herro (drawn by M. Strus),103,85
391,4,3:46.0,J. Johnson enters the game for B. Adebayo,,103,85
392,4,3:46.0,K. Nunn enters the game for J. Butler,,103,85
393,4,3:46.0,C. Silva enters the game for K. Olynyk,,103,85
394,4,3:46.0,,M. Strus makes free throw 1 of 1,103,86
395,4,3:26.0,T. Herro misses 2-pt jump shot from 14 ft,,103,86
396,4,3:24.0,,Defensive rebound by D. Valentine,103,86
397,4,3:21.0,,Shooting foul by K. Nunn (drawn by S. Harrison),103,86
398,4,3:21.0,,S. Harrison makes free throw 1 of 2,103,87
399,4,3:21.0,,S. Harrison makes free throw 2 of 2,103,88
400,4,3:21.0,Miami full timeout,,103,88
401,4,3:04.0,J. Johnson misses 3-pt jump shot from 24 ft,,103,88
402,4,3:02.0,Offensive rebound by C. Silva,,103,88
403,4,2:58.0,C. Silva misses 2-pt layup from 10 ft,,103,88
404,4,2:56.0,,Defensive rebound by D. Gafford,103,88
405,4,2:49.0,,D. Valentine misses 3-pt jump shot from 26 ft,103,88
406,4,2:43.0,,Offensive rebound by M. Strus,103,88
407,4,2:43.0,,M. Strus makes 2-pt layup from 1 ft,103,90
408,4,2:34.0,Turnover by T. Herro (bad pass; steal by S. Harrison),,103,90
409,4,2:30.0,,S. Harrison makes 2-pt layup from 1 ft,103,92
410,4,2:26.0,Personal foul by S. Harrison (drawn by K. Nunn),,103,92
411,4,2:26.0,K. Nunn misses free throw 1 of 2,,103,92
412,4,2:26.0,Offensive rebound by Team,,103,92
413,4,2:26.0,B. Adebayo enters the game for C. Silva,,103,92
414,4,2:26.0,K. Nunn makes free throw 2 of 2,,104,92
415,4,2:15.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by S. Harrison),104,95
416,4,2:00.0,K. Nunn makes 2-pt layup from 2 ft,,106,95
417,4,1:53.0,,D. Valentine makes 3-pt jump shot from 26 ft,106,98
418,4,1:52.0,,Violation by Team (delay of game),106,98
419,4,1:52.0,Technical foul by S. Harrison,,106,98
420,4,1:52.0,K. Nunn makes technical free throw,,107,98
421,4,1:37.0,Miami full timeout,,107,98
422,4,1:37.0,G. Dragić enters the game for J. Johnson,,107,98
423,4,1:29.0,Shooting foul by R. Arcidiacono (drawn by G. Dragić),,107,98
424,4,1:29.0,G. Dragić misses free throw 1 of 2,,107,98
425,4,1:29.0,Offensive rebound by Team,,107,98
426,4,1:29.0,G. Dragić makes free throw 2 of 2,,108,98
427,4,1:19.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by S. Harrison),108,101
428,4,1:19.0,Miami full timeout,,108,101
429,4,1:19.0,J. Butler enters the game for T. Herro,,108,101
430,4,1:15.0,Personal foul by S. Harrison (drawn by G. Dragić),,108,101
431,4,1:15.0,G. Dragić makes free throw 1 of 2,,109,101
432,4,1:15.0,G. Dragić makes free throw 2 of 2,,110,101
433,4,1:02.0,,Shooting foul by K. Nunn (drawn by S. Harrison),110,101
434,4,1:02.0,,S. Harrison makes free throw 1 of 2,110,102
435,4,1:02.0,,S. Harrison makes free throw 2 of 2,110,103
436,4,1:00.0,Personal foul by R. Arcidiacono (drawn by J. Butler),,110,103
437,4,1:00.0,Instant Replay (Challenge: Ruling Stands),,110,103
438,4,1:00.0,J. Butler makes free throw 1 of 2,,111,103
439,4,1:00.0,J. Butler makes free throw 2 of 2,,112,103
440,4,0:43.0,,S. Harrison misses 3-pt jump shot from 26 ft,112,103
441,4,0:39.0,,Offensive rebound by R. Arcidiacono,112,103
442,4,0:37.0,,M. Strus misses 3-pt jump shot from 26 ft,112,103
443,4,0:37.0,Defensive rebound by B. Adebayo,,112,103
444,4,0:31.0,Personal foul by M. Strus (drawn by J. Butler),,112,103
445,4,0:31.0,J. Butler makes free throw 1 of 2,,113,103
446,4,0:31.0,J. Butler makes free throw 2 of 2,,114,103
447,4,0:31.0,,Chicago full timeout,114,103
448,4,0:24.0,,S. Harrison misses 2-pt layup from 2 ft,114,103
449,4,0:24.0,,Offensive rebound by D. Gafford,114,103
450,4,0:24.0,,D. Gafford makes 2-pt dunk from 1 ft,114,105
451,4,0:20.0,Personal foul by S. Harrison (drawn by J. Butler),,114,105
452,4,0:20.0,J. Butler makes free throw 1 of 2,,115,105
453,4,0:20.0,J. Butler makes free throw 2 of 2,,116,105
454,4,0:06.0,,D. Valentine makes 3-pt jump shot from 24 ft,116,108
