,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHILADELPHIA_ACTION,NEW ORLEANS_SCORE,PHILADELPHIA_SCORE
384,4,7:10.0,,T. Harris makes 2-pt jump shot from 6 ft (assist by N. Pelle),86,98
385,4,6:58.0,B. Ingram makes 2-pt jump shot from 11 ft (assist by L. Ball),,88,98
386,4,6:41.0,,Turnover by N. Pelle (lost ball; steal by L. Ball),88,98
387,4,6:33.0,Shooting foul by N. Pelle (drawn by J. Hayes),,88,98
388,4,6:33.0,J. Hayes misses free throw 1 of 2,,88,98
389,4,6:33.0,Offensive rebound by Team,,88,98
390,4,6:33.0,J. Hayes misses free throw 2 of 2,,88,98
391,4,6:30.0,,Defensive rebound by T. Harris,88,98
392,4,6:15.0,,T. Harris misses 2-pt layup from 7 ft,88,98
393,4,6:14.0,Defensive rebound by Team,,88,98
394,4,6:14.0,J. Okafor enters the game for J. Hayes,,88,98
395,4,6:00.0,Shooting foul by J. Ennis (drawn by J. Redick),,88,98
396,4,6:00.0,J. Redick makes free throw 1 of 2,,89,98
397,4,6:00.0,J. Redick makes free throw 2 of 2,,90,98
398,4,5:53.0,,Personal foul by J. Redick (drawn by J. Ennis),90,98
399,4,5:43.0,,B. Simmons misses 2-pt layup from 2 ft,90,98
400,4,5:42.0,Defensive rebound by J. Okafor,,90,98
401,4,5:42.0,,Loose ball foul by J. Ennis (drawn by J. Okafor),90,98
402,4,5:42.0,J. Okafor misses free throw 1 of 2,,90,98
403,4,5:42.0,Offensive rebound by Team,,90,98
404,4,5:42.0,,Philadelphia full timeout,90,98
405,4,5:42.0,J. Okafor makes free throw 2 of 2,,91,98
406,4,5:18.0,,T. Harris makes 2-pt jump shot from 9 ft,91,100
407,4,5:05.0,J. Redick misses 2-pt layup from 2 ft,,91,100
408,4,5:02.0,Offensive rebound by J. Okafor,,91,100
409,4,5:02.0,J. Okafor makes 2-pt layup at rim,,93,100
410,4,4:42.0,,J. Ennis misses 3-pt jump shot from 23 ft,93,100
411,4,4:41.0,,Offensive rebound by Team,93,100
412,4,4:41.0,,J. Embiid enters the game for N. Pelle,93,100
413,4,4:39.0,,T. Harris makes 2-pt jump shot from 15 ft (assist by B. Simmons),93,102
414,4,4:38.0,New Orleans full timeout,,93,102
415,4,4:38.0,J. Holiday enters the game for L. Ball,,93,102
416,4,4:38.0,,J. Richardson enters the game for J. Ennis,93,102
417,4,4:26.0,J. Holiday misses 2-pt jump shot from 19 ft,,93,102
418,4,4:24.0,,Defensive rebound by J. Richardson,93,102
419,4,4:18.0,,Personal foul by J. Redick (drawn by B. Simmons),93,102
420,4,4:18.0,J. Hayes enters the game for J. Okafor,,93,102
421,4,4:02.0,,T. Harris misses 2-pt jump shot from 13 ft (block by J. Holiday),93,102
422,4,4:00.0,Defensive rebound by J. Holiday,,93,102
423,4,3:44.0,Turnover by J. Holiday (bad pass; steal by M. Thybulle),,93,102
424,4,3:39.0,,Turnover by M. Thybulle (bad pass; steal by J. Hart),93,102
425,4,3:31.0,Shooting foul by T. Harris (drawn by B. Ingram),,93,102
426,4,3:31.0,B. Ingram makes free throw 1 of 2,,94,102
427,4,3:31.0,,Philadelphia full timeout,94,102
428,4,3:31.0,B. Ingram makes free throw 2 of 2,,95,102
429,4,3:19.0,,Shooting foul by J. Hayes (drawn by J. Embiid),95,102
430,4,3:19.0,,J. Embiid misses free throw 1 of 2,95,102
431,4,3:19.0,,Offensive rebound by Team,95,102
432,4,3:19.0,,J. Embiid misses free throw 2 of 2,95,102
433,4,3:16.0,Defensive rebound by B. Ingram,,95,102
434,4,3:11.0,Personal foul by J. Embiid (drawn by B. Ingram),,95,102
435,4,3:11.0,B. Ingram makes free throw 1 of 2,,96,102
436,4,3:11.0,B. Ingram misses free throw 2 of 2,,96,102
437,4,3:09.0,,Defensive rebound by B. Simmons,96,102
438,4,3:07.0,,Personal take foul by J. Hart (drawn by B. Simmons),96,102
439,4,3:07.0,,B. Simmons misses free throw 1 of 2,96,102
440,4,3:07.0,,Offensive rebound by Team,96,102
441,4,3:07.0,,B. Simmons makes free throw 2 of 2,96,103
442,4,2:49.0,J. Holiday misses 2-pt jump shot from 13 ft,,96,103
443,4,2:46.0,,Defensive rebound by J. Embiid,96,103
444,4,2:34.0,,J. Embiid makes 2-pt jump shot from 21 ft (assist by B. Simmons),96,105
445,4,2:23.0,B. Ingram makes 2-pt jump shot from 16 ft,,98,105
446,4,2:11.0,,Personal take foul by J. Hart (drawn by B. Simmons),98,105
447,4,2:11.0,,B. Simmons misses free throw 1 of 2,98,105
448,4,2:11.0,,Offensive rebound by Team,98,105
449,4,2:11.0,,B. Simmons misses free throw 2 of 2,98,105
450,4,2:08.0,Defensive rebound by B. Ingram,,98,105
451,4,1:46.0,J. Hayes makes 2-pt jump shot from 12 ft (assist by J. Holiday),,100,105
452,4,1:43.0,,Personal take foul by J. Hart (drawn by B. Simmons),100,105
453,4,1:43.0,,B. Simmons makes free throw 1 of 2,100,106
454,4,1:43.0,,B. Simmons makes free throw 2 of 2,100,107
455,4,1:34.0,Shooting foul by J. Embiid (drawn by B. Ingram),,100,107
456,4,1:34.0,B. Ingram makes free throw 1 of 2,,101,107
457,4,1:34.0,B. Ingram makes free throw 2 of 2,,102,107
458,4,1:11.0,,J. Richardson misses 2-pt jump shot from 19 ft,102,107
459,4,1:10.0,,Offensive rebound by J. Embiid,102,107
460,4,1:10.0,,Shooting foul by B. Ingram (drawn by J. Embiid),102,107
461,4,1:10.0,,J. Embiid makes free throw 1 of 2,102,108
462,4,1:10.0,,J. Embiid makes free throw 2 of 2,102,109
463,4,0:58.0,Shooting foul by B. Simmons (drawn by B. Ingram),,102,109
464,4,0:58.0,B. Ingram makes free throw 1 of 3,,103,109
465,4,0:58.0,B. Ingram makes free throw 2 of 3,,104,109
466,4,0:58.0,K. Williams enters the game for J. Redick,,104,109
467,4,0:58.0,B. Ingram makes free throw 3 of 3,,105,109
468,4,0:45.0,,Personal take foul by B. Ingram (drawn by B. Simmons),105,109
469,4,0:45.0,,B. Simmons makes free throw 1 of 2,105,110
470,4,0:45.0,,B. Simmons makes free throw 2 of 2,105,111
471,4,0:45.0,New Orleans full timeout,,105,111
472,4,0:45.0,J. Redick enters the game for K. Williams,,105,111
473,4,0:42.0,J. Redick misses 3-pt jump shot from 25 ft,,105,111
474,4,0:40.0,,Defensive rebound by J. Richardson,105,111
475,4,0:40.0,,Personal take foul by J. Hart (drawn by J. Richardson),105,111
476,4,0:40.0,,J. Richardson misses free throw 1 of 2,105,111
477,4,0:40.0,,Offensive rebound by Team,105,111
478,4,0:40.0,,J. Richardson misses free throw 2 of 2,105,111
479,4,0:38.0,Defensive rebound by J. Hayes,,105,111
480,4,0:30.0,B. Ingram makes 2-pt layup from 2 ft,,107,111
481,4,0:30.0,,Philadelphia full timeout,107,111
482,4,0:30.0,K. Williams enters the game for J. Redick,,107,111
483,4,0:27.0,,Personal take foul by J. Hart (drawn by J. Embiid),107,111
484,4,0:27.0,J. Redick enters the game for J. Hart,,107,111
485,4,0:27.0,,J. Embiid makes free throw 1 of 2,107,112
486,4,0:27.0,,J. Embiid misses free throw 2 of 2,107,112
487,4,0:26.0,Defensive rebound by J. Redick,,107,112
488,4,0:26.0,New Orleans full timeout,,107,112
489,4,0:25.0,Instant Replay (Request: Ruling Stands),,107,112
490,4,0:21.0,Shooting foul by J. Embiid (drawn by J. Holiday),,107,112
491,4,0:21.0,J. Holiday makes free throw 1 of 3,,108,112
492,4,0:21.0,J. Holiday misses free throw 2 of 3,,108,112
493,4,0:21.0,Offensive rebound by Team,,108,112
494,4,0:21.0,J. Holiday makes free throw 3 of 3,,109,112
495,4,0:17.0,,Personal take foul by B. Ingram (drawn by J. Embiid),109,112
496,4,0:17.0,,J. Embiid makes free throw 1 of 2,109,113
497,4,0:17.0,L. Ball enters the game for B. Ingram,,109,113
498,4,0:17.0,,J. Embiid makes free throw 2 of 2,109,114
499,4,0:09.0,J. Holiday misses 3-pt jump shot from 28 ft,,109,114
500,4,0:07.0,,Defensive rebound by T. Harris,109,114
501,4,0:07.0,,Personal take foul by K. Williams (drawn by T. Harris),109,114
502,4,0:07.0,,T. Harris makes free throw 1 of 2,109,115
503,4,0:07.0,,T. Harris makes free throw 2 of 2,109,116
