,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
389,4,9:08.0,,T. Brown makes 3-pt jump shot from 25 ft (assist by S. Napier),87,95
390,4,8:43.0,L. Nance makes 3-pt jump shot from 26 ft (assist by T. Thompson),,90,95
391,4,8:32.0,,Personal foul by D. Exum (drawn by S. Napier),90,95
392,4,8:32.0,D. Garland enters the game for M. Dellavedova,,90,95
393,4,8:32.0,,B. Beal enters the game for J. Robinson,90,95
394,4,8:17.0,,S. Napier misses 3-pt jump shot from 27 ft,90,95
395,4,8:17.0,,Offensive rebound by Team,90,95
396,4,8:17.0,,Turnover by Team (shot clock),90,95
397,4,8:06.0,D. Garland misses 2-pt jump shot from 17 ft,,90,95
398,4,8:04.0,,Defensive rebound by Team,90,95
399,4,8:04.0,Loose ball foul by L. Nance (drawn by D. Bertāns),,90,95
400,4,7:46.0,,B. Beal misses 2-pt jump shot from 20 ft,90,95
401,4,7:44.0,Defensive rebound by Team,,90,95
402,4,7:44.0,Personal foul by M. Wagner (drawn by L. Nance),,90,95
403,4,7:44.0,,T. Bryant enters the game for M. Wagner,90,95
404,4,7:24.0,D. Garland makes 3-pt jump shot from 24 ft (assist by T. Thompson),,93,95
405,4,7:04.0,,Turnover by B. Beal (bad pass),93,95
406,4,7:04.0,,I. Smith enters the game for S. Napier,93,95
407,4,6:55.0,T. Thompson makes 2-pt dunk from 2 ft (assist by D. Garland),,95,95
408,4,6:47.0,,Shooting foul by D. Exum (drawn by B. Beal),95,95
409,4,6:47.0,,Washington full timeout,95,95
410,4,6:47.0,,R. Hachimura enters the game for T. Brown,95,95
411,4,6:47.0,,B. Beal makes free throw 1 of 2,95,96
412,4,6:47.0,,B. Beal makes free throw 2 of 2,95,97
413,4,6:29.0,D. Garland makes 3-pt jump shot from 27 ft (assist by L. Nance),,98,97
414,4,6:10.0,,Shooting foul by L. Nance (drawn by T. Bryant),98,97
415,4,6:10.0,,T. Bryant misses free throw 1 of 2,98,97
416,4,6:10.0,,Offensive rebound by Team,98,97
417,4,6:10.0,,T. Bryant misses free throw 2 of 2,98,97
418,4,6:06.0,Defensive rebound by T. Thompson,,98,97
419,4,5:46.0,C. Sexton makes 2-pt layup from 7 ft,,100,97
420,4,5:36.0,,B. Beal misses 3-pt jump shot from 26 ft,100,97
421,4,5:33.0,Defensive rebound by L. Nance,,100,97
422,4,5:25.0,D. Exum makes 2-pt layup from 5 ft (assist by D. Garland),,102,97
423,4,5:25.0,,Washington full timeout,102,97
424,4,5:14.0,,B. Beal makes 2-pt layup from 2 ft (assist by I. Smith),102,99
425,4,4:56.0,Personal foul by I. Smith (drawn by D. Garland),,102,99
426,4,4:45.0,D. Garland makes 2-pt jump shot from 12 ft (assist by T. Thompson),,104,99
427,4,4:25.0,,I. Smith misses 2-pt jump shot from 17 ft,104,99
428,4,4:21.0,Defensive rebound by T. Thompson,,104,99
429,4,4:07.0,C. Sexton makes 3-pt jump shot from 27 ft (assist by L. Nance),,107,99
430,4,3:59.0,,B. Beal makes 2-pt layup from 2 ft,107,101
431,4,3:46.0,Personal foul by T. Bryant (drawn by C. Sexton),,107,101
432,4,3:34.0,D. Garland misses 2-pt layup from 3 ft,,107,101
433,4,3:29.0,Offensive rebound by T. Thompson,,107,101
434,4,3:29.0,T. Thompson makes 2-pt dunk at rim,,109,101
435,4,3:26.0,,Offensive foul by B. Beal (drawn by D. Exum),109,101
436,4,3:26.0,,Turnover by B. Beal (offensive foul),109,101
437,4,3:13.0,C. Sexton misses 3-pt jump shot from 28 ft,,109,101
438,4,3:10.0,,Defensive rebound by D. Bertāns,109,101
439,4,3:04.0,,T. Bryant misses 2-pt dunk at rim,109,101
440,4,3:04.0,,Offensive rebound by T. Bryant,109,101
441,4,2:59.0,,T. Bryant makes 2-pt dunk at rim,109,103
442,4,2:40.0,Turnover by D. Garland (lost ball),,109,103
443,4,2:40.0,Loose ball foul by D. Garland (drawn by B. Beal),,109,103
444,4,2:40.0,,B. Beal makes free throw 1 of 2,109,104
445,4,2:40.0,,B. Beal makes free throw 2 of 2,109,105
446,4,2:23.0,Personal foul by B. Beal (drawn by C. Sexton),,109,105
447,4,2:23.0,C. Sexton misses free throw 1 of 2,,109,105
448,4,2:23.0,Offensive rebound by Team,,109,105
449,4,2:23.0,C. Sexton misses free throw 2 of 2,,109,105
450,4,2:19.0,,Defensive rebound by I. Smith,109,105
451,4,2:14.0,,Shooting foul by T. Thompson (drawn by D. Bertāns),109,105
452,4,2:14.0,,D. Bertāns makes free throw 1 of 2,109,106
453,4,2:14.0,C. Osman enters the game for D. Exum,,109,106
454,4,2:14.0,,D. Bertāns misses free throw 2 of 2,109,106
455,4,2:09.0,Defensive rebound by C. Osman,,109,106
456,4,1:49.0,C. Osman misses 3-pt jump shot from 26 ft,,109,106
457,4,1:45.0,Offensive rebound by T. Thompson,,109,106
458,4,1:34.0,C. Osman misses 3-pt jump shot from 24 ft,,109,106
459,4,1:29.0,,Defensive rebound by B. Beal,109,106
460,4,1:26.0,,D. Bertāns misses 3-pt jump shot from 26 ft,109,106
461,4,1:19.0,,Offensive rebound by R. Hachimura,109,106
462,4,1:16.0,,I. Smith misses 3-pt jump shot from 26 ft,109,106
463,4,1:12.0,,Offensive rebound by T. Bryant,109,106
464,4,1:12.0,,T. Bryant misses 2-pt layup from 2 ft,109,106
465,4,1:09.0,,Offensive rebound by T. Bryant,109,106
466,4,1:08.0,,T. Bryant misses 2-pt layup from 1 ft (block by T. Thompson),109,106
467,4,1:08.0,Defensive rebound by C. Osman,,109,106
468,4,1:08.0,Personal foul by D. Bertāns (drawn by C. Osman),,109,106
469,4,1:08.0,C. Osman misses free throw 1 of 2,,109,106
470,4,1:08.0,Offensive rebound by Team,,109,106
471,4,1:08.0,C. Osman makes free throw 2 of 2,,110,106
472,4,0:57.0,,B. Beal misses 2-pt layup from 6 ft,110,106
473,4,0:57.0,Defensive rebound by Team,,110,106
474,4,0:57.0,Personal foul by T. Bryant (drawn by C. Sexton),,110,106
475,4,0:57.0,C. Sexton makes free throw 1 of 2,,111,106
476,4,0:57.0,C. Sexton makes free throw 2 of 2,,112,106
477,4,0:57.0,,Washington full timeout,112,106
478,4,0:53.0,,B. Beal misses 3-pt jump shot from 26 ft,112,106
479,4,0:50.0,,Offensive rebound by Team,112,106
480,4,0:50.0,,Instant Replay (Request: Ruling Stands),112,106
481,4,0:49.0,,B. Beal misses 3-pt jump shot from 25 ft,112,106
482,4,0:46.0,,Offensive rebound by T. Bryant,112,106
483,4,0:46.0,,T. Bryant makes 2-pt layup from 1 ft,112,108
484,4,0:23.0,T. Thompson misses 2-pt layup from 12 ft,,112,108
485,4,0:19.0,,Defensive rebound by R. Hachimura,112,108
486,4,0:14.0,,I. Smith misses 3-pt jump shot from 23 ft,112,108
487,4,0:09.0,Defensive rebound by C. Sexton,,112,108
488,4,0:09.0,Personal take foul by T. Bryant (drawn by C. Sexton),,112,108
489,4,0:09.0,C. Sexton makes free throw 1 of 2,,113,108
490,4,0:09.0,C. Sexton misses free throw 2 of 2,,113,108
491,4,0:05.0,,Defensive rebound by D. Bertāns,113,108
492,4,0:03.0,,D. Bertāns misses 3-pt jump shot from 26 ft,113,108
493,4,0:00.0,Defensive rebound by C. Osman,,113,108
