,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
379,4,4:32.0,B. Hield misses 3-pt jump shot from 27 ft,,94,114
380,4,4:30.0,,Defensive rebound by R. Gobert,94,114
381,4,4:17.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,94,117
382,4,4:03.0,M. Bagley misses 2-pt hook shot from 9 ft,,94,117
383,4,4:01.0,,Defensive rebound by J. Clarkson,94,117
384,4,3:48.0,,J. Clarkson makes 2-pt layup from 2 ft,94,119
385,4,3:35.0,B. Hield misses 3-pt jump shot from 25 ft,,94,119
386,4,3:33.0,Offensive rebound by M. Bagley,,94,119
387,4,3:32.0,M. Bagley misses 2-pt jump shot from 9 ft,,94,119
388,4,3:32.0,,Defensive rebound by R. Gobert,94,119
389,4,3:18.0,,Personal foul by D. Fox (drawn by B. Bogdanović),94,119
390,4,3:18.0,Y. Ferrell enters the game for H. Barnes,,94,119
391,4,3:18.0,H. Giles enters the game for N. Bjelica,,94,119
392,4,3:18.0,J. James enters the game for D. Fox,,94,119
393,4,3:18.0,C. Joseph enters the game for B. Hield,,94,119
394,4,3:18.0,,T. Bradley enters the game for B. Bogdanović,94,119
395,4,3:18.0,,J. Morgan enters the game for J. Clarkson,94,119
396,4,3:18.0,,E. Mudiay enters the game for R. Gobert,94,119
397,4,3:18.0,,G. Niang enters the game for D. Mitchell,94,119
398,4,3:18.0,,R. Tucker enters the game for R. O'Neale,94,119
399,4,3:10.0,,T. Bradley makes 2-pt dunk from 2 ft (assist by G. Niang),94,121
400,4,2:59.0,Y. Ferrell makes 2-pt jump shot from 17 ft (assist by H. Giles),,96,121
401,4,2:40.0,,E. Mudiay misses 2-pt jump shot from 7 ft,96,121
402,4,2:36.0,Defensive rebound by C. Joseph,,96,121
403,4,2:28.0,M. Bagley misses 3-pt jump shot from 25 ft,,96,121
404,4,2:24.0,,Defensive rebound by R. Tucker,96,121
405,4,2:07.0,,Personal foul by M. Bagley (drawn by T. Bradley),96,121
406,4,2:07.0,D. Dedmon enters the game for M. Bagley,,96,121
407,4,1:53.0,,Turnover by Team (shot clock),96,121
408,4,1:42.0,Y. Ferrell makes 2-pt jump shot from 15 ft,,98,121
409,4,1:28.0,,E. Mudiay makes 2-pt jump shot from 10 ft,98,123
410,4,1:16.0,Y. Ferrell misses 2-pt jump shot from 13 ft,,98,123
411,4,1:13.0,,Defensive rebound by E. Mudiay,98,123
412,4,1:05.0,,E. Mudiay misses 2-pt jump shot from 10 ft,98,123
413,4,1:02.0,Defensive rebound by Team,,98,123
414,4,0:56.0,J. James makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,101,123
415,4,0:46.0,,Personal foul by J. James (drawn by G. Niang),101,123
416,4,0:40.0,,G. Niang misses 2-pt jump shot from 11 ft (block by D. Dedmon),101,123
417,4,0:34.0,,Offensive rebound by J. Morgan,101,123
418,4,0:33.0,,E. Mudiay misses 3-pt jump shot from 25 ft,101,123
419,4,0:30.0,Defensive rebound by C. Joseph,,101,123
420,4,0:26.0,Offensive foul by C. Joseph (drawn by R. Tucker),,101,123
421,4,0:26.0,Turnover by C. Joseph (offensive foul),,101,123
422,4,0:02.0,,Turnover by Team (shot clock),101,123
