,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BOSTON_ACTION,HOUSTON_SCORE,BOSTON_SCORE
390,4,5:21.0,A. Rivers misses 3-pt jump shot from 24 ft,,91,90
391,4,5:19.0,Offensive rebound by P. Tucker,,91,90
392,4,5:04.0,R. Covington makes 2-pt layup from 2 ft (assist by J. Harden),,93,90
393,4,4:50.0,,Shooting foul by D. House (drawn by J. Brown),93,90
394,4,4:50.0,,J. Brown makes free throw 1 of 2,93,91
395,4,4:50.0,R. Westbrook enters the game for A. Rivers,,93,91
396,4,4:50.0,,J. Brown misses free throw 2 of 2,93,91
397,4,4:50.0,Defensive rebound by R. Covington,,93,91
398,4,4:34.0,D. House makes 3-pt jump shot from 27 ft (assist by J. Harden),,96,91
399,4,4:32.0,,Boston full timeout,96,91
400,4,4:20.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by G. Hayward),96,93
401,4,4:01.0,R. Covington misses 3-pt jump shot from 26 ft,,96,93
402,4,3:59.0,,Defensive rebound by J. Brown,96,93
403,4,3:46.0,,J. Brown misses 3-pt jump shot from 27 ft,96,93
404,4,3:43.0,,Offensive rebound by G. Hayward,96,93
405,4,3:40.0,,M. Smart misses 3-pt jump shot from 26 ft,96,93
406,4,3:38.0,Defensive rebound by R. Westbrook,,96,93
407,4,3:30.0,R. Covington misses 3-pt jump shot from 23 ft,,96,93
408,4,3:28.0,,Defensive rebound by D. Theis,96,93
409,4,3:22.0,,M. Smart makes 2-pt layup from 3 ft,96,95
410,4,3:11.0,J. Harden misses 3-pt jump shot from 26 ft,,96,95
411,4,3:08.0,Offensive rebound by R. Covington,,96,95
412,4,2:54.0,J. Harden misses 3-pt jump shot from 27 ft,,96,95
413,4,2:51.0,Offensive rebound by P. Tucker,,96,95
414,4,2:41.0,Houston full timeout,,96,95
415,4,2:37.0,R. Covington makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,99,95
416,4,2:15.0,,J. Tatum misses 3-pt jump shot from 26 ft,99,95
417,4,2:13.0,,Offensive rebound by D. Theis,99,95
418,4,2:10.0,,J. Brown misses 2-pt layup from 3 ft (block by R. Covington),99,95
419,4,2:09.0,Defensive rebound by R. Covington,,99,95
420,4,1:55.0,P. Tucker misses 3-pt jump shot from 24 ft,,99,95
421,4,1:54.0,Offensive rebound by R. Westbrook,,99,95
422,4,1:53.0,R. Westbrook makes 2-pt dunk from 1 ft,,101,95
423,4,1:50.0,,M. Smart misses 3-pt jump shot from 26 ft,101,95
424,4,1:48.0,Defensive rebound by R. Covington,,101,95
425,4,1:28.0,J. Harden misses 3-pt jump shot from 27 ft,,101,95
426,4,1:26.0,,Defensive rebound by J. Brown,101,95
427,4,1:19.0,,G. Hayward misses 3-pt jump shot from 26 ft,101,95
428,4,1:17.0,Defensive rebound by R. Covington,,101,95
429,4,0:56.0,J. Harden misses 3-pt jump shot from 27 ft,,101,95
430,4,0:54.0,Offensive rebound by P. Tucker,,101,95
431,4,0:42.0,J. Harden misses 3-pt jump shot from 26 ft,,101,95
432,4,0:39.0,,Defensive rebound by G. Hayward,101,95
433,4,0:36.0,,Shooting foul by J. Harden (drawn by J. Tatum),101,95
434,4,0:36.0,,J. Tatum misses free throw 1 of 2,101,95
435,4,0:36.0,,Offensive rebound by Team,101,95
436,4,0:36.0,,J. Tatum makes free throw 2 of 2,101,96
437,4,0:27.0,Turnover by J. Harden (bad pass; steal by G. Hayward),,101,96
438,4,0:24.0,,M. Smart makes 2-pt layup from 6 ft (assist by G. Hayward),101,98
439,4,0:20.0,Personal take foul by G. Hayward (drawn by R. Westbrook),,101,98
440,4,0:20.0,E. Gordon enters the game for D. House,,101,98
441,4,0:20.0,,G. Williams enters the game for D. Theis,101,98
442,4,0:19.0,Personal take foul by M. Smart (drawn by R. Westbrook),,101,98
443,4,0:19.0,R. Westbrook misses free throw 1 of 2,,101,98
444,4,0:19.0,Offensive rebound by Team,,101,98
445,4,0:19.0,,D. Theis enters the game for G. Hayward,101,98
446,4,0:19.0,R. Westbrook makes free throw 2 of 2,,102,98
447,4,0:19.0,,Boston full timeout,102,98
448,4,0:19.0,,G. Hayward enters the game for G. Williams,102,98
449,4,0:10.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Tatum),102,101
450,4,0:08.0,Personal take foul by D. Theis (drawn by R. Westbrook),,102,101
451,4,0:08.0,Instant Replay (Request: Ruling Stands),,102,101
452,4,0:08.0,R. Westbrook makes free throw 1 of 2,,103,101
453,4,0:08.0,,G. Williams enters the game for G. Hayward,103,101
454,4,0:08.0,R. Westbrook makes free throw 2 of 2,,104,101
455,4,0:08.0,,Boston full timeout,104,101
456,4,0:08.0,,G. Hayward enters the game for G. Williams,104,101
457,4,0:05.0,,Personal take foul by P. Tucker (drawn by J. Tatum),104,101
458,4,0:05.0,,J. Tatum misses free throw 1 of 2,104,101
459,4,0:05.0,,Offensive rebound by Team,104,101
460,4,0:05.0,J. Green enters the game for E. Gordon,,104,101
461,4,0:05.0,,J. Tatum misses free throw 2 of 2,104,101
462,4,0:05.0,,Offensive rebound by J. Brown,104,101
463,4,0:01.0,,J. Brown makes 3-pt jump shot from 26 ft,104,104
464,4,0:00.0,,Instant Replay (Request: Ruling Stands),104,104
465,1OT,4:38.0,,D. Theis misses 3-pt jump shot from 25 ft,104,104
466,1OT,4:36.0,Defensive rebound by P. Tucker,,104,104
467,1OT,4:35.0,Turnover by P. Tucker (lost ball; steal by J. Tatum),,104,104
468,1OT,4:27.0,,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),104,106
469,1OT,4:06.0,R. Westbrook makes 2-pt jump shot from 12 ft,,106,106
470,1OT,4:06.0,Shooting foul by J. Brown (drawn by R. Westbrook),,106,106
471,1OT,4:06.0,R. Westbrook makes free throw 1 of 1,,107,106
472,1OT,3:46.0,,J. Brown misses 2-pt jump shot from 22 ft,107,106
473,1OT,3:44.0,Defensive rebound by R. Westbrook,,107,106
474,1OT,3:36.0,R. Westbrook misses 2-pt layup from 9 ft (block by J. Tatum),,107,106
475,1OT,3:34.0,,Defensive rebound by D. Theis,107,106
476,1OT,3:31.0,,G. Hayward makes 2-pt layup from 2 ft (assist by M. Smart),107,108
477,1OT,3:16.0,J. Harden makes 2-pt layup from 2 ft,,109,108
478,1OT,2:49.0,,D. Theis makes 2-pt dunk from 2 ft (assist by J. Tatum),109,110
479,1OT,2:23.0,R. Covington misses 3-pt jump shot from 26 ft,,109,110
480,1OT,2:20.0,,Defensive rebound by G. Hayward,109,110
481,1OT,1:57.0,,J. Tatum misses 3-pt jump shot from 29 ft,109,110
482,1OT,1:55.0,Defensive rebound by R. Covington,,109,110
483,1OT,1:44.0,R. Westbrook misses 2-pt jump shot from 16 ft,,109,110
484,1OT,1:41.0,,Defensive rebound by J. Tatum,109,110
485,1OT,1:27.0,,Personal foul by P. Tucker (drawn by G. Hayward),109,110
486,1OT,1:27.0,Houston full timeout,,109,110
487,1OT,1:27.0,Instant Replay (Challenge: Stands),,109,110
488,1OT,1:21.0,,M. Smart misses 2-pt layup from 2 ft,109,110
489,1OT,1:19.0,Defensive rebound by J. Harden,,109,110
490,1OT,1:14.0,J. Harden misses 2-pt layup from 5 ft (block by D. Theis),,109,110
491,1OT,1:12.0,,Defensive rebound by J. Tatum,109,110
492,1OT,0:50.0,,J. Tatum misses 2-pt layup from 4 ft,109,110
493,1OT,0:49.0,,Offensive rebound by D. Theis,109,110
494,1OT,0:49.0,,D. Theis misses 2-pt layup at rim,109,110
495,1OT,0:48.0,,Offensive rebound by D. Theis,109,110
496,1OT,0:47.0,,Boston full timeout,109,110
497,1OT,0:33.0,,G. Hayward misses 3-pt jump shot from 24 ft,109,110
498,1OT,0:31.0,,Offensive rebound by M. Smart,109,110
499,1OT,0:29.0,,Turnover by M. Smart (lost ball; steal by J. Harden),109,110
500,1OT,0:24.0,Shooting foul by D. Theis (drawn by J. Harden),,109,110
501,1OT,0:24.0,J. Harden makes free throw 1 of 2,,110,110
502,1OT,0:24.0,J. Harden makes free throw 2 of 2,,111,110
503,1OT,0:03.0,,J. Brown misses 2-pt jump shot from 15 ft,111,110
504,1OT,0:00.0,,Offensive rebound by Team,111,110
