,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
380,4,5:09.0,Offensive foul by R. Langford (drawn by K. Lowry),,105,84
381,4,5:09.0,Turnover by R. Langford (offensive foul),,105,84
382,4,5:09.0,K. Walker enters the game for R. Langford,,105,84
383,4,4:56.0,,Shooting foul by B. Wanamaker (drawn by F. VanVleet),105,84
384,4,4:56.0,,F. VanVleet makes free throw 1 of 2,105,85
385,4,4:56.0,J. Tatum enters the game for B. Wanamaker,,105,85
386,4,4:56.0,,F. VanVleet makes free throw 2 of 2,105,86
387,4,4:51.0,Turnover by G. Hayward (lost ball; steal by F. VanVleet),,105,86
388,4,4:46.0,,F. VanVleet makes 2-pt layup from 1 ft,105,88
389,4,4:37.0,D. Theis makes 2-pt dunk from 1 ft (assist by J. Tatum),,107,88
390,4,4:25.0,,Shooting foul by D. Theis (drawn by C. Boucher),107,88
391,4,4:25.0,,C. Boucher makes free throw 1 of 2,107,89
392,4,4:25.0,,S. Johnson enters the game for O. Anunoby,107,89
393,4,4:25.0,,C. Boucher makes free throw 2 of 2,107,90
394,4,4:10.0,J. Brown misses 3-pt jump shot from 23 ft,,107,90
395,4,4:07.0,,Defensive rebound by P. McCaw,107,90
396,4,4:02.0,,S. Johnson misses 2-pt layup from 1 ft,107,90
397,4,4:00.0,Defensive rebound by Team,,107,90
398,4,3:42.0,K. Walker makes 2-pt layup from 3 ft,,109,90
399,4,3:42.0,Shooting foul by C. Boucher (drawn by K. Walker),,109,90
400,4,3:42.0,K. Walker misses free throw 1 of 1,,109,90
401,4,3:40.0,,Defensive rebound by C. Boucher,109,90
402,4,3:29.0,,F. VanVleet misses 3-pt jump shot from 29 ft,109,90
403,4,3:27.0,Defensive rebound by Team,,109,90
404,4,3:11.0,J. Brown makes 3-pt jump shot from 23 ft (assist by G. Hayward),,112,90
405,4,2:59.0,,Toronto full timeout,112,90
406,4,2:59.0,C. Edwards enters the game for J. Brown,,112,90
407,4,2:59.0,J. Green enters the game for G. Hayward,,112,90
408,4,2:59.0,S. Ojeleye enters the game for J. Tatum,,112,90
409,4,2:59.0,T. Waters enters the game for K. Walker,,112,90
410,4,2:59.0,,O. Brissett enters the game for K. Lowry,112,90
411,4,2:59.0,,T. Davis enters the game for P. McCaw,112,90
412,4,2:59.0,,M. Miller enters the game for F. VanVleet,112,90
413,4,2:53.0,,C. Boucher makes 2-pt layup from 2 ft (assist by T. Davis),112,92
414,4,2:39.0,S. Ojeleye misses 3-pt jump shot from 27 ft,,112,92
415,4,2:31.0,Offensive rebound by D. Theis,,112,92
416,4,2:31.0,D. Theis makes 2-pt layup at rim,,114,92
417,4,2:24.0,,T. Davis makes 2-pt layup from 1 ft,114,94
418,4,2:13.0,T. Waters misses 2-pt jump shot from 13 ft,,114,94
419,4,2:10.0,,Defensive rebound by C. Boucher,114,94
420,4,2:05.0,,S. Johnson makes 2-pt layup from 1 ft,114,96
421,4,1:49.0,Turnover by T. Waters (bad pass; steal by S. Johnson),,114,96
422,4,1:48.0,,S. Johnson makes 2-pt layup from 1 ft,114,98
423,4,1:48.0,Boston full timeout,,114,98
424,4,1:48.0,R. Langford enters the game for D. Theis,,114,98
425,4,1:42.0,S. Ojeleye misses 2-pt layup from 3 ft (block by O. Brissett),,114,98
426,4,1:42.0,Offensive rebound by Team,,114,98
427,4,1:31.0,T. Waters makes 2-pt jump shot from 22 ft,,116,98
428,4,1:23.0,,T. Davis makes 2-pt layup from 1 ft,116,100
429,4,0:59.0,T. Waters misses 3-pt jump shot from 32 ft,,116,100
430,4,0:56.0,,Defensive rebound by T. Davis,116,100
431,4,0:48.0,,S. Johnson makes 2-pt layup at rim,116,102
432,4,0:33.0,Turnover by J. Green (traveling),,116,102
433,4,0:25.0,,M. Miller misses 3-pt jump shot from 26 ft (block by J. Green),116,102
434,4,0:22.0,Defensive rebound by C. Edwards,,116,102
435,4,0:20.0,R. Langford misses 3-pt jump shot from 24 ft,,116,102
436,4,0:17.0,Offensive rebound by J. Green,,116,102
437,4,0:17.0,J. Green makes 2-pt layup at rim,,118,102
438,4,0:11.0,,Turnover by S. Johnson (lost ball; steal by C. Edwards),118,102
