,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
390,4,3:18.0,F. Ntilikina makes 2-pt jump shot from 8 ft,,117,120
391,4,2:58.0,,Personal foul by M. Morris (drawn by C. Osman),117,120
392,4,2:52.0,,C. Sexton misses 2-pt layup from 1 ft,117,120
393,4,2:49.0,Defensive rebound by F. Ntilikina,,117,120
394,4,2:46.0,M. Morris makes 3-pt jump shot from 27 ft (assist by E. Payton),,120,120
395,4,2:20.0,,C. Osman misses 2-pt jump shot from 5 ft,120,120
396,4,2:16.0,Defensive rebound by F. Ntilikina,,120,120
397,4,2:11.0,J. Randle makes 2-pt dunk from 1 ft (assist by E. Payton),,122,120
398,4,2:11.0,,Cleveland full timeout,122,120
399,4,1:56.0,,K. Love makes 2-pt jump shot from 20 ft,122,122
400,4,1:33.0,F. Ntilikina makes 3-pt jump shot from 24 ft (assist by J. Randle),,125,122
401,4,1:25.0,,C. Sexton makes 2-pt jump shot from 7 ft,125,124
402,4,1:06.0,B. Portis misses 3-pt jump shot from 25 ft,,125,124
403,4,1:02.0,Offensive rebound by M. Morris,,125,124
404,4,0:49.0,E. Payton misses 2-pt jump shot from 2 ft,,125,124
405,4,0:47.0,Offensive rebound by E. Payton,,125,124
406,4,0:45.0,New York full timeout,,125,124
407,4,0:39.0,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),,127,124
408,4,0:33.0,,C. Sexton makes 3-pt jump shot from 25 ft (assist by K. Love),127,127
409,4,0:13.0,M. Morris misses 2-pt jump shot from 22 ft,,127,127
410,4,0:09.0,Offensive rebound by F. Ntilikina,,127,127
411,4,0:03.0,Personal take foul by C. Osman (drawn by M. Morris),,127,127
412,4,0:03.0,New York full timeout,,127,127
413,4,0:03.0,,J. Henson enters the game for K. Love,127,127
414,4,0:00.0,M. Morris misses 2-pt jump shot from 19 ft,,127,127
415,4,0:00.0,Offensive rebound by Team,,127,127
416,1OT,4:45.0,,D. Garland makes 3-pt jump shot from 26 ft (assist by L. Nance),127,130
417,1OT,4:27.0,E. Payton misses 2-pt layup from 1 ft (block by L. Nance),,127,130
418,1OT,4:22.0,Offensive rebound by J. Randle,,127,130
419,1OT,4:20.0,J. Randle misses 3-pt jump shot from 24 ft,,127,130
420,1OT,4:18.0,,Defensive rebound by Team,127,130
421,1OT,3:56.0,,C. Osman misses 3-pt jump shot from 24 ft,127,130
422,1OT,3:54.0,Defensive rebound by E. Payton,,127,130
423,1OT,3:38.0,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),,129,130
424,1OT,3:16.0,,C. Sexton misses 2-pt layup from 2 ft,129,130
425,1OT,3:15.0,Defensive rebound by E. Payton,,129,130
426,1OT,3:10.0,F. Ntilikina misses 3-pt jump shot from 27 ft,,129,130
427,1OT,3:09.0,,Defensive rebound by L. Nance,129,130
428,1OT,2:47.0,,L. Nance makes 2-pt dunk from 2 ft (assist by K. Love),129,132
429,1OT,2:17.0,E. Payton makes 2-pt layup from 1 ft,,131,132
430,1OT,1:56.0,,K. Love misses 2-pt hook shot from 9 ft,131,132
431,1OT,1:55.0,Defensive rebound by E. Payton,,131,132
432,1OT,1:47.0,M. Morris misses 3-pt jump shot from 25 ft,,131,132
433,1OT,1:43.0,,Defensive rebound by L. Nance,131,132
434,1OT,1:37.0,,C. Sexton misses 2-pt layup from 1 ft,131,132
435,1OT,1:35.0,Defensive rebound by B. Portis,,131,132
436,1OT,1:34.0,J. Randle makes 2-pt jump shot from 9 ft (assist by E. Payton),,133,132
437,1OT,1:19.0,,K. Love makes 2-pt jump shot from 21 ft,133,134
438,1OT,1:19.0,,Instant Replay (Request: Ruling Stands),133,134
439,1OT,1:00.0,M. Morris makes 2-pt jump shot from 19 ft,,135,134
440,1OT,0:48.0,,Personal foul by M. Morris (drawn by C. Osman),135,134
441,1OT,0:35.0,,L. Nance misses 2-pt jump shot from 20 ft,135,134
442,1OT,0:34.0,,Offensive rebound by Team,135,134
443,1OT,0:34.0,,Turnover by Team (shot clock),135,134
444,1OT,0:34.0,New York full timeout,,135,134
445,1OT,0:34.0,,J. Henson enters the game for K. Love,135,134
446,1OT,0:13.0,M. Morris makes 2-pt jump shot from 18 ft,,137,134
447,1OT,0:13.0,,Cleveland full timeout,137,134
448,1OT,0:13.0,R. Bullock enters the game for B. Portis,,137,134
449,1OT,0:13.0,,K. Love enters the game for J. Henson,137,134
450,1OT,0:12.0,,D. Garland misses 2-pt jump shot from 20 ft,137,134
451,1OT,0:09.0,Defensive rebound by J. Randle,,137,134
452,1OT,0:08.0,Personal foul by C. Sexton (drawn by J. Randle),,137,134
453,1OT,0:07.0,Personal foul by C. Osman (drawn by M. Morris),,137,134
454,1OT,0:07.0,M. Morris makes free throw 1 of 2,,138,134
455,1OT,0:07.0,M. Morris makes free throw 2 of 2,,139,134
456,1OT,0:07.0,,Cleveland full timeout,139,134
457,1OT,0:06.0,,K. Love misses 3-pt jump shot from 32 ft,139,134
458,1OT,0:03.0,,Offensive rebound by L. Nance,139,134
459,1OT,0:00.0,,C. Osman misses 3-pt jump shot from 24 ft,139,134
460,1OT,0:00.0,,Offensive rebound by Team,139,134
