,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,LA LAKERS_ACTION,CLEVELAND_SCORE,LA LAKERS_SCORE
391,4,6:27.0,A. McKinnie misses 3-pt jump shot from 23 ft,,81,101
392,4,6:22.0,Offensive rebound by T. Thompson,,81,101
393,4,6:21.0,T. Thompson misses 2-pt layup from 3 ft,,81,101
394,4,6:18.0,Offensive rebound by K. Love,,81,101
395,4,6:15.0,C. Sexton makes 2-pt jump shot from 8 ft (assist by K. Love),,83,101
396,4,6:09.0,,L. James makes 2-pt layup at rim,83,103
397,4,5:50.0,K. Love misses 2-pt jump shot from 14 ft,,83,103
398,4,5:47.0,,Defensive rebound by D. Howard,83,103
399,4,5:36.0,,L. James makes 2-pt layup from 2 ft,83,105
400,4,5:36.0,,Shooting foul by T. Thompson (drawn by L. James),83,105
401,4,5:36.0,D. Garland enters the game for D. Exum,,83,105
402,4,5:36.0,C. Osman enters the game for A. McKinnie,,83,105
403,4,5:36.0,,K. Kuzma enters the game for Q. Cook,83,105
404,4,5:36.0,,L. James makes free throw 1 of 1,83,106
405,4,5:32.0,Personal take foul by A. Caruso (drawn by D. Garland),,83,106
406,4,5:32.0,,D. Green enters the game for L. James,83,106
407,4,5:25.0,Shooting foul by D. Howard (drawn by C. Sexton),,83,106
408,4,5:25.0,Technical foul by D. Howard,,83,106
409,4,5:25.0,K. Love makes technical free throw,,84,106
410,4,5:25.0,C. Sexton makes free throw 1 of 2,,85,106
411,4,5:25.0,T. Cook enters the game for K. Love,,85,106
412,4,5:25.0,D. Wade enters the game for T. Thompson,,85,106
413,4,5:25.0,C. Sexton makes free throw 2 of 2,,86,106
414,4,5:12.0,,D. Howard makes 2-pt dunk from 2 ft (assist by K. Kuzma),86,108
415,4,4:58.0,C. Osman misses 2-pt layup from 2 ft,,86,108
416,4,4:56.0,,Defensive rebound by D. Green,86,108
417,4,4:50.0,,K. Caldwell-Pope makes 3-pt jump shot from 29 ft (assist by D. Green),86,111
418,4,4:37.0,D. Garland makes 3-pt jump shot from 29 ft,,89,111
419,4,4:26.0,,A. Caruso makes 3-pt jump shot from 27 ft (assist by D. Howard),89,114
420,4,4:18.0,D. Garland makes 3-pt jump shot from 26 ft,,92,114
421,4,3:58.0,,D. Howard makes 3-pt jump shot from 28 ft (assist by K. Caldwell-Pope),92,117
422,4,3:46.0,D. Garland misses 2-pt jump shot from 19 ft,,92,117
423,4,3:43.0,,Defensive rebound by D. Green,92,117
424,4,3:25.0,,Turnover by K. Kuzma (bad pass; steal by D. Wade),92,117
425,4,3:19.0,D. Wade makes 2-pt dunk from 3 ft (assist by T. Cook),,94,117
426,4,3:19.0,Shooting foul by A. Caruso (drawn by D. Wade),,94,117
427,4,3:19.0,D. Exum enters the game for D. Garland,,94,117
428,4,3:19.0,A. McKinnie enters the game for C. Sexton,,94,117
429,4,3:19.0,,Q. Cook enters the game for K. Caldwell-Pope,94,117
430,4,3:19.0,,T. Daniels enters the game for A. Caruso,94,117
431,4,3:19.0,,J. Dudley enters the game for D. Green,94,117
432,4,3:19.0,,J. McGee enters the game for D. Howard,94,117
433,4,3:19.0,D. Wade misses free throw 1 of 1,,94,117
434,4,3:16.0,,Defensive rebound by J. Dudley,94,117
435,4,3:04.0,,Shooting foul by T. Cook (drawn by J. McGee),94,117
436,4,3:04.0,,J. McGee misses free throw 1 of 2,94,117
437,4,3:04.0,,Offensive rebound by Team,94,117
438,4,3:04.0,,J. McGee makes free throw 2 of 2,94,118
439,4,2:56.0,Shooting foul by Q. Cook (drawn by D. Exum),,94,118
440,4,2:56.0,,LA Lakers full timeout,94,118
441,4,2:56.0,D. Exum makes free throw 1 of 2,,95,118
442,4,2:56.0,D. Exum misses free throw 2 of 2,,95,118
443,4,2:54.0,,Defensive rebound by J. McGee,95,118
444,4,2:35.0,,K. Kuzma misses 3-pt jump shot from 26 ft,95,118
445,4,2:31.0,Defensive rebound by T. Cook,,95,118
446,4,2:15.0,Shooting foul by J. McGee (drawn by T. Cook),,95,118
447,4,2:15.0,T. Cook misses free throw 1 of 2,,95,118
448,4,2:15.0,Offensive rebound by Team,,95,118
449,4,2:15.0,,A. Caruso enters the game for K. Kuzma,95,118
450,4,2:15.0,T. Cook makes free throw 2 of 2,,96,118
451,4,2:06.0,,T. Daniels makes 3-pt jump shot from 28 ft (assist by Q. Cook),96,121
452,4,1:53.0,D. Exum misses 2-pt jump shot from 3 ft,,96,121
453,4,1:51.0,,Defensive rebound by J. McGee,96,121
454,4,1:43.0,,T. Daniels makes 3-pt jump shot from 28 ft (assist by J. Dudley),96,124
455,4,1:32.0,C. Osman misses 2-pt layup from 3 ft,,96,124
456,4,1:30.0,,Defensive rebound by T. Daniels,96,124
457,4,1:27.0,,Q. Cook makes 2-pt layup from 2 ft (assist by T. Daniels),96,126
458,4,1:19.0,D. Exum misses 3-pt jump shot from 26 ft,,96,126
459,4,1:15.0,,Defensive rebound by Q. Cook,96,126
460,4,1:10.0,,T. Daniels misses 3-pt jump shot from 25 ft,96,126
461,4,1:09.0,,Offensive rebound by T. Daniels,96,126
462,4,1:09.0,,Shooting foul by T. Cook (drawn by T. Daniels),96,126
463,4,1:09.0,,T. Daniels makes free throw 1 of 2,96,127
464,4,1:09.0,,T. Daniels makes free throw 2 of 2,96,128
465,4,0:50.0,C. Osman makes 3-pt jump shot from 26 ft (assist by A. McKinnie),,99,128
466,4,0:34.0,,Q. Cook misses 2-pt jump shot from 17 ft,99,128
467,4,0:31.0,Defensive rebound by D. Wade,,99,128
468,4,0:21.0,A. McKinnie misses 3-pt jump shot from 25 ft,,99,128
469,4,0:18.0,,Defensive rebound by Q. Cook,99,128
