,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHOENIX_ACTION,DETROIT_SCORE,PHOENIX_SCORE
379,4,1:57.0,,Defensive rebound by R. Rubio,109,101
380,4,1:50.0,,Shooting foul by T. Snell (drawn by R. Rubio),109,101
381,4,1:50.0,,R. Rubio misses free throw 1 of 2,109,101
382,4,1:50.0,,Offensive rebound by Team,109,101
383,4,1:50.0,,R. Rubio makes free throw 2 of 2,109,102
384,4,1:40.0,Offensive foul by D. Hall (drawn by D. Booker),,109,102
385,4,1:40.0,Turnover by D. Hall (offensive foul),,109,102
386,4,1:30.0,,C. Johnson makes 3-pt jump shot from 26 ft (assist by R. Rubio),109,105
387,4,1:08.0,B. Knight misses 3-pt jump shot from 28 ft,,109,105
388,4,1:05.0,,Defensive rebound by C. Johnson,109,105
389,4,1:01.0,,D. Booker makes 2-pt layup from 2 ft,109,107
390,4,1:01.0,Violation by Team (def goaltending),,109,107
391,4,1:01.0,Detroit full timeout,,109,107
392,4,1:01.0,S. Mykhailiuk enters the game for D. Hall,,109,107
393,4,0:40.0,D. Rose makes 2-pt jump shot from 9 ft,,111,107
394,4,0:31.0,,R. Rubio makes 2-pt layup from 3 ft,111,109
395,4,0:09.0,D. Rose makes 2-pt jump shot from 3 ft,,113,109
396,4,0:09.0,,Phoenix full timeout,113,109
397,4,0:09.0,L. Galloway enters the game for S. Mykhailiuk,,113,109
398,4,0:06.0,,D. Booker misses 3-pt jump shot from 25 ft,113,109
399,4,0:04.0,,Offensive rebound by D. Ayton,113,109
400,4,0:01.0,,D. Booker makes 2-pt jump shot from 22 ft (assist by D. Ayton),113,111
401,4,0:01.0,,Instant Replay (Request: Ruling Stands),113,111
402,4,0:01.0,Detroit full timeout,,113,111
403,4,0:01.0,S. Mykhailiuk enters the game for B. Knight,,113,111
404,4,0:01.0,,J. Carter enters the game for R. Rubio,113,111
405,4,0:01.0,Turnover by T. Snell (bad pass; steal by D. Ayton),,113,111
406,4,0:01.0,,Phoenix full timeout,113,111
