,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
388,4,7:07.0,,J. Harden misses 2-pt jump shot from 6 ft,92,108
389,4,7:05.0,Defensive rebound by W. Barton,,92,108
390,4,6:47.0,J. Murray misses 2-pt layup from 6 ft,,92,108
391,4,6:46.0,Offensive rebound by P. Millsap,,92,108
392,4,6:46.0,P. Millsap misses 2-pt layup from 1 ft,,92,108
393,4,6:46.0,,Defensive rebound by Team,92,108
394,4,6:46.0,Loose ball foul by P. Millsap (drawn by B. McLemore),,92,108
395,4,6:25.0,,J. Harden makes 3-pt jump shot from 25 ft,92,111
396,4,6:09.0,J. Murray misses 3-pt jump shot from 23 ft,,92,111
397,4,6:09.0,Offensive rebound by P. Millsap,,92,111
398,4,6:04.0,J. Murray makes 2-pt layup from 1 ft (assist by P. Millsap),,94,111
399,4,5:59.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),94,113
400,4,5:59.0,Denver full timeout,,94,113
401,4,5:59.0,,D. House enters the game for B. McLemore,94,113
402,4,5:52.0,J. Murray misses 2-pt layup from 2 ft,,94,113
403,4,5:50.0,,Defensive rebound by P. Tucker,94,113
404,4,5:40.0,,J. Harden misses 3-pt jump shot from 26 ft,94,113
405,4,5:37.0,Defensive rebound by W. Barton,,94,113
406,4,5:27.0,Personal foul by D. House (drawn by P. Millsap),,94,113
407,4,5:16.0,N. Jokić makes 2-pt jump shot from 18 ft,,96,113
408,4,4:59.0,,J. Harden misses 2-pt layup from 1 ft (block by W. Barton),96,113
409,4,4:58.0,,Offensive rebound by Team,96,113
410,4,4:50.0,,C. Capela misses 2-pt layup from 5 ft (block by P. Millsap),96,113
411,4,4:48.0,Defensive rebound by M. Beasley,,96,113
412,4,4:39.0,J. Murray misses 2-pt jump shot from 17 ft,,96,113
413,4,4:37.0,,Defensive rebound by P. Tucker,96,113
414,4,4:32.0,,Personal foul by N. Jokić (drawn by D. House),96,113
415,4,4:32.0,,R. Westbrook enters the game for E. Gordon,96,113
416,4,4:28.0,,R. Westbrook misses 2-pt layup from 2 ft (block by P. Millsap),96,113
417,4,4:27.0,Defensive rebound by Team,,96,113
418,4,4:27.0,Personal foul by R. Westbrook (drawn by N. Jokić),,96,113
419,4,4:10.0,W. Barton misses 2-pt jump shot from 9 ft,,96,113
420,4,4:10.0,Offensive rebound by Team,,96,113
421,4,4:10.0,,Loose ball foul by R. Westbrook (drawn by N. Jokić),96,113
422,4,4:03.0,N. Jokić misses 2-pt jump shot from 15 ft,,96,113
423,4,4:01.0,,Defensive rebound by J. Harden,96,113
424,4,3:45.0,,Shooting foul by W. Barton (drawn by J. Harden),96,113
425,4,3:45.0,,J. Harden makes free throw 1 of 2,96,114
426,4,3:45.0,J. Hernangómez enters the game for W. Barton,,96,114
427,4,3:45.0,M. Morris enters the game for N. Jokić,,96,114
428,4,3:45.0,M. Porter enters the game for P. Millsap,,96,114
429,4,3:45.0,J. Vanderbilt enters the game for J. Murray,,96,114
430,4,3:45.0,,J. Harden makes free throw 2 of 2,96,115
431,4,3:45.0,,I. Hartenstein enters the game for C. Capela,96,115
432,4,3:34.0,Turnover by M. Beasley (traveling),,96,115
433,4,3:24.0,,J. Harden makes 3-pt jump shot from 27 ft,96,118
434,4,3:21.0,,Violation by Team (delay of game),96,118
435,4,3:10.0,Turnover by J. Vanderbilt (off goaltending),,96,118
436,4,3:10.0,,G. Clark enters the game for J. Harden,96,118
437,4,3:10.0,,C. Clemons enters the game for P. Tucker,96,118
438,4,3:10.0,,A. Rivers enters the game for R. Westbrook,96,118
439,4,2:57.0,,D. House makes 2-pt layup from 1 ft (assist by C. Clemons),96,120
440,4,2:47.0,M. Morris misses 2-pt jump shot from 9 ft,,96,120
441,4,2:43.0,,Defensive rebound by G. Clark,96,120
442,4,2:33.0,,Turnover by C. Clemons (bad pass; steal by M. Morris),96,120
443,4,2:31.0,Shooting foul by C. Clemons (drawn by M. Beasley),,96,120
444,4,2:31.0,M. Beasley makes free throw 1 of 2,,97,120
445,4,2:31.0,M. Beasley makes free throw 2 of 2,,98,120
446,4,2:18.0,,C. Clemons makes 3-pt jump shot from 27 ft,98,123
447,4,2:05.0,M. Porter misses 3-pt jump shot from 26 ft,,98,123
448,4,2:02.0,,Defensive rebound by Team,98,123
449,4,1:48.0,,G. Clark makes 3-pt jump shot from 23 ft (assist by D. House),98,126
450,4,1:48.0,Denver full timeout,,98,126
451,4,1:48.0,V. Čančar enters the game for M. Beasley,,98,126
452,4,1:40.0,J. Vanderbilt makes 2-pt layup from 1 ft (assist by M. Morris),,100,126
453,4,1:33.0,,Shooting foul by J. Vanderbilt (drawn by I. Hartenstein),100,126
454,4,1:33.0,,I. Hartenstein makes free throw 1 of 2,100,127
455,4,1:33.0,,I. Hartenstein makes free throw 2 of 2,100,128
456,4,1:24.0,M. Morris makes 2-pt jump shot from 9 ft,,102,128
457,4,1:03.0,,C. Clemons misses 3-pt jump shot from 28 ft,102,128
458,4,1:01.0,,Offensive rebound by I. Hartenstein,102,128
459,4,1:01.0,,I. Hartenstein makes 2-pt layup from 1 ft,102,130
460,4,0:49.0,M. Morris makes 2-pt layup from 1 ft,,104,130
461,4,0:32.0,,Turnover by C. Clemons (bad pass),104,130
462,4,0:22.0,M. Morris misses 3-pt jump shot from 25 ft,,104,130
463,4,0:21.0,,Defensive rebound by I. Hartenstein,104,130
