,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
370,4,5:25.0,,Turnover by K. Porziņģis (offensive foul),86,109
371,4,5:25.0,J. Konchar enters the game for J. Jackson,,86,109
372,4,5:16.0,D. Brooks makes 2-pt jump shot from 12 ft (assist by J. Morant),,88,109
373,4,4:54.0,,J. Jackson misses 2-pt jump shot from 13 ft,88,109
374,4,4:53.0,Defensive rebound by K. Anderson,,88,109
375,4,4:47.0,J. Konchar misses 2-pt layup from 5 ft (block by K. Porziņģis),,88,109
376,4,4:45.0,,Defensive rebound by J. Barea,88,109
377,4,4:36.0,,J. Barea misses 3-pt jump shot from 26 ft,88,109
378,4,4:32.0,Defensive rebound by J. Morant,,88,109
379,4,4:28.0,Turnover by J. Morant (bad pass; steal by D. Wright),,88,109
380,4,4:20.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,88,109
381,4,4:19.0,Defensive rebound by K. Anderson,,88,109
382,4,4:12.0,K. Anderson misses 3-pt jump shot from 24 ft,,88,109
383,4,4:09.0,,Defensive rebound by K. Porziņģis,88,109
384,4,4:09.0,,Dallas full timeout,88,109
385,4,4:09.0,M. Guduric enters the game for K. Anderson,,88,109
386,4,4:09.0,A. Tolliver enters the game for D. Brooks,,88,109
387,4,4:09.0,J. Uthoff enters the game for J. Morant,,88,109
388,4,4:09.0,Y. Watanabe enters the game for J. Valančiūnas,,88,109
389,4,4:09.0,,B. Marjanović enters the game for K. Porziņģis,88,109
390,4,3:53.0,,B. Marjanović makes 2-pt layup from 5 ft (assist by J. Barea),88,111
391,4,3:42.0,Turnover by A. Tolliver (bad pass; steal by D. Wright),,88,111
392,4,3:34.0,,Shooting foul by M. Guduric (drawn by B. Marjanović),88,111
393,4,3:34.0,,B. Marjanović makes free throw 1 of 2,88,112
394,4,3:34.0,,M. Kidd-Gilchrist enters the game for D. Wright,88,112
395,4,3:34.0,,B. Marjanović makes free throw 2 of 2,88,113
396,4,3:22.0,M. Guduric misses 3-pt jump shot from 26 ft,,88,113
397,4,3:19.0,Offensive rebound by Y. Watanabe,,88,113
398,4,3:13.0,Turnover by J. Konchar (bad pass; steal by C. Lee),,88,113
399,4,3:07.0,,Turnover by C. Lee (bad pass; steal by Y. Watanabe),88,113
400,4,3:02.0,J. Uthoff makes 2-pt jump shot from 12 ft (assist by M. Guduric),,90,113
401,4,2:44.0,,J. Barea misses 2-pt layup from 3 ft,90,113
402,4,2:41.0,,Offensive rebound by B. Marjanović,90,113
403,4,2:39.0,,B. Marjanović makes 2-pt layup from 1 ft,90,115
404,4,2:30.0,Y. Watanabe makes 2-pt layup from 1 ft (assist by J. Konchar),,92,115
405,4,2:16.0,,B. Marjanović misses 3-pt jump shot from 25 ft,92,115
406,4,2:15.0,,Offensive rebound by C. Lee,92,115
407,4,2:06.0,,C. Lee makes 3-pt jump shot from 26 ft,92,118
408,4,1:53.0,J. Uthoff misses 3-pt jump shot from 26 ft,,92,118
409,4,1:52.0,Offensive rebound by Y. Watanabe,,92,118
410,4,1:52.0,Turnover by Y. Watanabe (out of bounds lost ball),,92,118
411,4,1:30.0,,J. Barea misses 3-pt jump shot from 25 ft,92,118
412,4,1:27.0,Defensive rebound by J. Konchar,,92,118
413,4,1:24.0,Y. Watanabe makes 2-pt layup from 4 ft (assist by J. Konchar),,94,118
414,4,1:13.0,,Turnover by C. Lee (bad pass; steal by A. Tolliver),94,118
415,4,1:10.0,J. Uthoff misses 2-pt layup from 2 ft,,94,118
416,4,1:09.0,Offensive rebound by J. Uthoff,,94,118
417,4,1:08.0,Shooting foul by B. Marjanović (drawn by J. Uthoff),,94,118
418,4,1:08.0,J. Uthoff makes free throw 1 of 2,,95,118
419,4,1:08.0,J. Uthoff makes free throw 2 of 2,,96,118
420,4,0:54.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 26 ft,96,118
421,4,0:51.0,Defensive rebound by M. Guduric,,96,118
422,4,0:49.0,Turnover by M. Guduric (traveling),,96,118
423,4,0:40.0,,B. Marjanović makes 3-pt jump shot from 25 ft (assist by J. Barea),96,121
424,4,0:28.0,J. Uthoff misses 3-pt jump shot from 26 ft,,96,121
425,4,0:26.0,,Defensive rebound by Team,96,121
426,4,0:02.0,,Turnover by Team (shot clock),96,121
