,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
373,4,8:49.0,K. Oubre misses 2-pt layup from 8 ft,,94,110
374,4,8:45.0,,Defensive rebound by D. Schröder,94,110
375,4,8:32.0,,S. Gilgeous-Alexander makes 2-pt layup from 4 ft (assist by D. Bazley),94,112
376,4,8:15.0,R. Rubio makes 2-pt jump shot from 19 ft,,96,112
377,4,7:58.0,,D. Schröder misses 2-pt jump shot from 15 ft,96,112
378,4,7:56.0,Defensive rebound by A. Baynes,,96,112
379,4,7:52.0,D. Booker makes 2-pt layup from 3 ft (assist by R. Rubio),,98,112
380,4,7:38.0,,S. Gilgeous-Alexander makes 2-pt layup from 5 ft,98,114
381,4,7:26.0,D. Booker misses 2-pt jump shot from 12 ft (block by D. Bazley),,98,114
382,4,7:22.0,Offensive rebound by R. Rubio,,98,114
383,4,7:20.0,R. Rubio misses 2-pt jump shot from 10 ft,,98,114
384,4,7:18.0,,Defensive rebound by S. Adams,98,114
385,4,7:17.0,,Oklahoma City full timeout,98,114
386,4,7:17.0,T. Jerome enters the game for R. Rubio,,98,114
387,4,7:17.0,,D. Gallinari enters the game for S. Adams,98,114
388,4,7:17.0,,N. Noel enters the game for D. Bazley,98,114
389,4,7:17.0,,C. Paul enters the game for S. Gilgeous-Alexander,98,114
390,4,7:09.0,,Turnover by D. Schröder (bad pass; steal by K. Oubre),98,114
391,4,7:04.0,K. Oubre misses 2-pt layup from 6 ft (block by N. Noel),,98,114
392,4,7:01.0,,Defensive rebound by D. Schröder,98,114
393,4,6:51.0,,A. Nader makes 3-pt jump shot from 26 ft (assist by C. Paul),98,117
394,4,6:30.0,D. Šarić misses 3-pt jump shot from 26 ft,,98,117
395,4,6:28.0,Offensive rebound by D. Booker,,98,117
396,4,6:20.0,K. Oubre misses 3-pt jump shot from 26 ft,,98,117
397,4,6:17.0,,Defensive rebound by D. Schröder,98,117
398,4,6:05.0,,Turnover by C. Paul (bad pass; steal by D. Šarić),98,117
399,4,6:04.0,Turnover by D. Booker (palming),,98,117
400,4,6:04.0,C. Diallo enters the game for A. Baynes,,98,117
401,4,6:04.0,,S. Gilgeous-Alexander enters the game for D. Schröder,98,117
402,4,5:53.0,,C. Paul misses 2-pt jump shot from 10 ft,98,117
403,4,5:50.0,Defensive rebound by C. Diallo,,98,117
404,4,5:45.0,C. Diallo makes 2-pt dunk from 1 ft (assist by D. Booker),,100,117
405,4,5:18.0,,D. Gallinari misses 2-pt jump shot from 23 ft,100,117
406,4,5:16.0,Defensive rebound by D. Šarić,,100,117
407,4,5:10.0,Turnover by D. Booker (lost ball; steal by A. Nader),,100,117
408,4,5:00.0,,S. Gilgeous-Alexander makes 2-pt layup from 5 ft,100,119
409,4,4:49.0,Personal foul by A. Nader (drawn by D. Booker),,100,119
410,4,4:49.0,M. Bridges enters the game for D. Booker,,100,119
411,4,4:49.0,J. Carter enters the game for K. Oubre,,100,119
412,4,4:49.0,,D. Schröder enters the game for A. Nader,100,119
413,4,4:37.0,C. Diallo misses 2-pt hook shot from 9 ft,,100,119
414,4,4:35.0,Offensive rebound by D. Šarić,,100,119
415,4,4:22.0,J. Carter misses 2-pt jump shot from 19 ft,,100,119
416,4,4:21.0,Offensive rebound by Team,,100,119
417,4,4:21.0,E. Okobo enters the game for D. Šarić,,100,119
418,4,4:16.0,Turnover by C. Diallo (bad pass; steal by C. Paul),,100,119
419,4,4:10.0,,Turnover by C. Paul (lost ball; steal by E. Okobo),100,119
420,4,4:02.0,M. Bridges misses 3-pt jump shot from 24 ft,,100,119
421,4,4:01.0,Offensive rebound by M. Bridges,,100,119
422,4,3:59.0,T. Jerome misses 3-pt jump shot from 28 ft,,100,119
423,4,3:55.0,Offensive rebound by J. Carter,,100,119
424,4,3:47.0,C. Diallo makes 2-pt layup from 2 ft (assist by J. Carter),,102,119
425,4,3:47.0,,Oklahoma City full timeout,102,119
426,4,3:38.0,,Personal foul by J. Carter (drawn by S. Gilgeous-Alexander),102,119
427,4,3:29.0,,Turnover by C. Paul (lost ball; steal by E. Okobo),102,119
428,4,3:25.0,E. Okobo misses 2-pt layup from 4 ft,,102,119
429,4,3:23.0,Offensive rebound by E. Okobo,,102,119
430,4,3:18.0,J. Carter misses 3-pt jump shot from 26 ft,,102,119
431,4,3:16.0,Offensive rebound by Team,,102,119
432,4,3:16.0,,D. Bazley enters the game for D. Gallinari,102,119
433,4,3:16.0,,A. Nader enters the game for C. Paul,102,119
434,4,3:05.0,M. Bridges misses 2-pt jump shot from 9 ft,,102,119
435,4,3:01.0,Offensive rebound by J. Carter,,102,119
436,4,2:55.0,T. Jerome misses 2-pt jump shot from 11 ft,,102,119
437,4,2:52.0,Offensive rebound by T. Jerome,,102,119
438,4,2:50.0,C. Diallo makes 2-pt layup from 1 ft (assist by T. Jerome),,104,119
439,4,2:21.0,,D. Bazley misses 2-pt jump shot from 12 ft,104,119
440,4,2:18.0,Defensive rebound by J. Carter,,104,119
441,4,2:15.0,Shooting foul by S. Gilgeous-Alexander (drawn by J. Carter),,104,119
442,4,2:15.0,J. Carter makes free throw 1 of 2,,105,119
443,4,2:15.0,J. Carter makes free throw 2 of 2,,106,119
444,4,1:54.0,,D. Schröder makes 2-pt jump shot from 6 ft,106,121
445,4,1:54.0,,Shooting foul by E. Okobo (drawn by D. Schröder),106,121
446,4,1:54.0,,D. Schröder makes free throw 1 of 1,106,122
447,4,1:47.0,Turnover by C. Diallo (bad pass; steal by D. Bazley),,106,122
448,4,1:40.0,,A. Nader misses 2-pt layup from 6 ft,106,122
449,4,1:39.0,,Offensive rebound by A. Nader,106,122
450,4,1:39.0,,A. Nader misses 2-pt layup from 3 ft (block by E. Okobo),106,122
451,4,1:39.0,,Offensive rebound by Team,106,122
452,4,1:39.0,,D. Burton enters the game for N. Noel,106,122
453,4,1:39.0,,Violation by Team (delay of game),106,122
454,4,1:33.0,,A. Nader misses 3-pt jump shot from 26 ft,106,122
455,4,1:30.0,Defensive rebound by C. Diallo,,106,122
456,4,1:07.0,J. Carter misses 2-pt jump shot from 5 ft (block by D. Bazley),,106,122
457,4,1:07.0,Offensive rebound by Team,,106,122
458,4,1:07.0,Turnover by Team (shot clock),,106,122
459,4,1:07.0,,T. Ferguson enters the game for S. Gilgeous-Alexander,106,122
460,4,1:07.0,,M. Muscala enters the game for D. Schröder,106,122
461,4,0:53.0,,D. Burton makes 2-pt layup from 6 ft,106,124
462,4,0:35.0,T. Jerome misses 2-pt jump shot from 6 ft,,106,124
463,4,0:32.0,,Defensive rebound by D. Bazley,106,124
464,4,0:12.0,,D. Bazley makes 2-pt dunk at rim,106,126
465,4,0:00.0,E. Okobo makes 2-pt layup from 4 ft (assist by C. Diallo),,108,126
