,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
388,4,3:39.0,,K. Love makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),96,94
389,4,3:39.0,,Shooting foul by M. Smart (drawn by K. Love),96,94
390,4,3:39.0,,K. Love makes free throw 1 of 1,96,95
391,4,3:34.0,Boston full timeout,,96,95
392,4,3:34.0,,Cleveland full timeout,96,95
393,4,3:18.0,J. Tatum makes 2-pt layup from 1 ft,,98,95
394,4,2:59.0,,C. Sexton makes 2-pt jump shot from 2 ft,98,97
395,4,2:38.0,Shooting foul by K. Love (drawn by M. Smart),,98,97
396,4,2:38.0,M. Smart makes free throw 1 of 2,,99,97
397,4,2:38.0,M. Smart makes free throw 2 of 2,,100,97
398,4,2:31.0,,Turnover by C. Sexton (traveling),100,97
399,4,2:15.0,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by J. Tatum),,103,97
400,4,2:05.0,,Personal foul by M. Smart (drawn by C. Sexton),103,97
401,4,1:54.0,,C. Sexton misses 3-pt jump shot from 28 ft,103,97
402,4,1:51.0,Defensive rebound by S. Ojeleye,,103,97
403,4,1:36.0,J. Tatum misses 3-pt jump shot from 26 ft,,103,97
404,4,1:33.0,Offensive rebound by D. Theis,,103,97
405,4,1:27.0,M. Smart makes 2-pt jump shot from 4 ft,,105,97
406,4,1:27.0,,Cleveland full timeout,105,97
407,4,1:21.0,,Turnover by K. Love (bad pass; steal by M. Smart),105,97
408,4,1:11.0,Turnover by B. Wanamaker (palming),,105,97
409,4,1:00.0,,K. Love makes 3-pt jump shot from 29 ft (assist by C. Osman),105,100
410,4,0:53.0,Personal take foul by M. Dellavedova (drawn by S. Ojeleye),,105,100
411,4,0:48.0,Personal foul by C. Sexton (drawn by M. Smart),,105,100
412,4,0:48.0,M. Smart makes free throw 1 of 2,,106,100
413,4,0:48.0,G. Williams enters the game for D. Theis,,106,100
414,4,0:48.0,M. Smart makes free throw 2 of 2,,107,100
415,4,0:39.0,,M. Dellavedova misses 2-pt layup at rim,107,100
416,4,0:38.0,,Offensive rebound by L. Nance,107,100
417,4,0:38.0,,Shooting foul by G. Williams (drawn by L. Nance),107,100
418,4,0:38.0,,L. Nance makes free throw 1 of 2,107,101
419,4,0:38.0,,L. Nance misses free throw 2 of 2,107,101
420,4,0:32.0,Defensive rebound by J. Tatum,,107,101
421,4,0:31.0,Personal foul by C. Sexton (drawn by J. Tatum),,107,101
422,4,0:31.0,J. Tatum misses free throw 1 of 2,,107,101
423,4,0:31.0,Offensive rebound by Team,,107,101
424,4,0:31.0,J. Tatum makes free throw 2 of 2,,108,101
425,4,0:31.0,,Cleveland full timeout,108,101
426,4,0:25.0,,C. Sexton makes 2-pt jump shot from 10 ft (assist by C. Osman),108,103
427,4,0:20.0,Personal take foul by K. Love (drawn by J. Tatum),,108,103
428,4,0:20.0,J. Tatum makes free throw 1 of 2,,109,103
429,4,0:20.0,J. Tatum makes free throw 2 of 2,,110,103
430,4,0:13.0,,C. Sexton makes 3-pt jump shot from 26 ft,110,106
431,4,0:12.0,Personal foul by K. Love (drawn by M. Smart),,110,106
432,4,0:12.0,Instant Replay (Request: Ruling Stands),,110,106
433,4,0:12.0,M. Smart makes free throw 1 of 2,,111,106
434,4,0:12.0,M. Smart makes free throw 2 of 2,,112,106
435,4,0:04.0,,C. Sexton misses 3-pt jump shot from 26 ft,112,106
436,4,0:01.0,Defensive rebound by G. Williams,,112,106
