,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
380,4,9:25.0,,C. LeVert misses 2-pt layup from 2 ft,68,82
381,4,9:25.0,,Offensive rebound by Team,68,82
382,4,9:22.0,,Turnover by C. LeVert (back court),68,82
383,4,9:07.0,F. VanVleet makes 3-pt jump shot from 25 ft,,71,82
384,4,8:46.0,,Turnover by J. Harris (out of bounds lost ball),71,82
385,4,8:46.0,P. Siakam enters the game for T. Davis,,71,82
386,4,8:35.0,F. VanVleet misses 2-pt jump shot from 18 ft,,71,82
387,4,8:32.0,,Defensive rebound by J. Harris,71,82
388,4,8:21.0,,G. Temple misses 3-pt jump shot from 24 ft,71,82
389,4,8:18.0,,Offensive rebound by C. LeVert,71,82
390,4,8:18.0,,C. LeVert makes 2-pt layup at rim,71,84
391,4,7:54.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by P. McCaw),,73,84
392,4,7:53.0,Violation by Team (delay of game),,73,84
393,4,7:45.0,,Turnover by (8 sec),73,84
394,4,7:45.0,,S. Dinwiddie enters the game for C. LeVert,73,84
395,4,7:24.0,F. VanVleet misses 3-pt jump shot from 25 ft,,73,84
396,4,7:18.0,,Defensive rebound by S. Dinwiddie,73,84
397,4,7:18.0,,Brooklyn full timeout,73,84
398,4,7:18.0,O. Anunoby enters the game for P. McCaw,,73,84
399,4,7:18.0,,T. Prince enters the game for W. Chandler,73,84
400,4,7:02.0,,J. Harris makes 2-pt jump shot from 18 ft (assist by G. Temple),73,86
401,4,6:47.0,Personal foul by G. Temple (drawn by F. VanVleet),,73,86
402,4,6:47.0,K. Lowry enters the game for R. Hollis-Jefferson,,73,86
403,4,6:45.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by K. Lowry),,76,86
404,4,6:19.0,,D. Jordan misses 2-pt dunk from 1 ft,76,86
405,4,6:17.0,Defensive rebound by K. Lowry,,76,86
406,4,6:05.0,P. Siakam misses 3-pt jump shot from 25 ft,,76,86
407,4,6:00.0,,Defensive rebound by G. Temple,76,86
408,4,5:52.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,76,86
409,4,5:49.0,,Offensive rebound by D. Jordan,76,86
410,4,5:38.0,,S. Dinwiddie makes 2-pt jump shot from 9 ft (assist by T. Prince),76,88
411,4,5:22.0,S. Ibaka misses 3-pt jump shot from 25 ft,,76,88
412,4,5:18.0,,Defensive rebound by S. Dinwiddie,76,88
413,4,5:14.0,,S. Dinwiddie makes 2-pt jump shot from 10 ft,76,90
414,4,5:14.0,,Shooting foul by S. Ibaka (drawn by S. Dinwiddie),76,90
415,4,5:14.0,,W. Chandler enters the game for J. Harris,76,90
416,4,5:14.0,,C. LeVert enters the game for G. Temple,76,90
417,4,5:14.0,,S. Dinwiddie makes free throw 1 of 1,76,91
418,4,4:56.0,Personal foul by W. Chandler (drawn by S. Ibaka),,76,91
419,4,4:53.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),,79,91
420,4,4:29.0,,W. Chandler misses 3-pt jump shot from 24 ft,79,91
421,4,4:29.0,,Offensive rebound by Team,79,91
422,4,4:29.0,Loose ball foul by S. Ibaka (drawn by D. Jordan),,79,91
423,4,4:29.0,,J. Harris enters the game for D. Jordan,79,91
424,4,4:18.0,,S. Dinwiddie misses 2-pt layup from 3 ft,79,91
425,4,4:16.0,Defensive rebound by S. Ibaka,,79,91
426,4,4:13.0,F. VanVleet makes 2-pt layup from 2 ft,,81,91
427,4,4:13.0,Shooting foul by C. LeVert (drawn by F. VanVleet),,81,91
428,4,4:13.0,F. VanVleet makes free throw 1 of 1,,82,91
429,4,4:03.0,,C. LeVert makes 2-pt layup from 1 ft (assist by J. Harris),82,93
430,4,3:55.0,K. Lowry misses 3-pt jump shot from 25 ft,,82,93
431,4,3:52.0,,Defensive rebound by T. Prince,82,93
432,4,3:40.0,,C. LeVert makes 2-pt layup from 2 ft (assist by W. Chandler),82,95
433,4,3:40.0,Toronto full timeout,,82,95
434,4,3:15.0,F. VanVleet misses 2-pt jump shot from 9 ft,,82,95
435,4,3:13.0,,Defensive rebound by J. Harris,82,95
436,4,2:53.0,,Turnover by C. LeVert (lost ball; steal by F. VanVleet),82,95
437,4,2:46.0,O. Anunoby misses 3-pt jump shot from 23 ft,,82,95
438,4,2:42.0,,Defensive rebound by W. Chandler,82,95
439,4,2:21.0,,Turnover by Team (shot clock),82,95
440,4,2:10.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by P. Siakam),,85,95
441,4,1:55.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by T. Prince),85,98
442,4,1:47.0,Shooting foul by W. Chandler (drawn by S. Ibaka),,85,98
443,4,1:47.0,S. Ibaka makes free throw 1 of 2,,86,98
444,4,1:47.0,S. Ibaka makes free throw 2 of 2,,87,98
445,4,1:24.0,,W. Chandler makes 3-pt jump shot from 22 ft (assist by C. LeVert),87,101
446,4,1:13.0,F. VanVleet makes 2-pt layup from 1 ft (assist by K. Lowry),,89,101
447,4,1:13.0,Shooting foul by C. LeVert (drawn by F. VanVleet),,89,101
448,4,1:13.0,F. VanVleet makes free throw 1 of 1,,90,101
449,4,0:50.0,,T. Prince misses 3-pt jump shot from 23 ft,90,101
450,4,0:46.0,Defensive rebound by K. Lowry,,90,101
451,4,0:42.0,F. VanVleet misses 3-pt jump shot from 28 ft,,90,101
452,4,0:40.0,Offensive rebound by Team,,90,101
453,4,0:40.0,,Loose ball foul by J. Harris (drawn by S. Ibaka),90,101
454,4,0:40.0,S. Ibaka makes free throw 1 of 2,,91,101
455,4,0:40.0,S. Ibaka misses free throw 2 of 2,,91,101
456,4,0:37.0,,Defensive rebound by W. Chandler,91,101
457,4,0:34.0,,Brooklyn full timeout,91,101
458,4,0:34.0,,Brooklyn full timeout,91,101
459,4,0:34.0,,G. Temple enters the game for W. Chandler,91,101
460,4,0:15.0,,Turnover by Team (shot clock),91,101
461,4,0:12.0,S. Ibaka misses 3-pt jump shot from 25 ft,,91,101
462,4,0:08.0,,Defensive rebound by J. Harris,91,101
