,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
390,4,8:50.0,J. Tatum makes technical free throw,,91,74
391,4,8:50.0,J. Brown enters the game for J. Green,,91,74
392,4,8:50.0,D. Theis enters the game for R. Williams,,91,74
393,4,8:50.0,,T. Rozier enters the game for D. Graham,91,74
394,4,8:36.0,,Turnover by M. Monk (lost ball; steal by B. Wanamaker),91,74
395,4,8:14.0,M. Smart misses 2-pt hook shot from 5 ft,,91,74
396,4,8:12.0,,Defensive rebound by T. Rozier,91,74
397,4,8:09.0,,Personal foul by D. Theis (drawn by B. Biyombo),91,74
398,4,8:09.0,,P. Washington enters the game for B. Biyombo,91,74
399,4,7:59.0,,T. Rozier misses 3-pt jump shot from 29 ft,91,74
400,4,7:54.0,Defensive rebound by D. Theis,,91,74
401,4,7:46.0,Shooting foul by P. Washington (drawn by B. Wanamaker),,91,74
402,4,7:46.0,B. Wanamaker makes free throw 1 of 2,,92,74
403,4,7:46.0,B. Wanamaker makes free throw 2 of 2,,93,74
404,4,7:33.0,,P. Washington misses 2-pt layup from 5 ft (block by D. Theis),93,74
405,4,7:33.0,,Offensive rebound by Team,93,74
406,4,7:33.0,J. Green enters the game for J. Tatum,,93,74
407,4,7:33.0,,D. Graham enters the game for M. Monk,93,74
408,4,7:31.0,,D. Graham misses 3-pt jump shot from 26 ft,93,74
409,4,7:28.0,Defensive rebound by M. Smart,,93,74
410,4,7:16.0,J. Green makes 2-pt dunk from 2 ft (assist by D. Theis),,95,74
411,4,7:02.0,,Turnover by M. Bridges (traveling),95,74
412,4,6:49.0,D. Theis misses 2-pt layup from 2 ft,,95,74
413,4,6:45.0,Offensive rebound by D. Theis,,95,74
414,4,6:45.0,D. Theis misses 2-pt layup at rim,,95,74
415,4,6:44.0,,Defensive rebound by P. Washington,95,74
416,4,6:36.0,,D. Bacon makes 3-pt jump shot from 23 ft (assist by D. Graham),95,77
417,4,6:10.0,M. Smart makes 2-pt layup from 1 ft,,97,77
418,4,6:10.0,Shooting foul by P. Washington (drawn by M. Smart),,97,77
419,4,6:10.0,,Charlotte full timeout,97,77
420,4,6:10.0,,W. Hernangómez enters the game for D. Bacon,97,77
421,4,6:10.0,,C. Martin enters the game for M. Bridges,97,77
422,4,6:10.0,,C. Martin enters the game for T. Rozier,97,77
423,4,6:10.0,,M. Williams enters the game for P. Washington,97,77
424,4,6:10.0,M. Smart makes free throw 1 of 1,,98,77
425,4,5:51.0,,C. Martin misses 2-pt layup from 3 ft,98,77
426,4,5:50.0,Defensive rebound by B. Wanamaker,,98,77
427,4,5:43.0,M. Smart misses 3-pt jump shot from 26 ft,,98,77
428,4,5:41.0,,Defensive rebound by M. Williams,98,77
429,4,5:34.0,,Personal foul by D. Theis (drawn by W. Hernangómez),98,77
430,4,5:34.0,V. Poirier enters the game for D. Theis,,98,77
431,4,5:26.0,,Turnover by W. Hernangómez (lost ball; steal by B. Wanamaker),98,77
432,4,5:21.0,J. Green makes 2-pt dunk from 1 ft (assist by B. Wanamaker),,100,77
433,4,5:07.0,,Turnover by C. Martin (bad pass; steal by V. Poirier),100,77
434,4,5:04.0,Turnover by V. Poirier (traveling),,100,77
435,4,4:50.0,,W. Hernangómez misses 2-pt layup from 3 ft (block by V. Poirier),100,77
436,4,4:49.0,Defensive rebound by J. Brown,,100,77
437,4,4:41.0,J. Brown misses 3-pt jump shot from 25 ft,,100,77
438,4,4:37.0,,Defensive rebound by C. Martin,100,77
439,4,4:30.0,,Shooting foul by V. Poirier (drawn by C. Martin),100,77
440,4,4:30.0,,C. Martin misses free throw 1 of 2,100,77
441,4,4:30.0,,Offensive rebound by Team,100,77
442,4,4:30.0,C. Edwards enters the game for M. Smart,,100,77
443,4,4:30.0,,M. Bridges enters the game for D. Graham,100,77
444,4,4:30.0,,M. Monk enters the game for M. Williams,100,77
445,4,4:30.0,,C. Martin makes free throw 2 of 2,100,78
446,4,4:08.0,Shooting foul by C. Martin (drawn by J. Green),,100,78
447,4,4:08.0,J. Green makes free throw 1 of 2,,101,78
448,4,4:08.0,S. Ojeleye enters the game for J. Brown,,101,78
449,4,4:08.0,J. Green makes free throw 2 of 2,,102,78
450,4,3:53.0,,W. Hernangómez makes 2-pt dunk from 2 ft (assist by C. Martin),102,80
451,4,3:35.0,J. Green misses 3-pt jump shot from 26 ft,,102,80
452,4,3:33.0,,Defensive rebound by M. Bridges,102,80
453,4,3:19.0,,W. Hernangómez makes 3-pt jump shot from 26 ft (assist by C. Martin),102,83
454,4,2:58.0,C. Edwards misses 3-pt jump shot from 28 ft,,102,83
455,4,2:56.0,Offensive rebound by V. Poirier,,102,83
456,4,2:49.0,J. Green misses 2-pt layup from 2 ft,,102,83
457,4,2:43.0,Offensive rebound by V. Poirier,,102,83
458,4,2:43.0,V. Poirier misses 2-pt layup at rim,,102,83
459,4,2:42.0,,Defensive rebound by C. Martin,102,83
460,4,2:35.0,,M. Bridges makes 2-pt layup from 2 ft (assist by M. Monk),102,85
461,4,2:14.0,J. Green makes 2-pt layup from 1 ft,,104,85
462,4,1:49.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,104,85
463,4,1:46.0,Defensive rebound by J. Green,,104,85
464,4,1:37.0,V. Poirier misses 2-pt layup from 1 ft (block by W. Hernangómez),,104,85
465,4,1:33.0,Offensive rebound by V. Poirier,,104,85
466,4,1:32.0,V. Poirier misses 2-pt layup from 1 ft,,104,85
467,4,1:32.0,,Defensive rebound by M. Bridges,104,85
468,4,1:22.0,,C. Martin misses 3-pt jump shot from 30 ft,104,85
469,4,1:18.0,Defensive rebound by C. Edwards,,104,85
470,4,1:11.0,B. Wanamaker makes 2-pt layup from 2 ft (assist by C. Edwards),,106,85
471,4,0:59.0,,Shooting foul by V. Poirier (drawn by C. Martin),106,85
472,4,0:59.0,Boston full timeout,,106,85
473,4,0:59.0,,C. Martin makes free throw 1 of 2,106,86
474,4,0:59.0,,C. Martin makes free throw 2 of 2,106,87
475,4,0:44.0,J. Green makes 2-pt jump shot from 5 ft (assist by B. Wanamaker),,108,87
476,4,0:33.0,,C. Martin misses 3-pt jump shot from 26 ft,108,87
477,4,0:29.0,Defensive rebound by B. Wanamaker,,108,87
478,4,0:06.0,Turnover by Team (shot clock),,108,87
