,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
383,4,3:33.0,,Defensive rebound by T. Hardaway,95,100
384,4,3:10.0,,D. Wright makes 3-pt jump shot from 23 ft (assist by L. Dončić),95,103
385,4,2:56.0,Turnover by J. Murray (bad pass; steal by D. Wright),,95,103
386,4,2:52.0,,Shooting foul by T. Craig (drawn by B. Marjanović),95,103
387,4,2:52.0,Denver full timeout,,95,103
388,4,2:52.0,G. Harris enters the game for T. Craig,,95,103
389,4,2:52.0,,B. Marjanović makes free throw 1 of 2,95,104
390,4,2:52.0,,B. Marjanović makes free throw 2 of 2,95,105
391,4,2:41.0,G. Harris misses 3-pt jump shot from 23 ft,,95,105
392,4,2:38.0,,Defensive rebound by D. Wright,95,105
393,4,2:20.0,,L. Dončić misses 2-pt jump shot from 4 ft,95,105
394,4,2:18.0,,Offensive rebound by B. Marjanović,95,105
395,4,2:17.0,,B. Marjanović makes 2-pt layup at rim,95,107
396,4,2:06.0,N. Jokić makes 2-pt jump shot from 13 ft (assist by J. Murray),,97,107
397,4,1:40.0,,D. Wright misses 2-pt layup from 2 ft,97,107
398,4,1:38.0,,Offensive rebound by B. Marjanović,97,107
399,4,1:38.0,,B. Marjanović makes 2-pt layup at rim,97,109
400,4,1:26.0,J. Murray misses 3-pt jump shot from 25 ft,,97,109
401,4,1:22.0,,Defensive rebound by L. Dončić,97,109
402,4,1:15.0,,Personal foul by P. Millsap (drawn by L. Dončić),97,109
403,4,1:15.0,,L. Dončić makes free throw 1 of 2,97,110
404,4,1:15.0,,L. Dončić makes free throw 2 of 2,97,111
405,4,1:07.0,N. Jokić misses 3-pt jump shot from 26 ft,,97,111
406,4,1:05.0,,Defensive rebound by Team,97,111
407,4,1:05.0,,Instant Replay (Request: Ruling Stands),97,111
408,4,1:05.0,T. Craig enters the game for N. Jokić,,97,111
409,4,0:41.0,,T. Hardaway misses 3-pt jump shot from 27 ft,97,111
410,4,0:38.0,Defensive rebound by P. Millsap,,97,111
411,4,0:32.0,P. Millsap misses 3-pt jump shot from 24 ft,,97,111
412,4,0:32.0,,Defensive rebound by D. Wright,97,111
413,4,0:32.0,,Personal foul by P. Millsap (drawn by D. Wright),97,111
414,4,0:32.0,,D. Wright makes free throw 1 of 2,97,112
415,4,0:32.0,,W. Cauley-Stein enters the game for B. Marjanović,97,112
416,4,0:32.0,,D. Wright makes free throw 2 of 2,97,113
417,4,0:27.0,W. Barton misses 3-pt jump shot from 25 ft,,97,113
418,4,0:23.0,,Defensive rebound by D. Wright,97,113
419,4,0:21.0,,Turnover by D. Wright (bad pass; steal by T. Craig),97,113
420,4,0:17.0,J. Murray misses 3-pt jump shot from 28 ft,,97,113
421,4,0:13.0,,Defensive rebound by W. Cauley-Stein,97,113
