,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
382,4,8:36.0,,Defensive rebound by R. Rubio,86,107
383,4,8:15.0,,D. Booker makes 2-pt jump shot from 3 ft,86,109
384,4,8:03.0,C. McCollum misses 2-pt jump shot from 1 ft,,86,109
385,4,8:00.0,Offensive rebound by H. Whiteside,,86,109
386,4,8:00.0,H. Whiteside makes 2-pt layup from 1 ft,,88,109
387,4,7:44.0,,A. Baynes misses 3-pt jump shot from 25 ft,88,109
388,4,7:41.0,Defensive rebound by H. Whiteside,,88,109
389,4,7:35.0,Shooting foul by J. Carter (drawn by D. Lillard),,88,109
390,4,7:35.0,D. Lillard makes free throw 1 of 3,,89,109
391,4,7:35.0,D. Lillard makes free throw 2 of 3,,90,109
392,4,7:35.0,D. Lillard makes free throw 3 of 3,,91,109
393,4,7:23.0,,Personal foul by C. McCollum (drawn by R. Rubio),91,109
394,4,7:17.0,,Offensive foul by D. Booker (drawn by D. Lillard),91,109
395,4,7:17.0,,Turnover by D. Booker (offensive foul),91,109
396,4,7:17.0,,M. Bridges enters the game for J. Carter,91,109
397,4,7:17.0,,D. Šarić enters the game for T. Jerome,91,109
398,4,7:05.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Anthony),,94,109
399,4,6:47.0,,D. Šarić makes 2-pt layup from 2 ft,94,111
400,4,6:47.0,,Personal foul by D. Lillard (drawn by D. Šarić),94,111
401,4,6:47.0,Portland full timeout,,94,111
402,4,6:47.0,Instant Replay (Challenge: Ruling Stands),,94,111
403,4,6:47.0,,D. Šarić makes free throw 1 of 1,94,112
404,4,6:31.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Lillard),,96,112
405,4,6:14.0,,A. Baynes misses 3-pt jump shot from 23 ft,96,112
406,4,6:13.0,Defensive rebound by T. Ariza,,96,112
407,4,6:12.0,Turnover by T. Ariza (step out of bounds),,96,112
408,4,6:09.0,,D. Šarić makes 2-pt layup from 1 ft (assist by D. Booker),96,114
409,4,5:57.0,C. McCollum makes 2-pt layup from 1 ft,,98,114
410,4,5:37.0,,M. Bridges misses 3-pt jump shot from 23 ft,98,114
411,4,5:34.0,Defensive rebound by H. Whiteside,,98,114
412,4,5:28.0,D. Lillard makes 3-pt jump shot from 28 ft,,101,114
413,4,5:08.0,Violation by Team (kicked ball),,101,114
414,4,4:55.0,,Turnover by M. Bridges (out of bounds lost ball),101,114
415,4,4:43.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,104,114
416,4,4:42.0,,Phoenix full timeout,104,114
417,4,4:25.0,,D. Booker misses 2-pt jump shot from 15 ft,104,114
418,4,4:20.0,,Offensive rebound by A. Baynes,104,114
419,4,4:20.0,,A. Baynes makes 2-pt layup at rim,104,116
420,4,4:14.0,D. Lillard misses 3-pt jump shot from 30 ft,,104,116
421,4,4:12.0,,Defensive rebound by D. Šarić,104,116
422,4,4:00.0,,Personal foul by C. Anthony (drawn by D. Booker),104,116
423,4,3:49.0,,Shooting foul by D. Lillard (drawn by D. Šarić),104,116
424,4,3:49.0,,D. Šarić misses free throw 1 of 2,104,116
425,4,3:49.0,,Offensive rebound by Team,104,116
426,4,3:49.0,,D. Šarić makes free throw 2 of 2,104,117
427,4,3:38.0,C. McCollum makes 2-pt jump shot from 15 ft,,106,117
428,4,3:22.0,,D. Šarić makes 2-pt jump shot from 9 ft (assist by D. Booker),106,119
429,4,3:17.0,Personal foul by D. Booker (drawn by D. Lillard),,106,119
430,4,3:06.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by T. Ariza),,108,119
431,4,2:44.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by D. Booker),108,122
432,4,2:29.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by C. McCollum),,111,122
433,4,2:06.0,,D. Booker misses 2-pt jump shot from 14 ft,111,122
434,4,2:04.0,Defensive rebound by H. Whiteside,,111,122
435,4,1:58.0,C. McCollum misses 3-pt jump shot from 26 ft,,111,122
436,4,1:56.0,,Defensive rebound by D. Šarić,111,122
437,4,1:31.0,,Turnover by Team (shot clock),111,122
438,4,1:22.0,D. Lillard makes 3-pt jump shot from 31 ft,,114,122
439,4,1:00.0,,A. Baynes makes 3-pt jump shot from 23 ft (assist by D. Booker),114,125
440,4,1:00.0,Portland full timeout,,114,125
441,4,1:00.0,W. Gabriel enters the game for C. Anthony,,114,125
442,4,1:00.0,M. Hezonja enters the game for T. Ariza,,114,125
443,4,1:00.0,A. Simons enters the game for D. Lillard,,114,125
444,4,1:00.0,C. Swanigan enters the game for C. McCollum,,114,125
445,4,1:00.0,G. Trent enters the game for H. Whiteside,,114,125
446,4,0:50.0,Turnover by C. Swanigan (bad pass; steal by D. Booker),,114,125
447,4,0:29.0,,Shooting foul by C. Swanigan (drawn by D. Booker),114,125
448,4,0:29.0,,D. Booker makes free throw 1 of 2,114,126
449,4,0:29.0,,J. Carter enters the game for A. Baynes,114,126
450,4,0:29.0,,C. Diallo enters the game for M. Bridges,114,126
451,4,0:29.0,,T. Jerome enters the game for R. Rubio,114,126
452,4,0:29.0,,E. Okobo enters the game for D. Šarić,114,126
453,4,0:29.0,,D. Booker makes free throw 2 of 2,114,127
454,4,0:20.0,W. Gabriel makes 3-pt jump shot from 24 ft (assist by C. Swanigan),,117,127
