,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
389,3,0:30.0,,Loose ball foul by B. Fernando (drawn by D. Bertāns),95,115
390,3,0:30.0,D. Bertāns makes free throw 1 of 2,,96,115
391,3,0:30.0,,D. Jones enters the game for B. Fernando,96,115
392,3,0:30.0,D. Bertāns makes free throw 2 of 2,,97,115
393,3,0:26.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Hunter),97,117
394,3,0:08.0,Personal foul by D. Hunter (drawn by B. Beal),,97,117
395,3,0:08.0,B. Beal makes free throw 1 of 2,,98,117
396,3,0:08.0,,C. Brown enters the game for D. Hunter,98,117
397,3,0:08.0,B. Beal makes free throw 2 of 2,,99,117
398,3,0:02.0,,Shooting foul by G. Payton (drawn by T. Young),99,117
399,3,0:02.0,,T. Young makes free throw 1 of 2,99,118
400,3,0:02.0,,T. Young makes free throw 2 of 2,99,119
401,3,0:00.0,T. Brown makes 3-pt jump shot from 45 ft (assist by D. Bertāns),,102,119
402,3,0:00.0,Instant Replay (Request: Ruling Stands),,102,119
403,4,11:42.0,,J. Collins makes 2-pt dunk from 2 ft (assist by J. Teague),102,121
404,4,11:26.0,Shooting foul by C. Reddish (drawn by B. Beal),,102,121
405,4,11:26.0,B. Beal makes free throw 1 of 2,,103,121
406,4,11:26.0,B. Beal makes free throw 2 of 2,,104,121
407,4,11:05.0,,T. Young makes 2-pt jump shot from 19 ft,104,123
408,4,10:50.0,I. Smith misses 3-pt jump shot from 24 ft,,104,123
409,4,10:48.0,,Defensive rebound by K. Huerter,104,123
410,4,10:32.0,,T. Young misses 3-pt jump shot from 30 ft,104,123
411,4,10:28.0,,Offensive rebound by K. Huerter,104,123
412,4,10:20.0,,Turnover by J. Teague (traveling),104,123
413,4,10:07.0,I. Smith makes 2-pt jump shot from 12 ft,,106,123
414,4,9:44.0,,J. Teague misses 3-pt jump shot from 25 ft,106,123
415,4,9:41.0,Defensive rebound by T. Brown,,106,123
416,4,9:37.0,,Atlanta full timeout,106,123
417,4,9:37.0,,Instant Replay (Challenge: Ruling Stands),106,123
418,4,9:37.0,T. Brown misses 2-pt layup from 7 ft,,106,123
419,4,9:37.0,,Defensive rebound by Team,106,123
420,4,9:37.0,,D. Hunter enters the game for C. Reddish,106,123
421,4,9:23.0,,Personal foul by G. Payton (drawn by J. Collins),106,123
422,4,9:15.0,,Turnover by T. Young (bad pass; steal by D. Bertāns),106,123
423,4,9:10.0,B. Beal misses 3-pt jump shot from 25 ft,,106,123
424,4,9:08.0,Offensive rebound by D. Bertāns,,106,123
425,4,9:07.0,Turnover by D. Bertāns (bad pass; steal by D. Hunter),,106,123
426,4,9:04.0,,K. Huerter misses 3-pt jump shot from 26 ft,106,123
427,4,8:58.0,,Offensive rebound by J. Collins,106,123
428,4,8:58.0,,J. Collins makes 2-pt dunk at rim,106,125
429,4,8:53.0,D. Bertāns misses 3-pt jump shot from 27 ft,,106,125
430,4,8:50.0,,Defensive rebound by K. Huerter,106,125
431,4,8:49.0,,J. Collins makes 2-pt dunk from 1 ft (assist by K. Huerter),106,127
432,4,8:49.0,Washington full timeout,,106,127
433,4,8:49.0,A. Pasečņiks enters the game for G. Payton,,106,127
434,4,8:38.0,Shooting foul by J. Collins (drawn by B. Beal),,106,127
435,4,8:38.0,B. Beal makes free throw 1 of 2,,107,127
436,4,8:38.0,B. Beal makes free throw 2 of 2,,108,127
437,4,8:29.0,,T. Young misses 3-pt jump shot from 27 ft,108,127
438,4,8:26.0,Defensive rebound by D. Bertāns,,108,127
439,4,8:14.0,T. Brown misses 3-pt jump shot from 23 ft,,108,127
440,4,8:10.0,,Defensive rebound by T. Young,108,127
441,4,7:52.0,,Shooting foul by A. Pasečņiks (drawn by D. Hunter),108,127
442,4,7:52.0,,D. Hunter makes free throw 1 of 2,108,128
443,4,7:52.0,,D. Hunter makes free throw 2 of 2,108,129
444,4,7:40.0,B. Beal misses 2-pt layup from 1 ft,,108,129
445,4,7:37.0,,Defensive rebound by J. Collins,108,129
446,4,7:35.0,,Offensive foul by T. Young (drawn by T. Brown),108,129
447,4,7:35.0,,Turnover by T. Young (offensive foul),108,129
448,4,7:16.0,B. Beal makes 2-pt layup from 1 ft,,110,129
449,4,7:03.0,,Turnover by J. Teague (lost ball; steal by D. Bertāns),110,129
450,4,6:57.0,T. Brown makes 2-pt layup from 1 ft (assist by B. Beal),,112,129
451,4,6:57.0,,Atlanta full timeout,112,129
452,4,6:57.0,,C. Reddish enters the game for J. Teague,112,129
453,4,6:40.0,,J. Collins makes 2-pt layup from 6 ft,112,131
454,4,6:40.0,,Shooting foul by B. Beal (drawn by J. Collins),112,131
455,4,6:40.0,,J. Collins makes free throw 1 of 1,112,132
456,4,6:23.0,T. Brown makes 3-pt jump shot from 23 ft (assist by I. Smith),,115,132
457,4,6:10.0,,Offensive foul by J. Collins (drawn by D. Bertāns),115,132
458,4,6:10.0,,Turnover by J. Collins (offensive foul),115,132
459,4,6:10.0,,B. Fernando enters the game for J. Collins,115,132
460,4,5:54.0,I. Smith misses 2-pt layup from 1 ft,,115,132
461,4,5:53.0,,Defensive rebound by B. Fernando,115,132
462,4,5:41.0,,T. Young makes 2-pt jump shot from 13 ft,115,134
463,4,5:24.0,A. Pasečņiks makes 2-pt jump shot from 9 ft (assist by D. Bertāns),,117,134
464,4,5:02.0,,T. Young misses 2-pt jump shot from 13 ft (block by A. Pasečņiks),117,134
465,4,4:59.0,,Offensive rebound by C. Reddish,117,134
466,4,4:56.0,,D. Hunter makes 3-pt jump shot from 26 ft (assist by C. Reddish),117,137
467,4,4:44.0,B. Beal makes 2-pt layup from 2 ft,,119,137
468,4,4:37.0,,Atlanta full timeout,119,137
469,4,4:37.0,,V. Carter enters the game for B. Fernando,119,137
470,4,4:21.0,,Shooting foul by A. Pasečņiks (drawn by D. Hunter),119,137
471,4,4:21.0,,D. Hunter makes free throw 1 of 2,119,138
472,4,4:21.0,,D. Hunter makes free throw 2 of 2,119,139
473,4,4:09.0,B. Beal makes 2-pt jump shot from 4 ft,,121,139
474,4,4:09.0,Shooting foul by K. Huerter (drawn by B. Beal),,121,139
475,4,4:09.0,Technical foul by K. Huerter,,121,139
476,4,4:09.0,,Technical foul by B. Beal,121,139
477,4,4:09.0,B. Beal makes free throw 1 of 1,,122,139
478,4,3:52.0,,K. Huerter misses 2-pt layup from 2 ft,122,139
479,4,3:49.0,Defensive rebound by A. Pasečņiks,,122,139
480,4,3:44.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),,125,139
481,4,3:25.0,,T. Young makes 3-pt jump shot from 31 ft,125,142
482,4,3:13.0,I. Smith misses 2-pt layup from 1 ft,,125,142
483,4,3:11.0,,Defensive rebound by V. Carter,125,142
484,4,2:57.0,,V. Carter misses 3-pt jump shot from 26 ft,125,142
485,4,2:53.0,Defensive rebound by T. Brown,,125,142
486,4,2:45.0,B. Beal makes 2-pt layup from 4 ft,,127,142
487,4,2:22.0,,C. Reddish makes 2-pt layup from 1 ft (assist by T. Young),127,144
488,4,2:14.0,D. Bertāns misses 3-pt jump shot from 26 ft,,127,144
489,4,2:11.0,,Defensive rebound by T. Young,127,144
490,4,1:53.0,,T. Young makes 3-pt jump shot from 27 ft,127,147
491,4,1:53.0,Washington full timeout,,127,147
492,4,1:53.0,T. Bryant enters the game for B. Beal,,127,147
493,4,1:53.0,G. Payton enters the game for D. Bertāns,,127,147
494,4,1:53.0,,C. Brown enters the game for V. Carter,127,147
495,4,1:53.0,,B. Goodwin enters the game for K. Huerter,127,147
496,4,1:53.0,,T. Graham enters the game for D. Hunter,127,147
497,4,1:53.0,,D. Jones enters the game for T. Young,127,147
498,4,1:40.0,G. Payton makes 3-pt jump shot from 26 ft (assist by T. Brown),,130,147
499,4,1:15.0,,B. Goodwin makes 3-pt jump shot from 30 ft,130,150
500,4,1:05.0,G. Payton makes 3-pt jump shot from 26 ft (assist by T. Brown),,133,150
501,4,0:43.0,,B. Goodwin makes 2-pt layup from 1 ft,133,152
502,4,0:32.0,T. Brown misses 2-pt jump shot from 20 ft,,133,152
503,4,0:28.0,,Defensive rebound by B. Goodwin,133,152
504,4,0:25.0,,B. Goodwin misses 2-pt layup from 2 ft (block by G. Payton),133,152
505,4,0:24.0,Defensive rebound by G. Payton,,133,152
506,4,0:24.0,Personal foul by B. Goodwin (drawn by G. Payton),,133,152
507,4,0:19.0,G. Payton misses 3-pt jump shot from 26 ft,,133,152
508,4,0:16.0,,Defensive rebound by D. Jones,133,152
