,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
379,4,6:00.0,Defensive rebound by Team,,107,95
380,4,6:00.0,Personal foul by M. Bridges (drawn by J. Jackson),,107,95
381,4,5:43.0,B. Clarke makes 2-pt layup from 1 ft (assist by J. Jackson),,109,95
382,4,5:43.0,Shooting foul by K. Oubre (drawn by B. Clarke),,109,95
383,4,5:43.0,B. Clarke misses free throw 1 of 1,,109,95
384,4,5:41.0,,Defensive rebound by K. Oubre,109,95
385,4,5:28.0,,Instant Replay (Request: Ruling Stands),109,95
386,4,5:28.0,,D. Booker makes 2-pt jump shot from 21 ft,109,97
387,4,5:02.0,B. Clarke misses 2-pt jump shot from 8 ft,,109,97
388,4,5:00.0,,Defensive rebound by K. Oubre,109,97
389,4,4:56.0,,M. Bridges misses 2-pt layup from 1 ft (block by J. Jackson),109,97
390,4,4:55.0,,Offensive rebound by Team,109,97
391,4,4:48.0,,D. Booker misses 2-pt jump shot from 18 ft,109,97
392,4,4:45.0,Defensive rebound by B. Clarke,,109,97
393,4,4:35.0,Turnover by J. Morant (bad pass; steal by K. Oubre),,109,97
394,4,4:29.0,,K. Oubre misses 2-pt jump shot from 1 ft,109,97
395,4,4:27.0,Defensive rebound by D. Brooks,,109,97
396,4,4:16.0,Turnover by J. Morant (bad pass; steal by M. Bridges),,109,97
397,4,4:12.0,,Shooting foul by J. Morant (drawn by D. Booker),109,97
398,4,4:12.0,,D. Booker makes free throw 1 of 2,109,98
399,4,4:12.0,T. Jones enters the game for J. Morant,,109,98
400,4,4:12.0,,D. Ayton enters the game for A. Baynes,109,98
401,4,4:12.0,,E. Okobo enters the game for R. Rubio,109,98
402,4,4:12.0,,D. Booker makes free throw 2 of 2,109,99
403,4,4:03.0,J. Jackson misses 3-pt jump shot from 23 ft,,109,99
404,4,4:01.0,,Defensive rebound by M. Bridges,109,99
405,4,3:53.0,,Shooting foul by D. Brooks (drawn by D. Booker),109,99
406,4,3:53.0,,D. Booker makes free throw 1 of 2,109,100
407,4,3:53.0,,D. Booker makes free throw 2 of 2,109,101
408,4,3:48.0,Memphis full timeout,,109,101
409,4,3:48.0,,R. Rubio enters the game for E. Okobo,109,101
410,4,3:33.0,D. Brooks makes 3-pt jump shot from 23 ft (assist by J. Crowder),,112,101
411,4,3:12.0,,K. Oubre misses 3-pt jump shot from 26 ft,112,101
412,4,3:09.0,Defensive rebound by B. Clarke,,112,101
413,4,2:57.0,D. Brooks makes 3-pt jump shot from 23 ft (assist by T. Jones),,115,101
414,4,2:32.0,,D. Booker misses 3-pt jump shot from 27 ft,115,101
415,4,2:30.0,Defensive rebound by J. Jackson,,115,101
416,4,2:16.0,D. Brooks misses 3-pt jump shot from 28 ft,,115,101
417,4,2:13.0,,Defensive rebound by D. Ayton,115,101
418,4,2:08.0,,D. Booker makes 2-pt layup from 3 ft (assist by R. Rubio),115,103
419,4,1:46.0,Turnover by D. Brooks (bad pass; steal by R. Rubio),,115,103
420,4,1:46.0,J. Morant enters the game for B. Clarke,,115,103
421,4,1:46.0,J. Valančiūnas enters the game for T. Jones,,115,103
422,4,1:35.0,,M. Bridges makes 3-pt jump shot from 27 ft (assist by K. Oubre),115,106
423,4,1:12.0,Turnover by J. Crowder (bad pass; steal by D. Ayton),,115,106
424,4,1:10.0,,D. Booker makes 2-pt layup from 1 ft (assist by D. Ayton),115,108
425,4,1:10.0,Memphis full timeout,,115,108
426,4,1:05.0,Offensive foul by J. Morant (drawn by D. Booker),,115,108
427,4,1:05.0,Turnover by J. Morant (offensive foul),,115,108
428,4,0:57.0,,Personal foul by J. Crowder (drawn by D. Booker),115,108
429,4,0:57.0,,D. Booker makes free throw 1 of 2,115,109
430,4,0:57.0,,D. Booker makes free throw 2 of 2,115,110
431,4,0:53.0,Turnover by J. Morant (bad pass; steal by M. Bridges),,115,110
432,4,0:52.0,,Shooting foul by J. Crowder (drawn by M. Bridges),115,110
433,4,0:52.0,,M. Bridges makes free throw 1 of 2,115,111
434,4,0:52.0,D. Melton enters the game for J. Valančiūnas,,115,111
435,4,0:52.0,,M. Bridges makes free throw 2 of 2,115,112
436,4,0:36.0,Shooting foul by M. Bridges (drawn by D. Melton),,115,112
437,4,0:36.0,D. Melton makes free throw 1 of 2,,116,112
438,4,0:36.0,D. Melton makes free throw 2 of 2,,117,112
439,4,0:36.0,,Phoenix full timeout,117,112
440,4,0:32.0,,Personal foul by D. Brooks (drawn by D. Booker),117,112
441,4,0:32.0,T. Jones enters the game for D. Brooks,,117,112
442,4,0:32.0,,D. Booker makes free throw 1 of 2,117,113
443,4,0:32.0,,D. Booker makes free throw 2 of 2,117,114
444,4,0:16.0,Shooting foul by D. Ayton (drawn by J. Morant),,117,114
445,4,0:16.0,J. Morant makes free throw 1 of 2,,118,114
446,4,0:16.0,S. Hill enters the game for T. Jones,,118,114
447,4,0:16.0,J. Morant makes free throw 2 of 2,,119,114
448,4,0:16.0,,Phoenix full timeout,119,114
449,4,0:16.0,,C. Johnson enters the game for M. Bridges,119,114
450,4,0:13.0,,D. Booker misses 3-pt jump shot from 23 ft,119,114
451,4,0:12.0,Defensive rebound by S. Hill,,119,114
452,4,0:12.0,Personal take foul by R. Rubio (drawn by S. Hill),,119,114
453,4,0:12.0,S. Hill makes free throw 1 of 2,,120,114
454,4,0:12.0,S. Hill makes free throw 2 of 2,,121,114
455,4,0:11.0,,Turnover by D. Ayton (back court),121,114
