,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
386,4,11:41.0,,Defensive rebound by A. Simons,92,97
387,4,11:32.0,,C. McCollum makes 3-pt jump shot from 24 ft,92,100
388,4,11:23.0,D. Russell makes 3-pt jump shot from 25 ft,,95,100
389,4,10:56.0,,G. Trent misses 3-pt jump shot from 25 ft,95,100
390,4,10:54.0,Defensive rebound by O. Spellman,,95,100
391,4,10:43.0,A. Burks misses 2-pt jump shot from 4 ft,,95,100
392,4,10:41.0,Offensive rebound by O. Spellman,,95,100
393,4,10:34.0,D. Russell misses 2-pt jump shot from 9 ft,,95,100
394,4,10:32.0,,Defensive rebound by S. Labissière,95,100
395,4,10:22.0,,C. McCollum misses 3-pt jump shot from 25 ft,95,100
396,4,10:19.0,Defensive rebound by A. Burks,,95,100
397,4,10:04.0,A. Burks misses 3-pt jump shot from 25 ft,,95,100
398,4,10:03.0,,Defensive rebound by S. Labissière,95,100
399,4,9:47.0,,G. Trent misses 3-pt jump shot from 25 ft,95,100
400,4,9:45.0,Defensive rebound by M. Chriss,,95,100
401,4,9:37.0,M. Chriss makes 2-pt layup from 1 ft (assist by D. Russell),,97,100
402,4,9:37.0,Shooting foul by S. Labissière (drawn by M. Chriss),,97,100
403,4,9:37.0,M. Chriss makes free throw 1 of 1,,98,100
404,4,9:26.0,,A. Simons misses 2-pt jump shot from 19 ft,98,100
405,4,9:24.0,Defensive rebound by O. Spellman,,98,100
406,4,9:16.0,D. Russell misses 3-pt jump shot from 25 ft,,98,100
407,4,9:15.0,,Defensive rebound by S. Labissière,98,100
408,4,9:06.0,,C. McCollum makes 2-pt layup from 1 ft,98,102
409,4,8:54.0,O. Spellman misses 2-pt jump shot from 23 ft,,98,102
410,4,8:52.0,,Defensive rebound by S. Labissière,98,102
411,4,8:35.0,,A. Simons misses 2-pt layup from 1 ft,98,102
412,4,8:34.0,,Offensive rebound by S. Labissière,98,102
413,4,8:33.0,,S. Labissière misses 2-pt hook shot from 1 ft (block by O. Spellman),98,102
414,4,8:30.0,Defensive rebound by A. Burks,,98,102
415,4,8:11.0,A. Burks misses 2-pt layup from 1 ft,,98,102
416,4,8:10.0,,Defensive rebound by G. Trent,98,102
417,4,8:00.0,,G. Trent makes 3-pt jump shot from 24 ft (assist by A. Tolliver),98,105
418,4,7:59.0,Golden State full timeout,,98,105
419,4,7:59.0,W. Cauley-Stein enters the game for A. Burks,,98,105
420,4,7:59.0,D. Lee enters the game for M. Chriss,,98,105
421,4,7:59.0,G. Robinson enters the game for J. Poole,,98,105
422,4,7:59.0,,C. Anthony enters the game for S. Labissière,98,105
423,4,7:59.0,,K. Bazemore enters the game for A. Simons,98,105
424,4,7:59.0,,D. Lillard enters the game for A. Tolliver,98,105
425,4,7:59.0,,H. Whiteside enters the game for G. Trent,98,105
426,4,7:42.0,D. Lee misses 2-pt jump shot from 14 ft,,98,105
427,4,7:38.0,Offensive rebound by O. Spellman,,98,105
428,4,7:38.0,O. Spellman makes 2-pt layup from 1 ft,,100,105
429,4,7:18.0,,D. Lillard misses 3-pt jump shot from 23 ft,100,105
430,4,7:15.0,Defensive rebound by D. Russell,,100,105
431,4,7:12.0,G. Robinson misses 2-pt layup from 6 ft,,100,105
432,4,7:12.0,Offensive rebound by Team,,100,105
433,4,7:02.0,D. Russell makes 2-pt layup from 1 ft (assist by D. Lee),,102,105
434,4,6:52.0,Violation by Team (kicked ball),,102,105
435,4,6:47.0,,C. McCollum misses 3-pt jump shot from 26 ft,102,105
436,4,6:44.0,Defensive rebound by O. Spellman,,102,105
437,4,6:27.0,Shooting foul by C. Anthony (drawn by W. Cauley-Stein),,102,105
438,4,6:27.0,W. Cauley-Stein misses free throw 1 of 2,,102,105
439,4,6:27.0,Offensive rebound by Team,,102,105
440,4,6:27.0,W. Cauley-Stein misses free throw 2 of 2,,102,105
441,4,6:24.0,,Defensive rebound by H. Whiteside,102,105
442,4,6:11.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Lillard),102,107
443,4,5:48.0,O. Spellman misses 2-pt layup from 1 ft (block by C. Anthony),,102,107
444,4,5:48.0,,Defensive rebound by Team,102,107
445,4,5:31.0,,K. Bazemore misses 3-pt jump shot from 23 ft,102,107
446,4,5:29.0,Defensive rebound by G. Robinson,,102,107
447,4,5:29.0,A. Burks enters the game for D. Russell,,102,107
448,4,5:08.0,A. Burks misses 2-pt jump shot from 21 ft,,102,107
449,4,5:06.0,,Defensive rebound by H. Whiteside,102,107
450,4,4:57.0,,D. Lillard misses 3-pt jump shot from 25 ft,102,107
451,4,4:54.0,Defensive rebound by D. Lee,,102,107
452,4,4:44.0,Turnover by D. Lee (lost ball; steal by C. Anthony),,102,107
453,4,4:35.0,,C. McCollum makes 2-pt jump shot from 3 ft,102,109
454,4,4:35.0,Golden State full timeout,,102,109
455,4,4:35.0,D. Green enters the game for O. Spellman,,102,109
456,4,4:24.0,D. Lee misses 3-pt jump shot from 25 ft,,102,109
457,4,4:21.0,,Defensive rebound by K. Bazemore,102,109
458,4,4:05.0,,C. Anthony misses 2-pt jump shot from 18 ft,102,109
459,4,4:03.0,Defensive rebound by A. Burks,,102,109
460,4,3:47.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by D. Lee),,105,109
461,4,3:25.0,Violation by Team (kicked ball),,105,109
462,4,3:25.0,D. Russell enters the game for D. Lee,,105,109
463,4,3:25.0,,Portland full timeout,105,109
464,4,3:16.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),105,112
465,4,2:52.0,G. Robinson misses 2-pt jump shot from 7 ft,,105,112
466,4,2:51.0,,Defensive rebound by H. Whiteside,105,112
467,4,2:31.0,,H. Whiteside misses 2-pt layup from 1 ft (block by D. Russell),105,112
468,4,2:31.0,,Offensive rebound by Team,105,112
469,4,2:31.0,E. Paschall enters the game for W. Cauley-Stein,,105,112
470,4,2:28.0,,C. Anthony misses 2-pt jump shot from 19 ft,105,112
471,4,2:22.0,Defensive rebound by A. Burks,,105,112
472,4,2:15.0,E. Paschall misses 3-pt jump shot from 23 ft,,105,112
473,4,2:12.0,,Defensive rebound by H. Whiteside,105,112
474,4,1:53.0,,C. Anthony misses 2-pt layup from 1 ft (block by G. Robinson),105,112
475,4,1:50.0,,Offensive rebound by C. Anthony,105,112
476,4,1:50.0,,C. Anthony misses 2-pt layup from 1 ft,105,112
477,4,1:49.0,Defensive rebound by E. Paschall,,105,112
478,4,1:45.0,D. Russell misses 3-pt jump shot from 25 ft,,105,112
479,4,1:42.0,,Defensive rebound by C. McCollum,105,112
480,4,1:32.0,,H. Whiteside makes 2-pt jump shot from 18 ft (assist by C. McCollum),105,114
481,4,1:25.0,E. Paschall makes 2-pt dunk from 4 ft,,107,114
482,4,1:19.0,,Portland full timeout,107,114
483,4,1:05.0,,D. Lillard makes 2-pt layup from 2 ft,107,116
484,4,1:00.0,A. Burks makes 2-pt layup from 1 ft (assist by D. Russell),,109,116
485,4,0:44.0,,Turnover by C. McCollum (bad pass; steal by D. Green),109,116
486,4,0:41.0,Turnover by E. Paschall (bad pass; steal by C. McCollum),,109,116
487,4,0:38.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Lillard),109,118
488,4,0:38.0,Golden State full timeout,,109,118
489,4,0:38.0,D. Lee enters the game for A. Burks,,109,118
490,4,0:36.0,D. Russell makes 3-pt jump shot from 24 ft (assist by E. Paschall),,112,118
491,4,0:34.0,,Personal take foul by D. Russell (drawn by K. Bazemore),112,118
492,4,0:33.0,,Personal foul by D. Lee (drawn by D. Lillard),112,118
493,4,0:33.0,Golden State full timeout,,112,118
494,4,0:33.0,Instant Replay (Challenge: Ruling Stands),,112,118
495,4,0:33.0,,D. Lillard makes free throw 1 of 2,112,119
496,4,0:33.0,,D. Lillard makes free throw 2 of 2,112,120
497,4,0:33.0,A. Burks enters the game for D. Lee,,112,120
498,4,0:33.0,,G. Trent enters the game for H. Whiteside,112,120
499,4,0:28.0,D. Russell misses 3-pt jump shot from 30 ft,,112,120
500,4,0:28.0,Offensive rebound by Team,,112,120
501,4,0:28.0,,Loose ball foul by C. McCollum (drawn by A. Burks),112,120
502,4,0:24.0,Turnover by G. Robinson (bad pass; steal by C. Anthony),,112,120
503,4,0:24.0,,K. Bazemore makes 2-pt layup from 2 ft,112,122
504,4,0:19.0,A. Burks misses 3-pt jump shot from 24 ft,,112,122
505,4,0:19.0,Offensive rebound by E. Paschall,,112,122
506,4,0:13.0,G. Robinson misses 3-pt jump shot from 25 ft,,112,122
507,4,0:10.0,,Defensive rebound by C. Anthony,112,122
