,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
380,4,5:57.0,,P. Washington misses 2-pt hook shot from 4 ft,100,86
381,4,5:54.0,,Offensive rebound by P. Washington,100,86
382,4,5:50.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by T. Rozier),100,89
383,4,5:27.0,D. Jordan makes 2-pt hook shot from 2 ft (assist by J. Harris),,102,89
384,4,5:14.0,,D. Graham misses 3-pt jump shot from 28 ft,102,89
385,4,5:12.0,Defensive rebound by T. Prince,,102,89
386,4,4:48.0,J. Harris misses 2-pt jump shot from 14 ft,,102,89
387,4,4:48.0,Offensive rebound by Team,,102,89
388,4,4:48.0,,Loose ball foul by N. Batum (drawn by D. Jordan),102,89
389,4,4:36.0,S. Dinwiddie misses 2-pt jump shot from 5 ft,,102,89
390,4,4:35.0,,Defensive rebound by C. Zeller,102,89
391,4,4:28.0,,T. Rozier makes 2-pt layup from 3 ft,102,91
392,4,4:21.0,Personal foul by N. Batum (drawn by S. Dinwiddie),,102,91
393,4,4:21.0,S. Dinwiddie misses free throw 1 of 2,,102,91
394,4,4:21.0,Offensive rebound by Team,,102,91
395,4,4:21.0,S. Dinwiddie makes free throw 2 of 2,,103,91
396,4,4:05.0,,D. Graham makes 3-pt jump shot from 27 ft,103,94
397,4,3:53.0,D. Jordan makes 2-pt dunk from 3 ft (assist by S. Dinwiddie),,105,94
398,4,3:36.0,,Personal foul by I. Shumpert (drawn by D. Graham),105,94
399,4,3:36.0,G. Temple enters the game for I. Shumpert,,105,94
400,4,3:24.0,,Shooting foul by D. Jordan (drawn by D. Graham),105,94
401,4,3:24.0,,D. Graham makes free throw 1 of 3,105,95
402,4,3:24.0,,D. Graham makes free throw 2 of 3,105,96
403,4,3:24.0,,D. Bacon enters the game for C. Zeller,105,96
404,4,3:24.0,,D. Graham misses free throw 3 of 3,105,96
405,4,3:24.0,Defensive rebound by T. Prince,,105,96
406,4,3:24.0,Brooklyn full timeout,,105,96
407,4,2:59.0,Turnover by Team (shot clock),,105,96
408,4,2:50.0,,P. Washington makes 2-pt dunk from 2 ft (assist by D. Graham),105,98
409,4,2:26.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,105,98
410,4,2:25.0,Offensive rebound by D. Jordan,,105,98
411,4,2:25.0,D. Jordan makes 2-pt layup at rim,,107,98
412,4,2:10.0,,D. Graham misses 3-pt jump shot from 26 ft,107,98
413,4,2:09.0,Defensive rebound by D. Jordan,,107,98
414,4,1:54.0,J. Harris makes 2-pt layup from 1 ft (assist by T. Prince),,109,98
415,4,1:46.0,,D. Graham misses 2-pt layup from 4 ft (block by D. Jordan),109,98
416,4,1:44.0,Defensive rebound by G. Temple,,109,98
417,4,1:36.0,Personal foul by T. Rozier (drawn by D. Jordan),,109,98
418,4,1:36.0,D. Jordan makes free throw 1 of 2,,110,98
419,4,1:36.0,D. Jordan makes free throw 2 of 2,,111,98
420,4,1:26.0,,T. Rozier makes 3-pt jump shot from 26 ft,111,101
421,4,1:14.0,G. Temple misses 3-pt jump shot from 25 ft,,111,101
422,4,1:12.0,Offensive rebound by Team,,111,101
423,4,1:12.0,Instant Replay (Request: Ruling Stands),,111,101
424,4,1:03.0,T. Prince misses 3-pt jump shot from 29 ft,,111,101
425,4,1:01.0,Offensive rebound by D. Jordan,,111,101
426,4,1:00.0,D. Jordan misses 2-pt layup at rim,,111,101
427,4,0:59.0,,Defensive rebound by T. Rozier,111,101
428,4,0:48.0,,D. Bacon misses 3-pt jump shot from 26 ft,111,101
429,4,0:46.0,Defensive rebound by D. Jordan,,111,101
430,4,0:22.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,111,101
431,4,0:21.0,,Defensive rebound by T. Rozier,111,101
432,4,0:10.0,,T. Rozier makes 3-pt jump shot from 27 ft (assist by P. Washington),111,104
