,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
380,4,10:42.0,Defensive rebound by B. Simmons,,94,91
381,4,10:29.0,R. Neto makes 3-pt jump shot from 25 ft (assist by B. Simmons),,97,91
382,4,10:17.0,,D. Musa makes 2-pt layup from 1 ft,97,93
383,4,10:17.0,,Shooting foul by R. Neto (drawn by D. Musa),97,93
384,4,10:17.0,,D. Musa misses free throw 1 of 1,97,93
385,4,10:13.0,Defensive rebound by B. Simmons,,97,93
386,4,10:13.0,Turnover by B. Simmons (bad pass; steal by T. Luwawu-Cabarrot),,97,93
387,4,10:13.0,,G. Temple enters the game for D. Musa,97,93
388,4,10:08.0,,Turnover by T. Luwawu-Cabarrot (bad pass),97,93
389,4,10:02.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,97,93
390,4,9:58.0,,Defensive rebound by G. Temple,97,93
391,4,9:48.0,,C. LeVert misses 3-pt jump shot from 25 ft,97,93
392,4,9:44.0,Defensive rebound by F. Korkmaz,,97,93
393,4,9:36.0,Shooting foul by R. Kurucs (drawn by B. Simmons),,97,93
394,4,9:36.0,B. Simmons makes free throw 1 of 2,,98,93
395,4,9:36.0,,S. Dinwiddie enters the game for C. LeVert,98,93
396,4,9:36.0,,J. Harris enters the game for T. Luwawu-Cabarrot,98,93
397,4,9:36.0,B. Simmons makes free throw 2 of 2,,99,93
398,4,9:24.0,,G. Temple makes 2-pt layup from 1 ft,99,95
399,4,9:07.0,R. Neto misses 2-pt jump shot from 7 ft,,99,95
400,4,9:04.0,,Defensive rebound by G. Temple,99,95
401,4,8:55.0,,Turnover by R. Kurucs (lost ball; steal by B. Simmons),99,95
402,4,8:50.0,M. Thybulle misses 3-pt jump shot from 27 ft,,99,95
403,4,8:45.0,,Defensive rebound by S. Dinwiddie,99,95
404,4,8:40.0,,Turnover by S. Dinwiddie (lost ball; steal by R. Neto),99,95
405,4,8:35.0,B. Simmons misses 2-pt layup from 1 ft,,99,95
406,4,8:33.0,Offensive rebound by M. Scott,,99,95
407,4,8:30.0,Turnover by M. Scott (lost ball; steal by G. Temple),,99,95
408,4,8:29.0,,Turnover by S. Dinwiddie (lost ball; steal by M. Thybulle),99,95
409,4,8:24.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,99,95
410,4,8:22.0,Offensive rebound by M. Thybulle,,99,95
411,4,8:19.0,M. Scott misses 3-pt jump shot from 23 ft,,99,95
412,4,8:19.0,Offensive rebound by Team,,99,95
413,4,8:19.0,,Loose ball foul by R. Kurucs (drawn by M. Thybulle),99,95
414,4,8:19.0,,J. Allen enters the game for N. Claxton,99,95
415,4,8:19.0,,T. Prince enters the game for R. Kurucs,99,95
416,4,8:10.0,R. Neto misses 2-pt jump shot from 6 ft,,99,95
417,4,8:06.0,,Defensive rebound by S. Dinwiddie,99,95
418,4,8:05.0,,Shooting foul by F. Korkmaz (drawn by T. Prince),99,95
419,4,8:05.0,,T. Prince misses free throw 1 of 2,99,95
420,4,8:05.0,,Offensive rebound by Team,99,95
421,4,8:05.0,T. Harris enters the game for F. Korkmaz,,99,95
422,4,8:05.0,A. Horford enters the game for M. Scott,,99,95
423,4,8:05.0,,T. Prince makes free throw 2 of 2,99,96
424,4,7:53.0,A. Horford misses 2-pt hook shot from 5 ft,,99,96
425,4,7:49.0,,Defensive rebound by S. Dinwiddie,99,96
426,4,7:43.0,,Turnover by T. Prince (bad pass),99,96
427,4,7:22.0,A. Horford makes 2-pt jump shot from 15 ft (assist by M. Thybulle),,101,96
428,4,7:02.0,,Turnover by G. Temple (bad pass; steal by M. Thybulle),101,96
429,4,6:42.0,A. Horford makes 2-pt jump shot from 19 ft,,103,96
430,4,6:42.0,,Brooklyn full timeout,103,96
431,4,6:25.0,,Turnover by J. Harris (bad pass),103,96
432,4,6:14.0,B. Simmons makes 2-pt jump shot from 1 ft,,105,96
433,4,6:01.0,,S. Dinwiddie makes 2-pt layup at rim,105,98
434,4,5:46.0,A. Horford misses 3-pt jump shot from 25 ft,,105,98
435,4,5:44.0,,Defensive rebound by J. Allen,105,98
436,4,5:44.0,,Personal foul by B. Simmons (drawn by J. Allen),105,98
437,4,5:44.0,J. Richardson enters the game for R. Neto,,105,98
438,4,5:44.0,,C. LeVert enters the game for G. Temple,105,98
439,4,5:35.0,,S. Dinwiddie misses 2-pt layup from 1 ft,105,98
440,4,5:33.0,,Offensive rebound by J. Allen,105,98
441,4,5:33.0,,J. Allen misses 2-pt dunk at rim,105,98
442,4,5:32.0,,Offensive rebound by J. Allen,105,98
443,4,5:26.0,,C. LeVert makes 2-pt jump shot from 13 ft,105,100
444,4,5:00.0,A. Horford misses 2-pt jump shot from 12 ft,,105,100
445,4,4:55.0,,Defensive rebound by C. LeVert,105,100
446,4,4:47.0,,C. LeVert makes 2-pt layup from 2 ft,105,102
447,4,4:29.0,Personal foul by J. Harris (drawn by B. Simmons),,105,102
448,4,4:15.0,J. Richardson misses 2-pt jump shot from 22 ft,,105,102
449,4,4:13.0,,Defensive rebound by C. LeVert,105,102
450,4,4:03.0,,J. Allen makes 2-pt dunk from 1 ft (assist by C. LeVert),105,104
451,4,4:03.0,Philadelphia full timeout,,105,104
452,4,3:36.0,T. Harris misses 2-pt jump shot from 19 ft,,105,104
453,4,3:33.0,,Defensive rebound by T. Prince,105,104
454,4,3:24.0,,J. Allen misses 2-pt dunk from 2 ft (block by A. Horford),105,104
455,4,3:24.0,Defensive rebound by Team,,105,104
456,4,3:11.0,J. Richardson misses 2-pt jump shot from 14 ft,,105,104
457,4,3:09.0,Offensive rebound by J. Richardson,,105,104
458,4,2:58.0,T. Harris misses 3-pt jump shot from 25 ft,,105,104
459,4,2:52.0,,Defensive rebound by T. Prince,105,104
460,4,2:28.0,,C. LeVert misses 2-pt layup from 3 ft,105,104
461,4,2:26.0,Defensive rebound by B. Simmons,,105,104
462,4,2:20.0,T. Harris misses 3-pt jump shot from 26 ft,,105,104
463,4,2:18.0,,Defensive rebound by J. Allen,105,104
464,4,2:00.0,,Turnover by S. Dinwiddie (step out of bounds),105,104
465,4,2:00.0,F. Korkmaz enters the game for M. Thybulle,,105,104
466,4,1:49.0,T. Harris misses 3-pt jump shot from 26 ft,,105,104
467,4,1:45.0,,Defensive rebound by J. Allen,105,104
468,4,1:29.0,,J. Harris misses 2-pt layup from 4 ft (block by T. Harris),105,104
469,4,1:25.0,Defensive rebound by B. Simmons,,105,104
470,4,1:22.0,A. Horford makes 3-pt jump shot from 25 ft (assist by B. Simmons),,108,104
471,4,1:10.0,,C. LeVert misses 2-pt layup from 2 ft (block by A. Horford),108,104
472,4,1:10.0,,Offensive rebound by Team,108,104
473,4,1:10.0,,Brooklyn full timeout,108,104
474,4,1:10.0,M. Thybulle enters the game for F. Korkmaz,,108,104
475,4,1:06.0,,Shooting foul by J. Richardson (drawn by S. Dinwiddie),108,104
476,4,1:06.0,,S. Dinwiddie makes free throw 1 of 2,108,105
477,4,1:06.0,F. Korkmaz enters the game for M. Thybulle,,108,105
478,4,1:06.0,,S. Dinwiddie makes free throw 2 of 2,108,106
479,4,0:52.0,A. Horford makes 2-pt layup at rim (assist by F. Korkmaz),,110,106
480,4,0:41.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),110,108
481,4,0:24.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by J. Richardson),,113,108
482,4,0:23.0,,Brooklyn full timeout,113,108
483,4,0:23.0,M. Thybulle enters the game for F. Korkmaz,,113,108
484,4,0:20.0,,S. Dinwiddie makes 3-pt jump shot from 31 ft (assist by J. Harris),113,111
485,4,0:19.0,Philadelphia full timeout,,113,111
486,4,0:19.0,F. Korkmaz enters the game for M. Thybulle,,113,111
487,4,0:18.0,Personal take foul by J. Harris (drawn by F. Korkmaz),,113,111
488,4,0:12.0,Personal take foul by J. Harris (drawn by J. Richardson),,113,111
489,4,0:12.0,J. Richardson makes free throw 1 of 2,,114,111
490,4,0:12.0,M. Thybulle enters the game for F. Korkmaz,,114,111
491,4,0:12.0,J. Richardson makes free throw 2 of 2,,115,111
492,4,0:08.0,,S. Dinwiddie misses 3-pt jump shot from 28 ft (block by B. Simmons),115,111
493,4,0:06.0,Defensive rebound by Team,,115,111
494,4,0:04.0,Personal take foul by J. Harris (drawn by T. Harris),,115,111
495,4,0:04.0,,D. Musa enters the game for J. Harris,115,111
496,4,0:04.0,T. Harris makes free throw 1 of 2,,116,111
497,4,0:04.0,T. Harris makes free throw 2 of 2,,117,111
